Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;N� Descuentos
2017.03. MARZO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;48

2017.03. MARZO;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;48

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;3

2017.03. MARZO;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;8

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;10

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;16

2017.03. MARZO;LA ELIPA;MORATALAZ                                         ;USO LIBRE;5

2017.03. MARZO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;234

2017.03. MARZO;MORATALAZ;MORATALAZ                                         ;USO LIBRE;4

2017.03. MARZO;ALBERTO GARC�A;PUENTE DE VALLECAS                                ;USO LIBRE;120

2017.03. MARZO;ALBERTO GARC�A;PUENTE DE VALLECAS                                ;USO LIBRE;48

2017.03. MARZO;ENTREV�AS;PUENTE DE VALLECAS                                ;USO LIBRE;6

2017.03. MARZO;ENTREV�AS;PUENTE DE VALLECAS                                ;USO LIBRE;93

2017.03. MARZO;ENTREV�AS;PUENTE DE VALLECAS                                ;USO LIBRE;31

2017.03. MARZO;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;19

2017.03. MARZO;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;2

2017.03. MARZO;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;8

2017.03. MARZO;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;30

2017.03. MARZO;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;121

2017.03. MARZO;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;96

2017.03. MARZO;DAO�Z Y VELARDE;RETIRO                                            ;USO LIBRE;3

2017.03. MARZO;DAO�Z Y VELARDE;RETIRO                                            ;USO LIBRE;86

2017.03. MARZO;DAO�Z Y VELARDE;RETIRO                                            ;USO LIBRE;103

2017.03. MARZO;LA CHOPERA;RETIRO                                            ;USO LIBRE;19

2017.03. MARZO;LA CHOPERA;RETIRO                                            ;USO LIBRE;15

2017.03. MARZO;GIMNASIO MOSCARD�;SALAMANCA                                         ;USO LIBRE;4

2017.03. MARZO;GIMNASIO MOSCARD�;SALAMANCA                                         ;USO LIBRE;84

2017.03. MARZO;GIMNASIO MOSCARD�;SALAMANCA                                         ;USO LIBRE;56

2017.03. MARZO;SAN BLAS;SAN BLAS                                          ;USO LIBRE;28

2017.03. MARZO;SAN BLAS;SAN BLAS                                          ;USO LIBRE;61

2017.03. MARZO;SAN BLAS;SAN BLAS                                          ;USO LIBRE;61

2017.03. MARZO;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;4

2017.03. MARZO;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;109

2017.03. MARZO;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;101

2017.03. MARZO;TRI�NGULO DE ORO;TETUAN                                            ;USO LIBRE;126

2017.03. MARZO;TRI�NGULO DE ORO;TETUAN                                            ;USO LIBRE;73

2017.03. MARZO;ORCASITAS;USERA                                             ;USO LIBRE;1

2017.03. MARZO;ORCASITAS;USERA                                             ;USO LIBRE;31

2017.03. MARZO;ORCASITAS;USERA                                             ;USO LIBRE;38

2017.03. MARZO;ORCASUR;USERA                                             ;USO LIBRE;14

2017.03. MARZO;ORCASUR;USERA                                             ;USO LIBRE;28

2017.03. MARZO;VALDEBERNARDO;VICALVARO                                         ;USO LIBRE;2

2017.03. MARZO;VALDEBERNARDO;VICALVARO                                         ;USO LIBRE;78

2017.03. MARZO;VALDEBERNARDO;VICALVARO                                         ;USO LIBRE;40

2017.03. MARZO;VIC�LVARO;VICALVARO                                         ;USO LIBRE;4

2017.03. MARZO;VIC�LVARO;VICALVARO                                         ;USO LIBRE;44

2017.03. MARZO;VIC�LVARO;VICALVARO                                         ;USO LIBRE;80

2017.03. MARZO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;USO LIBRE;12

2017.03. MARZO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;USO LIBRE;72

2017.03. MARZO;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;USO LIBRE;98

2017.03. MARZO;MIGUEL GUILL�N PRIM;VILLA DE VALLECAS                                 ;USO LIBRE;6

2017.03. MARZO;MIGUEL GUILL�N PRIM;VILLA DE VALLECAS                                 ;USO LIBRE;5

2017.03. MARZO;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;5

2017.03. MARZO;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;13

2017.03. MARZO;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;64

2017.03. MARZO;PLATA Y CASTA�AR;VILLAVERDE                                        ;USO LIBRE;3

2017.03. MARZO;PLATA Y CASTA�AR;VILLAVERDE                                        ;USO LIBRE;72

2017.03. MARZO;PLATA Y CASTA�AR;VILLAVERDE                                        ;USO LIBRE;96

2017.03. MARZO;RA�L GONZ�LEZ;VILLAVERDE                                        ;USO LIBRE;29

2017.03. MARZO;RA�L GONZ�LEZ;VILLAVERDE                                        ;USO LIBRE;19

2017.03. MARZO;SAN CRIST�BAL;VILLAVERDE                                        ;USO LIBRE;8

2017.03. MARZO;SAN CRIST�BAL;VILLAVERDE                                        ;USO LIBRE;54

2017.03. MARZO;SAN CRIST�BAL;VILLAVERDE                                        ;USO LIBRE;34

2017.04.ABRIL;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;4

2017.04.ABRIL;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;8

2017.04.ABRIL;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;7

2017.04.ABRIL;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;36

2017.04.ABRIL;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;162

2017.04.ABRIL;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;140

2017.04.ABRIL;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;6

2017.04.ABRIL;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;178

2017.04.ABRIL;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;108

2017.04.ABRIL;BARAJAS;BARAJAS                                           ;USO LIBRE;3

2017.04.ABRIL;BARAJAS;BARAJAS                                           ;USO LIBRE;71

2017.04.ABRIL;BARAJAS;BARAJAS                                           ;USO LIBRE;82

2017.04.ABRIL;LA MINA;CARABANCHEL                                       ;USO LIBRE;3

2017.04.ABRIL;LA MINA;CARABANCHEL                                       ;USO LIBRE;13

2017.04.ABRIL;PRADILLO;CHAMARTIN                                         ;USO LIBRE;124

2017.04.ABRIL;PRADILLO;CHAMARTIN                                         ;USO LIBRE;85

2017.04.ABRIL;CONCEPCI�N;CIUDAD LINEAL                                     ;USO LIBRE;20

2017.04.ABRIL;CONCEPCI�N;CIUDAD LINEAL                                     ;USO LIBRE;86

2017.04.ABRIL;CONCEPCI�N;CIUDAD LINEAL                                     ;USO LIBRE;103

2017.04.ABRIL;PUEBLO NUEVO;CIUDAD LINEAL                                     ;USO LIBRE;77

2017.04.ABRIL;PUEBLO NUEVO;CIUDAD LINEAL                                     ;USO LIBRE;63

2017.04.ABRIL;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;15

2017.04.ABRIL;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;34

2017.04.ABRIL;SAN JUAN BAUTISTA;CIUDAD LINEAL                                     ;USO LIBRE;72

2017.04.ABRIL;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;3

2017.04.ABRIL;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;80

2017.04.ABRIL;LA MAS�;FUENCARRAL-ELPARDO                                ;USO LIBRE;128

2017.04.ABRIL;LA VAGUADA;FUENCARRAL-ELPARDO                                ;USO LIBRE;32

2017.04.ABRIL;LA VAGUADA;FUENCARRAL-ELPARDO                                ;USO LIBRE;52

2017.04.ABRIL;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;1

2017.04.ABRIL;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;38

2017.04.ABRIL;VICENTE DEL BOSQUE;FUENCARRAL-ELPARDO                                ;USO LIBRE;37

2017.04.ABRIL;HORTALEZA;HORTALEZA                                         ;USO LIBRE;132

2017.04.ABRIL;HORTALEZA;HORTALEZA                                         ;USO LIBRE;61

2017.04.ABRIL;LUIS ARAGON�S;HORTALEZA                                         ;USO LIBRE;33

2017.04.ABRIL;LUIS ARAGON�S;HORTALEZA                                         ;USO LIBRE;19

2017.04.ABRIL;ALUCHE;LATINA                                            ;USO LIBRE;12

2017.04.ABRIL;ALUCHE;LATINA                                            ;USO LIBRE;39

2017.04.ABRIL;ALUCHE;LATINA                                            ;USO LIBRE;65

2017.04.ABRIL;GALLUR;LATINA                                            ;USO LIBRE;18

2017.04.ABRIL;GALLUR;LATINA                                            ;USO LIBRE;117

2017.04.ABRIL;GALLUR;LATINA                                            ;USO LIBRE;145

2017.04.ABRIL;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;1

2017.04.ABRIL;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;44

2017.04.ABRIL;ALFREDO GOYENECHE;MONCLOA-ARAVACA                                   ;USO LIBRE;31

2017.04.ABRIL;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;2

2017.04.ABRIL;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;59

2017.04.ABRIL;FERNANDO MART�N;MONCLOA-ARAVACA                                   ;USO LIBRE;56

2017.04.ABRIL;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;10

2017.04.ABRIL;JOS� MAR�A CAGIGAL;MONCLOA-ARAVACA                                   ;USO LIBRE;3

2017.04.ABRIL;LA ELIPA;MORATALAZ                                         ;USO LIBRE;8

2017.04.ABRIL;LA ELIPA;MORATALAZ                                         ;USO LIBRE;4

2017.04.ABRIL;MORATALAZ;MORATALAZ                                         ;USO LIBRE;189

2017.04.ABRIL;MORATALAZ;MORATALAZ                                         ;USO LIBRE;1

2017.04.ABRIL;ALBERTO GARC�A;PUENTE DE VALLECAS                                ;USO LIBRE;84

2017.04.ABRIL;ALBERTO GARC�A;PUENTE DE VALLECAS                                ;USO LIBRE;36

2017.04.ABRIL;ENTREV�AS;PUENTE DE VALLECAS                                ;USO LIBRE;13

2017.04.ABRIL;ENTREV�AS;PUENTE DE VALLECAS                                ;USO LIBRE;49

2017.04.ABRIL;ENTREV�AS;PUENTE DE VALLECAS                                ;USO LIBRE;32

2017.04.ABRIL;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;15

2017.04.ABRIL;PALOMERAS;PUENTE DE VALLECAS                                ;USO LIBRE;11

2017.04.ABRIL;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;15

2017.04.ABRIL;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;103

2017.04.ABRIL;PUENTE DE VALLECAS;PUENTE DE VALLECAS                                ;USO LIBRE;74

2017.04.ABRIL;DAO�Z Y VELARDE;RETIRO                                            ;USO LIBRE;6

2017.04.ABRIL;DAO�Z Y VELARDE;RETIRO                                            ;USO LIBRE;73

2017.04.ABRIL;DAO�Z Y VELARDE;RETIRO                                            ;USO LIBRE;89

2017.04.ABRIL;LA CHOPERA;RETIRO                                            ;USO LIBRE;7

2017.04.ABRIL;LA CHOPERA;RETIRO                                            ;USO LIBRE;18

2017.04.ABRIL;GIMNASIO MOSCARD�;SALAMANCA                                         ;USO LIBRE;3

2017.04.ABRIL;GIMNASIO MOSCARD�;SALAMANCA                                         ;USO LIBRE;70

2017.04.ABRIL;GIMNASIO MOSCARD�;SALAMANCA                                         ;USO LIBRE;35

2017.04.ABRIL;SAN BLAS;SAN BLAS                                          ;USO LIBRE;29

2017.04.ABRIL;SAN BLAS;SAN BLAS                                          ;USO LIBRE;64

2017.04.ABRIL;SAN BLAS;SAN BLAS                                          ;USO LIBRE;57

2017.04.ABRIL;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;4

2017.04.ABRIL;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;102

2017.04.ABRIL;PLAYA VICTORIA;TETUAN                                            ;USO LIBRE;104

2017.04.ABRIL;TRI�NGULO DE ORO;TETUAN                                            ;USO LIBRE;122

2017.04.ABRIL;TRI�NGULO DE ORO;TETUAN                                            ;USO LIBRE;75

2017.04.ABRIL;ORCASITAS;USERA                                             ;USO LIBRE;37

2017.04.ABRIL;ORCASITAS;USERA                                             ;USO LIBRE;22

2017.04.ABRIL;ORCASUR;USERA                                             ;USO LIBRE;18

2017.04.ABRIL;ORCASUR;USERA                                             ;USO LIBRE;31

2017.04.ABRIL;VALDEBERNARDO;VICALVARO                                         ;USO LIBRE;4

2017.04.ABRIL;VALDEBERNARDO;VICALVARO                                         ;USO LIBRE;56

2017.04.ABRIL;VALDEBERNARDO;VICALVARO                                         ;USO LIBRE;36

2017.04.ABRIL;VIC�LVARO;VICALVARO                                         ;USO LIBRE;39

2017.04.ABRIL;VIC�LVARO;VICALVARO                                         ;USO LIBRE;51

2017.04.ABRIL;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;USO LIBRE;13

2017.04.ABRIL;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;USO LIBRE;63

2017.04.ABRIL;CERRO ALMOD�VAR;VILLA DE VALLECAS                                 ;USO LIBRE;61

2017.04.ABRIL;MIGUEL GUILL�N PRIM;VILLA DE VALLECAS                                 ;USO LIBRE;5

2017.04.ABRIL;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;4

2017.04.ABRIL;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;30

2017.04.ABRIL;EL ESPINILLO;VILLAVERDE                                        ;USO LIBRE;36

2017.04.ABRIL;PLATA Y CASTA�AR;VILLAVERDE                                        ;USO LIBRE;1

2017.04.ABRIL;PLATA Y CASTA�AR;VILLAVERDE                                        ;USO LIBRE;39

2017.04.ABRIL;PLATA Y CASTA�AR;VILLAVERDE                                        ;USO LIBRE;80

2017.04.ABRIL;RA�L GONZ�LEZ;VILLAVERDE                                        ;USO LIBRE;27

2017.04.ABRIL;RA�L GONZ�LEZ;VILLAVERDE                                        ;USO LIBRE;31

2017.04.ABRIL;SAN CRIST�BAL;VILLAVERDE                                        ;USO LIBRE;7

2017.04.ABRIL;SAN CRIST�BAL;VILLAVERDE                                        ;USO LIBRE;62

2017.04.ABRIL;SAN CRIST�BAL;VILLAVERDE                                        ;USO LIBRE;15

2017.05. MAYO;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;1

2017.05. MAYO;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;13

2017.05. MAYO;ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;2

2017.05. MAYO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;24

2017.05. MAYO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;191

2017.05. MAYO;CENTRO INTEGRADO ARGANZUELA;ARGANZUELA                                        ;USO LIBRE;125

2017.05. MAYO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;13

2017.05. MAYO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;200

2017.05. MAYO;MARQU�S DE SAMARANCH;ARGANZUELA                                        ;USO LIBRE;111

2017.05. MAYO;BARAJAS;BARAJAS                                           ;USO LIBRE;9

2017.05. MAYO;BARAJAS;BARAJAS                                           ;USO LIBRE;107

2017.05. MAYO;BARAJAS;BARAJAS                                           ;USO LIBRE;77

2017.05. MAYO;LA MINA;CARABANCHEL                                       ;USO LIBRE;61

2017.05. MAYO;LA MINA;CARABANCHEL                                       ;USO LIBRE;21
