Nº de abonados;Sexo;Edad;Tipo de abono;Centro deportivo;Mes
7;VARON;50;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
5;VARON;51;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
3;VARON;52;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
8;VARON;53;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
7;VARON;54;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
6;VARON;55;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
8;VARON;56;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
5;VARON;57;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
1;VARON;58;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
1;VARON;59;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
7;VARON;60;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
3;VARON;61;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
4;VARON;62;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
8;VARON;63;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
4;VARON;64;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
7;VARON;65;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
4;VARON;66;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
7;VARON;67;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
11;VARON;68;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
8;VARON;69;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
8;VARON;70;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
6;VARON;71;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
6;VARON;72;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
8;VARON;73;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
4;VARON;74;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
5;VARON;75;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
1;VARON;76;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
3;VARON;77;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
4;VARON;78;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
3;VARON;80;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
2;VARON;81;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
2;VARON;84;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
2;VARON;87;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
1;VARON;89;ADM USO LIBRE;ALFREDO GOYENECHE;sep-17
1;MUJER;48;ADM ACTIVIDAD DIRIGIDA;ALUCHE;sep-17
1;MUJER;52;ADM ACTIVIDAD DIRIGIDA;ALUCHE;sep-17
1;MUJER;57;ADM ACTIVIDAD DIRIGIDA;ALUCHE;sep-17
1;VARON;50;ADM ACTIVIDAD DIRIGIDA;ALUCHE;sep-17
1;VARON;61;ADM ACTIVIDAD DIRIGIDA;ALUCHE;sep-17
1;MUJER;29;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;34;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;38;ADM COMPLETO;ALUCHE;sep-17
2;MUJER;43;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;47;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;48;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;49;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;51;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;57;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;58;ADM COMPLETO;ALUCHE;sep-17
1;MUJER;72;ADM COMPLETO;ALUCHE;sep-17
1;VARON;25;ADM COMPLETO;ALUCHE;sep-17
1;VARON;35;ADM COMPLETO;ALUCHE;sep-17
1;VARON;38;ADM COMPLETO;ALUCHE;sep-17
1;VARON;54;ADM COMPLETO;ALUCHE;sep-17
1;VARON;68;ADM COMPLETO;ALUCHE;sep-17
1;VARON;73;ADM COMPLETO;ALUCHE;sep-17
3;MUJER;6;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;8;ADM FAMILIAR;ALUCHE;sep-17
2;MUJER;9;ADM FAMILIAR;ALUCHE;sep-17
3;MUJER;11;ADM FAMILIAR;ALUCHE;sep-17
3;MUJER;12;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;13;ADM FAMILIAR;ALUCHE;sep-17
2;MUJER;14;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;15;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;18;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;19;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;24;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;42;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;42;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;46;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;47;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;48;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;50;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;52;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;55;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;55;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;9;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;10;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;12;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;14;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;15;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;18;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;23;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;40;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;42;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;45;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;46;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;47;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;48;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;50;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;52;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;54;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;55;ADM FAMILIAR;ALUCHE;sep-17
1;VARON;59;ADM FAMILIAR;ALUCHE;sep-17
1;MUJER;27;ADM FIN DE SEMANA;ALUCHE;sep-17
1;MUJER;31;ADM FIN DE SEMANA;ALUCHE;sep-17
1;MUJER;32;ADM FIN DE SEMANA;ALUCHE;sep-17
1;MUJER;60;ADM FIN DE SEMANA;ALUCHE;sep-17
3;MUJER;56;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;57;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;58;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;60;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;63;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;64;ADM REDUCIDO;ALUCHE;sep-17
2;MUJER;65;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;66;ADM REDUCIDO;ALUCHE;sep-17
3;MUJER;67;ADM REDUCIDO;ALUCHE;sep-17
4;MUJER;68;ADM REDUCIDO;ALUCHE;sep-17
13;MUJER;69;ADM REDUCIDO;ALUCHE;sep-17
2;MUJER;70;ADM REDUCIDO;ALUCHE;sep-17
6;MUJER;71;ADM REDUCIDO;ALUCHE;sep-17
14;MUJER;72;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;73;ADM REDUCIDO;ALUCHE;sep-17
4;MUJER;74;ADM REDUCIDO;ALUCHE;sep-17
4;MUJER;75;ADM REDUCIDO;ALUCHE;sep-17
3;MUJER;76;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;77;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;78;ADM REDUCIDO;ALUCHE;sep-17
2;MUJER;81;ADM REDUCIDO;ALUCHE;sep-17
2;MUJER;82;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;83;ADM REDUCIDO;ALUCHE;sep-17
2;MUJER;84;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;85;ADM REDUCIDO;ALUCHE;sep-17
1;MUJER;86;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;49;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;50;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;55;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;56;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;64;ADM REDUCIDO;ALUCHE;sep-17
3;VARON;65;ADM REDUCIDO;ALUCHE;sep-17
2;VARON;66;ADM REDUCIDO;ALUCHE;sep-17
5;VARON;67;ADM REDUCIDO;ALUCHE;sep-17
4;VARON;68;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;69;ADM REDUCIDO;ALUCHE;sep-17
2;VARON;70;ADM REDUCIDO;ALUCHE;sep-17
3;VARON;71;ADM REDUCIDO;ALUCHE;sep-17
9;VARON;72;ADM REDUCIDO;ALUCHE;sep-17
7;VARON;73;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;74;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;77;ADM REDUCIDO;ALUCHE;sep-17
2;VARON;78;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;81;ADM REDUCIDO;ALUCHE;sep-17
2;VARON;82;ADM REDUCIDO;ALUCHE;sep-17
1;VARON;83;ADM REDUCIDO;ALUCHE;sep-17
2;VARON;87;ADM REDUCIDO;ALUCHE;sep-17
2;MUJER;24;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;MUJER;26;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;MUJER;30;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;MUJER;31;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;MUJER;35;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;MUJER;45;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;MUJER;48;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;17;ADM SALA MULTITRABAJO;ALUCHE;sep-17
7;VARON;18;ADM SALA MULTITRABAJO;ALUCHE;sep-17
6;VARON;19;ADM SALA MULTITRABAJO;ALUCHE;sep-17
5;VARON;20;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;21;ADM SALA MULTITRABAJO;ALUCHE;sep-17
3;VARON;22;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;23;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;24;ADM SALA MULTITRABAJO;ALUCHE;sep-17
5;VARON;25;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;26;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;27;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;28;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;29;ADM SALA MULTITRABAJO;ALUCHE;sep-17
4;VARON;30;ADM SALA MULTITRABAJO;ALUCHE;sep-17
3;VARON;31;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;34;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;35;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;36;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;38;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;40;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;41;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;43;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;VARON;45;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;46;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;53;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;54;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;58;ADM SALA MULTITRABAJO;ALUCHE;sep-17
1;VARON;60;ADM SALA MULTITRABAJO;ALUCHE;sep-17
2;MUJER;13;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;16;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;17;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;18;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;19;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;20;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;21;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;22;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;23;ADM USO LIBRE;ALUCHE;sep-17
4;MUJER;24;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;25;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;26;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;27;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;28;ADM USO LIBRE;ALUCHE;sep-17
4;MUJER;29;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;30;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;33;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;34;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;35;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;36;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;37;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;38;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;39;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;40;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;41;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;43;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;44;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;45;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;46;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;47;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;48;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;49;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;50;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;51;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;52;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;53;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;54;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;56;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;57;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;60;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;61;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;62;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;64;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;65;ADM USO LIBRE;ALUCHE;sep-17
4;MUJER;66;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;67;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;68;ADM USO LIBRE;ALUCHE;sep-17
7;MUJER;69;ADM USO LIBRE;ALUCHE;sep-17
6;MUJER;70;ADM USO LIBRE;ALUCHE;sep-17
5;MUJER;72;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;73;ADM USO LIBRE;ALUCHE;sep-17
4;MUJER;74;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;75;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;76;ADM USO LIBRE;ALUCHE;sep-17
2;MUJER;77;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;79;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;80;ADM USO LIBRE;ALUCHE;sep-17
3;MUJER;81;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;82;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;83;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;16;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;17;ADM USO LIBRE;ALUCHE;sep-17
8;VARON;18;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;19;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;20;ADM USO LIBRE;ALUCHE;sep-17
6;VARON;21;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;22;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;23;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;24;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;25;ADM USO LIBRE;ALUCHE;sep-17
6;VARON;26;ADM USO LIBRE;ALUCHE;sep-17
9;VARON;27;ADM USO LIBRE;ALUCHE;sep-17
16;VARON;28;ADM USO LIBRE;ALUCHE;sep-17
7;VARON;29;ADM USO LIBRE;ALUCHE;sep-17
11;VARON;30;ADM USO LIBRE;ALUCHE;sep-17
7;VARON;31;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;32;ADM USO LIBRE;ALUCHE;sep-17
8;VARON;33;ADM USO LIBRE;ALUCHE;sep-17
7;VARON;34;ADM USO LIBRE;ALUCHE;sep-17
8;VARON;35;ADM USO LIBRE;ALUCHE;sep-17
6;VARON;36;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;37;ADM USO LIBRE;ALUCHE;sep-17
1;VARON;38;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;39;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;40;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;41;ADM USO LIBRE;ALUCHE;sep-17
7;VARON;42;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;43;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;44;ADM USO LIBRE;ALUCHE;sep-17
11;VARON;45;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;46;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;47;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;48;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;49;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;50;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;51;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;52;ADM USO LIBRE;ALUCHE;sep-17
1;VARON;53;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;54;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;55;ADM USO LIBRE;ALUCHE;sep-17
1;VARON;56;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;58;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;59;ADM USO LIBRE;ALUCHE;sep-17
1;VARON;60;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;61;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;62;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;64;ADM USO LIBRE;ALUCHE;sep-17
8;VARON;65;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;66;ADM USO LIBRE;ALUCHE;sep-17
8;VARON;67;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;68;ADM USO LIBRE;ALUCHE;sep-17
5;VARON;69;ADM USO LIBRE;ALUCHE;sep-17
7;VARON;70;ADM USO LIBRE;ALUCHE;sep-17
9;VARON;71;ADM USO LIBRE;ALUCHE;sep-17
8;VARON;72;ADM USO LIBRE;ALUCHE;sep-17
9;VARON;73;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;74;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;75;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;76;ADM USO LIBRE;ALUCHE;sep-17
4;VARON;77;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;78;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;80;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;81;ADM USO LIBRE;ALUCHE;sep-17
2;VARON;83;ADM USO LIBRE;ALUCHE;sep-17
3;VARON;86;ADM USO LIBRE;ALUCHE;sep-17
1;MUJER;34;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;37;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;41;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;43;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;47;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;48;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;50;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
2;MUJER;58;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;VARON;33;ADM ACTIVIDAD DIRIGIDA;ARGANZUELA;sep-17
1;MUJER;53;ADM COMPLETO;ARGANZUELA;sep-17
1;VARON;46;ADM COMPLETO;ARGANZUELA;sep-17
1;VARON;52;ADM COMPLETO;ARGANZUELA;sep-17
1;VARON;73;ADM COMPLETO;ARGANZUELA;sep-17
1;MUJER;14;ADM FAMILIAR;ARGANZUELA;sep-17
1;MUJER;16;ADM FAMILIAR;ARGANZUELA;sep-17
1;MUJER;24;ADM FAMILIAR;ARGANZUELA;sep-17
1;MUJER;46;ADM FAMILIAR;ARGANZUELA;sep-17
1;MUJER;53;ADM FAMILIAR;ARGANZUELA;sep-17
1;MUJER;56;ADM FAMILIAR;ARGANZUELA;sep-17
1;VARON;12;ADM FAMILIAR;ARGANZUELA;sep-17
1;VARON;17;ADM FAMILIAR;ARGANZUELA;sep-17
1;VARON;17;ADM FAMILIAR;ARGANZUELA;sep-17
1;VARON;45;ADM FAMILIAR;ARGANZUELA;sep-17
1;VARON;46;ADM FAMILIAR;ARGANZUELA;sep-17
1;VARON;54;ADM FAMILIAR;ARGANZUELA;sep-17
1;MUJER;41;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;44;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;45;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;47;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;51;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;54;ADM REDUCIDO;ARGANZUELA;sep-17
2;MUJER;55;ADM REDUCIDO;ARGANZUELA;sep-17
3;MUJER;56;ADM REDUCIDO;ARGANZUELA;sep-17
2;MUJER;60;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;64;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;66;ADM REDUCIDO;ARGANZUELA;sep-17
5;MUJER;67;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;68;ADM REDUCIDO;ARGANZUELA;sep-17
3;MUJER;69;ADM REDUCIDO;ARGANZUELA;sep-17
4;MUJER;70;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;71;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;72;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;73;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;74;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;75;ADM REDUCIDO;ARGANZUELA;sep-17
1;MUJER;77;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;38;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;58;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;61;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;62;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;67;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;69;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;70;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;72;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;76;ADM REDUCIDO;ARGANZUELA;sep-17
1;VARON;82;ADM REDUCIDO;ARGANZUELA;sep-17
2;MUJER;19;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;20;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;21;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;23;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;25;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;MUJER;30;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;34;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;36;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;37;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;38;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;39;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;41;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;MUJER;43;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;45;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;MUJER;47;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;MUJER;53;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;MUJER;55;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;16;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;18;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
7;VARON;19;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
3;VARON;20;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
5;VARON;21;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;22;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;23;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;24;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;25;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;26;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
3;VARON;27;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;28;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;29;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
3;VARON;30;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;31;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;33;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;34;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;36;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;38;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;39;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
3;VARON;40;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;42;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;43;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;44;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
3;VARON;45;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;46;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;48;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;49;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
3;VARON;51;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
5;VARON;52;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;53;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
2;VARON;55;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
1;VARON;56;ADM SALA MULTITRABAJO;ARGANZUELA;sep-17
