Tipo de cupo ;Denominación de la clase; Año ;Mes Ocupación;Actividad deportiva;Categoría edad;Distrito;Centro deportivo;Nº Plazas Ofertadas;Nº Plazas Ocupadas;Nº Plazas Libres;Nº Plazas Ocupadas (Masculino);Nº Plazas Ocupadas (Femenino)
CERRADO;TENIS CAPRI N1 LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;LATINA                                            ;LOS CAPRICHOS;9;5;4;2;3
CERRADO;TENIS CAPRI N2 MJ 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;LATINA                                            ;LOS CAPRICHOS;10;7;3;6;1
CERRADO;TENIS N0 ALTO MJ 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;9;1;6;3
CERRADO;TENIS N1 LX 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;5;5;3;2
CERRADO;TENIS N2 LX 19:00-20:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;7;3;3;4
CERRADO;TENIS N0  BAJO MJ 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;5;5;3;2
CERRADO;TENIS N1 LX 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;FERNANDO MARTÍN;10;0;10;0;0
CERRADO;TENIS IN N0 V 18:30 - 19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;10;10;0;4;6
CERRADO;TENIS IN N0 MJ 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;10;10;0;7;3
CERRADO;TENIS IN N0 SD 11:30-12:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;8;2;6;2;0
CERRADO;TENIS IN N0 V 17:30 - 18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;12;12;0;6;6
CERRADO;TENIS IN N1 LX 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;12;12;0;10;2
CERRADO;TENIS IN N1 MJ 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;12;12;0;6;6
CERRADO;TENIS IN N1 SD 12:30-13:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;8;1;7;1;0
CERRADO;TENIS IN N1 V 18:30 - 19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;8;7;1;4;3
CERRADO;TENIS IN N2 LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;11;11;0;11;0
CERRADO;TENIS IN N2 LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;11;10;1;7;3
CERRADO;TENIS IN N2 SD 09:30-10:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;8;2;6;2;0
CERRADO;TENIS IN N2 SD 10:30-11:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;LA BOMBILLA;8;4;4;2;2
CERRADO;TENIS INFANTIL N1 LX 17.30-18.30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;TENIS CASA DE CAMPO;10;8;2;6;2
CERRADO;TENIS INFANTIL N0 MJ 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;TENIS CASA DE CAMPO;10;10;0;9;1
CERRADO;TENIS INFANTIL N0 V 17.30-18.30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;TENIS CASA DE CAMPO;10;10;0;7;3
CERRADO;TENIS INFANTIL N2 LX 18.30-19.30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;TENIS CASA DE CAMPO;10;4;6;2;2
CERRADO;TENIS INFANTIL N1 V 18.30-19.30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MONCLOA-ARAVACA                                   ;TENIS CASA DE CAMPO;10;6;4;6;0
CERRADO;ALBORAN TENIS N0 MJ 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;11;0;11;0;0
CERRADO;ALBORAN TENIS N0 MJ 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS N0 MJ 19:00-20:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;1;11;1;0
CERRADO;ALBORAN TENIS N1 LXV 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS N1 LXV 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS N1 LX19:00-20:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS N2 LX 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS N2 LXV 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS N2 MJ 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;10;0;10;0;0
CERRADO;TENIS INF N0 L-X 18.00-19.00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;10;10;0;5;5
CERRADO;TENIS INFANTIL N0 L-X 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;10;10;0;6;4
CERRADO;ALBORAN TENIS V 19:00-20:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;ALBORAN TENIS V 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;LA ELIPA;12;0;12;0;0
CERRADO;TENIS N0 BAJO LX 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;MORATALAZ;10;10;0;4;6
CERRADO;TENIS N0 ALTO  LX 17:00-18:00 (8 A 10  AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;MORATALAZ;10;9;1;8;1
CERRADO;TENIS N1 MJ 17:00-18:00 (10 A 12  AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;6;6;5;1
CERRADO;TENIS N2 LX 18.00-19.00 (11 A 13 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;6;6;5;1
CERRADO;TENIS N1 MJ 18.00-19.00 (13 A 15 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;MORATALAZ                                         ;MORATALAZ;12;7;5;2;5
CERRADO;TENIS N1 LX 17.30 - 18.30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;12;11;1;8;3
CERRADO;TENIS N2 LX 18.30 - 19.30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;ALBERTO GARCÍA;12;8;4;6;2
CERRADO;TENIS N0 LX 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;8;8;0;8;0
CERRADO;TENIS N2 LX 19:00-20:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;ENTREVÍAS;8;6;2;5;1
CERRADO;TENIS INFANTIL N1  LX 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;PALOMERAS;8;8;0;4;4
CERRADO;TENIS INFANTIL N1  LX 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;PALOMERAS;8;7;1;6;1
CERRADO;TENIS INFANTIL N0  V 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;PALOMERAS;8;6;2;5;1
CERRADO;TENIS INFANTIL N2  LX 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;PUENTE DE VALLECAS                                ;PALOMERAS;8;7;1;5;2
CERRADO;TENIS INFANTIL NIVEL 0 LX 17:30-18:30 (8 -14 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;RETIRO                                            ;LA CHOPERA;10;10;0;5;5
CERRADO;TENIS INFANTIL NIVEL 0 LX 18:30-19:30 (8 -14 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;RETIRO                                            ;LA CHOPERA;10;8;2;7;1
CERRADO;TENIS INFANTIL NIVEL 0 LX 18:30-19:30 (8 -14 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;RETIRO                                            ;LA CHOPERA;10;6;4;3;3
CERRADO;TENIS INFANTIL NIVEL 1 MJ 17:30-18:30 (8 -14 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;RETIRO                                            ;LA CHOPERA;12;12;0;10;2
CERRADO;TENIS INFANTIL NIVEL 1 V 18:30-19:30 (8 -14 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;RETIRO                                            ;LA CHOPERA;12;7;5;4;3
CERRADO;TENIS INFANTIL NIVEL 2 MJ 18:30-19:30 (8 -14 AÑOS); 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;RETIRO                                            ;LA CHOPERA;12;10;2;10;0
CERRADO;TENIS N0 LX 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SALAMANCA                                         ;GIMNASIO MOSCARDÓ;10;10;0;6;4
CERRADO;TENIS N0 V 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SALAMANCA                                         ;GIMNASIO MOSCARDÓ;10;10;0;8;2
CERRADO;TENIS N0 V 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SALAMANCA                                         ;GIMNASIO MOSCARDÓ;11;11;0;8;3
CERRADO;TENIS N1 MJ 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SALAMANCA                                         ;GIMNASIO MOSCARDÓ;10;10;0;6;4
CERRADO;TENIS N0 V 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SAN BLAS                                          ;SAN BLAS;12;12;0;9;3
CERRADO;TENIS N0 V 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SAN BLAS                                          ;SAN BLAS;12;12;0;10;2
CERRADO;TENIS N1 LX 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SAN BLAS                                          ;SAN BLAS;12;12;0;11;1
CERRADO;TENIS N1 LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SAN BLAS                                          ;SAN BLAS;10;6;4;6;0
CERRADO;TENIS N1 MJ 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;SAN BLAS                                          ;SAN BLAS;12;10;2;6;4
CERRADO;TENIS N0 (8-10 AÑOS) LX 18:05-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;USERA                                             ;ORCASITAS;10;5;5;5;0
CERRADO;TENIS N0 ( 11-14 AÑOS) MJ 18:05-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;USERA                                             ;ORCASITAS;10;10;0;6;4
CERRADO;TENIS N1(8-14 AÑOS) MJ 19:05-20:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;USERA                                             ;ORCASITAS;12;8;4;8;0
CERRADO;TENIS N2 (8-14 AÑOS) MJ 17:05-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;USERA                                             ;ORCASITAS;12;2;10;2;0
CERRADO;TENIS N0(11-14) LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;10;10;0;4;6
CERRADO;TENIS N0(11-14) MJ 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;10;10;0;5;5
CERRADO;TENIS N0(8-10) LX 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;10;10;0;5;5
CERRADO;TENIS N0(8-10) LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;10;10;0;5;5
CERRADO;TENIS N1(11-14) LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;8;8;0;5;3
CERRADO;TENIS N1(11-14) MJ 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;8;8;0;6;2
CERRADO;TENIS N1(8-10) MJ 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;8;8;0;3;5
CERRADO;TENIS N2(11-14) LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;8;8;0;5;3
CERRADO;TENIS N2(11-14) MJ 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VALDEBERNARDO;8;8;0;5;3
CERRADO;TENIS N0 MJ 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VICÁLVARO;10;10;0;5;5
CERRADO;TENIS N1 LX 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VICÁLVARO;12;12;0;9;3
CERRADO;TENIS N2 MJ 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VICALVARO                                         ;VICÁLVARO;12;9;3;8;1
CERRADO;TENIS N0 LX 17:00-18:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLA DE VALLECAS                                 ;CERRO ALMODÓVAR;12;12;0;9;3
CERRADO;TENIS N1 MJ 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLA DE VALLECAS                                 ;CERRO ALMODÓVAR;12;9;3;6;3
CERRADO;TENIS N2 LX 18:00-19:00; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLA DE VALLECAS                                 ;CERRO ALMODÓVAR;12;10;2;9;1
CERRADO;N0 TENIS (8 A 11 AÑOS) V 16:30-17:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLAVERDE                                        ;EL ESPINILLO II;10;10;0;5;5
CERRADO;N0 TENIS (8 A 11 AÑOS) V 18:30-19:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLAVERDE                                        ;EL ESPINILLO II;10;10;0;8;2
CERRADO;N1 TENIS (12 A 14 AÑOS) L-X 16:30-17:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLAVERDE                                        ;EL ESPINILLO II;8;2;6;2;0
CERRADO;N1 TENIS (12 A 14 AÑOS) L-X 17:30-18:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLAVERDE                                        ;EL ESPINILLO II;8;2;6;1;1
CERRADO;N1 TENIS (12 A 14 AÑOS) M-J 16:30-17:30; 2.017   ;09. SEPTIEMBRE;TENIS;INFANTILES;VILLAVERDE                                        ;EL ESPINILLO II;8;4;4;3;1
