CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCIÓN ;COORD. X;COORD. Y;SISTEMA DE COORDENADAS;LONGITUD;LATITUD;ESTADO;OBSERVACIONES;FECHA DATOS
FUE_02-03_0000000024;ZV;RETIRO;PARQUE MARTIN LUTHER KING;;443176,2633;4472237,002;"ETRS89 / UTM 
Zona 30N";-3,6696067;40,3988013;EN SERVICIO;;28/06/2017
FUE_02-03_0000000028;ZV;RETIRO;PZA. VAQUERIAS;C/VAQUERÍAS 7;443415,0468;4474454,81;"ETRS89 / UTM 
Zona 30N";-3,6669902;40,4187969;EN SERVICIO;;28/06/2017
FUE_02-03_0000000030;ZV;RETIRO;Pº INFANTA ISABEL;;441789,3685;4473060,736;"ETRS89 / UTM 
Zona 30N";-3,686024;40,4061262;EN SERVICIO;;28/06/2017
FUE_02-03_0000000032;ZV;RETIRO;PIO BAROJA - MENENDEZ PELAYO;AVDA.DE MENENDEZ PELAYO Nº67;442597,2008;4473814,919;"ETRS89 / UTM 
Zona 30N";-3,6765722;40,4129764;EN SERVICIO;;28/06/2017
FUE_02-03_0000000035;ZV;RETIRO;JARDINES JESUS APRENDIZ;;443016,8084;4473434,551;"ETRS89 / UTM 
Zona 30N";-3,6715928;40,4095786;EN SERVICIO;;28/06/2017
FUE_02-03_0000000036;ZV;RETIRO;AVDA. MEDITERRANEO (PROTECCIÓN CIVIL);C/ FEDERICO MORENO TORROBA Nº10;443401,0859;4473028,913;"ETRS89 / UTM 
Zona 30N";-3,6670279;40,4059506;EN SERVICIO;;28/06/2017
FUE_02-03_0000000039;VP;RETIRO;IBIZA Nº 16 ( EN EL BULEVAR);;442610,5469;4474400,482;"ETRS89 / UTM 
Zona 30N";-3,6764677;40,4182523;EN SERVICIO;;28/06/2017
FUE_02-03_0000000040;VP;RETIRO;IBIZA Nº 60 ( EN EL BULEVAR);;443196,5446;4474361,473;"ETRS89 / UTM 
Zona 30N";-3,6695574;40,4179411;EN SERVICIO;;28/06/2017
FUE_02-03_0000000041;VP;RETIRO;ALCALDE SAINZ DE BARANDA Nº 65 (EN EL BULEVAR);;443184,3429;4474203,072;"ETRS89 / UTM 
Zona 30N";-3,6696871;40,4165133;EN SERVICIO;;28/06/2017
FUE_02-03_0000000042;VP;RETIRO;CAVANILLES Nº 46 PASAJE;CAVANILLES CV CALLE ABTAO;442748,431;4472936,672;"ETRS89 / UTM 
Zona 30N";-3,6747108;40,405075;EN SERVICIO;;28/06/2017
FUE_02-03_0000000043;VP;RETIRO;ALCALA Nº 50;;441316,5538;4474539,5;"ETRS89 / UTM 
Zona 30N";-3,6917323;40,4194144;EN SERVICIO;;28/06/2017
FUE_02-03_0000000044;VP;RETIRO;ALCALDE SAINZ DE BARANDA Nº 20 (Nº 18 EN EL BULEVAR);;442625,9453;4474250,381;"ETRS89 / UTM 
Zona 30N";-3,6762726;40,4169012;EN SERVICIO;;28/06/2017
FUE_02-03_0000000045;VP;RETIRO;CALLE ANTONIO NEBRIJA;CONFLUENCIA CON CALLE COMERCIO;441972,931;;"ETRS89 / UTM 
Zona 30N";Error;Error;EN SERVICIO;;28/06/2017
FB_000001;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 12 · EL POVAR;441629,48;4474448,95;"ETRS89 / UTM 
Zona 30N";-3,6880355;40,4186207;EN SERVICIO;;28/06/2017
FB_000002;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 13 · HERNANI;441754,41;4474567,95;"ETRS89 / UTM 
Zona 30N";-3,6865739;40,4197015;EN SERVICIO;;28/06/2017
FB_000003;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 12 · EL POVAR;441760,56;4474463,47;"ETRS89 / UTM 
Zona 30N";-3,6864919;40,4187607;EN SERVICIO;;28/06/2017
FB_000004;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 12 · EL POVAR;441846,65;4474411,3;"ETRS89 / UTM 
Zona 30N";-3,6854724;40,4182968;EN SERVICIO;;28/06/2017
FB_000005;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 13 · HERNANI;441950,94;4474644,87;"ETRS89 / UTM 
Zona 30N";-3,6842645;40,4204082;EN SERVICIO;;28/06/2017
FB_000006;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 16 · PLAZA DE GALICIA;442106,93;4474673,63;"ETRS89 / UTM 
Zona 30N";-3,6824285;40,4206781;EN SERVICIO;;28/06/2017
FB_000007;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 1 · RESERVADO;442288,37;4474580,86;"ETRS89 / UTM 
Zona 30N";-3,6802814;40,419855;EN SERVICIO;;28/06/2017
FB_000008;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 14 · ESTANQUE;442211,32;4474497,8;"ETRS89 / UTM 
Zona 30N";-3,6811821;40,4191014;EN SERVICIO;;28/06/2017
FB_000009;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 1 · RESERVADO;442316,72;4474449,84;"ETRS89 / UTM 
Zona 30N";-3,6799354;40,4186767;EN SERVICIO;;28/06/2017
FB_000010;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 10 · CAMPANILLAS;441579,4;4474202,51;"ETRS89 / UTM 
Zona 30N";-3,6886032;40,4163972;EN SERVICIO;;28/06/2017
FB_000011;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 8 · BOSQUE DEL RECUERDO Y ENTORNO;441595,56;4473929,14;"ETRS89 / UTM 
Zona 30N";-3,6883876;40,4139356;EN SERVICIO;;28/06/2017
FB_000012;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 8 · BOSQUE DEL RECUERDO Y ENTORNO;441731,93;4473678,09;"ETRS89 / UTM 
Zona 30N";-3,6867574;40,4116836;EN SERVICIO;;28/06/2017
FB_000013;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 7 · CEMENTERIO;441668,34;4473616,57;"ETRS89 / UTM 
Zona 30N";-3,6875012;40,411125;EN SERVICIO;;28/06/2017
FB_000014;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 6 · HUERTO DEL FRANCÉS;441772,89;4473453,5;"ETRS89 / UTM 
Zona 30N";-3,6862541;40,4096633;EN SERVICIO;;28/06/2017
FB_000015;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 6 · HUERTO DEL FRANCÉS;442026,83;4473570,27;"ETRS89 / UTM 
Zona 30N";-3,6832721;40,4107329;EN SERVICIO;;28/06/2017
FB_000016;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 4 · LA ROSALEDA Y ENTORNO;442221,31;4473614,46;"ETRS89 / UTM 
Zona 30N";-3,6809841;40,4111445;EN SERVICIO;;28/06/2017
FB_000017;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 4 · LA ROSALEDA Y ENTORNO;442302,77;4473637,63;"ETRS89 / UTM 
Zona 30N";-3,6800262;40,4113589;EN SERVICIO;;28/06/2017
FB_000018;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 17 · ÁREA CANINA;442256,56;4473420,36;"ETRS89 / UTM 
Zona 30N";-3,680551;40,4093984;EN SERVICIO;;28/06/2017
FB_000019;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 5 · ENCINAR;442420,89;4473318,61;"ETRS89 / UTM 
Zona 30N";-3,6786052;40,4084932;EN SERVICIO;;28/06/2017
FB_000020;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 15 · CAMPO GRANDE;442187,9;4473865,75;"ETRS89 / UTM 
Zona 30N";-3,6814007;40,413406;EN SERVICIO;;28/06/2017
FB_000021;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 2 · HERRERO PALACIOS;442387,6;4474051,82;"ETRS89 / UTM 
Zona 30N";-3,6790639;40,415096;EN SERVICIO;;28/06/2017
FB_000022;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 15 · CAMPO GRANDE;442074,96;4473948,49;"ETRS89 / UTM 
Zona 30N";-3,6827393;40,4141435;EN SERVICIO;;28/06/2017
FB_000023;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 14 · ESTANQUE;441965,89;4474101,4;"ETRS89 / UTM 
Zona 30N";-3,6840387;40,4155134;EN SERVICIO;;28/06/2017
FB_000024;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 14 · ESTANQUE;442009,79;4474130,89;"ETRS89 / UTM 
Zona 30N";-3,683524;40,4157821;EN SERVICIO;;28/06/2017
FB_000025;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 14 · ESTANQUE;442131,71;4474269,14;"ETRS89 / UTM 
Zona 30N";-3,6820996;40,417036;EN SERVICIO;;28/06/2017
FB_000026;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 14 · ESTANQUE;442235,03;4474305,95;"ETRS89 / UTM 
Zona 30N";-3,6808852;40,4173748;EN SERVICIO;;28/06/2017
FB_000027;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 14 · ESTANQUE;442185,98;4474194,19;"ETRS89 / UTM 
Zona 30N";-3,6814531;40,4163646;EN SERVICIO;;28/06/2017
FB_000028;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 15 · CAMPO GRANDE;442226,83;4474114,37;"ETRS89 / UTM 
Zona 30N";-3,6809644;40,4156484;EN SERVICIO;;28/06/2017
FB_000029;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 2 · HERRERO PALACIOS;442303,58;4474229,66;"ETRS89 / UTM 
Zona 30N";-3,6800703;40,4166923;EN SERVICIO;;28/06/2017
FB_000030;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 2 · HERRERO PALACIOS;442376,95;4474279,26;"ETRS89 / UTM 
Zona 30N";-3,67921;40,4171442;EN SERVICIO;;28/06/2017
FB_000031;ZV;RETIRO;JARDINES DEL BUEN RETIRO;A. 2 · HERRERO PALACIOS;442432,11;4474225,04;"ETRS89 / UTM 
Zona 30N";-3,678555;40,4166595;EN SERVICIO;;28/06/2017
FUE_02-04_0000000001;ZV;SALAMANCA;PARQUE BREOGAN;AVENIDA DE BRASILIA Nº 2;443998,7149;4476480,083;"ETRS89 / UTM 
Zona 30N";-3,6602892;40,4370811;EN SERVICIO;;28/06/2017
FUE_02-04_0000000002;ZV;SALAMANCA;PARQUE BREOGAN;AVENIDA DE BRASILIA Nº 2;443963,8733;4476409,623;"ETRS89 / UTM 
Zona 30N";-3,6606938;40,436444;EN SERVICIO;;28/06/2017
FUE_02-04_0000000003;ZV;SALAMANCA;PARQUE DE LAS AVENIDAS;;444002,4647;4476648,214;"ETRS89 / UTM 
Zona 30N";-3,6602598;40,4385959;EN SERVICIO;;28/06/2017
FUE_02-04_0000000004;ZV;SALAMANCA;PARQUE DE LAS AVENIDAS;;444032,2026;4476747,194;"ETRS89 / UTM 
Zona 30N";-3,6599179;40,4394896;EN SERVICIO;;28/06/2017
FUE_02-04_0000000005;ZV;SALAMANCA;PARQUE DE LAS AVENIDAS;AVENIDA BRASILIA CV AVDA DE BADAJOZ;444002,4864;4476816,504;"ETRS89 / UTM 
Zona 30N";-3,6602743;40,440112;EN SERVICIO;;28/06/2017
FUE_02-04_0000000006;ZV;SALAMANCA;PARQUE DE LAS AVENIDAS;FRENTA AL Nº 42 DE AVENIDA DE BRASILIA;444031,1522;4476994,095;"ETRS89 / UTM 
Zona 30N";-3,6599521;40,4417137;FUERA DE SERVICIO;NO APTA CONSUMO;28/06/2017
FUE_02-04_0000000007;ZV;SALAMANCA;JARDINES GREGORIO ORDOÑEZ;C/PRINCIPE DE VERGARA C/V C/ MALDONADO;442427,7633;4476067,583;"ETRS89 / UTM 
Zona 30N";-3,6787731;40,4332578;EN SERVICIO;;28/06/2017
FUE_02-04_0000000008;ZV;SALAMANCA;JARDINES GREGORIO ORDOÑEZ;C/PRINCIPE DE VERGARA C/V C/ MALDONADO;442407,6831;4476045,523;"ETRS89 / UTM 
Zona 30N";-3,6790078;40,4330577;EN SERVICIO;;28/06/2017
FUE_02-04_0000000009;ZV;SALAMANCA;PARQUE DE MARIA EVA DUARTE DE PERON;;443338,6917;4475751,348;"ETRS89 / UTM 
Zona 30N";-3,6680058;40,4304716;EN SERVICIO;;28/06/2017
FUE_02-04_0000000010;ZV;SALAMANCA;PARQUE DE MARIA EVA DUARTE DE PERON;C/DEL DOCTOR GÓMEZ ULLA 22;443362,7178;4475772,518;"ETRS89 / UTM 
Zona 30N";-3,6677244;40,4306639;EN SERVICIO;;28/06/2017
FUE_02-04_0000000011;ZV;SALAMANCA;PZA. DE PEÑASCALES;;443399,1438;4475022,394;"ETRS89 / UTM 
Zona 30N";-3,6672283;40,4239088;EN SERVICIO;;28/06/2017
FUE_02-04_0000000012;ZV;SALAMANCA;PZA. AMERICA ESPAÑOLA;;443847,2765;4475622,16;"ETRS89 / UTM 
Zona 30N";-3,6619988;40,4293423;EN SERVICIO;;28/06/2017
FUE_02-04_0000000013;ZV;SALAMANCA;PARQUE SANCHO DAVILA;C/SANCHO DÁVILA Nº 35;443940,9918;4475102,676;"ETRS89 / UTM 
Zona 30N";-3,6608483;40,4246688;EN SERVICIO;;28/06/2017
FUE_02-04_0000000014;ZV;SALAMANCA;PARQUE SANCHO DAVILA;C/SANCHO DÁVILA Nº 21 POSTERIOR;443919,7938;4475387,598;"ETRS89 / UTM 
Zona 30N";-3,6611233;40,4272341;EN SERVICIO;;28/06/2017
FUE_02-04_0000000015;ZV;SALAMANCA;PZA. DE BURDEOS;;443621,568;4476638,599;"ETRS89 / UTM 
Zona 30N";-3,6647497;40,4384836;EN SERVICIO;;28/06/2017
FUE_02-04_0000000016;ZV;SALAMANCA;PZA.  SAN CAYETANO;C/ERASO Nº14;443122,1179;4476167,314;"ETRS89 / UTM 
Zona 30N";-3,6705961;40,434204;EN SERVICIO;;28/06/2017
FUE_02-04_0000000017;ZV;SALAMANCA;BERLIN - BRISTOL;C/ BERLÍN Nº 8;443859,9013;4477044,378;"ETRS89 / UTM 
Zona 30N";-3,6619757;40,4421552;EN SERVICIO;;28/06/2017
FUE_02-04_0000000018;ZV;SALAMANCA;DIEGO DE LEON, 56;C/DIEGO DE LEON Nº56;442530,1003;4476198,842;"ETRS89 / UTM 
Zona 30N";-3,6775785;40,4344473;EN SERVICIO;;28/06/2017
FUE_02-04_0000000019;ZV;SALAMANCA;LANUZA;;443553,5891;4475197,972;"ETRS89 / UTM 
Zona 30N";-3,6654233;40,425501;EN SERVICIO;;28/06/2017
FUE_02-04_0000000020;ZV;SALAMANCA;GTA. CAMPANAR;C/FRANCISCO NAVACERRADA Nº 48;443425,1077;4475876,288;"ETRS89 / UTM 
Zona 30N";-3,6669982;40,431603;EN SERVICIO;;28/06/2017
FUE_02-04_0000000021;ZV;SALAMANCA;JARDINES BOSTON;PLAZA BOSTON Nº 4;443525,6377;4476484,02;"ETRS89 / UTM 
Zona 30N";-3,665867;40,4370846;EN SERVICIO;;28/06/2017
FUE_02-04_0000000022;ZV;SALAMANCA;VIZCONDE DE MATAMALA - RAMON DE AGUINAGA - RUFINO BLANCO;CALLE RUFINO BLANCO Nº 22;443554,9226;4475339,823;"ETRS89 / UTM 
Zona 30N";-3,6654202;40,426779;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_02-04_0000000023;ZV;SALAMANCA;PZA.  SAN CAYETANO;C/AZCONA CV C/PILAR DE ZARAGOZA;443166,1426;4476158,793;"ETRS89 / UTM 
Zona 30N";-3,6700764;40,4341302;EN SERVICIO;;28/06/2017
FUE_02-04_0000000024;ZV;SALAMANCA;PARQUE DE MARIA EVA DUARTE DE PERON;;443271,7044;4475605,179;"ETRS89 / UTM 
Zona 30N";-3,6687825;40,4291502;EN SERVICIO;;28/06/2017
FUE_02-04_0000000025;ZV;SALAMANCA;PZA. DE DALI;;442884,628;4475062,161;"ETRS89 / UTM 
Zona 30N";-3,6732967;40,4242319;EN SERVICIO;;28/06/2017
FUE_02-04_0000000026;ZV;SALAMANCA;JARDIN DE LA VIRGEN DEL PILAR;C/GENERAL PARDIÑAS CV C/JUAN BRAVO;442498,1789;4475963,332;"ETRS89 / UTM 
Zona 30N";-3,6779335;40,4323235;EN SERVICIO;;28/06/2017
FUE_02-04_0000000027;VP;SALAMANCA;PASEO DE LA CASTELLANA Nº 58 (FTE Nº 64);PASEO DE LA CASTELLANA Nº 58 (FTE Nº 64);441495,5739;4476492,508;"ETRS89 / UTM 
Zona 30N";-3,6898019;40,4370207;EN SERVICIO;;28/06/2017
FUE_02-04_0000000028;VP;SALAMANCA;PASEO DE LA CASTELLANA Nº 22 (FTE Nº 22 EN EL BULEVAR);PASEO DE LA CASTELLANA Nº 22 (FTE Nº 22 EN EL BULEVAR);441552,5652;4475712,503;"ETRS89 / UTM 
Zona 30N";-3,6890582;40,429998;EN SERVICIO;;28/06/2017
FUE_02-04_0000000029;VP;SALAMANCA;PASEO DE LA CASTELLANA Nº 2 (FTE Nº 2 EN EL BULEVAR);PASEO DE LA CASTELLANA Nº 2 (FTE Nº 2 EN EL BULEVAR);441477,5617;4475344,502;"ETRS89 / UTM 
Zona 30N";-3,6899086;40,4266776;EN SERVICIO;;28/06/2017
FUE_02-04_0000000030;VP;SALAMANCA;PASEO DE LA CASTELLANA Nº 18 ;PASEO DE LA CASTELLANA Nº 18 ;441523,5638;4475565,503;"ETRS89 / UTM 
Zona 30N";-3,6893867;40,4286717;EN SERVICIO;;28/06/2017
FUE_02-04_0000000033;VP;SALAMANCA;PASEO DE LA CASTELLANA Nº 8 (FTE Nº 8 EN EL BULEVAR);PASEO DE LA CASTELLANA Nº 8 (FTE Nº 8 EN EL BULEVAR);441495,9624;4475421,702;"ETRS89 / UTM 
Zona 30N";-3,6896988;40,4273744;EN SERVICIO;;28/06/2017
FUE_02-04_0000000035;ZV;SALAMANCA;AVENIDA DE LOS TOREROS ;JUNTO A  LA PLAZA;443860,5593;4475986,472;"ETRS89 / UTM 
Zona 30N";-3,6618744;40,432625;EN SERVICIO;;28/06/2017
FUE_02-04_0000000037;VP;SALAMANCA;ELVIRA Nº 11;ELVIRA Nº 11;443562,5488;4474887,571;"ETRS89 / UTM 
Zona 30N";-3,6652901;40,4227054;EN SERVICIO;;28/06/2017
FUE_02-04_0000000038;ZV;SALAMANCA;AVDA FELIPE II Nº 5;AVDA FELIPE II Nº 5;442709,5834;4475055,859;"ETRS89 / UTM 
Zona 30N";-3,6753595;40,4241632;EN SERVICIO;;28/06/2017
FUE_02-04_0000000039;ZV;SALAMANCA;PARQUE SANCHO DÁVILA;Entrada por plaza américa española;443883,2367;4475591,451;"ETRS89 / UTM 
Zona 30N";-3,6615722;40,429068;EN SERVICIO;;28/06/2017
FB_000045;ZV;SALAMANCA;QUINTA DE LA FUENTE DEL BERRO;A. 6 · JARDÍN DE LA RÍA;443797,62;4474929,31;"ETRS89 / UTM 
Zona 30N";-3,662523;40,4230973;EN SERVICIO;;28/06/2017
FB_000046;ZV;SALAMANCA;QUINTA DE LA FUENTE DEL BERRO;A. 6 · JARDÍN DE LA RÍA;443884,72;4474919,19;"ETRS89 / UTM 
Zona 30N";-3,6614954;40,423012;EN SERVICIO;;28/06/2017
FB_000066;ZV;SALAMANCA;QUINTA DE LA FUENTE DEL BERRO;A. 7 · PEÑASCALES;443752,2;4474947,14;"ETRS89 / UTM 
Zona 30N";-3,6630599;40,4232549;EN SERVICIO;;28/06/2017
FUE_02-05_0000000001;ZV;CHAMARTIN;Pº DE LA CASTELLANA II;PSO. DE LA CASTELLANA Nº 182;441539,1676;4479180,292;"ETRS89 / UTM 
Zona 30N";-3,6895353;40,4612365;EN SERVICIO;;28/06/2017
FUE_02-05_0000000004;ZV;CHAMARTIN;Pº DE LA CASTELLANA II;PSO. DE LA CASTELLANA Nº 146-148;441484,099;4478508,289;"ETRS89 / UTM 
Zona 30N";-3,6901229;40,455179;EN SERVICIO;;28/06/2017
FUE_02-05_0000000005;ZV;CHAMARTIN;Pº DE LA CASTELLANA II;PSO. DE LA CASTELLANA Nº 134;441442,7029;4478004,977;"ETRS89 / UTM 
Zona 30N";-3,6905647;40,450642;EN SERVICIO;;28/06/2017
FUE_02-05_0000000006;ZV;CHAMARTIN;PIO XII, 4;AVDA. PIO XII Nº4;442702,949;4479247,666;"ETRS89 / UTM 
Zona 30N";-3,6758157;40,4619245;EN SERVICIO;;28/06/2017
FUE_02-05_0000000007;ZV;CHAMARTIN;PARQUE GLORIA FUERTES;AVDA. ALFONSO XIII Nº180;442674,0808;4479096,026;"ETRS89 / UTM 
Zona 30N";-3,6761425;40,4605565;EN SERVICIO;;28/06/2017
FUE_02-05_0000000008;ZV;CHAMARTIN;FINAL C/ COLOMBIA;C/COLOMBIA Nº 48;443285,7252;4478832,196;"ETRS89 / UTM 
Zona 30N";-3,6689052;40,4582218;EN SERVICIO;;28/06/2017
FUE_02-05_0000000009;ZV;CHAMARTIN;FINAL C/ COLOMBIA;C/COLOMBIA Nº 48;443323,3338;4478808,205;"ETRS89 / UTM 
Zona 30N";-3,6684596;40,4580082;EN SERVICIO;;28/06/2017
FUE_02-05_0000000011;ZV;CHAMARTIN;JARDINES DE JUAN DE LA COSA;CALLE POTOSÍ Nº 5;442395,5452;4478671,908;"ETRS89 / UTM 
Zona 30N";-3,679389;40,4567166;EN SERVICIO;;28/06/2017
FUE_02-05_0000000013;ZV;CHAMARTIN;PARQUE FELIX RGUEZ. DE LA FUENTE;CALLE DEL PADRE CLARET N º32;443648,5218;4478131,717;"ETRS89 / UTM 
Zona 30N";-3,6645645;40,4519362;EN SERVICIO;;28/06/2017
FUE_02-05_0000000014;ZV;CHAMARTIN;PARQUE FELIX RGUEZ. DE LA FUENTE;CALLE DEL PADRE CLARET N º32;443682,2042;4478192,977;"ETRS89 / UTM 
Zona 30N";-3,6641727;40,4524903;EN SERVICIO;;28/06/2017
FUE_02-05_0000000015;ZV;CHAMARTIN;PADRE DAMIAN, 28;C/PADRE DAMIAN Nº28;441829,9671;4478618,215;"ETRS89 / UTM 
Zona 30N";-3,6860541;40,4561935;EN SERVICIO;;28/06/2017
FUE_02-05_0000000016;ZV;CHAMARTIN;PZA. CLARA DEL REY - CANILLAS;C/ CLARA DEL REY Nº38 ;443285,1077;4477266,807;"ETRS89 / UTM 
Zona 30N";-3,6687727;40,44412;EN SERVICIO;;28/06/2017
FUE_02-05_0000000017;ZV;CHAMARTIN;PZA. C/ GABRIEL LOBO;CALLE GAGRIEL LOBO CV DUQUE DE SEVILLA;442269,0676;4477120,417;"ETRS89 / UTM 
Zona 30N";-3,6807396;40,4427313;EN SERVICIO;;28/06/2017
FUE_02-05_0000000018;ZV;CHAMARTIN;PZA. SAGRADO CORAZON DE JESUS;CALLE PECHUAN CV CALLE DEL GENERAL ZABALA;442583,8659;4477330,418;"ETRS89 / UTM 
Zona 30N";-3,6770468;40,4446449;EN SERVICIO;;28/06/2017
FUE_02-05_0000000021;ZV;CHAMARTIN;JARDINES C/ PANTOJA;CALLE PANTOJA N º 6;443104,7385;4477629,492;"ETRS89 / UTM 
Zona 30N";-3,670932;40,4473748;EN SERVICIO;;28/06/2017
FUE_02-05_0000000022;ZV;CHAMARTIN;PRADILLO - MARCENADO;C/ PRADILLO Nº24;442893,5409;4477821,446;"ETRS89 / UTM 
Zona 30N";-3,6734396;40,4490896;EN SERVICIO;;28/06/2017
FUE_02-05_0000000024;ZV;CHAMARTIN;PZA. DE PEDRO MUGURUZA;C/PEDRO MUGURUZA Nº5;441830,1063;4479332,029;"ETRS89 / UTM 
Zona 30N";-3,6861179;40,4626239;EN SERVICIO;;28/06/2017
FUE_02-05_0000000025;ZV;CHAMARTIN;PZA. MADRE MOLAS;;441945,6579;4479361,548;"ETRS89 / UTM 
Zona 30N";-3,6847578;40,4628979;EN SERVICIO;;28/06/2017
FUE_02-05_0000000027;ZV;CHAMARTIN;PADRE CLARET, 7-9;;443569,9173;4477460,164;"ETRS89 / UTM 
Zona 30N";-3,6654317;40,4458811;EN SERVICIO;;28/06/2017
FUE_02-05_0000000029;ZV;CHAMARTIN;STA. HORTENSIA, 30;C/SANTA HORTENSIA Nº30;443613,7581;4477231,772;"ETRS89 / UTM 
Zona 30N";-3,6648945;40,4438266;EN SERVICIO;;28/06/2017
FUE_02-05_0000000030;ZV;CHAMARTIN;PARQUE STA. Mª MAGDALENA;C/SANTA MARÍA MAGDALENA Nº20;443133,7676;4479503,432;"ETRS89 / UTM 
Zona 30N";-3,6707575;40,4642582;EN SERVICIO;;28/06/2017
FUE_02-05_0000000031;ZV;CHAMARTIN;PUERTO RICO, 52;C/PUERTO RICO Nº52;442838,2958;4478938,323;"ETRS89 / UTM 
Zona 30N";-3,6741915;40,4591471;EN SERVICIO;;28/06/2017
FUE_02-05_0000000032;ZV;CHAMARTIN;COL. SAN CRISTOBAL;CALLE CONDE DE TORRALBA Nº 32;441925,2864;4481006,457;"ETRS89 / UTM 
Zona 30N";-3,6851486;40,4777145;EN SERVICIO;;28/06/2017
FUE_02-05_0000000034;ZV;CHAMARTIN;M30 - STA. HORTENSIA;C/MACHÍO Nº46;443838,8117;4477511,541;"ETRS89 / UTM 
Zona 30N";-3,6622656;40,4463622;FUERA DE SERVICIO;DEFICIENCIA ESTRUCTURAL;28/06/2017
FUE_02-05_0000000035;ZV;CHAMARTIN;VINAROZ - Gª LUNA;C/GARCÍA LUNA Nº3;442656,2858;4477464,657;"ETRS89 / UTM 
Zona 30N";-3,676205;40,4458591;EN SERVICIO;;28/06/2017
FUE_02-05_0000000037;ZV;CHAMARTIN;PZA. DE LA PROSPERIDAD;;442797,6097;4477290,174;"ETRS89 / UTM 
Zona 30N";-3,674523;40,444297;EN SERVICIO;;28/06/2017
FUE_02-05_0000000040;ZV;CHAMARTIN;PZA. DE LA C/ INDALECIO HDEZ.;;442692,1037;4476757,433;"ETRS89 / UTM 
Zona 30N";-3,675719;40,4394905;EN SERVICIO;;28/06/2017
FUE_02-05_0000000041;ZV;CHAMARTIN;PARQUE DE BERLIN;C/DOCTOR MARCO CORERA Nº2;442630,7821;4477952,86;"ETRS89 / UTM 
Zona 30N";-3,6765499;40,4502553;EN SERVICIO;;28/06/2017
FUE_02-05_0000000043;ZV;CHAMARTIN;JARDINES DE SAN FERNANDO;;441731,2765;4478946,178;"ETRS89 / UTM 
Zona 30N";-3,6872481;40,459141;EN SERVICIO;;28/06/2017
FUE_02-05_0000000045;ZV;CHAMARTIN;PARQUE PUERTO RICO (IGLESIA);C/PUERTO RICO Nº 27;442739,0815;4478625,863;"ETRS89 / UTM 
Zona 30N";-3,6753335;40,4563255;EN SERVICIO;;28/06/2017
FUE_02-05_0000000047;ZV;CHAMARTIN;JARDINES INSTITUTO STA. MARCA;C/COLOMBIA Nº 35 ;442947,9437;4478628,27;"ETRS89 / UTM 
Zona 30N";-3,6728706;40,4563616;EN SERVICIO;;28/06/2017
FUE_02-05_0000000048;ZV;CHAMARTIN;ALFONSO XIII - STA. Mª MAGDALENA;AVENIDA ALFONSO XII Nº 115;443264,053;4479027,677;"ETRS89 / UTM 
Zona 30N";-3,6691784;40,4599813;EN SERVICIO;;28/06/2017
FUE_02-05_0000000049;ZV;CHAMARTIN;ALFONSO XIII - STA. Mª MAGDALENA;C/SANTA MARÍA MAGDALENA Nº 2;443191,0928;4479096,899;"ETRS89 / UTM 
Zona 30N";-3,670045;40,4605999;EN SERVICIO;;28/06/2017
FUE_02-05_0000000050;ZV;CHAMARTIN;PARQUE DE BERLIN;C/SAN ERNESTO Nº 10 ;442699,514;4477862,009;"ETRS89 / UTM 
Zona 30N";-3,6757313;40,4494416;EN SERVICIO;;28/06/2017
