Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
06/05/2017;16:00;5;8;Muy buena / Oso ona;15;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;26;;1014,6;0;552;;0,87
06/05/2017;15:00;5;11;Muy buena / Oso ona;19;7;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;28;;1014,2;0;693,1;;0,63
06/05/2017;14:00;7;16;Muy buena / Oso ona;26;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;18;;1013,7;0;794,8;;0,77
06/05/2017;13:00;6;17;Muy buena / Oso ona;27;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;20;;1012,9;0;867,2;;0,56
06/05/2017;12:00;5;14;Muy buena / Oso ona;22;5;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;27;;1012,3;0;903,6;;0,54
06/05/2017;11:00;6;15;Muy buena / Oso ona;25;4;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;14;;1011,5;0;803,7;;0,38
06/05/2017;10:00;5;11;Muy buena / Oso ona;19;5;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;238;;1010,6;0;702,8;;0,43
06/05/2017;09:00;5;11;Muy buena / Oso ona;19;10;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;211;;1009,8;0;499,7;;0,86
06/05/2017;08:00;5;15;Muy buena / Oso ona;22;17;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;212;;1009;0;378,2;;1,01
06/05/2017;07:00;6;15;Muy buena / Oso ona;24;13;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;188;;1008,6;0;148,3;;0,3
06/05/2017;06:00;5;15;Muy buena / Oso ona;22;9;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;134;;1007,9;0;0;;0,19
06/05/2017;05:00;4;14;Muy buena / Oso ona;20;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;221;;1007,3;0;0;;0,38
06/05/2017;04:00;3;14;Muy buena / Oso ona;19;10;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;220;;1007;0;0;;0,37
06/05/2017;03:00;3;8;Muy buena / Oso ona;13;9;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;129;;1006,5;0;0;;0,18
06/05/2017;02:00;3;9;Muy buena / Oso ona;14;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;188;;1006,1;0;0;;0,25
06/05/2017;01:00;3;8;Muy buena / Oso ona;13;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;180;;1006,5;0;0;;0,25
05/05/2017;24:00;4;11;Muy buena / Oso ona;17;9;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;175;;1006,7;0,1;0;;0,27
05/05/2017;23:00;5;9;Muy buena / Oso ona;16;12;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;169;;1006,1;0,2;0;;0,3
05/05/2017;22:00;4;14;Muy buena / Oso ona;20;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;295;;1005,7;0,1;0;;0,06
05/05/2017;21:00;4;16;Muy buena / Oso ona;22;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;42;;1004,7;0;0;;0,14
05/05/2017;20:00;4;16;Muy buena / Oso ona;23;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;110;;1004,1;0,3;0;;0,18
05/05/2017;19:00;4;15;Muy buena / Oso ona;21;12;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;291;;1003,6;0,3;0;;0,09
05/05/2017;18:00;4;14;Muy buena / Oso ona;21;14;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;235;;1002,6;0;49,4;;0,57
05/05/2017;17:00;5;15;Muy buena / Oso ona;23;24;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;250;;1001,2;0,4;118,9;;0,8
05/05/2017;16:00;4;13;Muy buena / Oso ona;20;26;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;212;;999,6;0;307,1;;0,4
05/05/2017;15:00;5;12;Muy buena / Oso ona;20;22;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;182;;999;0;183,1;;1,19
05/05/2017;14:00;4;10;Muy buena / Oso ona;16;15;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;210;;999,1;0;767,7;;1,41
05/05/2017;13:00;3;13;Muy buena / Oso ona;18;19;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;201;;999,7;0;531,1;;1,84
05/05/2017;12:00;10;32;Muy buena / Oso ona;48;19;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;170;;999,7;0;291,7;;0,28
05/05/2017;11:00;5;24;Muy buena / Oso ona;31;25;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;191;;999,7;0;136,6;;0,36
05/05/2017;10:00;3;13;Muy buena / Oso ona;17;17;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;188;;1000,2;0;73,8;;1,02
05/05/2017;09:00;3;16;Muy buena / Oso ona;21;13;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;165;;1000,5;0;60;;0,9
05/05/2017;08:00;3;13;Muy buena / Oso ona;17;18;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;165;;1000,8;0;36,5;;1,42
05/05/2017;07:00;20;34;Muy buena / Oso ona;65;27;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;186;;1000,8;0;12,1;;1,4
05/05/2017;06:00;37;41;Muy buena / Oso ona;99;18;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;55;;999,9;0;0;;0,11
05/05/2017;05:00;7;24;Muy buena / Oso ona;35;22;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;49;;999,5;0;0;;0,04
05/05/2017;04:00;5;23;Muy buena / Oso ona;31;26;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;57;;1000;0;0;;0,08
05/05/2017;03:00;8;26;Muy buena / Oso ona;38;27;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;178;;1001,1;0;0;;0,11
05/05/2017;02:00;4;26;Muy buena / Oso ona;32;26;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;185;;1001,9;0;0;;0,26
05/05/2017;01:00;4;18;Muy buena / Oso ona;24;27;Muy buena / Oso ona;21;Muy buena / Oso ona;2;Muy buena / Oso ona;150;;1002,5;0;0;;0,29
04/05/2017;24:00;5;21;Muy buena / Oso ona;28;38;Muy buena / Oso ona;25;Muy buena / Oso ona;3;Muy buena / Oso ona;127;;1003,4;0;0;;0,28
04/05/2017;23:00;4;20;Muy buena / Oso ona;26;53;Buena / Ona;27;Buena / Ona;3;Muy buena / Oso ona;140;;1004;0;0;;0,26
04/05/2017;22:00;4;22;Muy buena / Oso ona;28;35;Muy buena / Oso ona;21;Muy buena / Oso ona;3;Muy buena / Oso ona;141;;1004,7;0;0;;0,22
04/05/2017;21:00;4;23;Muy buena / Oso ona;29;22;Muy buena / Oso ona;17;Muy buena / Oso ona;3;Muy buena / Oso ona;120;;1005,3;0;0;;0,28
04/05/2017;20:00;4;24;Muy buena / Oso ona;31;17;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;124;;1005,5;0;0;;0,15
04/05/2017;19:00;4;28;Muy buena / Oso ona;35;17;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;118;;1005,6;0;0;;0,05
04/05/2017;18:00;4;20;Muy buena / Oso ona;26;18;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;19;;1005,5;0;100,8;;0,38
04/05/2017;17:00;5;19;Muy buena / Oso ona;26;19;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;16;;1005,8;0;218,9;;0,46
04/05/2017;16:00;4;20;Muy buena / Oso ona;27;21;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;7;;1005,8;0;405,1;;0,46
04/05/2017;15:00;5;22;Muy buena / Oso ona;31;23;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona;19;;1006,5;0;392,5;;0,36
04/05/2017;14:00;4;17;Muy buena / Oso ona;23;24;Muy buena / Oso ona;18;Muy buena / Oso ona;3;Muy buena / Oso ona;6;;1007;0;397,1;;0,4
04/05/2017;13:00;3;16;Muy buena / Oso ona;20;22;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona;16;;1007;0;508,8;;0,56
04/05/2017;12:00;4;17;Muy buena / Oso ona;23;21;Muy buena / Oso ona;15;Muy buena / Oso ona;3;Muy buena / Oso ona;11;;1007,2;0;697,3;;0,65
04/05/2017;11:00;5;25;Muy buena / Oso ona;32;20;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona;20;;1007,5;0;699;;0,67
04/05/2017;10:00;7;33;Muy buena / Oso ona;44;20;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona;27;;1007,5;0;482,7;;0,4
04/05/2017;09:00;10;35;Muy buena / Oso ona;51;19;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;77;;1007,7;0;454;;0,24
04/05/2017;08:00;28;35;Muy buena / Oso ona;78;26;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;130;;1007,8;0;276,4;;0,26
04/05/2017;07:00;25;28;Muy buena / Oso ona;66;19;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;162;;1007,8;0;117,5;;0,24
04/05/2017;06:00;8;20;Muy buena / Oso ona;33;16;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;119;;1007,9;0;5,2;;0,34
04/05/2017;05:00;8;18;Muy buena / Oso ona;30;15;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;143;;1008;0;0;;0,35
04/05/2017;04:00;4;14;Muy buena / Oso ona;20;15;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;152;;1008,3;0;0;;0,35
04/05/2017;03:00;3;12;Muy buena / Oso ona;17;15;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;133;;1008,7;0;0;;0,36
04/05/2017;02:00;3;13;Muy buena / Oso ona;17;14;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;146;;1009,1;0;0;;0,31
04/05/2017;01:00;3;15;Muy buena / Oso ona;20;15;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona;195;;1009,9;0;0;;0,3
03/05/2017;24:00;4;17;Muy buena / Oso ona;22;14;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;119;;1010,5;0;0;;0,33
03/05/2017;23:00;3;16;Muy buena / Oso ona;21;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;124;;1010,8;0;0;;0,35
03/05/2017;22:00;3;14;Muy buena / Oso ona;19;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;122;;1011,1;0;0;;0,37
03/05/2017;21:00;3;13;Muy buena / Oso ona;18;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;117;;1011,2;0;0;;0,35
03/05/2017;20:00;3;18;Muy buena / Oso ona;24;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;48;;1011;0;0;;0,31
03/05/2017;19:00;4;17;Muy buena / Oso ona;23;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;354;;1010,5;0;5,7;;0,43
03/05/2017;18:00;6;15;Muy buena / Oso ona;24;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;8;;1010,4;0;121,8;;0,31
03/05/2017;17:00;6;13;Muy buena / Oso ona;23;13;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;352;;1010,5;0;401,2;;0,49
03/05/2017;16:00;7;13;Muy buena / Oso ona;23;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;2;;1010,7;0;559,8;;0,72
03/05/2017;15:00;7;14;Muy buena / Oso ona;25;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;6;;1011,2;0;745,2;;0,77
03/05/2017;14:00;6;13;Muy buena / Oso ona;21;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;3;;1011,7;0;889,1;;0,65
03/05/2017;13:00;4;13;Muy buena / Oso ona;19;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;358;;1012;0;877,7;;0,7
03/05/2017;12:00;5;17;Muy buena / Oso ona;24;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;8;;1012,3;0;891,1;;0,66
03/05/2017;11:00;6;19;Muy buena / Oso ona;28;15;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;17;;1012,8;0;774,9;;0,47
03/05/2017;10:00;7;26;Muy buena / Oso ona;37;16;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;7;;1013,2;0;471;;0,3
03/05/2017;09:00;8;29;Muy buena / Oso ona;41;19;Muy buena / Oso ona;15;Muy buena / Oso ona;2;Muy buena / Oso ona;172;;1013,5;0;219,7;;0,22
03/05/2017;08:00;18;35;Muy buena / Oso ona;63;23;Muy buena / Oso ona;18;Muy buena / Oso ona;2;Muy buena / Oso ona;179;;1013,6;0;120,9;;0,32
03/05/2017;07:00;31;34;Muy buena / Oso ona;81;24;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;195;;1013,7;0;2,9;;0,33
03/05/2017;06:00;11;23;Muy buena / Oso ona;40;18;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;153;;1013,6;0;0;;0,32
03/05/2017;05:00;6;17;Muy buena / Oso ona;27;15;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;148;;1013,5;0;0;;0,3
03/05/2017;04:00;4;15;Muy buena / Oso ona;22;14;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;150;;1013,6;0;0;;0,33
03/05/2017;03:00;4;10;Muy buena / Oso ona;16;15;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;143;;1013,9;0;0;;0,34
03/05/2017;02:00;3;11;Muy buena / Oso ona;16;16;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;105;;1014,2;0;0;;0,32
03/05/2017;01:00;3;9;Muy buena / Oso ona;14;16;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;113;;1014,7;0;0;;0,37
02/05/2017;24:00;4;13;Muy buena / Oso ona;19;15;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;186;;1015,2;0;0;;0,33
02/05/2017;23:00;4;9;Muy buena / Oso ona;15;14;Muy buena / Oso ona;11;Muy buena / Oso ona;2;Muy buena / Oso ona;150;;1015,6;0;0;;0,27
02/05/2017;22:00;4;11;Muy buena / Oso ona;17;14;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;95;;1016;0;0;;0,26
02/05/2017;21:00;4;11;Muy buena / Oso ona;17;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;67;;1016,1;0;0;;0,25
02/05/2017;20:00;4;12;Muy buena / Oso ona;18;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;44;;1015,9;0;0;;0,3
02/05/2017;19:00;4;18;Muy buena / Oso ona;24;9;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;350;;1015,9;0;0;;0,2
02/05/2017;18:00;5;19;Muy buena / Oso ona;26;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;248;;1016,1;0;0;;0,11
02/05/2017;17:00;5;20;Muy buena / Oso ona;28;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;262;;1016,1;0;58,6;;0,26
02/05/2017;16:00;5;22;Muy buena / Oso ona;30;12;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;268;;1016;0;103,4;;0,21
02/05/2017;15:00;5;17;Muy buena / Oso ona;24;14;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;272;;1016,2;0;136,8;;0,13
02/05/2017;14:00;4;16;Muy buena / Oso ona;22;18;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;320;;1016,2;0;208,8;;0,17
02/05/2017;13:00;3;17;Muy buena / Oso ona;22;14;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;293;;1016,1;0;257,9;;0,19
02/05/2017;12:00;4;21;Muy buena / Oso ona;26;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;273;;1016,5;0;182,8;;0,18
02/05/2017;11:00;3;21;Muy buena / Oso ona;26;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;289;;1016,7;0;131,6;;0,21
02/05/2017;10:00;3;20;Muy buena / Oso ona;24;12;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;275;;1016,8;0,1;111,2;;0,26
02/05/2017;09:00;8;38;Muy buena / Oso ona;50;19;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona;264;;1016,7;0,3;87;;0,24
02/05/2017;08:00;14;48;Muy buena / Oso ona;69;22;Muy buena / Oso ona;16;Muy buena / Oso ona;2;Muy buena / Oso ona;216;;1016,3;0,2;13,2;;0,2
02/05/2017;07:00;10;39;Muy buena / Oso ona;54;17;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona;149;;1016;0,1;0;;0,28
02/05/2017;06:00;8;27;Muy buena / Oso ona;39;17;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona;254;;1015,7;0;0;;0,14
02/05/2017;05:00;4;19;Muy buena / Oso ona;26;13;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;164;;1015,4;0;0;;0,06
02/05/2017;04:00;4;13;Muy buena / Oso ona;19;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;147;;1015,4;0;0;;0,14
02/05/2017;03:00;4;15;Muy buena / Oso ona;20;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;222;;1015,6;0;0;;0,35
02/05/2017;02:00;4;18;Muy buena / Oso ona;24;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;210;;1015,7;0;0;;0,41
02/05/2017;01:00;4;15;Muy buena / Oso ona;21;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;188;;1016;0;0;;0,28
01/05/2017;24:00;5;19;Muy buena / Oso ona;28;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;186;;1016,3;0;0;;0,34
01/05/2017;23:00;4;16;Muy buena / Oso ona;23;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;209;;1016,4;0;0;;0,33
01/05/2017;22:00;6;28;Muy buena / Oso ona;37;11;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;194;;1016,5;0;0;;0,3
01/05/2017;21:00;6;22;Muy buena / Oso ona;30;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;164;;1016,8;0;0;;0,28
01/05/2017;20:00;5;17;Muy buena / Oso ona;24;11;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;116;;1016,5;0;0;;0,36
01/05/2017;19:00;5;17;Muy buena / Oso ona;24;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;112;;1016,2;0;0;;0,29
01/05/2017;18:00;3;16;Muy buena / Oso ona;22;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;169;;1016,3;0;63,8;;0,11
01/05/2017;17:00;3;13;Muy buena / Oso ona;18;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;263;;1016,2;0;107,7;;0,23
01/05/2017;16:00;3;9;Muy buena / Oso ona;14;9;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;345;;1015,7;0;362,5;;0,17
01/05/2017;15:00;3;9;Muy buena / Oso ona;14;9;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;13;;1015,5;0;491,5;;0,58
01/05/2017;14:00;3;8;Muy buena / Oso ona;13;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;19;;1015,8;0;772,3;;0,48
01/05/2017;13:00;5;12;Muy buena / Oso ona;19;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;23;;1015,8;0;839,8;;0,66
01/05/2017;12:00;4;10;Muy buena / Oso ona;16;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;357;;1015,9;0;842,7;;0,19
01/05/2017;11:00;5;11;Muy buena / Oso ona;18;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;;1016,1;0;633,7;;0,15
01/05/2017;10:00;4;11;Muy buena / Oso ona;17;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;234;;1015,9;0;410;;0,29
01/05/2017;09:00;5;12;Muy buena / Oso ona;19;7;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;208;;1015,9;0;414,7;;0,57
01/05/2017;08:00;4;15;Muy buena / Oso ona;21;9;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;208;;1015,7;0;306,8;;0,82
01/05/2017;07:00;4;17;Muy buena / Oso ona;23;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;198;;1015,2;0;135,8;;0,65
01/05/2017;06:00;3;16;Muy buena / Oso ona;20;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;218;;1014,4;0;8,6;;0,49
01/05/2017;05:00;3;16;Muy buena / Oso ona;20;10;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;223;;1013,6;0;0;;0,5
01/05/2017;04:00;3;17;Muy buena / Oso ona;22;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;222;;1013,2;0;0;;0,41
01/05/2017;03:00;3;16;Muy buena / Oso ona;21;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;221;;1012,7;0;0;;0,4
01/05/2017;02:00;3;12;Muy buena / Oso ona;17;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;213;;1012,1;0;0;;0,48
01/05/2017;01:00;3;7;Muy buena / Oso ona;11;11;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;216;;1011,8;0;0;;0,19
30/04/2017;24:00;3;12;Muy buena / Oso ona;16;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;159;;1011,2;0;0;;0,21
30/04/2017;23:00;2;14;Muy buena / Oso ona;18;9;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;213;;1010,5;0;0;;0,27
30/04/2017;22:00;2;14;Muy buena / Oso ona;17;8;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;198;;1010;0;0;;0,29
30/04/2017;21:00;5;22;Muy buena / Oso ona;29;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;210;;1009,4;0,1;0;;0,41
30/04/2017;20:00;3;20;Muy buena / Oso ona;25;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;190;;1008,6;0;0;;0,36
30/04/2017;19:00;3;15;Muy buena / Oso ona;20;6;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;182;;1007,6;0;0;;0,54
30/04/2017;18:00;3;14;Muy buena / Oso ona;19;7;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;202;;1007;0;35,3;;0,32
30/04/2017;17:00;3;13;Muy buena / Oso ona;18;10;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;189;;1006,4;0;63,3;;0,33
30/04/2017;16:00;3;12;Muy buena / Oso ona;16;5;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;241;;1005,2;0,2;61,5;;0,36
30/04/2017;15:00;3;11;Muy buena / Oso ona;17;4;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;228;;1003,9;0;204;;0,4
30/04/2017;14:00;3;8;Muy buena / Oso ona;13;4;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;203;;1004,3;0,1;120,4;;0,72
30/04/2017;13:00;3;8;Muy buena / Oso ona;13;6;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona;254;;1003,5;0,3;96,2;;0,49
30/04/2017;12:00;4;9;Muy buena / Oso ona;15;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona;267;;1002;0,5;61,7;;0,88
30/04/2017;11:00;3;9;Muy buena / Oso ona;14;20;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona;217;;999,9;0,1;92,2;;0,88
30/04/2017;10:00;3;8;Muy buena / Oso ona;13;14;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;208;;998,2;0;101,1;;2,15
30/04/2017;09:00;4;6;Muy buena / Oso ona;12;13;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;210;;996,8;0;166,6;;1,8
30/04/2017;08:00;4;5;Muy buena / Oso ona;13;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;213;;996,4;0;191,4;;1,52
30/04/2017;07:00;4;6;Muy buena / Oso ona;12;10;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;202;;997,1;0;100;;1,16
30/04/2017;06:00;4;6;Muy buena / Oso ona;13;8;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona;189;;998;0;0;;0,63
