Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
10/05/2017;06:00;0,19;"Muy buena / ";0,31;10;41;Muy buena / Oso ona;56;30;Muy buena / Oso ona;252;93;1002,1;13,5;0,34
10/05/2017;05:00;0,23;"Muy buena / ";0,32;4;29;Muy buena / Oso ona;35;41;Buena / Ona;226;92;1002,1;13,8;0,32
10/05/2017;04:00;0,57;"Muy buena / ";0,31;5;41;Muy buena / Oso ona;49;41;Buena / Ona;287;90;1002,2;14,6;0,32
10/05/2017;03:00;0,75;"Muy buena / ";0,26;6;50;Muy buena / Oso ona;60;28;Muy buena / Oso ona;103;88;1002,8;14,8;1,15
10/05/2017;02:00;0,16;"Muy buena / ";0,19;3;22;Muy buena / Oso ona;28;26;Muy buena / Oso ona;207;87;1003,7;14,8;0,88
10/05/2017;01:00;0,16;"Muy buena / ";0,18;3;19;Muy buena / Oso ona;24;32;Muy buena / Oso ona;218;82;1004,2;15,2;1,33
09/05/2017;24:00;0,15;"Muy buena / ";0,19;3;19;Muy buena / Oso ona;24;34;Muy buena / Oso ona;292;83;1004,4;14,9;0,38
09/05/2017;23:00;0,28;"Muy buena / ";0,18;4;40;Muy buena / Oso ona;46;31;Muy buena / Oso ona;278;79;1004,1;16;1,17
09/05/2017;22:00;0,27;"Muy buena / ";0,16;4;32;Muy buena / Oso ona;38;22;Muy buena / Oso ona;222;78;1003,8;16;1,49
09/05/2017;21:00;0,18;"Muy buena / ";0,14;4;34;Muy buena / Oso ona;40;26;Muy buena / Oso ona;222;77;1003,8;15,2;1,15
09/05/2017;20:00;0,15;"Muy buena / ";0,13;4;33;Muy buena / Oso ona;39;30;Muy buena / Oso ona;256;75;1004,3;15,7;0,76
09/05/2017;19:00;0,13;"Muy buena / ";0,13;3;16;Muy buena / Oso ona;21;21;Muy buena / Oso ona;271;71;1004,8;16,5;0,58
09/05/2017;18:00;0,13;"Muy buena / ";0,13;4;18;Muy buena / Oso ona;24;16;Muy buena / Oso ona;339;66;1005;17,1;1,52
09/05/2017;17:00;0,19;"Muy buena / ";0,13;3;8;Muy buena / Oso ona;13;23;Muy buena / Oso ona;31;69;1005,5;17,1;2,34
09/05/2017;16:00;0,12;"Muy buena / ";0,15;3;10;Muy buena / Oso ona;15;22;Muy buena / Oso ona;26;71;1006,5;17,2;2,39
09/05/2017;15:00;0,11;"Muy buena / ";0,18;3;9;Muy buena / Oso ona;14;20;Muy buena / Oso ona;13;72;1007,4;16,7;1,99
09/05/2017;14:00;0,1;"Muy buena / ";0,22;4;10;Muy buena / Oso ona;16;23;Muy buena / Oso ona;25;76;1008,4;15,5;3,3
09/05/2017;13:00;0,12;"Muy buena / ";0,25;3;8;Muy buena / Oso ona;13;30;Muy buena / Oso ona;31;75;1009,9;15,9;3,66
09/05/2017;12:00;0,12;"Muy buena / ";0,28;3;8;Muy buena / Oso ona;13;34;Muy buena / Oso ona;34;76;1011;15,9;3,6
09/05/2017;11:00;0,13;"Muy buena / ";0,3;5;10;Muy buena / Oso ona;17;40;Muy buena / Oso ona;37;75;1011,8;16,3;3,64
09/05/2017;10:00;0,17;"Muy buena / ";0,31;8;18;Muy buena / Oso ona;30;58;Buena / Ona;31;72;1012,6;17,2;2,84
09/05/2017;09:00;0,34;"Muy buena / ";0,32;37;53;Muy buena / Oso ona;109;82;Mejorable / Hobetzeko modukoa;59;68;1013,2;17,3;1,73
09/05/2017;08:00;0,38;"Muy buena / ";0,3;100;61;Muy buena / Oso ona;214;71;Mejorable / Hobetzeko modukoa;47;73;1014;15,7;1,53
09/05/2017;07:00;0,4;"Muy buena / ";0,27;84;58;Muy buena / Oso ona;187;55;Buena / Ona;66;83;1014,3;14;0,18
09/05/2017;06:00;0,36;"Muy buena / ";0,24;31;47;Muy buena / Oso ona;95;49;Buena / Ona;193;91;1014,8;10,5;1,67
09/05/2017;05:00;0,34;"Muy buena / ";0,21;8;41;Muy buena / Oso ona;53;46;Buena / Ona;210;90;1014,9;9,6;2,15
09/05/2017;04:00;0,27;"Muy buena / ";0,19;4;31;Muy buena / Oso ona;38;40;Muy buena / Oso ona;212;89;1015,5;10,1;2,09
09/05/2017;03:00;0,26;"Muy buena / ";0,17;3;23;Muy buena / Oso ona;28;25;Muy buena / Oso ona;217;89;1016;10,6;1,68
09/05/2017;02:00;0,23;"Muy buena / ";0,15;3;17;Muy buena / Oso ona;22;13;Muy buena / Oso ona;216;88;1016,7;10,6;2,18
09/05/2017;01:00;0,18;"Muy buena / ";0,13;3;16;Muy buena / Oso ona;21;11;Muy buena / Oso ona;217;85;1017,9;11,1;1,88
08/05/2017;24:00;0,18;"Muy buena / ";0,13;3;12;Muy buena / Oso ona;17;12;Muy buena / Oso ona;204;83;1018,7;12,5;1,57
08/05/2017;23:00;0,14;"Muy buena / ";0,12;3;9;Muy buena / Oso ona;14;10;Muy buena / Oso ona;215;83;1019,3;12,6;1,45
08/05/2017;22:00;0,11;"Muy buena / ";0,12;3;9;Muy buena / Oso ona;14;8;Muy buena / Oso ona;212;82;1019,7;12,7;1,53
08/05/2017;21:00;0,13;"Muy buena / ";0,12;3;16;Muy buena / Oso ona;21;12;Muy buena / Oso ona;212;83;1019,7;12,8;1,58
08/05/2017;20:00;0,12;"Muy buena / ";0,11;4;14;Muy buena / Oso ona;20;12;Muy buena / Oso ona;218;79;1019,7;13,7;0,88
08/05/2017;19:00;0,11;"Muy buena / ";;3;7;Muy buena / Oso ona;12;9;Muy buena / Oso ona;41;74;1019,4;15,3;2,39
08/05/2017;18:00;0,11;"Muy buena / ";;3;5;Muy buena / Oso ona;10;15;Muy buena / Oso ona;31;74;1019,4;15,8;2,39
08/05/2017;17:00;0,11;"Muy buena / ";;3;6;Muy buena / Oso ona;10;18;Muy buena / Oso ona;28;74;1019,6;16,3;2,87
08/05/2017;16:00;0,12;"Muy buena / ";;4;8;Muy buena / Oso ona;13;18;Muy buena / Oso ona;26;74;1020;16,5;3,56
08/05/2017;15:00;0,11;"Muy buena / ";;5;12;Muy buena / Oso ona;20;20;Muy buena / Oso ona;26;73;1020,2;16,6;3,39
08/05/2017;14:00;;"Sin datos / ";;4;10;Muy buena / Oso ona;17;16;Muy buena / Oso ona;23;72;1020,5;16,6;2,79
08/05/2017;13:00;;"Sin datos / ";;5;11;Muy buena / Oso ona;19;14;Muy buena / Oso ona;33;72;1021;16,5;3,41
08/05/2017;12:00;;"Sin datos / ";;4;8;Muy buena / Oso ona;14;16;Muy buena / Oso ona;35;70;1021,6;17,1;3,04
08/05/2017;11:00;;"Sin datos / ";0,33;6;11;Muy buena / Oso ona;20;24;Muy buena / Oso ona;29;68;1022,2;17,3;2,79
08/05/2017;10:00;;"Sin datos / ";0,31;7;14;Muy buena / Oso ona;25;45;Buena / Ona;25;65;1022,2;16,8;2,36
08/05/2017;09:00;0,28;"Muy buena / ";0,3;44;52;Muy buena / Oso ona;120;64;Mejorable / Hobetzeko modukoa;64;57;1022,2;16,5;2,52
08/05/2017;08:00;0,43;"Muy buena / ";0,28;106;62;Muy buena / Oso ona;224;52;Buena / Ona;76;66;1022,3;14,8;1,77
08/05/2017;07:00;0,4;"Muy buena / ";0,24;66;48;Muy buena / Oso ona;149;36;Muy buena / Oso ona;179;77;1022,4;13,1;0,87
08/05/2017;06:00;0,33;"Muy buena / ";0,21;19;40;Muy buena / Oso ona;69;35;Muy buena / Oso ona;212;85;1022,3;10,3;1,54
08/05/2017;05:00;0,27;"Muy buena / ";0,18;7;37;Muy buena / Oso ona;46;33;Muy buena / Oso ona;212;86;1022,1;9;2,24
08/05/2017;04:00;0,25;"Muy buena / ";0,16;3;30;Muy buena / Oso ona;35;29;Muy buena / Oso ona;213;86;1022,4;9,3;2,38
08/05/2017;03:00;0,22;"Muy buena / ";0,15;3;26;Muy buena / Oso ona;31;17;Muy buena / Oso ona;219;84;1022,7;9,5;2,18
08/05/2017;02:00;0,19;"Muy buena / ";0,14;3;19;Muy buena / Oso ona;24;5;Muy buena / Oso ona;212;82;1022,9;10;2,47
08/05/2017;01:00;0,16;"Muy buena / ";0,13;3;13;Muy buena / Oso ona;19;6;Muy buena / Oso ona;215;84;1023,4;10,2;2,85
07/05/2017;24:00;0,12;"Muy buena / ";0,12;4;16;Muy buena / Oso ona;22;9;Muy buena / Oso ona;220;86;1024;10,7;2,61
07/05/2017;23:00;0,12;"Muy buena / ";0,12;4;9;Muy buena / Oso ona;15;7;Muy buena / Oso ona;223;86;1024,1;11,3;2,32
07/05/2017;22:00;0,14;"Muy buena / ";0,12;3;9;Muy buena / Oso ona;14;11;Muy buena / Oso ona;216;86;1024,2;12;2,76
07/05/2017;21:00;0,12;"Muy buena / ";0,12;4;12;Muy buena / Oso ona;19;14;Muy buena / Oso ona;212;83;1024;13,1;2,53
07/05/2017;20:00;0,11;"Muy buena / ";0,12;4;14;Muy buena / Oso ona;20;10;Muy buena / Oso ona;244;78;1023,6;14,2;1,54
07/05/2017;19:00;0,13;"Muy buena / ";0,12;4;21;Muy buena / Oso ona;28;13;Muy buena / Oso ona;311;69;1023,2;15,6;1,64
07/05/2017;18:00;0,12;"Muy buena / ";0,12;4;8;Muy buena / Oso ona;14;13;Muy buena / Oso ona;321;66;1023;17,2;2,19
07/05/2017;17:00;0,11;"Muy buena / ";0,15;5;8;Muy buena / Oso ona;16;14;Muy buena / Oso ona;348;65;1023;18,1;2,5
07/05/2017;16:00;0,12;"Muy buena / ";0,19;3;4;Muy buena / Oso ona;10;17;Muy buena / Oso ona;5;71;1023,1;18,2;2,31
07/05/2017;15:00;0,12;"Muy buena / ";0,2;4;7;Muy buena / Oso ona;13;16;Muy buena / Oso ona;11;69;1023,4;18,3;2,33
07/05/2017;14:00;0,11;"Muy buena / ";0,21;3;5;Muy buena / Oso ona;11;11;Muy buena / Oso ona;351;66;1024;18,1;2,2
07/05/2017;13:00;0,12;"Muy buena / ";0,21;4;6;Muy buena / Oso ona;12;9;Muy buena / Oso ona;29;66;1024,3;17,7;3,02
07/05/2017;12:00;0,12;"Muy buena / ";0,21;4;5;Muy buena / Oso ona;12;24;Muy buena / Oso ona;28;66;1024,6;17,8;2,91
07/05/2017;11:00;0,13;"Muy buena / ";0,21;5;5;Muy buena / Oso ona;12;42;Buena / Ona;24;70;1024,7;17,8;2,38
07/05/2017;10:00;0,34;"Muy buena / ";0,22;16;26;Muy buena / Oso ona;52;33;Muy buena / Oso ona;34;53;1024,6;19,4;1,94
07/05/2017;09:00;0,42;"Muy buena / ";0,19;22;33;Muy buena / Oso ona;67;21;Muy buena / Oso ona;77;56;1024,2;18,2;1,66
07/05/2017;08:00;0,25;"Muy buena / ";0,16;18;29;Muy buena / Oso ona;55;12;Muy buena / Oso ona;100;60;1023,8;16,8;1,89
07/05/2017;07:00;0,16;"Muy buena / ";0,14;10;27;Muy buena / Oso ona;42;9;Muy buena / Oso ona;137;66;1023,4;14,5;2,13
07/05/2017;06:00;0,14;"Muy buena / ";0,14;6;30;Muy buena / Oso ona;39;10;Muy buena / Oso ona;168;75;1023;12;2,52
07/05/2017;05:00;0,15;"Muy buena / ";0,15;5;22;Muy buena / Oso ona;29;10;Muy buena / Oso ona;169;75;1022,7;11,7;2,13
07/05/2017;04:00;0,13;"Muy buena / ";0,17;4;17;Muy buena / Oso ona;24;13;Muy buena / Oso ona;193;75;1022,9;11,6;1,73
07/05/2017;03:00;0,17;"Muy buena / ";0,18;5;23;Muy buena / Oso ona;31;11;Muy buena / Oso ona;184;74;1023;12;1,8
07/05/2017;02:00;0,13;"Muy buena / ";0,19;5;26;Muy buena / Oso ona;34;4;Muy buena / Oso ona;201;73;1023;12,2;1,74
07/05/2017;01:00;0,13;"Muy buena / ";0,2;5;24;Muy buena / Oso ona;32;3;Muy buena / Oso ona;191;73;1023;12,6;1,8
06/05/2017;24:00;0,13;"Muy buena / ";;5;19;Muy buena / Oso ona;26;11;Muy buena / Oso ona;198;72;1023;12,8;2,03
06/05/2017;23:00;0,16;"Muy buena / ";;5;19;Muy buena / Oso ona;26;14;Muy buena / Oso ona;205;73;1023;12,7;3
06/05/2017;22:00;0,23;"Muy buena / ";;6;20;Muy buena / Oso ona;29;19;Muy buena / Oso ona;214;70;1022,7;12,8;2,91
06/05/2017;21:00;0,28;"Muy buena / ";;6;16;Muy buena / Oso ona;26;22;Muy buena / Oso ona;217;71;1022,2;12,7;2,63
06/05/2017;20:00;0,27;"Muy buena / ";;7;18;Muy buena / Oso ona;29;17;Muy buena / Oso ona;218;67;1021,7;13,5;1,99
06/05/2017;19:00;;"Sin datos / ";;5;8;Muy buena / Oso ona;16;14;Muy buena / Oso ona;290;59;1021,3;15,7;0,26
06/05/2017;18:00;;"Sin datos / ";;5;6;Muy buena / Oso ona;13;21;Muy buena / Oso ona;52;49;1020,9;19,1;1,19
06/05/2017;17:00;;"Sin datos / ";;4;5;Muy buena / Oso ona;12;45;Buena / Ona;63;50;1020,5;19,3;1,95
06/05/2017;16:00;;"Sin datos / ";;5;10;Muy buena / Oso ona;18;42;Buena / Ona;25;50;1020,1;19,7;2
06/05/2017;15:00;;"Sin datos / ";;6;12;Muy buena / Oso ona;22;39;Muy buena / Oso ona;5;49;1019,7;19,5;2,11
06/05/2017;14:00;;"Sin datos / ";;5;9;Muy buena / Oso ona;17;52;Buena / Ona;45;54;1019,2;19;2,78
06/05/2017;13:00;;"Sin datos / ";;8;17;Muy buena / Oso ona;29;39;Muy buena / Oso ona;5;54;1018,4;19,4;2,21
06/05/2017;12:00;;"Sin datos / ";;8;15;Muy buena / Oso ona;26;23;Muy buena / Oso ona;46;61;1017,9;18,6;2,02
06/05/2017;11:00;;"Sin datos / ";;8;15;Muy buena / Oso ona;28;18;Muy buena / Oso ona;10;55;1017,4;18,7;2,21
06/05/2017;10:00;;"Sin datos / ";;8;15;Muy buena / Oso ona;27;8;Muy buena / Oso ona;348;44;1016,4;19,8;1,81
06/05/2017;09:00;;"Sin datos / ";;6;12;Muy buena / Oso ona;22;5;Muy buena / Oso ona;178;42;1015,5;19,6;2,38
06/05/2017;08:00;;"Sin datos / ";;6;12;Muy buena / Oso ona;22;6;Muy buena / Oso ona;204;47;1014,6;17,9;2,96
06/05/2017;07:00;;"Sin datos / ";;6;13;Muy buena / Oso ona;22;4;Muy buena / Oso ona;217;52;1013,9;16,6;2,72
06/05/2017;06:00;;"Sin datos / ";;5;15;Muy buena / Oso ona;23;5;Muy buena / Oso ona;230;65;1013,1;14,1;2,79
06/05/2017;05:00;;"Sin datos / ";;6;32;Muy buena / Oso ona;42;9;Muy buena / Oso ona;250;79;1012,4;12,6;1,16
06/05/2017;04:00;;"Sin datos / ";0,19;6;21;Muy buena / Oso ona;31;16;Muy buena / Oso ona;223;90;1012;12;0,82
06/05/2017;03:00;;"Sin datos / ";0,2;6;13;Muy buena / Oso ona;21;17;Muy buena / Oso ona;218;91;1011,4;11,9;1,19
06/05/2017;02:00;0,19;"Muy buena / ";0,22;6;24;Muy buena / Oso ona;34;14;Muy buena / Oso ona;180;90;1011,1;13,2;0,46
06/05/2017;01:00;0,31;"Muy buena / ";0,23;7;15;Muy buena / Oso ona;26;16;Muy buena / Oso ona;177;89;1011,4;13,8;0,9
05/05/2017;24:00;0,15;"Muy buena / ";0,2;7;13;Muy buena / Oso ona;23;19;Muy buena / Oso ona;199;91;1011,7;14,1;1,07
05/05/2017;23:00;0,13;"Muy buena / ";0,2;7;18;Muy buena / Oso ona;28;16;Muy buena / Oso ona;211;92;1011,1;14,3;0,31
05/05/2017;22:00;0,22;"Muy buena / ";0,2;7;16;Muy buena / Oso ona;27;9;Muy buena / Oso ona;254;92;1011,3;14,2;0,19
05/05/2017;21:00;0,16;"Muy buena / ";0,19;7;14;Muy buena / Oso ona;25;12;Muy buena / Oso ona;335;92;1010,8;14,6;0,29
05/05/2017;20:00;0,23;"Muy buena / ";0,2;6;31;Muy buena / Oso ona;41;15;Muy buena / Oso ona;39;90;1009;14,9;1,36
05/05/2017;19:00;0,35;"Muy buena / ";;8;35;Muy buena / Oso ona;48;21;Muy buena / Oso ona;203;88;1008,1;14,6;1,72
05/05/2017;18:00;0,26;"Muy buena / ";;8;28;Muy buena / Oso ona;39;22;Muy buena / Oso ona;202;84;1008,3;15,2;0,81
05/05/2017;17:00;0,12;"Muy buena / ";;5;10;Muy buena / Oso ona;18;17;Muy buena / Oso ona;225;82;1007,8;15,7;1,24
05/05/2017;16:00;0,1;"Muy buena / ";;4;8;Muy buena / Oso ona;15;26;Muy buena / Oso ona;252;73;1007,4;16,6;2,23
05/05/2017;15:00;0,13;"Muy buena / ";;5;9;Muy buena / Oso ona;16;40;Muy buena / Oso ona;252;69;1006,9;18;2,08
05/05/2017;14:00;;"Sin datos / ";;6;14;Muy buena / Oso ona;23;44;Buena / Ona;324;61;1005,3;19,9;2,57
05/05/2017;13:00;;"Sin datos / ";;6;14;Muy buena / Oso ona;23;33;Muy buena / Oso ona;325;61;1005,1;20,2;4,25
05/05/2017;12:00;;"Sin datos / ";;6;13;Muy buena / Oso ona;23;28;Muy buena / Oso ona;156;37;1004,4;27,1;2,17
05/05/2017;11:00;;"Sin datos / ";0,21;9;20;Muy buena / Oso ona;33;30;Muy buena / Oso ona;168;37;1004,4;26,3;3,36
05/05/2017;10:00;;"Sin datos / ";0,22;14;37;Muy buena / Oso ona;57;33;Muy buena / Oso ona;161;42;1004,1;24,1;2,12
05/05/2017;09:00;0,15;"Muy buena / ";0,23;13;46;Muy buena / Oso ona;66;32;Muy buena / Oso ona;192;46;1003,7;22,3;1,15
05/05/2017;08:00;0,17;"Muy buena / ";0,24;10;42;Muy buena / Oso ona;57;28;Muy buena / Oso ona;202;48;1004,1;21,9;0,8
05/05/2017;07:00;0,15;"Muy buena / ";0,25;8;37;Muy buena / Oso ona;49;29;Muy buena / Oso ona;194;53;1004,2;21,1;1,39
05/05/2017;06:00;0,2;"Muy buena / ";0,26;7;27;Muy buena / Oso ona;38;37;Muy buena / Oso ona;166;57;1003,9;20,7;2,11
05/05/2017;05:00;0,26;"Muy buena / ";0,27;8;35;Muy buena / Oso ona;47;52;Buena / Ona;183;81;1003,7;16,4;2,51
05/05/2017;04:00;0,31;"Muy buena / ";0,26;11;48;Muy buena / Oso ona;65;53;Buena / Ona;210;86;1004,2;14,8;1,2
05/05/2017;03:00;0,31;"Muy buena / ";0,24;15;55;Muy buena / Oso ona;78;45;Buena / Ona;126;85;1005;15;0,66
05/05/2017;02:00;0,26;"Muy buena / ";0,22;9;53;Muy buena / Oso ona;67;36;Muy buena / Oso ona;187;85;1006,1;15,2;0,51
05/05/2017;01:00;0,23;"Muy buena / ";0,2;9;46;Muy buena / Oso ona;59;30;Muy buena / Oso ona;210;85;1007,1;15;1,17
04/05/2017;24:00;0,24;"Muy buena / ";0,19;7;29;Muy buena / Oso ona;40;35;Muy buena / Oso ona;220;83;1007,9;14,8;1,39
04/05/2017;23:00;0,29;"Muy buena / ";0,17;7;36;Muy buena / Oso ona;47;31;Muy buena / Oso ona;225;78;1008,7;15,7;1,15
04/05/2017;22:00;0,22;"Muy buena / ";0,15;7;44;Muy buena / Oso ona;56;20;Muy buena / Oso ona;294;73;1009,4;16,6;0,62
04/05/2017;21:00;0,2;"Muy buena / ";0,14;7;24;Muy buena / Oso ona;34;22;Muy buena / Oso ona;211;72;1009,8;17,1;0,44
04/05/2017;20:00;0,13;"Muy buena / ";0,13;6;31;Muy buena / Oso ona;41;27;Muy buena / Oso ona;257;74;1010,1;16,4;0,95
04/05/2017;19:00;0,14;"Muy buena / ";0,13;6;27;Muy buena / Oso ona;37;28;Muy buena / Oso ona;336;72;1010,4;16,7;1,4
04/05/2017;18:00;0,13;"Muy buena / ";0,13;6;25;Muy buena / Oso ona;34;56;Buena / Ona;338;70;1010,4;17,1;1,75
04/05/2017;17:00;0,13;"Muy buena / ";0,13;6;18;Muy buena / Oso ona;26;81;Mejorable / Hobetzeko modukoa;6;70;1010,5;17,7;2,1
04/05/2017;16:00;0,14;"Muy buena / ";0,14;7;24;Muy buena / Oso ona;34;59;Buena / Ona;350;66;1010,9;19;2,12
04/05/2017;15:00;0,13;"Muy buena / ";0,19;6;23;Muy buena / Oso ona;33;42;Buena / Ona;28;71;1011,2;18,5;1,63
04/05/2017;14:00;0,11;"Muy buena / ";0,27;3;12;Muy buena / Oso ona;17;37;Muy buena / Oso ona;1;76;1011,8;17;2,44
04/05/2017;13:00;0,13;"Muy buena / ";0,31;2;9;Muy buena / Oso ona;13;35;Muy buena / Oso ona;20;79;1012,2;16,3;2,93
04/05/2017;12:00;0,15;"Muy buena / ";0,31;2;7;Muy buena / Oso ona;10;;Sin datos / Daturik gabe;24;77;1012,5;16,6;2,71
04/05/2017;11:00;;"Sin datos / ";0,32;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;28;77;1012,6;16,7;2,78
04/05/2017;10:00;0,15;"Muy buena / ";0,31;3;11;Muy buena / Oso ona;16;50;Buena / Ona;30;77;1012,7;16,1;2,7
04/05/2017;09:00;0,19;"Muy buena / ";0,31;11;22;Muy buena / Oso ona;38;74;Mejorable / Hobetzeko modukoa;28;76;1012,8;15,6;2,4
04/05/2017;08:00;0,5;"Muy buena / ";0,3;64;56;Muy buena / Oso ona;154;46;Buena / Ona;81;82;1012,9;15,2;1,78
04/05/2017;07:00;0,64;"Muy buena / ";0,25;58;56;Muy buena / Oso ona;145;22;Muy buena / Oso ona;93;90;1013,1;13,1;1,13
04/05/2017;06:00;0,4;"Muy buena / ";0,18;8;35;Muy buena / Oso ona;47;16;Muy buena / Oso ona;187;92;1013;11,3;1,29
04/05/2017;05:00;0,17;"Muy buena / ";0,15;1;11;Muy buena / Oso ona;13;19;Muy buena / Oso ona;214;91;1013,3;10,8;2,06
04/05/2017;04:00;0,19;"Muy buena / ";0,14;2;12;Muy buena / Oso ona;14;16;Muy buena / Oso ona;212;90;1013,7;11,6;1,65
04/05/2017;03:00;0,26;"Muy buena / ";0,14;1;11;Muy buena / Oso ona;13;9;Muy buena / Oso ona;204;88;1014;11,6;1,67
04/05/2017;02:00;0,12;"Muy buena / ";0,12;1;9;Muy buena / Oso ona;11;5;Muy buena / Oso ona;188;87;1014,5;13,1;0,96
04/05/2017;01:00;0,11;"Muy buena / ";0,12;2;14;Muy buena / Oso ona;17;11;Muy buena / Oso ona;204;88;1015,2;13,2;0,44
03/05/2017;24:00;0,11;"Muy buena / ";0,12;2;17;Muy buena / Oso ona;20;10;Muy buena / Oso ona;70;88;1015,8;13,5;0,86
03/05/2017;23:00;0,11;"Muy buena / ";0,12;2;9;Muy buena / Oso ona;12;10;Muy buena / Oso ona;212;91;1016;13,1;0,69
03/05/2017;22:00;0,12;"Muy buena / ";0,12;1;9;Muy buena / Oso ona;12;8;Muy buena / Oso ona;211;92;1016,2;12,3;1,23
03/05/2017;21:00;0,14;"Muy buena / ";0,12;2;14;Muy buena / Oso ona;18;8;Muy buena / Oso ona;257;91;1016,3;12,4;0,42
03/05/2017;20:00;0,12;"Muy buena / ";0,11;1;10;Muy buena / Oso ona;12;9;Muy buena / Oso ona;306;89;1016,1;13,6;0,67
03/05/2017;19:00;0,12;"Muy buena / ";;2;5;Muy buena / Oso ona;8;11;Muy buena / Oso ona;349;90;1015,8;14,1;2,84
03/05/2017;18:00;0,1;"Muy buena / ";;2;7;Muy buena / Oso ona;10;15;Muy buena / Oso ona;1;89;1015,6;14,5;3,11
03/05/2017;17:00;0,11;"Muy buena / ";;3;6;Muy buena / Oso ona;11;12;Muy buena / Oso ona;7;80;1015,8;16,3;3,3
03/05/2017;16:00;0,11;"Muy buena / ";;3;6;Muy buena / Oso ona;10;9;Muy buena / Oso ona;19;75;1015,9;17,3;3,19
03/05/2017;15:00;0,11;"Muy buena / ";;2;5;Muy buena / Oso ona;8;8;Muy buena / Oso ona;24;76;1016,5;17,2;3,14
03/05/2017;14:00;;"Sin datos / ";;2;4;Muy buena / Oso ona;7;7;Muy buena / Oso ona;32;79;1017;16,7;3,67
03/05/2017;13:00;;"Sin datos / ";;2;5;Muy buena / Oso ona;9;6;Muy buena / Oso ona;29;79;1017,4;16,8;3,62
03/05/2017;12:00;;"Sin datos / ";0,22;3;5;Muy buena / Oso ona;9;13;Muy buena / Oso ona;20;78;1017,9;16,8;3
03/05/2017;11:00;;"Sin datos / ";0,22;3;7;Muy buena / Oso ona;12;36;Muy buena / Oso ona;17;78;1018,4;16,4;2,42
03/05/2017;10:00;0,17;"Muy buena / ";0,22;13;22;Muy buena / Oso ona;42;41;Buena / Ona;30;74;1018,8;16,7;1,86
03/05/2017;09:00;0,25;"Muy buena / ";0,24;29;41;Muy buena / Oso ona;87;37;Muy buena / Oso ona;94;80;1018,9;15,3;1,25
03/05/2017;08:00;0,28;"Muy buena / ";0,22;26;48;Muy buena / Oso ona;88;33;Muy buena / Oso ona;117;85;1018,9;14;1,55
03/05/2017;07:00;0,25;"Muy buena / ";0,2;8;35;Muy buena / Oso ona;48;30;Muy buena / Oso ona;174;88;1018,9;13,3;1,1
03/05/2017;06:00;0,17;"Muy buena / ";0,19;4;33;Muy buena / Oso ona;39;32;Muy buena / Oso ona;115;88;1019,2;13;1,01
03/05/2017;05:00;0,21;"Muy buena / ";0,18;6;39;Muy buena / Oso ona;48;40;Muy buena / Oso ona;101;88;1019,1;13,1;1,17
03/05/2017;04:00;0,26;"Muy buena / ";0,17;3;26;Muy buena / Oso ona;30;43;Buena / Ona;94;89;1019,3;13,1;0,78
03/05/2017;03:00;0,22;"Muy buena / ";0,15;2;17;Muy buena / Oso ona;19;34;Muy buena / Oso ona;217;89;1019,3;13,1;0,62
03/05/2017;02:00;0,26;"Muy buena / ";0,14;2;20;Muy buena / Oso ona;22;16;Muy buena / Oso ona;207;90;1019,7;13;0,71
03/05/2017;01:00;0,13;"Muy buena / ";0,13;1;11;Muy buena / Oso ona;13;3;Muy buena / Oso ona;215;90;1020,3;12,2;1,58
02/05/2017;24:00;0,12;"Muy buena / ";0,13;2;9;Muy buena / Oso ona;12;2;Muy buena / Oso ona;222;90;1020,8;11,9;1,73
02/05/2017;23:00;0,12;"Muy buena / ";0,13;1;7;Muy buena / Oso ona;10;7;Muy buena / Oso ona;220;88;1021,2;11,9;1,44
02/05/2017;22:00;0,12;"Muy buena / ";0,14;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;221;87;1021,6;12;1,48
02/05/2017;21:00;0,13;"Muy buena / ";0,14;1;9;Muy buena / Oso ona;11;18;Muy buena / Oso ona;259;86;1021,7;13,4;0,29
02/05/2017;20:00;0,13;"Muy buena / ";0,15;1;15;Muy buena / Oso ona;18;20;Muy buena / Oso ona;353;85;1021,5;14,2;0,98
02/05/2017;19:00;0,14;"Muy buena / ";0,15;2;15;Muy buena / Oso ona;17;20;Muy buena / Oso ona;349;82;1021,5;14,6;1,31
02/05/2017;18:00;0,15;"Muy buena / ";0,16;2;12;Muy buena / Oso ona;15;17;Muy buena / Oso ona;350;76;1021,6;15,6;1,46
02/05/2017;17:00;0,13;"Muy buena / ";0,16;3;12;Muy buena / Oso ona;16;15;Muy buena / Oso ona;2;71;1021,4;16,4;1,99
02/05/2017;16:00;0,14;"Muy buena / ";0,16;3;10;Muy buena / Oso ona;15;18;Muy buena / Oso ona;10;65;1021,4;17,4;2,74
02/05/2017;15:00;0,16;"Muy buena / ";0,16;3;12;Muy buena / Oso ona;17;15;Muy buena / Oso ona;356;69;1021,6;17,3;1,9
02/05/2017;14:00;0,18;"Muy buena / ";0,16;3;9;Muy buena / Oso ona;13;18;Muy buena / Oso ona;341;68;1021,8;17,7;2,32
