Date;Hour;D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
08/10/2017;14:00;326;67;1017,5;18,8;3,53
08/10/2017;13:00;354;70;1017,9;18,3;3,28
08/10/2017;12:00;114;61;1018,4;19,4;0,83
08/10/2017;11:00;153;67;1018,8;17,2;1,82
08/10/2017;10:00;147;75;1019;14,1;2,4
08/10/2017;09:00;155;80;1018,9;12,3;2,89
08/10/2017;08:00;169;87;1018,6;11,1;2,41
08/10/2017;07:00;164;90;1018,3;10,3;2,55
08/10/2017;06:00;178;90;1018,3;10,4;2,33
08/10/2017;05:00;173;90;1018,2;10,7;2,35
08/10/2017;04:00;163;91;1018,2;11;1,93
08/10/2017;03:00;169;91;1018,1;11,4;2,04
08/10/2017;02:00;151;90;1018,4;11,8;2,09
08/10/2017;01:00;162;89;1018,6;12,1;1,58
07/10/2017;24:00;158;87;1018,5;12,5;1,58
07/10/2017;23:00;166;85;1018,7;13,1;1,62
07/10/2017;22:00;153;82;1018,6;13,5;2,04
07/10/2017;21:00;153;77;1018,4;14,6;1,84
07/10/2017;20:00;132;69;1018,2;15,5;2,35
07/10/2017;19:00;123;67;1018,3;16,2;1,62
07/10/2017;18:00;103;65;1017,9;17,3;1,73
07/10/2017;17:00;61;60;1017,6;19;1,09
07/10/2017;16:00;347;62;1018;18,7;1,81
07/10/2017;15:00;20;63;1018,4;18,1;4,3
07/10/2017;14:00;349;61;1018,8;18,4;3,19
07/10/2017;13:00;340;59;1019,6;18,7;1,55
07/10/2017;12:00;51;59;1020,5;18,6;1,07
07/10/2017;11:00;144;67;1020,8;17,2;1,4
07/10/2017;10:00;149;86;1021,2;14,4;2,52
07/10/2017;09:00;132;94;1021,3;12,4;3,18
07/10/2017;08:00;131;95;1021,5;11,7;2,9
07/10/2017;07:00;144;96;1021,4;11,6;2,34
07/10/2017;06:00;151;97;1021,4;11,5;2,54
07/10/2017;05:00;155;96;1021,4;11,6;2,26
07/10/2017;04:00;159;95;1021,5;11,8;2,22
07/10/2017;03:00;158;94;1021,6;12,3;2,16
07/10/2017;02:00;153;93;1021,9;12,9;2,31
07/10/2017;01:00;153;91;1022,2;13,7;1,82
06/10/2017;24:00;154;87;1022,4;14,7;1,68
06/10/2017;23:00;164;80;1022,7;15,5;1,29
06/10/2017;22:00;110;74;1022,6;16,2;0,43
06/10/2017;21:00;70;74;1022,4;16,3;0,83
06/10/2017;20:00;68;74;1022,3;16,7;1,06
06/10/2017;19:00;67;76;1022;17;1,21
06/10/2017;18:00;73;76;1021,6;17,4;0,96
06/10/2017;17:00;59;77;1021,6;17,5;1,28
06/10/2017;16:00;59;78;1021,5;17,6;2,17
06/10/2017;15:00;42;83;1021,6;17,5;2,93
06/10/2017;14:00;342;92;1021,6;16,9;2,93
06/10/2017;13:00;317;93;1021,7;16,8;3,05
06/10/2017;12:00;333;95;1021,9;16,5;3,05
06/10/2017;11:00;309;89;1021,9;17,2;4,54
06/10/2017;10:00;301;87;1021,9;17,2;4,15
06/10/2017;09:00;302;82;1021,5;17,7;3,89
06/10/2017;08:00;285;83;1021;17,5;2,35
06/10/2017;07:00;295;80;1020,7;17,7;2,28
06/10/2017;06:00;322;79;1020,5;17,7;2,37
06/10/2017;05:00;6;82;1020,5;17,8;3,62
06/10/2017;04:00;348;83;1020,5;17,9;3,85
06/10/2017;03:00;356;82;1020,7;18;3,62
06/10/2017;02:00;345;82;1020,8;18;2,46
06/10/2017;01:00;339;83;1021,1;17,9;1,99
05/10/2017;24:00;22;83;1021,4;18,2;3,42
05/10/2017;23:00;12;83;1021,5;18,5;2,78
05/10/2017;22:00;26;83;1021,5;18,7;3,09
05/10/2017;21:00;19;84;1021,2;18,7;3,08
05/10/2017;20:00;19;84;1020,9;18,8;2,4
05/10/2017;19:00;10;85;1020,7;18,9;3,4
05/10/2017;18:00;10;86;1020,3;19;2,97
05/10/2017;17:00;13;86;1020,3;19,1;3,89
05/10/2017;16:00;16;87;1020,1;19,3;5,02
05/10/2017;15:00;357;88;1020;19,7;5,55
05/10/2017;14:00;346;90;1019,8;19,9;4,24
05/10/2017;13:00;324;91;1020;19,9;3,68
05/10/2017;12:00;324;91;1020,4;19,8;3,56
05/10/2017;11:00;333;94;1020,3;19,4;2,44
05/10/2017;10:00;357;96;1020;19,1;1,54
05/10/2017;09:00;322;94;1019,6;19,2;1,53
05/10/2017;08:00;302;95;1019;19;1,48
05/10/2017;07:00;302;96;1018,7;19;2,33
05/10/2017;06:00;312;96;1018,3;19,1;2,22
05/10/2017;05:00;316;95;1018;19,2;1,89
05/10/2017;04:00;352;95;1017,8;19,4;1,04
05/10/2017;03:00;304;94;1017,8;19,4;1,45
05/10/2017;02:00;23;94;1018,1;19,4;1,04
05/10/2017;01:00;279;94;1018,3;19,3;1,46
04/10/2017;24:00;263;93;1018,3;19,4;1,42
04/10/2017;23:00;297;92;1018,6;19,6;1,68
04/10/2017;22:00;304;92;1018,9;19,6;2,66
04/10/2017;21:00;301;91;1018,7;19,4;1,31
04/10/2017;20:00;250;90;1018,1;19,6;0,28
04/10/2017;19:00;254;89;1017,6;19,7;0,8
04/10/2017;18:00;309;85;1017,3;20,6;1,66
04/10/2017;17:00;284;83;1017;21,4;2,38
04/10/2017;16:00;307;82;1016,9;21,6;4
04/10/2017;15:00;306;81;1016,8;21,9;5,05
04/10/2017;14:00;318;81;1017,1;22,1;3,91
04/10/2017;13:00;311;78;1017,6;22,2;4,53
04/10/2017;12:00;10;68;1018,2;23,4;0,94
04/10/2017;11:00;100;73;1018,6;22,4;1,79
04/10/2017;10:00;142;83;1018,9;20,1;3,33
04/10/2017;09:00;150;94;1019,1;18,1;2,89
04/10/2017;08:00;133;95;1018,5;17,4;2,59
04/10/2017;07:00;146;96;1018,2;17,4;2,96
04/10/2017;06:00;159;96;1018,1;17,7;1,52
04/10/2017;05:00;132;95;1017,9;17,9;1,45
04/10/2017;04:00;161;94;1018;18,6;1,68
04/10/2017;03:00;193;94;1018,5;18,9;0,53
04/10/2017;02:00;349;94;1019,1;18,9;0,17
04/10/2017;01:00;124;94;1019,2;18,8;1,55
03/10/2017;24:00;137;92;1019,8;19,2;1,74
03/10/2017;23:00;139;92;1020,1;19,5;0,72
03/10/2017;22:00;335;92;1019,8;19,7;0,76
03/10/2017;21:00;39;91;1019,4;20;0,42
03/10/2017;20:00;149;91;1018,9;20,2;0,98
03/10/2017;19:00;328;92;1018,9;19,9;0,88
03/10/2017;18:00;308;94;1018,9;19,8;2,11
03/10/2017;17:00;306;95;1018,6;19,6;2,4
03/10/2017;16:00;337;91;1018,5;20,1;3,02
03/10/2017;15:00;315;92;1018,7;19,9;3,2
03/10/2017;14:00;352;95;1018,9;19,5;3,72
03/10/2017;13:00;3;97;1019,1;19,4;3,21
03/10/2017;12:00;347;98;1019,6;19,3;3,3
03/10/2017;11:00;1;98;1019,6;19,4;1,56
03/10/2017;10:00;148;98;1019,5;19,2;1,14
03/10/2017;09:00;141;98;1019,2;18,9;1,25
03/10/2017;08:00;151;98;1019;18,9;1,23
03/10/2017;07:00;151;98;1018,7;19;0,65
03/10/2017;06:00;117;97;1018,2;18,9;0,69
03/10/2017;05:00;170;97;1017,9;18,9;0,99
03/10/2017;04:00;140;96;1018,1;19,1;1,16
03/10/2017;03:00;113;96;1018,3;19,3;0,92
03/10/2017;02:00;52;96;1018,5;19,5;0,69
03/10/2017;01:00;51;96;1018,2;19,5;0,64
02/10/2017;24:00;2;96;1018,3;19,5;0,29
02/10/2017;23:00;117;96;1018,6;19,6;0,51
02/10/2017;22:00;267;95;1019,1;19,6;0,32
02/10/2017;21:00;344;94;1019,4;19,9;0,97
02/10/2017;20:00;4;93;1019,5;20,2;0,54
02/10/2017;19:00;316;93;1019,6;20,1;1,66
02/10/2017;18:00;305;92;1019,6;20,2;2,28
02/10/2017;17:00;332;93;1019,6;20,3;1,83
02/10/2017;16:00;352;91;1019,7;20,5;2,69
02/10/2017;15:00;353;90;1020;20,8;1,36
02/10/2017;14:00;25;88;1020,4;21,2;0,98
02/10/2017;13:00;125;92;1021;20,7;0,69
02/10/2017;12:00;158;94;1021,4;19,9;1,74
02/10/2017;11:00;146;95;1021,3;19,5;1,76
02/10/2017;10:00;155;95;1021,1;19,2;2,03
02/10/2017;09:00;149;96;1020,8;18,9;1,61
02/10/2017;08:00;155;97;1020,4;18,6;1,36
02/10/2017;07:00;153;97;1020,3;18,5;1,25
02/10/2017;06:00;82;97;1020;18,5;0,36
02/10/2017;05:00;81;96;1020,1;18,5;0,54
02/10/2017;04:00;150;96;1019,9;18,6;0,43
02/10/2017;03:00;317;95;1020;18,5;0,6
02/10/2017;02:00;23;92;1020,2;18,8;0,54
02/10/2017;01:00;304;84;1019,9;19,7;2,22
01/10/2017;24:00;288;84;1019,9;19,8;2,92
01/10/2017;23:00;316;85;1019,9;19,9;0,03
01/10/2017;22:00;304;84;1020,1;19,9;0,7
01/10/2017;21:00;313;84;1020,1;19,9;1,72
01/10/2017;20:00;325;83;1019,8;19,9;1,51
01/10/2017;19:00;311;84;1019,5;20,1;2,74
01/10/2017;18:00;310;89;1019,2;20;2,21
01/10/2017;17:00;347;85;1019;20,3;2,64
01/10/2017;16:00;314;81;1018,7;20,7;2,21
01/10/2017;15:00;302;81;1018,8;20,7;3,03
01/10/2017;14:00;302;79;1018,8;20,8;3,87
01/10/2017;13:00;291;79;1018,9;20,6;4,49
01/10/2017;12:00;291;79;1019;20,5;4,27
01/10/2017;11:00;253;89;1018,8;18,3;0,68
01/10/2017;10:00;143;93;1018,7;16,9;2,54
01/10/2017;09:00;157;93;1018,5;16,5;1,99
01/10/2017;08:00;156;92;1018,1;16,3;2,17
01/10/2017;07:00;159;91;1003,4;16;2,09
01/10/2017;06:00;168;92;1017,6;16,2;1,73
01/10/2017;05:00;168;90;1017,6;16,3;1,65
01/10/2017;04:00;154;90;1017,6;16,1;2,22
01/10/2017;03:00;149;91;1017,4;15,9;1,69
01/10/2017;02:00;155;93;1017,4;15,9;1,59
01/10/2017;01:00;150;93;1017,6;15,8;1,98
30/09/2017;24:00;154;93;1017,7;16;2,19
30/09/2017;23:00;144;92;1018,2;16,2;1,9
30/09/2017;22:00;169;89;1018,6;17;1,38
30/09/2017;21:00;233;87;1019,1;17,4;0,91
30/09/2017;20:00;330;88;1018,9;17,4;0,5
30/09/2017;19:00;267;89;1018,3;17,3;0,61
30/09/2017;18:00;304;89;1018,2;17;0,95
30/09/2017;17:00;10;89;1017,8;17,1;1,12
30/09/2017;16:00;39;88;1017,9;17,3;2,18
30/09/2017;15:00;49;89;1017,7;17,6;2,25
30/09/2017;14:00;29;91;1017,5;17,5;3,41
30/09/2017;13:00;349;94;1017,7;17,3;1,98
30/09/2017;12:00;20;96;1018,1;16,7;1,74
30/09/2017;11:00;3;95;1018,3;16,7;1,53
30/09/2017;10:00;23;95;1018,5;16,9;0,14
30/09/2017;09:00;2;96;1018,5;16,5;0,96
30/09/2017;08:00;22;97;1017,9;16,3;4,52
30/09/2017;07:00;18;97;1017,5;16,9;4,24
30/09/2017;06:00;331;97;1017,5;17;3,57
30/09/2017;05:00;303;95;1017,2;17,4;5,44
30/09/2017;04:00;307;90;1016,7;18,9;2,9
30/09/2017;03:00;274;89;1016,6;19,1;0,41
30/09/2017;02:00;157;89;1016,9;19,2;0,6
30/09/2017;01:00;130;89;1017,1;19;0,89
29/09/2017;24:00;60;85;1017,5;19,4;0,89
29/09/2017;23:00;295;84;1017,7;19,4;1,19
29/09/2017;22:00;322;87;1017,8;19,5;1,45
29/09/2017;21:00;340;88;1018,1;19,7;2,23
29/09/2017;20:00;334;89;1018,3;19,8;3,36
29/09/2017;19:00;331;89;1018,1;20;4,14
29/09/2017;18:00;323;88;1017,7;20,1;4,31
29/09/2017;17:00;312;86;1017,2;20,3;5,65
29/09/2017;16:00;315;82;1016,8;20,6;4,79
29/09/2017;15:00;316;79;1016,8;20,6;5,3
29/09/2017;14:00;334;75;1016,5;20,7;5,38
29/09/2017;13:00;10;74;1016,3;20,5;5,09
29/09/2017;12:00;356;71;1016,5;21,3;4,32
29/09/2017;11:00;349;67;1016,6;23,1;1,25
29/09/2017;10:00;149;77;1016,7;20,3;2,2
29/09/2017;09:00;145;85;1016,9;18,7;2,28
29/09/2017;08:00;141;90;1016,8;17,5;1,66
29/09/2017;07:00;162;93;1016,3;16,2;1,62
29/09/2017;06:00;164;93;1015,8;16,2;1,99
29/09/2017;05:00;155;93;1015,8;16,6;1,76
29/09/2017;04:00;159;93;1015,6;17;1,24
29/09/2017;03:00;152;93;1015,8;17,4;1,35
29/09/2017;02:00;142;93;1015,9;17,7;0,98
29/09/2017;01:00;167;92;1015,9;18,1;1,47
28/09/2017;24:00;168;91;1016;18,6;1,6
28/09/2017;23:00;169;89;1016,3;19,4;1,05
28/09/2017;22:00;321;87;1016,5;19,9;1,08
28/09/2017;21:00;316;82;1016,5;20,4;2,26
28/09/2017;20:00;311;83;1016;20,8;3,88
28/09/2017;19:00;321;83;1015,3;21,3;3,55
28/09/2017;18:00;351;82;1014,6;21,9;2,67
28/09/2017;17:00;18;79;1014,1;22,5;2,3
28/09/2017;16:00;17;75;1014,2;22,9;2,43
28/09/2017;15:00;3;69;1014,5;22,8;3,76
28/09/2017;14:00;335;67;1014,8;23,2;4,07
28/09/2017;13:00;168;42;1014,9;28,9;2,09
28/09/2017;12:00;145;49;1015,3;26,6;5,91
28/09/2017;11:00;144;53;1015,7;25,4;5,78
28/09/2017;10:00;160;55;1016,1;24,3;5,48
28/09/2017;09:00;163;59;1016,1;23;4,59
28/09/2017;08:00;109;74;1015,9;19,3;0,79
28/09/2017;07:00;138;84;1015,7;15,9;0,99
28/09/2017;06:00;184;83;1015,8;15,5;1,8
28/09/2017;05:00;189;82;1015,8;15,6;1,89
28/09/2017;04:00;181;81;1015,6;15,8;2,25
28/09/2017;03:00;173;79;1015,8;16,1;2,12
28/09/2017;02:00;173;78;1016,1;16,6;1,29
28/09/2017;01:00;189;78;1015,9;16,9;1,5
27/09/2017;24:00;163;81;1015,8;17,2;1,79
27/09/2017;23:00;175;76;1016,3;17,6;1,78
27/09/2017;22:00;169;77;1016,4;18,3;1,7
27/09/2017;21:00;211;80;1016,1;19,1;0,85
27/09/2017;20:00;311;86;1015,9;19,4;1,48
27/09/2017;19:00;26;86;1015,2;19,9;1,35
27/09/2017;18:00;318;78;1014,8;20,6;2,66
27/09/2017;17:00;336;74;1014,1;21;3,22
27/09/2017;16:00;359;73;1013,9;20,9;3,9
27/09/2017;15:00;18;70;1013,9;21;2,72
27/09/2017;14:00;360;69;1014,1;20,8;4,11
27/09/2017;13:00;340;71;1014,1;20,7;5,16
27/09/2017;12:00;336;65;1013,9;21,7;3,53
27/09/2017;11:00;345;58;1013,9;22,5;2,2
27/09/2017;10:00;321;57;1014,1;21,9;1,5
27/09/2017;09:00;342;61;1014,1;20,7;0,69
27/09/2017;08:00;163;69;1013,7;18,8;1,25
27/09/2017;07:00;183;80;1013,3;16,2;1,27
27/09/2017;06:00;181;84;1013;15,4;1,7
27/09/2017;05:00;179;87;1012,9;15,1;1,89
27/09/2017;04:00;173;90;1013;15;2,31
27/09/2017;03:00;150;91;1013,5;15,1;1,72
27/09/2017;02:00;152;91;1014;15,3;2,28
27/09/2017;01:00;151;90;1014,6;15,6;2,21
26/09/2017;24:00;158;89;1015;15,9;1,85
26/09/2017;23:00;153;88;1015,5;16,5;1,91
26/09/2017;22:00;151;85;1015,8;17;1,7
26/09/2017;21:00;141;81;1016;17,5;2,4
26/09/2017;20:00;139;79;1016;18,1;2,07
26/09/2017;19:00;122;75;1015,7;18,9;2,26
26/09/2017;18:00;118;72;1015,4;20,1;2,64
26/09/2017;17:00;80;69;1015,1;21,4;2,38
26/09/2017;16:00;1;73;1015,1;21,1;2,62
26/09/2017;15:00;350;74;1015,5;20,5;4,68
26/09/2017;14:00;338;76;1016,1;20,3;4,3
26/09/2017;13:00;337;77;1016,8;19,9;3,94
26/09/2017;12:00;5;73;1017,3;20,2;2,91
26/09/2017;11:00;103;73;1017,6;19,7;1,2
26/09/2017;10:00;145;82;1017,7;17,9;2,97
26/09/2017;09:00;154;88;1017,8;17,2;2,44
26/09/2017;08:00;150;89;1017,8;16,1;2,56
26/09/2017;07:00;169;89;1017,9;16;1,71
26/09/2017;06:00;165;89;1017,7;16,2;1,37
26/09/2017;05:00;176;89;1017,7;16,5;1,39
26/09/2017;04:00;155;89;1017,7;16,9;1,63
26/09/2017;03:00;176;89;1018;17,1;1,31
26/09/2017;02:00;159;90;1018,2;17,2;1,44
26/09/2017;01:00;164;86;1018,3;17,6;1,09
25/09/2017;24:00;271;83;1018,5;18;2,17
25/09/2017;23:00;271;84;1018,6;18,1;1,49
25/09/2017;22:00;277;84;1018,9;18,1;1,41
25/09/2017;21:00;285;82;1019;18,3;1,38
25/09/2017;20:00;285;80;1019;18,4;3,2
25/09/2017;19:00;288;78;1018,9;18,8;2,17
25/09/2017;18:00;296;77;1018,6;19,2;2,71
25/09/2017;17:00;305;78;1018,4;19,2;4,25
25/09/2017;16:00;309;78;1018,4;19,2;7,75
25/09/2017;15:00;308;84;1018,4;18,8;5,37
25/09/2017;14:00;302;84;1018,4;18,2;6,94
25/09/2017;13:00;300;78;1018;19,3;5,19
25/09/2017;12:00;343;79;1017,7;19,4;3,32
25/09/2017;11:00;47;88;1017,9;19,1;1,13
25/09/2017;10:00;355;86;1018;18,2;2,59
25/09/2017;09:00;314;85;1017,7;18,2;3,17
25/09/2017;08:00;158;89;1017,1;17,4;1,45
25/09/2017;07:00;172;91;1016,7;16,7;1,55
25/09/2017;06:00;177;91;1016,2;16,7;1,75
25/09/2017;05:00;164;87;1015,9;17,2;1,37
25/09/2017;04:00;239;81;1015,8;18;0,58
25/09/2017;03:00;259;81;1015,8;17,9;2,22
25/09/2017;02:00;243;89;1015,6;17,7;1,31
25/09/2017;01:00;160;83;1015,7;18,3;0,84
24/09/2017;24:00;254;75;1015,8;19,6;1,05
24/09/2017;23:00;300;81;1016,1;19,5;4,03
24/09/2017;22:00;305;87;1015,9;19,5;6,97
24/09/2017;21:00;304;90;1014,9;19,6;4,51
24/09/2017;20:00;319;90;1014;19,7;3,5
24/09/2017;19:00;317;90;1013,4;19,7;4,17
24/09/2017;18:00;310;88;1012,9;20;4,76
24/09/2017;17:00;299;87;1012,6;20,2;4,93
24/09/2017;16:00;305;85;1012,5;20,6;6,42
24/09/2017;15:00;303;81;1012,6;21,1;5
24/09/2017;14:00;331;81;1012,9;20,6;3,79
24/09/2017;13:00;329;77;1013,4;20,6;4,93
24/09/2017;12:00;339;74;1013,6;20,3;4,53
24/09/2017;11:00;358;71;1013,6;20,6;1,96
24/09/2017;10:00;5;73;1014,1;19,6;1,04
24/09/2017;09:00;60;76;1014,1;18,9;0,8
24/09/2017;08:00;115;81;1014,1;17,8;0,69
24/09/2017;07:00;156;87;1014;15,9;0,77
24/09/2017;06:00;181;88;1013,8;15,9;1,5
24/09/2017;05:00;177;88;1013,9;16,3;1,71
24/09/2017;04:00;170;88;1014,2;16,6;1,73
24/09/2017;03:00;178;89;1014,6;16,8;1,58
24/09/2017;02:00;160;88;1015,1;17,2;1,75
24/09/2017;01:00;179;88;1015,4;17,4;1,81
23/09/2017;24:00;169;84;1015,4;18,3;1,92
23/09/2017;23:00;210;76;1015,5;19,6;0,87
23/09/2017;22:00;263;73;1015,2;20,1;0,71
23/09/2017;21:00;316;74;1014,9;20,4;1,61
23/09/2017;20:00;324;80;1014,5;20,6;4,02
23/09/2017;19:00;336;83;1013,6;21;2,92
23/09/2017;18:00;309;73;1012,7;23,2;3,62
23/09/2017;17:00;314;57;1011,7;25,7;3,44
23/09/2017;16:00;312;48;1011,3;27,5;4,24
23/09/2017;15:00;18;39;1011,4;30;1,1
23/09/2017;14:00;110;43;1011,7;29;1,29
23/09/2017;13:00;117;45;1012,1;27,9;0,76
23/09/2017;12:00;142;52;1012,3;25,5;2,84
23/09/2017;11:00;148;57;1012,6;23,5;4,58
23/09/2017;10:00;137;62;1012,8;21,6;7,84
23/09/2017;09:00;132;66;1012,7;20,4;8,68
23/09/2017;08:00;146;69;1012,6;19,7;7,72
23/09/2017;07:00;133;76;1012,7;18,7;4,42
23/09/2017;06:00;143;93;1012,9;15,4;3,78
23/09/2017;05:00;136;97;1013,2;14,7;5,94
23/09/2017;04:00;127;97;1013,8;14,9;5,11
23/09/2017;03:00;135;98;1014,5;15,2;4,83
23/09/2017;02:00;139;97;1015,5;15,2;4,19
23/09/2017;01:00;144;95;1016,3;15,9;1,83
22/09/2017;24:00;148;94;1016,5;16,4;1,58
22/09/2017;23:00;149;93;1016,8;16,8;1,27
22/09/2017;22:00;132;91;1017;17,2;0,84
22/09/2017;21:00;164;90;1017,1;17,4;1
22/09/2017;20:00;147;88;1017;17,5;0,82
22/09/2017;19:00;86;86;1016,8;17,7;0,43
22/09/2017;18:00;278;86;1016,8;17,6;0,95
22/09/2017;17:00;305;87;1016,9;17,5;1,02
22/09/2017;16:00;354;86;1017,1;17,4;1,01
22/09/2017;15:00;348;85;1017,5;17,1;2,5
22/09/2017;14:00;8;81;1017,8;17,5;1,16
22/09/2017;13:00;27;84;1018,2;17,3;1,06
22/09/2017;12:00;311;91;1018,5;16,3;3,31
22/09/2017;11:00;8;91;1018,6;16,1;0,74
22/09/2017;10:00;24;87;1018,3;16,6;1,92
22/09/2017;09:00;24;87;1017,7;17,2;0,79
22/09/2017;08:00;6;89;1017,6;16,7;1,46
22/09/2017;07:00;28;92;1017,3;16,4;4,58
22/09/2017;06:00;22;95;1016,9;16,4;5,91
22/09/2017;05:00;27;96;1016,4;16,7;5,47
22/09/2017;04:00;26;95;1016,4;17,1;4,73
22/09/2017;03:00;46;94;1016,4;17,5;4,46
22/09/2017;02:00;43;93;1016,4;17,8;5,73
22/09/2017;01:00;39;94;1016,7;18,1;4,43
21/09/2017;24:00;14;92;1016,4;18,3;1,74
21/09/2017;23:00;215;90;1016,3;18,4;1,03
21/09/2017;22:00;155;88;1016,1;18,7;1,59
21/09/2017;21:00;150;87;1016;19,2;0,63
21/09/2017;20:00;280;86;1015,8;19,3;0,74
21/09/2017;19:00;316;85;1015,5;19,3;2,01
21/09/2017;18:00;312;84;1015,3;19,4;3,85
21/09/2017;17:00;318;82;1014,9;19,4;5,6
21/09/2017;16:00;320;82;1014,3;19,4;5,89
21/09/2017;15:00;320;84;1013,8;19,3;5,4
21/09/2017;14:00;349;84;1013,5;19,2;4,64
21/09/2017;13:00;8;82;1013,2;19,1;5,23
21/09/2017;12:00;24;73;1013,2;19,1;3,92
21/09/2017;11:00;38;62;1013,2;20,5;1,5
21/09/2017;10:00;145;67;1013,2;18;2,05
21/09/2017;09:00;149;75;1013;15,7;3,05
21/09/2017;08:00;150;82;1012,7;14,3;2,57
21/09/2017;07:00;158;86;1012,4;13,5;2,55
21/09/2017;06:00;178;87;1012,1;13,4;1,82
21/09/2017;05:00;170;89;1011,8;13,5;1,66
21/09/2017;04:00;165;90;1012;13,7;1,93
21/09/2017;03:00;164;89;1012,2;14,1;2,11
21/09/2017;02:00;171;89;1012,4;14,4;1,58
21/09/2017;01:00;172;88;1012,4;14,7;1,5
20/09/2017;24:00;163;86;1012,2;15,3;1,78
20/09/2017;23:00;158;83;1000,8;15,8;1,64
20/09/2017;22:00;162;80;1012,3;16,7;1,44
20/09/2017;21:00;167;74;1012,2;17,9;1,5
20/09/2017;20:00;110;72;1012,2;19,1;1,07
20/09/2017;19:00;42;65;1012,1;20,1;0,76
20/09/2017;18:00;356;57;1012,2;21;1,92
20/09/2017;17:00;298;56;1012,3;21,8;2,94
20/09/2017;16:00;297;55;1012,7;22;3,77
20/09/2017;15:00;309;55;1013,2;21,5;4,57
20/09/2017;14:00;312;52;1013,7;22,1;3,96
20/09/2017;13:00;111;37;1014,2;23,2;1,56
20/09/2017;12:00;147;50;1014,9;20,6;2,73
20/09/2017;11:00;138;56;1015,7;18,3;3,5
20/09/2017;10:00;143;64;1016,4;15,8;3,57
20/09/2017;09:00;152;73;1016,7;13,9;3,46
20/09/2017;08:00;156;82;1017;12,2;3,25
20/09/2017;07:00;158;88;1017,4;11,1;3,16
20/09/2017;06:00;157;90;1017,6;11,1;3,68
20/09/2017;05:00;146;91;1017,8;11,2;3,07
20/09/2017;04:00;148;91;1018,2;11,6;3,09
20/09/2017;03:00;144;91;1018,7;11,9;2,95
20/09/2017;02:00;155;91;1019,1;12,4;2,41
20/09/2017;01:00;145;90;1019,4;12,8;3,1
19/09/2017;24:00;152;89;1019,7;13,2;2,83
19/09/2017;23:00;160;86;1020;13,9;2,03
19/09/2017;22:00;155;83;1020,3;14,8;1,82
19/09/2017;21:00;161;78;1020,3;16;1,35
19/09/2017;20:00;156;72;1020,2;16,6;1,1
19/09/2017;19:00;72;68;1019,9;17,3;0,93
19/09/2017;18:00;360;65;1019,8;18;1,9
19/09/2017;17:00;338;64;1019,8;18,1;2,92
19/09/2017;16:00;347;64;1019,9;18,1;3,09
19/09/2017;15:00;339;65;1020,4;18,2;3,31
19/09/2017;14:00;350;67;1020,8;18;3,63
19/09/2017;13:00;359;68;1021,1;17,8;3,73
19/09/2017;12:00;7;68;1021,2;17,7;3,82
19/09/2017;11:00;329;67;1021,3;17,8;3,88
19/09/2017;10:00;342;72;1021,1;18;1,85
19/09/2017;09:00;130;90;1020,9;16,7;1,17
19/09/2017;08:00;146;97;1020,5;14,4;2,33
19/09/2017;07:00;163;97;1020,2;14;1,69
19/09/2017;06:00;164;97;1019,8;14,3;1,76
19/09/2017;05:00;171;96;1019,7;14,4;1,56
19/09/2017;04:00;159;94;1019,6;14,7;1,56
19/09/2017;03:00;157;90;1019,5;15,6;1,6
19/09/2017;02:00;217;86;1019,8;16,3;0,45
19/09/2017;01:00;266;87;1019,7;16,2;1,35
18/09/2017;24:00;87;88;1019,5;16,3;0,22
18/09/2017;23:00;279;90;1019,5;16,1;0,89
18/09/2017;22:00;216;91;1019,3;16,2;0,13
18/09/2017;21:00;267;93;1019;16;1,18
18/09/2017;20:00;263;95;1018,5;15,8;1,18
18/09/2017;19:00;277;95;1017,7;15,6;1,46
18/09/2017;18:00;324;95;1017;15,6;2,48
18/09/2017;17:00;20;93;1016,3;15,8;3,04
18/09/2017;16:00;359;91;1015,8;16,5;2,51
18/09/2017;15:00;351;93;1015,7;16,4;1,44
18/09/2017;14:00;330;94;1015,4;15,8;1,59
18/09/2017;13:00;33;94;1015,5;15,4;1,73
18/09/2017;12:00;359;88;1015,2;15,8;3,53
18/09/2017;11:00;293;82;1014,7;16,8;0,66
18/09/2017;10:00;137;85;1014,2;16,4;1,2
18/09/2017;09:00;151;90;1013,7;15,5;1,81
18/09/2017;08:00;140;94;1013,2;14,8;2,04
18/09/2017;07:00;150;95;1013;14,5;2,09
18/09/2017;06:00;158;95;1012,7;14,4;1,59
18/09/2017;05:00;123;94;1012,7;14,5;1,06
18/09/2017;04:00;159;93;1012,6;14,6;1,62
18/09/2017;03:00;165;91;1012,8;14,8;1,19
18/09/2017;02:00;170;88;1013,3;15,2;0,85
18/09/2017;01:00;177;83;1013,3;15,9;1,29
17/09/2017;24:00;219;76;1013,8;16,6;0,84
17/09/2017;23:00;291;73;1014,2;17;2,34
17/09/2017;22:00;271;72;1014,4;17;1,74
17/09/2017;21:00;287;73;1014,7;17,2;3,11
17/09/2017;20:00;292;74;1014,4;17,3;3,15
17/09/2017;19:00;289;69;1013,8;17,8;3,42
17/09/2017;18:00;300;69;1013,6;17,9;4,44
17/09/2017;17:00;316;73;1013,6;17,9;7,43
17/09/2017;16:00;314;64;1013,4;18,5;7,78
17/09/2017;15:00;318;57;1013,4;18,8;6,77
