Date;Hour;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3)
17/07/2017;24:00;111;"Buena / ";120
17/07/2017;23:00;111;"Buena / ";121
17/07/2017;22:00;115;"Buena / ";122
17/07/2017;21:00;117;"Buena / ";123
17/07/2017;20:00;120;"Buena / ";123
17/07/2017;19:00;124;"Mejorable / ";121
17/07/2017;18:00;130;"Mejorable / ";119
17/07/2017;17:00;125;"Mejorable / ";116
17/07/2017;16:00;124;"Mejorable / ";112
17/07/2017;15:00;121;"Mejorable / ";108
17/07/2017;14:00;122;"Mejorable / ";104
17/07/2017;13:00;115;"Buena / ";99
17/07/2017;12:00;109;"Buena / ";97
17/07/2017;11:00;105;"Buena / ";97
17/07/2017;10:00;105;"Buena / ";99
17/07/2017;09:00;97;"Buena / ";100
17/07/2017;08:00;88;"Buena / ";104
17/07/2017;07:00;87;"Buena / ";106
17/07/2017;06:00;;"Sin datos / ";113
17/07/2017;05:00;111;"Buena / ";119
17/07/2017;04:00;110;"Buena / ";118
17/07/2017;03:00;119;"Buena / ";118
17/07/2017;02:00;115;"Buena / ";117
17/07/2017;01:00;120;"Buena / ";116
16/07/2017;24:00;124;"Mejorable / ";113
16/07/2017;23:00;125;"Mejorable / ";112
16/07/2017;22:00;123;"Mejorable / ";109
16/07/2017;21:00;117;"Buena / ";106
16/07/2017;20:00;110;"Buena / ";104
16/07/2017;19:00;112;"Buena / ";102
16/07/2017;18:00;105;"Buena / ";99
16/07/2017;17:00;100;"Buena / ";96
16/07/2017;16:00;104;"Buena / ";94
16/07/2017;15:00;100;"Buena / ";90
16/07/2017;14:00;99;"Buena / ";86
16/07/2017;13:00;99;"Buena / ";83
16/07/2017;12:00;93;"Buena / ";80
16/07/2017;11:00;88;"Buena / ";78
16/07/2017;10:00;83;"Buena / ";77
16/07/2017;09:00;83;"Buena / ";77
16/07/2017;08:00;78;"Buena / ";77
16/07/2017;07:00;68;"Buena / ";77
16/07/2017;06:00;;"Sin datos / ";78
16/07/2017;05:00;76;"Buena / ";78
16/07/2017;04:00;79;"Buena / ";77
16/07/2017;03:00;80;"Buena / ";76
16/07/2017;02:00;83;"Buena / ";75
16/07/2017;01:00;84;"Buena / ";74
15/07/2017;24:00;77;"Buena / ";71
15/07/2017;23:00;70;"Buena / ";71
15/07/2017;22:00;74;"Buena / ";72
15/07/2017;21:00;71;"Buena / ";71
15/07/2017;20:00;70;"Buena / ";72
15/07/2017;19:00;73;"Buena / ";72
15/07/2017;18:00;73;"Buena / ";71
15/07/2017;17:00;69;"Buena / ";69
15/07/2017;16:00;70;"Buena / ";68
15/07/2017;15:00;72;"Buena / ";67
15/07/2017;14:00;73;"Buena / ";66
15/07/2017;13:00;72;"Buena / ";65
15/07/2017;12:00;70;"Buena / ";64
15/07/2017;11:00;67;"Buena / ";64
15/07/2017;10:00;61;"Buena / ";65
15/07/2017;09:00;60;"Muy buena / ";67
15/07/2017;08:00;63;"Buena / ";69
15/07/2017;07:00;64;"Buena / ";70
15/07/2017;06:00;;"Sin datos / ";70
15/07/2017;05:00;67;"Buena / ";71
15/07/2017;04:00;69;"Buena / ";70
15/07/2017;03:00;71;"Buena / ";69
15/07/2017;02:00;74;"Buena / ";68
15/07/2017;01:00;74;"Buena / ";66
14/07/2017;24:00;73;"Buena / ";64
14/07/2017;23:00;68;"Buena / ";63
14/07/2017;22:00;67;"Buena / ";62
14/07/2017;21:00;66;"Buena / ";61
14/07/2017;20:00;66;"Buena / ";60
14/07/2017;19:00;60;"Muy buena / ";59
14/07/2017;18:00;60;"Muy buena / ";58
14/07/2017;17:00;60;"Muy buena / ";57
14/07/2017;16:00;59;"Muy buena / ";55
14/07/2017;15:00;60;"Muy buena / ";53
14/07/2017;14:00;53;"Muy buena / ";51
14/07/2017;13:00;61;"Buena / ";51
14/07/2017;12:00;61;"Buena / ";49
14/07/2017;11:00;52;"Muy buena / ";48
14/07/2017;10:00;47;"Muy buena / ";48
14/07/2017;09:00;45;"Muy buena / ";49
14/07/2017;08:00;43;"Muy buena / ";49
14/07/2017;07:00;48;"Muy buena / ";50
14/07/2017;06:00;;"Sin datos / ";51
14/07/2017;05:00;50;"Muy buena / ";52
14/07/2017;04:00;52;"Muy buena / ";52
14/07/2017;03:00;53;"Muy buena / ";53
14/07/2017;02:00;49;"Muy buena / ";53
14/07/2017;01:00;48;"Muy buena / ";55
13/07/2017;24:00;48;"Muy buena / ";56
13/07/2017;23:00;54;"Muy buena / ";57
13/07/2017;22:00;54;"Muy buena / ";58
13/07/2017;21:00;52;"Muy buena / ";60
13/07/2017;20:00;58;"Muy buena / ";62
13/07/2017;19:00;59;"Muy buena / ";64
13/07/2017;18:00;59;"Muy buena / ";65
13/07/2017;17:00;58;"Muy buena / ";66
13/07/2017;16:00;58;"Muy buena / ";66
13/07/2017;15:00;63;"Buena / ";68
13/07/2017;14:00;69;"Buena / ";68
13/07/2017;13:00;72;"Buena / ";66
13/07/2017;12:00;72;"Buena / ";65
13/07/2017;11:00;71;"Buena / ";64
13/07/2017;10:00;67;"Buena / ";63
13/07/2017;09:00;59;"Muy buena / ";63
13/07/2017;08:00;67;"Buena / ";62
13/07/2017;07:00;63;"Buena / ";59
13/07/2017;06:00;;"Sin datos / ";57
13/07/2017;05:00;64;"Buena / ";56
13/07/2017;04:00;63;"Buena / ";56
13/07/2017;03:00;64;"Buena / ";56
13/07/2017;02:00;64;"Buena / ";55
13/07/2017;01:00;52;"Muy buena / ";56
12/07/2017;24:00;51;"Muy buena / ";59
12/07/2017;23:00;53;"Muy buena / ";63
12/07/2017;22:00;53;"Muy buena / ";67
12/07/2017;21:00;51;"Muy buena / ";71
12/07/2017;20:00;57;"Muy buena / ";73
12/07/2017;19:00;61;"Buena / ";73
12/07/2017;18:00;62;"Buena / ";72
12/07/2017;17:00;72;"Buena / ";69
12/07/2017;16:00;80;"Buena / ";65
12/07/2017;15:00;84;"Buena / ";60
12/07/2017;14:00;84;"Buena / ";55
12/07/2017;13:00;78;"Buena / ";51
12/07/2017;12:00;65;"Buena / ";46
12/07/2017;11:00;53;"Muy buena / ";45
12/07/2017;10:00;50;"Muy buena / ";44
12/07/2017;09:00;44;"Muy buena / ";43
12/07/2017;08:00;41;"Muy buena / ";43
12/07/2017;07:00;43;"Muy buena / ";43
12/07/2017;06:00;;"Sin datos / ";45
12/07/2017;05:00;42;"Muy buena / ";48
12/07/2017;04:00;42;"Muy buena / ";52
12/07/2017;03:00;50;"Muy buena / ";55
12/07/2017;02:00;44;"Muy buena / ";60
12/07/2017;01:00;38;"Muy buena / ";66
11/07/2017;24:00;39;"Muy buena / ";71
11/07/2017;23:00;57;"Muy buena / ";72
11/07/2017;22:00;64;"Buena / ";76
11/07/2017;21:00;72;"Buena / ";79
11/07/2017;20:00;70;"Buena / ";78
11/07/2017;19:00;80;"Buena / ";77
11/07/2017;18:00;80;"Buena / ";74
11/07/2017;17:00;76;"Buena / ";70
11/07/2017;16:00;80;"Buena / ";66
11/07/2017;15:00;85;"Buena / ";62
11/07/2017;14:00;86;"Buena / ";58
11/07/2017;13:00;70;"Buena / ";53
11/07/2017;12:00;61;"Buena / ";50
11/07/2017;11:00;54;"Muy buena / ";49
11/07/2017;10:00;49;"Muy buena / ";48
11/07/2017;09:00;46;"Muy buena / ";47
11/07/2017;08:00;48;"Muy buena / ";46
11/07/2017;07:00;48;"Muy buena / ";46
11/07/2017;06:00;;"Sin datos / ";46
11/07/2017;05:00;43;"Muy buena / ";46
11/07/2017;04:00;50;"Muy buena / ";46
11/07/2017;03:00;49;"Muy buena / ";45
11/07/2017;02:00;42;"Muy buena / ";43
11/07/2017;01:00;41;"Muy buena / ";44
10/07/2017;24:00;43;"Muy buena / ";44
10/07/2017;23:00;48;"Muy buena / ";44
10/07/2017;22:00;48;"Muy buena / ";45
10/07/2017;21:00;44;"Muy buena / ";45
10/07/2017;20:00;41;"Muy buena / ";46
10/07/2017;19:00;39;"Muy buena / ";47
10/07/2017;18:00;44;"Muy buena / ";48
10/07/2017;17:00;44;"Muy buena / ";50
10/07/2017;16:00;46;"Muy buena / ";50
10/07/2017;15:00;50;"Muy buena / ";51
10/07/2017;14:00;55;"Muy buena / ";52
10/07/2017;13:00;49;"Muy buena / ";53
10/07/2017;12:00;48;"Muy buena / ";53
10/07/2017;11:00;50;"Muy buena / ";56
10/07/2017;10:00;54;"Muy buena / ";58
10/07/2017;09:00;51;"Muy buena / ";59
10/07/2017;08:00;52;"Muy buena / ";62
10/07/2017;07:00;59;"Muy buena / ";64
10/07/2017;06:00;;"Sin datos / ";66
10/07/2017;05:00;66;"Buena / ";69
10/07/2017;04:00;63;"Buena / ";71
10/07/2017;03:00;65;"Buena / ";73
10/07/2017;02:00;65;"Buena / ";76
10/07/2017;01:00;69;"Buena / ";78
09/07/2017;24:00;76;"Buena / ";79
09/07/2017;23:00;73;"Buena / ";80
09/07/2017;22:00;79;"Buena / ";83
09/07/2017;21:00;80;"Buena / ";86
09/07/2017;20:00;80;"Buena / ";90
09/07/2017;19:00;84;"Buena / ";92
09/07/2017;18:00;80;"Buena / ";93
09/07/2017;17:00;78;"Buena / ";94
09/07/2017;16:00;83;"Buena / ";95
09/07/2017;15:00;96;"Buena / ";96
09/07/2017;14:00;110;"Buena / ";94
09/07/2017;13:00;105;"Buena / ";90
09/07/2017;12:00;102;"Buena / ";88
09/07/2017;11:00;90;"Buena / ";83
09/07/2017;10:00;85;"Buena / ";80
09/07/2017;09:00;86;"Buena / ";79
09/07/2017;08:00;94;"Buena / ";77
09/07/2017;07:00;81;"Buena / ";75
09/07/2017;06:00;;"Sin datos / ";75
09/07/2017;05:00;72;"Buena / ";75
09/07/2017;04:00;72;"Buena / ";75
09/07/2017;03:00;68;"Buena / ";77
09/07/2017;02:00;74;"Buena / ";79
09/07/2017;01:00;76;"Buena / ";81
08/07/2017;24:00;79;"Buena / ";83
08/07/2017;23:00;81;"Buena / ";83
08/07/2017;22:00;76;"Buena / ";82
08/07/2017;21:00;77;"Buena / ";83
08/07/2017;20:00;90;"Buena / ";83
08/07/2017;19:00;82;"Buena / ";81
08/07/2017;18:00;87;"Buena / ";80
08/07/2017;17:00;87;"Buena / ";79
08/07/2017;16:00;81;"Buena / ";77
08/07/2017;15:00;79;"Buena / ";74
08/07/2017;14:00;81;"Buena / ";71
08/07/2017;13:00;76;"Buena / ";68
08/07/2017;12:00;74;"Buena / ";67
08/07/2017;11:00;78;"Buena / ";62
08/07/2017;10:00;76;"Buena / ";57
08/07/2017;09:00;70;"Buena / ";51
08/07/2017;08:00;59;"Muy buena / ";46
08/07/2017;07:00;57;"Muy buena / ";44
08/07/2017;06:00;;"Sin datos / ";44
08/07/2017;05:00;52;"Muy buena / ";44
08/07/2017;04:00;44;"Muy buena / ";45
08/07/2017;03:00;42;"Muy buena / ";46
08/07/2017;02:00;31;"Muy buena / ";48
08/07/2017;01:00;39;"Muy buena / ";55
07/07/2017;24:00;39;"Muy buena / ";63
07/07/2017;23:00;52;"Muy buena / ";68
07/07/2017;22:00;55;"Muy buena / ";74
07/07/2017;21:00;50;"Muy buena / ";78
07/07/2017;20:00;50;"Muy buena / ";83
07/07/2017;19:00;61;"Buena / ";88
07/07/2017;18:00;76;"Buena / ";88
07/07/2017;17:00;100;"Buena / ";85
07/07/2017;16:00;99;"Buena / ";80
07/07/2017;15:00;98;"Buena / ";77
07/07/2017;14:00;93;"Buena / ";73
07/07/2017;13:00;89;"Buena / ";71
07/07/2017;12:00;85;"Buena / ";69
07/07/2017;11:00;63;"Buena / ";69
07/07/2017;10:00;53;"Muy buena / ";73
07/07/2017;09:00;57;"Muy buena / ";78
07/07/2017;08:00;78;"Buena / ";83
07/07/2017;07:00;66;"Buena / ";84
07/07/2017;06:00;;"Sin datos / ";88
07/07/2017;05:00;92;"Buena / ";91
07/07/2017;04:00;88;"Buena / ";91
07/07/2017;03:00;88;"Buena / ";91
07/07/2017;02:00;88;"Buena / ";91
07/07/2017;01:00;93;"Buena / ";91
06/07/2017;24:00;96;"Buena / ";92
06/07/2017;23:00;93;"Buena / ";91
06/07/2017;22:00;98;"Buena / ";91
06/07/2017;21:00;86;"Buena / ";89
06/07/2017;20:00;89;"Buena / ";90
06/07/2017;19:00;91;"Buena / ";91
06/07/2017;18:00;90;"Buena / ";91
06/07/2017;17:00;95;"Buena / ";90
06/07/2017;16:00;89;"Buena / ";86
06/07/2017;15:00;86;"Buena / ";82
06/07/2017;14:00;87;"Buena / ";80
06/07/2017;13:00;96;"Buena / ";77
06/07/2017;12:00;95;"Buena / ";75
06/07/2017;11:00;91;"Buena / ";69
06/07/2017;10:00;77;"Buena / ";67
06/07/2017;09:00;63;"Buena / ";68
06/07/2017;08:00;64;"Buena / ";72
06/07/2017;07:00;63;"Buena / ";73
06/07/2017;06:00;;"Sin datos / ";76
06/07/2017;05:00;72;"Buena / ";79
06/07/2017;04:00;54;"Muy buena / ";79
06/07/2017;03:00;77;"Buena / ";81
06/07/2017;02:00;86;"Buena / ";80
06/07/2017;01:00;87;"Buena / ";79
05/07/2017;24:00;83;"Buena / ";80
05/07/2017;23:00;84;"Buena / ";84
05/07/2017;22:00;83;"Buena / ";88
05/07/2017;21:00;80;"Buena / ";92
05/07/2017;20:00;73;"Buena / ";96
05/07/2017;19:00;68;"Buena / ";100
05/07/2017;18:00;80;"Buena / ";105
05/07/2017;17:00;95;"Buena / ";108
05/07/2017;16:00;105;"Buena / ";109
05/07/2017;15:00;118;"Buena / ";109
05/07/2017;14:00;119;"Buena / ";107
05/07/2017;13:00;110;"Buena / ";105
05/07/2017;12:00;108;"Buena / ";105
05/07/2017;11:00;106;"Buena / ";102
05/07/2017;10:00;102;"Buena / ";100
05/07/2017;09:00;103;"Buena / ";99
05/07/2017;08:00;103;"Buena / ";98
05/07/2017;07:00;105;"Buena / ";97
05/07/2017;06:00;;"Sin datos / ";97
05/07/2017;05:00;97;"Buena / ";98
05/07/2017;04:00;90;"Buena / ";101
05/07/2017;03:00;90;"Buena / ";105
05/07/2017;02:00;94;"Buena / ";109
05/07/2017;01:00;98;"Buena / ";112
04/07/2017;24:00;99;"Buena / ";114
04/07/2017;23:00;104;"Buena / ";114
04/07/2017;22:00;113;"Buena / ";114
04/07/2017;21:00;118;"Buena / ";114
04/07/2017;20:00;117;"Buena / ";112
04/07/2017;19:00;117;"Buena / ";110
04/07/2017;18:00;116;"Buena / ";106
04/07/2017;17:00;114;"Buena / ";100
04/07/2017;16:00;112;"Buena / ";94
04/07/2017;15:00;108;"Buena / ";86
04/07/2017;14:00;109;"Buena / ";78
04/07/2017;13:00;106;"Buena / ";70
04/07/2017;12:00;97;"Buena / ";65
04/07/2017;11:00;86;"Buena / ";57
04/07/2017;10:00;70;"Buena / ";51
04/07/2017;09:00;64;"Buena / ";47
04/07/2017;08:00;51;"Muy buena / ";45
04/07/2017;07:00;42;"Muy buena / ";44
04/07/2017;06:00;;"Sin datos / ";44
04/07/2017;05:00;57;"Muy buena / ";46
04/07/2017;04:00;46;"Muy buena / ";47
04/07/2017;03:00;41;"Muy buena / ";47
04/07/2017;02:00;44;"Muy buena / ";49
04/07/2017;01:00;52;"Muy buena / ";50
03/07/2017;24:00;47;"Muy buena / ";52
03/07/2017;23:00;43;"Muy buena / ";54
03/07/2017;22:00;49;"Muy buena / ";57
03/07/2017;21:00;53;"Muy buena / ";60
03/07/2017;20:00;52;"Muy buena / ";61
03/07/2017;19:00;49;"Muy buena / ";61
03/07/2017;18:00;56;"Muy buena / ";60
03/07/2017;17:00;61;"Buena / ";58
03/07/2017;16:00;66;"Buena / ";56
03/07/2017;15:00;73;"Buena / ";52
03/07/2017;14:00;69;"Buena / ";49
03/07/2017;13:00;60;"Muy buena / ";46
03/07/2017;12:00;51;"Muy buena / ";44
03/07/2017;11:00;44;"Muy buena / ";43
03/07/2017;10:00;41;"Muy buena / ";44
03/07/2017;09:00;40;"Muy buena / ";45
03/07/2017;08:00;41;"Muy buena / ";47
03/07/2017;07:00;45;"Muy buena / ";48
03/07/2017;06:00;;"Sin datos / ";49
03/07/2017;05:00;49;"Muy buena / ";51
03/07/2017;04:00;45;"Muy buena / ";54
03/07/2017;03:00;46;"Muy buena / ";57
03/07/2017;02:00;51;"Muy buena / ";60
03/07/2017;01:00;51;"Muy buena / ";62
02/07/2017;24:00;48;"Muy buena / ";65
02/07/2017;23:00;52;"Muy buena / ";66
02/07/2017;22:00;63;"Buena / ";69
02/07/2017;21:00;71;"Buena / ";70
02/07/2017;20:00;68;"Buena / ";69
02/07/2017;19:00;63;"Buena / ";68
02/07/2017;18:00;63;"Buena / ";68
02/07/2017;17:00;72;"Buena / ";66
02/07/2017;16:00;75;"Buena / ";64
02/07/2017;15:00;75;"Buena / ";62
02/07/2017;14:00;72;"Buena / ";59
02/07/2017;13:00;66;"Buena / ";57
02/07/2017;12:00;58;"Muy buena / ";56
02/07/2017;11:00;59;"Muy buena / ";56
02/07/2017;10:00;54;"Muy buena / ";56
02/07/2017;09:00;53;"Muy buena / ";56
02/07/2017;08:00;56;"Muy buena / ";56
02/07/2017;07:00;55;"Muy buena / ";56
02/07/2017;06:00;;"Sin datos / ";57
02/07/2017;05:00;58;"Muy buena / ";57
02/07/2017;04:00;59;"Muy buena / ";57
02/07/2017;03:00;59;"Muy buena / ";57
02/07/2017;02:00;56;"Muy buena / ";57
02/07/2017;01:00;54;"Muy buena / ";58
01/07/2017;24:00;57;"Muy buena / ";59
01/07/2017;23:00;56;"Muy buena / ";60
01/07/2017;22:00;57;"Muy buena / ";61
01/07/2017;21:00;60;"Muy buena / ";63
01/07/2017;20:00;60;"Muy buena / ";63
01/07/2017;19:00;59;"Muy buena / ";64
01/07/2017;18:00;60;"Muy buena / ";66
01/07/2017;17:00;63;"Buena / ";67
01/07/2017;16:00;65;"Buena / ";68
01/07/2017;15:00;67;"Buena / ";68
01/07/2017;14:00;66;"Buena / ";69
01/07/2017;13:00;65;"Buena / ";69
01/07/2017;12:00;68;"Buena / ";70
01/07/2017;11:00;70;"Buena / ";70
01/07/2017;10:00;68;"Buena / ";70
01/07/2017;09:00;71;"Buena / ";71
01/07/2017;08:00;71;"Buena / ";71
01/07/2017;07:00;71;"Buena / ";71
01/07/2017;06:00;;"Sin datos / ";71
01/07/2017;05:00;70;"Buena / ";72
01/07/2017;04:00;71;"Buena / ";72
01/07/2017;03:00;71;"Buena / ";73
01/07/2017;02:00;73;"Buena / ";73
01/07/2017;01:00;73;"Buena / ";73
30/06/2017;24:00;73;"Buena / ";72
30/06/2017;23:00;71;"Buena / ";72
30/06/2017;22:00;75;"Buena / ";73
30/06/2017;21:00;72;"Buena / ";72
30/06/2017;20:00;76;"Buena / ";72
30/06/2017;19:00;73;"Buena / ";70
30/06/2017;18:00;70;"Buena / ";70
30/06/2017;17:00;70;"Buena / ";69
30/06/2017;16:00;71;"Buena / ";69
30/06/2017;15:00;73;"Buena / ";67
30/06/2017;14:00;72;"Buena / ";64
30/06/2017;13:00;69;"Buena / ";62
30/06/2017;12:00;65;"Buena / ";61
30/06/2017;11:00;66;"Buena / ";58
30/06/2017;10:00;68;"Buena / ";55
30/06/2017;09:00;67;"Buena / ";53
30/06/2017;08:00;56;"Muy buena / ";52
30/06/2017;07:00;50;"Muy buena / ";52
30/06/2017;06:00;;"Sin datos / ";54
30/06/2017;05:00;55;"Muy buena / ";55
30/06/2017;04:00;47;"Muy buena / ";55
30/06/2017;03:00;46;"Muy buena / ";57
30/06/2017;02:00;56;"Muy buena / ";58
30/06/2017;01:00;59;"Muy buena / ";59
29/06/2017;24:00;65;"Buena / ";59
29/06/2017;23:00;64;"Buena / ";61
29/06/2017;22:00;60;"Muy buena / ";62
29/06/2017;21:00;56;"Muy buena / ";63
29/06/2017;20:00;58;"Muy buena / ";65
29/06/2017;19:00;56;"Muy buena / ";66
29/06/2017;18:00;60;"Muy buena / ";67
29/06/2017;17:00;62;"Buena / ";67
29/06/2017;16:00;70;"Buena / ";67
29/06/2017;15:00;72;"Buena / ";65
29/06/2017;14:00;70;"Buena / ";63
29/06/2017;13:00;68;"Buena / ";61
29/06/2017;12:00;70;"Buena / ";59
29/06/2017;11:00;65;"Buena / ";58
29/06/2017;10:00;62;"Buena / ";59
29/06/2017;09:00;60;"Muy buena / ";60
29/06/2017;08:00;55;"Muy buena / ";61
29/06/2017;07:00;51;"Muy buena / ";62
29/06/2017;06:00;;"Sin datos / ";65
29/06/2017;05:00;64;"Buena / ";67
29/06/2017;04:00;62;"Buena / ";68
29/06/2017;03:00;67;"Buena / ";69
29/06/2017;02:00;70;"Buena / ";69
29/06/2017;01:00;70;"Buena / ";68
28/06/2017;24:00;70;"Buena / ";68
28/06/2017;23:00;68;"Buena / ";70
28/06/2017;22:00;67;"Buena / ";70
28/06/2017;21:00;70;"Buena / ";71
28/06/2017;20:00;68;"Buena / ";71
28/06/2017;19:00;67;"Buena / ";71
28/06/2017;18:00;65;"Buena / ";70
28/06/2017;17:00;72;"Buena / ";69
28/06/2017;16:00;80;"Buena / ";68
28/06/2017;15:00;74;"Buena / ";63
28/06/2017;14:00;73;"Buena / ";59
28/06/2017;13:00;69;"Buena / ";55
28/06/2017;12:00;64;"Buena / ";53
28/06/2017;11:00;59;"Muy buena / ";51
28/06/2017;10:00;64;"Buena / ";49
28/06/2017;09:00;59;"Muy buena / ";47
28/06/2017;08:00;40;"Muy buena / ";46
28/06/2017;07:00;40;"Muy buena / ";48
28/06/2017;06:00;;"Sin datos / ";51
28/06/2017;05:00;48;"Muy buena / ";54
28/06/2017;04:00;53;"Muy buena / ";54
28/06/2017;03:00;46;"Muy buena / ";54
28/06/2017;02:00;51;"Muy buena / ";57
28/06/2017;01:00;53;"Muy buena / ";60
27/06/2017;24:00;55;"Muy buena / ";61
27/06/2017;23:00;59;"Muy buena / ";61
27/06/2017;22:00;59;"Muy buena / ";61
27/06/2017;21:00;58;"Muy buena / ";59
27/06/2017;20:00;54;"Muy buena / ";59
27/06/2017;19:00;64;"Buena / ";61
27/06/2017;18:00;70;"Buena / ";60
27/06/2017;17:00;65;"Buena / ";58
27/06/2017;16:00;59;"Muy buena / ";57
27/06/2017;15:00;57;"Muy buena / ";56
27/06/2017;14:00;48;"Muy buena / ";55
27/06/2017;13:00;53;"Muy buena / ";55
27/06/2017;12:00;70;"Buena / ";56
27/06/2017;11:00;61;"Buena / ";54
27/06/2017;10:00;53;"Muy buena / ";54
27/06/2017;09:00;51;"Muy buena / ";56
27/06/2017;08:00;53;"Muy buena / ";58
27/06/2017;07:00;49;"Muy buena / ";59
27/06/2017;06:00;;"Sin datos / ";60
27/06/2017;05:00;48;"Muy buena / ";60
27/06/2017;04:00;56;"Muy buena / ";58
27/06/2017;03:00;66;"Buena / ";58
27/06/2017;02:00;66;"Buena / ";55
27/06/2017;01:00;63;"Buena / ";54
26/06/2017;24:00;61;"Buena / ";54
26/06/2017;23:00;54;"Muy buena / ";55
26/06/2017;22:00;53;"Muy buena / ";58
26/06/2017;21:00;50;"Muy buena / ";61
26/06/2017;20:00;53;"Muy buena / ";66
26/06/2017;19:00;49;"Muy buena / ";71
26/06/2017;18:00;54;"Muy buena / ";76
26/06/2017;17:00;63;"Buena / ";79
26/06/2017;16:00;66;"Buena / ";80
26/06/2017;15:00;76;"Buena / ";78
26/06/2017;14:00;80;"Buena / ";75
26/06/2017;13:00;89;"Buena / ";73
26/06/2017;12:00;93;"Buena / ";71
26/06/2017;11:00;87;"Buena / ";65
26/06/2017;10:00;76;"Buena / ";62
26/06/2017;09:00;69;"Buena / ";58
26/06/2017;08:00;51;"Muy buena / ";56
26/06/2017;07:00;56;"Muy buena / ";57
26/06/2017;06:00;;"Sin datos / ";58
26/06/2017;05:00;74;"Buena / ";58
26/06/2017;04:00;47;"Muy buena / ";59
26/06/2017;03:00;67;"Buena / ";58
26/06/2017;02:00;53;"Muy buena / ";56
26/06/2017;01:00;50;"Muy buena / ";56
25/06/2017;24:00;74;"Buena / ";57
25/06/2017;23:00;62;"Buena / ";57
25/06/2017;22:00;69;"Buena / ";57
25/06/2017;21:00;64;"Buena / ";57
25/06/2017;20:00;40;"Muy buena / ";58
25/06/2017;19:00;54;"Muy buena / ";61
25/06/2017;18:00;51;"Muy buena / ";62
25/06/2017;17:00;56;"Muy buena / ";65
25/06/2017;16:00;58;"Muy buena / ";66
25/06/2017;15:00;67;"Buena / ";68
25/06/2017;14:00;69;"Buena / ";68
25/06/2017;13:00;68;"Buena / ";69
25/06/2017;12:00;66;"Buena / ";69
25/06/2017;11:00;64;"Buena / ";70
25/06/2017;10:00;69;"Buena / ";71
25/06/2017;09:00;68;"Buena / ";71
25/06/2017;08:00;69;"Buena / ";71
25/06/2017;07:00;74;"Buena / ";71
25/06/2017;06:00;;"Sin datos / ";69
25/06/2017;05:00;70;"Buena / ";67
25/06/2017;04:00;72;"Buena / ";66
25/06/2017;03:00;73;"Buena / ";64
25/06/2017;02:00;72;"Buena / ";62
25/06/2017;01:00;63;"Buena / ";61
24/06/2017;24:00;61;"Buena / ";61
24/06/2017;23:00;60;"Muy buena / ";61
24/06/2017;22:00;60;"Muy buena / ";61
24/06/2017;21:00;60;"Muy buena / ";61
24/06/2017;20:00;59;"Muy buena / ";62
24/06/2017;19:00;59;"Muy buena / ";63
24/06/2017;18:00;64;"Buena / ";65
24/06/2017;17:00;63;"Buena / ";66
24/06/2017;16:00;59;"Muy buena / ";68
24/06/2017;15:00;61;"Buena / ";69
24/06/2017;14:00;62;"Buena / ";71
24/06/2017;13:00;66;"Buena / ";72
24/06/2017;12:00;70;"Buena / ";73
24/06/2017;11:00;73;"Buena / ";71
24/06/2017;10:00;76;"Buena / ";69
24/06/2017;09:00;74;"Buena / ";67
24/06/2017;08:00;71;"Buena / ";67
24/06/2017;07:00;75;"Buena / ";66
24/06/2017;06:00;;"Sin datos / ";64
24/06/2017;05:00;53;"Muy buena / ";63
24/06/2017;04:00;57;"Muy buena / ";63
24/06/2017;03:00;62;"Buena / ";64
24/06/2017;02:00;64;"Buena / ";64
24/06/2017;01:00;69;"Buena / ";64
23/06/2017;24:00;65;"Buena / ";64
23/06/2017;23:00;63;"Buena / ";65
23/06/2017;22:00;64;"Buena / ";65
23/06/2017;21:00;63;"Buena / ";64
23/06/2017;20:00;65;"Buena / ";65
23/06/2017;19:00;62;"Buena / ";64
23/06/2017;18:00;63;"Buena / ";64
23/06/2017;17:00;70;"Buena / ";65
23/06/2017;16:00;66;"Buena / ";63
23/06/2017;15:00;63;"Buena / ";61
23/06/2017;14:00;61;"Buena / ";60
23/06/2017;13:00;66;"Buena / ";60
23/06/2017;12:00;62;"Buena / ";59
23/06/2017;11:00;60;"Muy buena / ";60
23/06/2017;10:00;70;"Buena / ";61
23/06/2017;09:00;54;"Muy buena / ";62
23/06/2017;08:00;54;"Muy buena / ";65
23/06/2017;07:00;56;"Muy buena / ";67
23/06/2017;06:00;;"Sin datos / ";72
23/06/2017;05:00;73;"Buena / ";77
23/06/2017;04:00;71;"Buena / ";79
23/06/2017;03:00;66;"Buena / ";79
23/06/2017;02:00;76;"Buena / ";81
23/06/2017;01:00;76;"Buena / ";80
22/06/2017;24:00;81;"Buena / ";80
22/06/2017;23:00;88;"Buena / ";80
22/06/2017;22:00;87;"Buena / ";79
22/06/2017;21:00;86;"Buena / ";77
22/06/2017;20:00;75;"Buena / ";76
22/06/2017;19:00;76;"Buena / ";76
22/06/2017;18:00;75;"Buena / ";74
22/06/2017;17:00;74;"Buena / ";72
22/06/2017;16:00;79;"Buena / ";69
22/06/2017;15:00;77;"Buena / ";65
22/06/2017;14:00;77;"Buena / ";67
22/06/2017;13:00;77;"Buena / ";72
22/06/2017;12:00;73;"Buena / ";71
22/06/2017;11:00;59;"Muy buena / ";81
