Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA
22/08/2017;18:00;0,25;"Muy buena / ";0,29;4;24;Muy buena / Oso ona;30;;"Sin datos / ";;34;Muy buena / Oso ona;3;Muy buena / Oso ona
22/08/2017;17:00;0,25;"Muy buena / ";0,31;6;30;Muy buena / Oso ona;39;;"Sin datos / ";;43;Buena / Ona;3;Muy buena / Oso ona
22/08/2017;16:00;0,28;"Muy buena / ";0,34;10;38;Muy buena / Oso ona;54;;"Sin datos / ";;48;Buena / Ona;3;Muy buena / Oso ona
22/08/2017;15:00;;"Sin datos / ";0,38;5;24;Muy buena / Oso ona;31;;"Sin datos / ";;48;Buena / Ona;3;Muy buena / Oso ona
22/08/2017;14:00;0,3;"Muy buena / ";0,41;5;28;Muy buena / Oso ona;36;;"Sin datos / ";;53;Buena / Ona;3;Muy buena / Oso ona
22/08/2017;13:00;0,33;"Muy buena / ";0,41;6;30;Muy buena / Oso ona;38;;"Sin datos / ";;49;Buena / Ona;3;Muy buena / Oso ona
22/08/2017;12:00;0,31;"Muy buena / ";0,41;5;30;Muy buena / Oso ona;38;;"Sin datos / ";;43;Buena / Ona;4;Muy buena / Oso ona
22/08/2017;11:00;0,33;"Muy buena / ";0,4;12;49;Muy buena / Oso ona;67;;"Sin datos / ";;40;Muy buena / Oso ona;7;Muy buena / Oso ona
22/08/2017;10:00;0,37;"Muy buena / ";0,4;14;54;Muy buena / Oso ona;76;;"Sin datos / ";;44;Buena / Ona;9;Muy buena / Oso ona
22/08/2017;09:00;0,48;"Muy buena / ";0,39;48;73;Muy buena / Oso ona;146;;"Sin datos / ";;54;Buena / Ona;10;Muy buena / Oso ona
22/08/2017;08:00;0,52;"Muy buena / ";0,38;106;84;Muy buena / Oso ona;246;;"Sin datos / ";;45;Buena / Ona;5;Muy buena / Oso ona
22/08/2017;07:00;0,55;"Muy buena / ";0,36;111;78;Muy buena / Oso ona;248;;"Sin datos / ";;34;Muy buena / Oso ona;5;Muy buena / Oso ona
22/08/2017;06:00;0,39;"Muy buena / ";0,35;51;73;Muy buena / Oso ona;151;;"Sin datos / ";;28;Muy buena / Oso ona;5;Muy buena / Oso ona
22/08/2017;05:00;0,32;"Muy buena / ";0,37;15;69;Muy buena / Oso ona;91;;"Sin datos / ";;24;Muy buena / Oso ona;5;Muy buena / Oso ona
22/08/2017;04:00;0,27;"Muy buena / ";0,38;6;60;Muy buena / Oso ona;68;;"Sin datos / ";;29;Muy buena / Oso ona;7;Muy buena / Oso ona
22/08/2017;03:00;0,3;"Muy buena / ";0,41;2;47;Muy buena / Oso ona;50;;"Sin datos / ";;30;Muy buena / Oso ona;6;Muy buena / Oso ona
22/08/2017;02:00;0,31;"Muy buena / ";0,43;3;49;Muy buena / Oso ona;53;;"Sin datos / ";;19;Muy buena / Oso ona;8;Muy buena / Oso ona
22/08/2017;01:00;0,36;"Muy buena / ";0,43;4;55;Muy buena / Oso ona;60;;"Sin datos / ";;20;Muy buena / Oso ona;8;Muy buena / Oso ona
21/08/2017;24:00;0,41;"Muy buena / ";0,42;9;63;Muy buena / Oso ona;78;;"Sin datos / ";;24;Muy buena / Oso ona;7;Muy buena / Oso ona
21/08/2017;23:00;0,53;"Muy buena / ";0,39;17;84;Muy buena / Oso ona;110;;"Sin datos / ";;26;Muy buena / Oso ona;5;Muy buena / Oso ona
21/08/2017;22:00;0,5;"Muy buena / ";0,36;15;93;Muy buena / Oso ona;115;;"Sin datos / ";;26;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;21:00;0,39;"Muy buena / ";0,34;19;83;Muy buena / Oso ona;112;;"Sin datos / ";;26;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;20:00;0,48;"Muy buena / ";0,33;29;117;Buena / Ona;161;;"Sin datos / ";;26;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;19:00;0,47;"Muy buena / ";0,31;24;114;Buena / Ona;150;;"Sin datos / ";;25;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;18:00;0,3;"Muy buena / ";0,3;5;53;Muy buena / Oso ona;61;;"Sin datos / ";;18;Muy buena / Oso ona;2;Muy buena / Oso ona
21/08/2017;17:00;0,26;"Muy buena / ";0,31;3;33;Muy buena / Oso ona;36;;"Sin datos / ";;18;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;16:00;0,24;"Muy buena / ";0,33;2;30;Muy buena / Oso ona;32;;"Sin datos / ";;19;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;15:00;;"Sin datos / ";0,36;3;27;Muy buena / Oso ona;31;;"Sin datos / ";;20;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;14:00;0,31;"Muy buena / ";0,39;4;29;Muy buena / Oso ona;35;;"Sin datos / ";;20;Muy buena / Oso ona;3;Muy buena / Oso ona
21/08/2017;13:00;0,33;"Muy buena / ";0,4;3;32;Muy buena / Oso ona;36;;"Sin datos / ";;19;Muy buena / Oso ona;5;Muy buena / Oso ona
21/08/2017;12:00;0,35;"Muy buena / ";0,41;9;39;Muy buena / Oso ona;52;;"Sin datos / ";;17;Muy buena / Oso ona;5;Muy buena / Oso ona
21/08/2017;11:00;0,38;"Muy buena / ";0,4;20;43;Muy buena / Oso ona;74;;"Sin datos / ";;24;Muy buena / Oso ona;6;Muy buena / Oso ona
21/08/2017;10:00;0,38;"Muy buena / ";0,41;32;48;Muy buena / Oso ona;96;25;"Muy buena / ";;21;Muy buena / Oso ona;10;Muy buena / Oso ona
21/08/2017;09:00;0,42;"Muy buena / ";0,41;51;49;Muy buena / Oso ona;127;15;"Muy buena / ";;21;Muy buena / Oso ona;13;Muy buena / Oso ona
21/08/2017;08:00;0,42;"Muy buena / ";0,43;63;44;Muy buena / Oso ona;140;10;"Muy buena / ";;19;Muy buena / Oso ona;12;Muy buena / Oso ona
21/08/2017;07:00;0,48;"Muy buena / ";0,43;74;41;Muy buena / Oso ona;155;5;"Muy buena / ";;17;Muy buena / Oso ona;11;Muy buena / Oso ona
21/08/2017;06:00;0,42;"Muy buena / ";0,41;69;39;Muy buena / Oso ona;144;4;"Muy buena / ";;14;Muy buena / Oso ona;10;Muy buena / Oso ona
21/08/2017;05:00;0,4;"Muy buena / ";0,4;64;37;Muy buena / Oso ona;136;;"Sin datos / ";;11;Muy buena / Oso ona;7;Muy buena / Oso ona
21/08/2017;04:00;0,34;"Muy buena / ";0,4;18;35;Muy buena / Oso ona;63;;"Sin datos / ";16;10;Muy buena / Oso ona;5;Muy buena / Oso ona
21/08/2017;03:00;0,4;"Muy buena / ";0,4;23;39;Muy buena / Oso ona;74;4;"Muy buena / ";16;10;Muy buena / Oso ona;7;Muy buena / Oso ona
21/08/2017;02:00;0,44;"Muy buena / ";0,4;31;41;Muy buena / Oso ona;88;4;"Muy buena / ";21;10;Muy buena / Oso ona;5;Muy buena / Oso ona
21/08/2017;01:00;0,54;"Muy buena / ";0,37;24;49;Muy buena / Oso ona;85;4;"Muy buena / ";30;12;Muy buena / Oso ona;9;Muy buena / Oso ona
20/08/2017;24:00;0,42;"Muy buena / ";0,33;16;50;Muy buena / Oso ona;74;6;"Muy buena / ";38;14;Muy buena / Oso ona;5;Muy buena / Oso ona
20/08/2017;23:00;0,35;"Muy buena / ";0,33;10;42;Muy buena / Oso ona;58;22;"Muy buena / ";42;18;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;22:00;0,36;"Muy buena / ";0,31;9;44;Muy buena / Oso ona;57;25;"Muy buena / ";48;15;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;21:00;0,34;"Muy buena / ";0,3;15;35;Muy buena / Oso ona;58;38;"Muy buena / ";54;15;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;20:00;0,38;"Muy buena / ";0,31;44;62;Muy buena / Oso ona;129;13;"Muy buena / ";57;16;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;19:00;0,38;"Muy buena / ";0,29;20;39;Muy buena / Oso ona;69;43;"Muy buena / ";64;14;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;18:00;0,27;"Muy buena / ";0,28;6;20;Muy buena / Oso ona;29;63;"Buena / ";68;12;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;17:00;0,27;"Muy buena / ";0,28;8;24;Muy buena / Oso ona;36;65;"Buena / ";67;12;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;16:00;0,26;"Muy buena / ";0,29;7;21;Muy buena / Oso ona;31;68;"Buena / ";60;13;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;15:00;0,26;"Muy buena / ";0,31;9;19;Muy buena / Oso ona;33;68;"Buena / ";50;15;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;14:00;0,25;"Muy buena / ";0,32;2;11;Muy buena / Oso ona;14;77;"Buena / ";40;11;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;13:00;0,38;"Muy buena / ";0,34;1;11;Muy buena / Oso ona;13;;"Sin datos / ";28;11;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;12:00;0,26;"Muy buena / ";0,37;4;16;Muy buena / Oso ona;23;71;"Buena / ";24;10;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;11:00;0,29;"Muy buena / ";0,4;3;13;Muy buena / Oso ona;17;67;"Buena / ";21;16;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;10:00;0,27;"Muy buena / ";0,41;4;18;Muy buena / Oso ona;25;55;"Muy buena / ";13;13;Muy buena / Oso ona;4;Muy buena / Oso ona
20/08/2017;09:00;0,36;"Muy buena / ";0,43;19;27;Muy buena / Oso ona;56;23;"Muy buena / ";7;14;Muy buena / Oso ona;5;Muy buena / Oso ona
20/08/2017;08:00;0,37;"Muy buena / ";0,42;23;21;Muy buena / Oso ona;56;12;"Muy buena / ";6;13;Muy buena / Oso ona;5;Muy buena / Oso ona
20/08/2017;07:00;0,38;"Muy buena / ";0,43;26;20;Muy buena / Oso ona;60;6;"Muy buena / ";5;14;Muy buena / Oso ona;5;Muy buena / Oso ona
20/08/2017;06:00;0,41;"Muy buena / ";0,44;29;24;Muy buena / Oso ona;68;3;"Muy buena / ";7;13;Muy buena / Oso ona;4;Muy buena / Oso ona
20/08/2017;05:00;0,61;"Muy buena / ";0,45;25;26;Muy buena / Oso ona;64;2;"Muy buena / ";10;14;Muy buena / Oso ona;4;Muy buena / Oso ona
20/08/2017;04:00;0,53;"Muy buena / ";0,46;19;28;Muy buena / Oso ona;57;2;"Muy buena / ";16;14;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;03:00;0,38;"Muy buena / ";0,53;9;30;Muy buena / Oso ona;44;3;"Muy buena / ";23;14;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;02:00;0,39;"Muy buena / ";0,6;4;34;Muy buena / Oso ona;40;7;"Muy buena / ";31;17;Muy buena / Oso ona;3;Muy buena / Oso ona
20/08/2017;01:00;0,34;"Muy buena / ";0,71;4;33;Muy buena / Oso ona;38;11;"Muy buena / ";38;22;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;24:00;0,36;"Muy buena / ";0,73;13;43;Muy buena / Oso ona;62;13;"Muy buena / ";44;18;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;23:00;0,48;"Muy buena / ";0,7;10;41;Muy buena / Oso ona;56;20;"Muy buena / ";46;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;22:00;0,48;"Muy buena / ";0,69;5;40;Muy buena / Oso ona;49;22;"Muy buena / ";52;15;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;21:00;0,65;"Muy buena / ";0,78;6;28;Muy buena / Oso ona;37;48;"Muy buena / ";58;11;Muy buena / Oso ona;2;Muy buena / Oso ona
19/08/2017;20:00;0,99;"Muy buena / ";0,75;2;21;Muy buena / Oso ona;24;53;"Muy buena / ";60;15;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;19:00;0,87;"Muy buena / ";0,67;4;18;Muy buena / Oso ona;24;53;"Muy buena / ";60;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;18:00;1,17;"Muy buena / ";0,63;5;19;Muy buena / Oso ona;26;56;"Muy buena / ";61;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;17:00;0,47;"Muy buena / ";0,53;5;19;Muy buena / Oso ona;26;57;"Muy buena / ";62;12;Muy buena / Oso ona;2;Muy buena / Oso ona
19/08/2017;16:00;0,46;"Muy buena / ";0,52;4;14;Muy buena / Oso ona;20;61;"Buena / ";62;13;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;15:00;0,47;"Muy buena / ";0,53;4;14;Muy buena / Oso ona;19;66;"Buena / ";58;13;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;14:00;1,07;"Muy buena / ";0,55;3;15;Muy buena / Oso ona;20;72;"Buena / ";52;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;13:00;0,44;"Muy buena / ";0,49;4;21;Muy buena / Oso ona;28;61;"Buena / ";46;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;12:00;0,35;"Muy buena / ";0,49;7;24;Muy buena / Oso ona;35;54;"Muy buena / ";43;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;11:00;0,53;"Muy buena / ";0,49;4;14;Muy buena / Oso ona;20;61;"Buena / ";41;15;Muy buena / Oso ona;2;Muy buena / Oso ona
19/08/2017;10:00;0,37;"Muy buena / ";0,53;3;15;Muy buena / Oso ona;19;63;"Buena / ";40;13;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;09:00;0,43;"Muy buena / ";0,62;5;22;Muy buena / Oso ona;30;61;"Buena / ";39;19;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;08:00;0,53;"Muy buena / ";0,64;13;43;Muy buena / Oso ona;63;26;"Muy buena / ";39;17;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;07:00;0,65;"Muy buena / ";0,66;13;44;Muy buena / Oso ona;63;20;"Muy buena / ";40;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;06:00;0,6;"Muy buena / ";0,72;5;41;Muy buena / Oso ona;49;25;"Muy buena / ";45;9;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;05:00;0,46;"Muy buena / ";0,7;4;33;Muy buena / Oso ona;39;31;"Muy buena / ";47;14;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;04:00;0,35;"Muy buena / ";0,72;1;24;Muy buena / Oso ona;25;43;"Muy buena / ";50;12;Muy buena / Oso ona;2;Muy buena / Oso ona
19/08/2017;03:00;0,86;"Muy buena / ";0,71;0;15;Muy buena / Oso ona;15;53;"Muy buena / ";52;9;Muy buena / Oso ona;3;Muy buena / Oso ona
19/08/2017;02:00;1,12;"Muy buena / ";0,63;0;16;Muy buena / Oso ona;16;56;"Muy buena / ";53;7;Muy buena / Oso ona;2;Muy buena / Oso ona
19/08/2017;01:00;0,58;"Muy buena / ";0,52;1;17;Muy buena / Oso ona;17;54;"Muy buena / ";54;7;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;24:00;0,78;"Muy buena / ";0,52;2;25;Muy buena / Oso ona;28;43;"Muy buena / ";54;9;Muy buena / Oso ona;2;Muy buena / Oso ona
18/08/2017;23:00;1,06;"Muy buena / ";0,49;6;30;Muy buena / Oso ona;38;55;"Muy buena / ";55;10;Muy buena / Oso ona;2;Muy buena / Oso ona
18/08/2017;22:00;0,49;"Muy buena / ";0,4;7;42;Muy buena / Oso ona;53;35;"Muy buena / ";55;9;Muy buena / Oso ona;2;Muy buena / Oso ona
18/08/2017;21:00;0,61;"Muy buena / ";0,42;7;39;Muy buena / Oso ona;49;52;"Muy buena / ";57;10;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;20:00;0,28;"Muy buena / ";0,41;6;37;Muy buena / Oso ona;46;58;"Muy buena / ";55;9;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;19:00;0,3;"Muy buena / ";0,42;8;33;Muy buena / Oso ona;45;58;"Muy buena / ";52;8;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;18:00;0,35;"Muy buena / ";0,43;6;28;Muy buena / Oso ona;37;64;"Buena / ";49;8;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;17:00;0,55;"Muy buena / ";0,44;9;33;Muy buena / Oso ona;46;58;"Muy buena / ";43;9;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;16:00;0,31;"Muy buena / ";0,42;8;29;Muy buena / Oso ona;41;61;"Buena / ";37;10;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;15:00;0,33;"Muy buena / ";0,44;11;35;Muy buena / Oso ona;51;53;"Muy buena / ";30;10;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;14:00;0,61;"Muy buena / ";0,45;8;33;Muy buena / Oso ona;46;50;"Muy buena / ";24;15;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;13:00;0,46;"Muy buena / ";0,42;12;39;Muy buena / Oso ona;56;38;"Muy buena / ";19;20;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;12:00;0,35;"Muy buena / ";0,4;14;38;Muy buena / Oso ona;60;36;"Muy buena / ";15;21;Muy buena / Oso ona;5;Muy buena / Oso ona
18/08/2017;11:00;0,44;"Muy buena / ";0,41;22;44;Muy buena / Oso ona;77;32;"Muy buena / ";11;24;Muy buena / Oso ona;6;Muy buena / Oso ona
18/08/2017;10:00;0,38;"Muy buena / ";0,42;33;45;Muy buena / Oso ona;96;19;"Muy buena / ";8;30;Muy buena / Oso ona;7;Muy buena / Oso ona
18/08/2017;09:00;0,44;"Muy buena / ";0,42;41;42;Muy buena / Oso ona;105;10;"Muy buena / ";9;25;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;08:00;0,44;"Muy buena / ";0,4;42;47;Muy buena / Oso ona;111;5;"Muy buena / ";13;25;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;07:00;0,42;"Muy buena / ";0,4;45;47;Muy buena / Oso ona;116;5;"Muy buena / ";14;24;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;06:00;0,39;"Muy buena / ";0,39;23;40;Muy buena / Oso ona;75;5;"Muy buena / ";19;21;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;05:00;0,37;"Muy buena / ";0,38;9;35;Muy buena / Oso ona;49;6;"Muy buena / ";25;18;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;04:00;0,43;"Muy buena / ";0,37;7;39;Muy buena / Oso ona;49;4;"Muy buena / ";30;17;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;03:00;0,49;"Muy buena / ";0,35;2;32;Muy buena / Oso ona;35;11;"Muy buena / ";37;17;Muy buena / Oso ona;3;Muy buena / Oso ona
18/08/2017;02:00;0,39;"Muy buena / ";0,33;0;29;Muy buena / Oso ona;29;23;"Muy buena / ";45;11;Muy buena / Oso ona;4;Muy buena / Oso ona
18/08/2017;01:00;0,29;"Muy buena / ";0,32;0;20;Muy buena / Oso ona;20;45;"Muy buena / ";51;7;Muy buena / Oso ona;4;Muy buena / Oso ona
17/08/2017;24:00;0,38;"Muy buena / ";0,32;3;27;Muy buena / Oso ona;31;44;"Muy buena / ";54;17;Muy buena / Oso ona;5;Muy buena / Oso ona
17/08/2017;23:00;0,4;"Muy buena / ";0,32;6;36;Muy buena / Oso ona;46;40;"Muy buena / ";55;16;Muy buena / Oso ona;5;Muy buena / Oso ona
17/08/2017;22:00;0,29;"Muy buena / ";0,3;5;37;Muy buena / Oso ona;44;48;"Muy buena / ";57;16;Muy buena / Oso ona;3;Muy buena / Oso ona
17/08/2017;21:00;0,32;"Muy buena / ";0,3;10;47;Muy buena / Oso ona;62;40;"Muy buena / ";60;16;Muy buena / Oso ona;5;Muy buena / Oso ona
17/08/2017;20:00;0,3;"Muy buena / ";0,29;5;38;Muy buena / Oso ona;45;50;"Muy buena / ";65;16;Muy buena / Oso ona;5;Muy buena / Oso ona
17/08/2017;19:00;0,31;"Muy buena / ";0,32;4;32;Muy buena / Oso ona;38;69;"Buena / ";67;18;Muy buena / Oso ona;4;Muy buena / Oso ona
17/08/2017;18:00;0,35;"Muy buena / ";0,39;8;33;Muy buena / Oso ona;44;67;"Buena / ";65;18;Muy buena / Oso ona;5;Muy buena / Oso ona
17/08/2017;17:00;0,26;"Muy buena / ";0,41;7;36;Muy buena / Oso ona;47;62;"Buena / ";60;16;Muy buena / Oso ona;4;Muy buena / Oso ona
17/08/2017;16:00;0,31;"Muy buena / ";0,45;8;28;Muy buena / Oso ona;40;;"Sin datos / ";53;13;Muy buena / Oso ona;4;Muy buena / Oso ona
17/08/2017;15:00;;"Sin datos / ";0,49;7;24;Muy buena / Oso ona;34;67;"Buena / ";46;14;Muy buena / Oso ona;4;Muy buena / Oso ona
17/08/2017;14:00;0,35;"Muy buena / ";0,54;8;22;Muy buena / Oso ona;34;70;"Buena / ";41;16;Muy buena / Oso ona;5;Muy buena / Oso ona
17/08/2017;13:00;0,24;"Muy buena / ";0,56;7;25;Muy buena / Oso ona;36;74;"Buena / ";32;18;Muy buena / Oso ona;6;Muy buena / Oso ona
17/08/2017;12:00;0,51;"Muy buena / ";0,7;10;32;Muy buena / Oso ona;47;65;"Buena / ";23;12;Muy buena / Oso ona;7;Muy buena / Oso ona
17/08/2017;11:00;0,84;"Muy buena / ";0,69;13;33;Muy buena / Oso ona;53;55;"Muy buena / ";16;18;Muy buena / Oso ona;7;Muy buena / Oso ona
17/08/2017;10:00;0,47;"Muy buena / ";0,64;30;44;Muy buena / Oso ona;90;32;"Muy buena / ";9;23;Muy buena / Oso ona;14;Muy buena / Oso ona
17/08/2017;09:00;0,54;"Muy buena / ";0,63;53;50;Muy buena / Oso ona;131;14;"Muy buena / ";6;30;Muy buena / Oso ona;15;Muy buena / Oso ona
17/08/2017;08:00;0,55;"Muy buena / ";0,6;64;41;Muy buena / Oso ona;140;9;"Muy buena / ";5;30;Muy buena / Oso ona;12;Muy buena / Oso ona
17/08/2017;07:00;0,66;"Muy buena / ";0,58;79;40;Muy buena / Oso ona;162;5;"Muy buena / ";4;21;Muy buena / Oso ona;12;Muy buena / Oso ona
17/08/2017;06:00;0,65;"Muy buena / ";0,54;66;37;Muy buena / Oso ona;138;4;"Muy buena / ";5;18;Muy buena / Oso ona;11;Muy buena / Oso ona
17/08/2017;05:00;1,38;"Muy buena / ";0,52;45;38;Muy buena / Oso ona;108;3;"Muy buena / ";6;16;Muy buena / Oso ona;10;Muy buena / Oso ona
17/08/2017;04:00;0,44;"Muy buena / ";0,45;39;39;Muy buena / Oso ona;99;4;"Muy buena / ";7;16;Muy buena / Oso ona;11;Muy buena / Oso ona
17/08/2017;03:00;0,45;"Muy buena / ";0,43;19;40;Muy buena / Oso ona;69;3;"Muy buena / ";12;17;Muy buena / Oso ona;8;Muy buena / Oso ona
17/08/2017;02:00;0,39;"Muy buena / ";0,41;16;42;Muy buena / Oso ona;66;4;"Muy buena / ";17;17;Muy buena / Oso ona;7;Muy buena / Oso ona
17/08/2017;01:00;0,28;"Muy buena / ";0,4;14;43;Muy buena / Oso ona;64;4;"Muy buena / ";23;18;Muy buena / Oso ona;6;Muy buena / Oso ona
16/08/2017;24:00;0,42;"Muy buena / ";0,39;16;45;Muy buena / Oso ona;70;4;"Muy buena / ";26;21;Muy buena / Oso ona;5;Muy buena / Oso ona
16/08/2017;23:00;0,37;"Muy buena / ";0,36;12;47;Muy buena / Oso ona;65;7;"Muy buena / ";37;20;Muy buena / Oso ona;4;Muy buena / Oso ona
16/08/2017;22:00;0,36;"Muy buena / ";0,35;25;46;Muy buena / Oso ona;83;13;"Muy buena / ";46;22;Muy buena / Oso ona;5;Muy buena / Oso ona
16/08/2017;21:00;0,63;"Muy buena / ";0,31;24;56;Muy buena / Oso ona;91;15;"Muy buena / ";54;23;Muy buena / Oso ona;5;Muy buena / Oso ona
16/08/2017;20:00;0,66;"Muy buena / ";0,23;19;45;Muy buena / Oso ona;74;25;"Muy buena / ";60;22;Muy buena / Oso ona;5;Muy buena / Oso ona
16/08/2017;19:00;0,29;"Muy buena / ";0,22;6;27;Muy buena / Oso ona;36;45;"Muy buena / ";62;24;Muy buena / Oso ona;4;Muy buena / Oso ona
16/08/2017;18:00;0,24;"Muy buena / ";0,21;7;24;Muy buena / Oso ona;35;49;"Muy buena / ";61;28;Muy buena / Oso ona;5;Muy buena / Oso ona
16/08/2017;17:00;0,23;"Muy buena / ";0,2;7;25;Muy buena / Oso ona;36;;"Sin datos / ";59;;Sin datos / Daturik gabe;5;Muy buena / Oso ona
16/08/2017;16:00;0,23;"Muy buena / ";0,2;6;25;Muy buena / Oso ona;34;72;"Buena / ";55;;Sin datos / Daturik gabe;9;Muy buena / Oso ona
16/08/2017;15:00;;"Sin datos / ";0,19;5;24;Muy buena / Oso ona;32;80;"Buena / ";52;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
16/08/2017;14:00;0,17;"Muy buena / ";0,2;8;24;Muy buena / Oso ona;35;69;"Buena / ";48;;Sin datos / Daturik gabe;4;Muy buena / Oso ona
16/08/2017;13:00;0,19;"Muy buena / ";0,21;9;24;Muy buena / Oso ona;37;64;"Buena / ";38;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;12:00;0,2;"Muy buena / ";0,23;8;25;Muy buena / Oso ona;37;57;"Muy buena / ";30;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;11:00;0,26;"Muy buena / ";0,23;14;30;Muy buena / Oso ona;52;47;"Muy buena / ";25;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;10:00;0,15;"Muy buena / ";0,24;13;29;Muy buena / Oso ona;49;42;"Muy buena / ";23;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;09:00;0,18;"Muy buena / ";0,25;;;Sin datos / Daturik gabe;;35;"Muy buena / ";24;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
16/08/2017;08:00;;"Sin datos / ";0,25;;;Sin datos / Daturik gabe;;;"Sin datos / ";28;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
16/08/2017;07:00;;"Sin datos / ";0,25;;;Sin datos / Daturik gabe;;;"Sin datos / ";28;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe
16/08/2017;06:00;0,26;"Muy buena / ";0,24;29;39;Muy buena / Oso ona;83;6;"Muy buena / ";30;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;05:00;0,29;"Muy buena / ";0,23;11;33;Muy buena / Oso ona;51;12;"Muy buena / ";34;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;04:00;0,27;"Muy buena / ";0,24;7;28;Muy buena / Oso ona;38;15;"Muy buena / ";36;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;03:00;0,25;"Muy buena / ";0,24;2;19;Muy buena / Oso ona;22;28;"Muy buena / ";39;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
16/08/2017;02:00;0,22;"Muy buena / ";0,24;1;16;Muy buena / Oso ona;17;36;"Muy buena / ";41;;Sin datos / Daturik gabe;3;Muy buena / Oso ona
