Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
22/08/2017;23:00;1;4;Muy buena / Oso ona;6;73;"Buena / ";75;25;Muy buena / Oso ona;3;Muy buena / Oso ona;298;84;1007;0;0;20,7;1,25
22/08/2017;22:00;1;3;Muy buena / Oso ona;6;77;"Buena / ";77;23;Muy buena / Oso ona;3;Muy buena / Oso ona;294;85;1006,7;0;0;20,9;1,24
22/08/2017;21:00;1;4;Muy buena / Oso ona;6;74;"Buena / ";79;23;Muy buena / Oso ona;3;Muy buena / Oso ona;306;87;1006,4;0;0;20,8;1,13
22/08/2017;20:00;1;5;Muy buena / Oso ona;7;73;"Buena / ";81;27;Muy buena / Oso ona;3;Muy buena / Oso ona;304;87;1005,8;0;0,1;20,8;0,93
22/08/2017;19:00;1;5;Muy buena / Oso ona;6;72;"Buena / ";84;29;Muy buena / Oso ona;3;Muy buena / Oso ona;318;86;1005,4;0;3,5;21;0,95
22/08/2017;18:00;0;6;Muy buena / Oso ona;6;75;"Buena / ";85;32;Muy buena / Oso ona;4;Muy buena / Oso ona;318;85;1005,3;0;18,8;21,2;1,06
22/08/2017;17:00;1;4;Muy buena / Oso ona;6;77;"Buena / ";88;32;Muy buena / Oso ona;4;Muy buena / Oso ona;320;85;1005,4;0;37,5;21,6;1,31
22/08/2017;16:00;1;5;Muy buena / Oso ona;7;81;"Buena / ";85;35;Muy buena / Oso ona;4;Muy buena / Oso ona;324;80;1005,1;0;239,9;23;1,29
22/08/2017;15:00;1;4;Muy buena / Oso ona;6;86;"Buena / ";80;30;Muy buena / Oso ona;3;Muy buena / Oso ona;326;77;1005;0;783,6;23,7;1,85
22/08/2017;14:00;1;3;Muy buena / Oso ona;5;90;"Buena / ";72;27;Muy buena / Oso ona;4;Muy buena / Oso ona;327;76;1004,8;0;890,1;23,7;2,14
22/08/2017;13:00;1;4;Muy buena / Oso ona;6;93;"Buena / ";65;27;Muy buena / Oso ona;3;Muy buena / Oso ona;325;68;1004,7;0;997,7;24,9;1,54
22/08/2017;12:00;1;5;Muy buena / Oso ona;7;94;"Buena / ";62;26;Muy buena / Oso ona;4;Muy buena / Oso ona;300;67;1004,6;0;986,2;25,3;1,62
22/08/2017;11:00;1;7;Muy buena / Oso ona;9;;"Sin datos / ";60;32;Muy buena / Oso ona;4;Muy buena / Oso ona;294;66;1004;0;859,5;25,8;1,67
22/08/2017;10:00;1;11;Muy buena / Oso ona;13;92;"Buena / ";62;33;Muy buena / Oso ona;4;Muy buena / Oso ona;323;62;1003,1;0;753,4;26,3;2
22/08/2017;09:00;4;31;Muy buena / Oso ona;37;58;"Muy buena / ";60;21;Muy buena / Oso ona;3;Muy buena / Oso ona;14;56;1002,4;0;680,7;28,5;0,18
22/08/2017;08:00;6;40;Muy buena / Oso ona;49;45;"Muy buena / ";61;27;Muy buena / Oso ona;3;Muy buena / Oso ona;337;61;1002;0;549,8;27;0,15
22/08/2017;07:00;4;43;Muy buena / Oso ona;50;33;"Muy buena / ";62;26;Muy buena / Oso ona;4;Muy buena / Oso ona;47;65;1001,4;0;277,6;25,3;0,28
22/08/2017;06:00;2;31;Muy buena / Oso ona;34;42;"Muy buena / ";66;17;Muy buena / Oso ona;4;Muy buena / Oso ona;102;50;1000,9;0;28,3;27;0,34
22/08/2017;05:00;1;13;Muy buena / Oso ona;14;68;"Buena / ";66;12;Muy buena / Oso ona;3;Muy buena / Oso ona;265;43;1000,4;0;0;28,6;0,58
22/08/2017;04:00;0;8;Muy buena / Oso ona;8;79;"Buena / ";63;13;Muy buena / Oso ona;4;Muy buena / Oso ona;207;40;999,8;0;0;29,6;1,5
22/08/2017;03:00;1;5;Muy buena / Oso ona;6;80;"Buena / ";61;16;Muy buena / Oso ona;3;Muy buena / Oso ona;188;37;999,9;0;0;28,9;1
22/08/2017;02:00;1;9;Muy buena / Oso ona;11;73;"Buena / ";61;16;Muy buena / Oso ona;3;Muy buena / Oso ona;175;38;999,9;0;0;28;0,43
22/08/2017;01:00;1;15;Muy buena / Oso ona;17;65;"Buena / ";63;44;Buena / Ona;3;Muy buena / Oso ona;154;43;999,9;0;0;26,5;0,59
21/08/2017;24:00;1;15;Muy buena / Oso ona;17;58;"Muy buena / ";66;18;Muy buena / Oso ona;3;Muy buena / Oso ona;148;60;1000,2;0;0;23,8;0,77
21/08/2017;23:00;1;15;Muy buena / Oso ona;17;59;"Muy buena / ";70;18;Muy buena / Oso ona;3;Muy buena / Oso ona;152;68;1000,6;0;0;23,3;0,86
21/08/2017;22:00;1;24;Muy buena / Oso ona;26;46;"Muy buena / ";74;18;Muy buena / Oso ona;3;Muy buena / Oso ona;140;73;1000,9;0;0;23,5;1,17
21/08/2017;21:00;1;30;Muy buena / Oso ona;32;43;"Muy buena / ";80;16;Muy buena / Oso ona;3;Muy buena / Oso ona;158;68;1001;0;0;25,6;0,72
21/08/2017;20:00;1;25;Muy buena / Oso ona;27;64;"Buena / ";85;13;Muy buena / Oso ona;4;Muy buena / Oso ona;114;55;1001;0;0,6;27,8;1,4
21/08/2017;19:00;1;24;Muy buena / Oso ona;26;77;"Buena / ";84;16;Muy buena / Oso ona;3;Muy buena / Oso ona;103;48;1001;0;161,8;29,3;2,4
21/08/2017;18:00;1;17;Muy buena / Oso ona;19;88;"Buena / ";85;17;Muy buena / Oso ona;3;Muy buena / Oso ona;99;43;1001,2;0;524,2;30,8;1,61
21/08/2017;17:00;1;15;Muy buena / Oso ona;17;92;"Buena / ";78;19;Muy buena / Oso ona;3;Muy buena / Oso ona;98;40;1001,8;0;759;31,7;1,19
21/08/2017;16:00;1;13;Muy buena / Oso ona;16;88;"Buena / ";69;27;Muy buena / Oso ona;3;Muy buena / Oso ona;95;40;1002,2;0;876,9;31,6;1,04
21/08/2017;15:00;2;15;Muy buena / Oso ona;18;92;"Buena / ";59;21;Muy buena / Oso ona;3;Muy buena / Oso ona;21;41;1003,1;0;878,2;30,9;0,57
21/08/2017;14:00;2;15;Muy buena / Oso ona;18;92;"Buena / ";48;14;Muy buena / Oso ona;3;Muy buena / Oso ona;340;45;1003,9;0;978,2;29,3;0,57
21/08/2017;13:00;2;15;Muy buena / Oso ona;18;88;"Buena / ";36;21;Muy buena / Oso ona;3;Muy buena / Oso ona;323;47;1004,6;0;1089,2;27,9;0,64
21/08/2017;12:00;7;24;Muy buena / Oso ona;35;56;"Muy buena / ";26;27;Muy buena / Oso ona;4;Muy buena / Oso ona;317;53;1005,3;0;1067,4;25,9;0,96
21/08/2017;11:00;10;31;Muy buena / Oso ona;46;;"Sin datos / ";21;25;Muy buena / Oso ona;4;Muy buena / Oso ona;10;54;1005,9;0;918,1;25,2;0,21
21/08/2017;10:00;6;18;Muy buena / Oso ona;27;40;"Muy buena / ";21;24;Muy buena / Oso ona;4;Muy buena / Oso ona;119;58;1006,4;0;841,2;22,8;0,99
21/08/2017;09:00;9;18;Muy buena / Oso ona;31;29;"Muy buena / ";18;24;Muy buena / Oso ona;4;Muy buena / Oso ona;124;67;1006,9;0;808,2;19,9;1,42
21/08/2017;08:00;10;18;Muy buena / Oso ona;33;18;"Muy buena / ";18;21;Muy buena / Oso ona;3;Muy buena / Oso ona;136;77;1007,4;0;658,9;17,2;1,89
21/08/2017;07:00;11;21;Muy buena / Oso ona;38;10;"Muy buena / ";19;12;Muy buena / Oso ona;3;Muy buena / Oso ona;141;86;1007,8;0;387;15;1,55
21/08/2017;06:00;5;19;Muy buena / Oso ona;26;10;"Muy buena / ";21;10;Muy buena / Oso ona;3;Muy buena / Oso ona;167;92;1008;0;56,6;13,6;1,07
21/08/2017;05:00;1;13;Muy buena / Oso ona;15;16;"Muy buena / ";25;9;Muy buena / Oso ona;3;Muy buena / Oso ona;162;93;1008,2;0;0;13,6;0,83
21/08/2017;04:00;1;9;Muy buena / Oso ona;11;22;"Muy buena / ";29;10;Muy buena / Oso ona;3;Muy buena / Oso ona;162;92;1008,6;0;0;14,1;0,87
21/08/2017;03:00;1;10;Muy buena / Oso ona;12;21;"Muy buena / ";33;10;Muy buena / Oso ona;3;Muy buena / Oso ona;166;93;1009,2;0;0;14,1;0,9
21/08/2017;02:00;1;13;Muy buena / Oso ona;15;19;"Muy buena / ";39;10;Muy buena / Oso ona;3;Muy buena / Oso ona;176;92;1009,8;0;0;14,5;0,67
21/08/2017;01:00;1;13;Muy buena / Oso ona;15;26;"Muy buena / ";46;11;Muy buena / Oso ona;3;Muy buena / Oso ona;205;90;1010,4;0;0;15,3;0,72
20/08/2017;24:00;1;18;Muy buena / Oso ona;20;24;"Muy buena / ";52;15;Muy buena / Oso ona;3;Muy buena / Oso ona;209;88;1010,8;0;0;16;0,76
20/08/2017;23:00;1;19;Muy buena / Oso ona;21;30;"Muy buena / ";58;13;Muy buena / Oso ona;3;Muy buena / Oso ona;211;84;1011,2;0;0;16,8;0,9
20/08/2017;22:00;1;13;Muy buena / Oso ona;15;45;"Muy buena / ";63;13;Muy buena / Oso ona;3;Muy buena / Oso ona;176;81;1011,5;0;0;17,5;0,71
20/08/2017;21:00;1;20;Muy buena / Oso ona;22;44;"Muy buena / ";66;14;Muy buena / Oso ona;3;Muy buena / Oso ona;104;77;1011,7;0;0;18,3;1,03
20/08/2017;20:00;1;9;Muy buena / Oso ona;11;58;"Muy buena / ";69;11;Muy buena / Oso ona;3;Muy buena / Oso ona;103;73;1011,6;0;0,8;18,8;0,62
20/08/2017;19:00;1;6;Muy buena / Oso ona;8;65;"Buena / ";70;14;Muy buena / Oso ona;4;Muy buena / Oso ona;21;66;1011,6;0;140,3;20,4;0,26
20/08/2017;18:00;1;3;Muy buena / Oso ona;4;73;"Buena / ";71;12;Muy buena / Oso ona;3;Muy buena / Oso ona;349;64;1011,6;0;503,8;20,7;1,2
20/08/2017;17:00;1;2;Muy buena / Oso ona;4;73;"Buena / ";69;12;Muy buena / Oso ona;4;Muy buena / Oso ona;346;62;1012;0;766,1;21;1,61
20/08/2017;16:00;1;2;Muy buena / Oso ona;4;74;"Buena / ";66;12;Muy buena / Oso ona;4;Muy buena / Oso ona;350;59;1012,3;0;890,6;21;1,4
20/08/2017;15:00;1;2;Muy buena / Oso ona;4;73;"Buena / ";62;20;Muy buena / Oso ona;3;Muy buena / Oso ona;345;58;1012,5;0;894,5;21,3;1,55
20/08/2017;14:00;1;2;Muy buena / Oso ona;4;70;"Buena / ";57;24;Muy buena / Oso ona;4;Muy buena / Oso ona;344;60;1012,8;0;990,3;20,7;1,44
20/08/2017;13:00;1;2;Muy buena / Oso ona;4;66;"Buena / ";53;7;Muy buena / Oso ona;4;Muy buena / Oso ona;352;60;1013,1;0;1100,9;20,4;1,37
20/08/2017;12:00;1;4;Muy buena / Oso ona;6;65;"Buena / ";49;16;Muy buena / Oso ona;3;Muy buena / Oso ona;355;55;1013,1;0;1076,1;20,9;1,22
20/08/2017;11:00;1;5;Muy buena / Oso ona;7;;"Sin datos / ";42;23;Muy buena / Oso ona;3;Muy buena / Oso ona;22;52;1013,6;0;930,2;21,7;0,41
20/08/2017;10:00;1;7;Muy buena / Oso ona;9;60;"Muy buena / ";39;23;Muy buena / Oso ona;3;Muy buena / Oso ona;60;53;1013,8;0;847,9;21,6;0,31
20/08/2017;09:00;1;7;Muy buena / Oso ona;9;54;"Muy buena / ";34;26;Muy buena / Oso ona;3;Muy buena / Oso ona;108;59;1013,6;0;809,7;20;1,11
20/08/2017;08:00;1;10;Muy buena / Oso ona;12;43;"Muy buena / ";31;18;Muy buena / Oso ona;3;Muy buena / Oso ona;108;65;1013,5;0;634;18,8;1,35
20/08/2017;07:00;1;11;Muy buena / Oso ona;13;42;"Muy buena / ";28;12;Muy buena / Oso ona;3;Muy buena / Oso ona;103;71;1013,3;0;326,9;17,3;1,34
20/08/2017;06:00;1;9;Muy buena / Oso ona;11;44;"Muy buena / ";26;10;Muy buena / Oso ona;3;Muy buena / Oso ona;95;76;1013;0;21,5;16,1;0,74
20/08/2017;05:00;1;14;Muy buena / Oso ona;16;33;"Muy buena / ";26;10;Muy buena / Oso ona;3;Muy buena / Oso ona;105;80;1012,7;0;0;16,7;1,57
20/08/2017;04:00;2;20;Muy buena / Oso ona;23;17;"Muy buena / ";28;11;Muy buena / Oso ona;3;Muy buena / Oso ona;117;82;1012,6;0;0;17,2;0,59
20/08/2017;03:00;2;22;Muy buena / Oso ona;24;21;"Muy buena / ";33;13;Muy buena / Oso ona;3;Muy buena / Oso ona;141;80;1012,6;0;0;17,2;0,15
20/08/2017;02:00;2;24;Muy buena / Oso ona;27;19;"Muy buena / ";38;12;Muy buena / Oso ona;3;Muy buena / Oso ona;308;80;1012,8;0;0;17,5;0,27
20/08/2017;01:00;1;21;Muy buena / Oso ona;23;30;"Muy buena / ";44;4;Muy buena / Oso ona;4;Muy buena / Oso ona;155;78;1012,9;0;0;17,5;0,36
19/08/2017;24:00;2;30;Muy buena / Oso ona;32;17;"Muy buena / ";48;9;Muy buena / Oso ona;3;Muy buena / Oso ona;142;80;1013,5;0;0;17,5;0,54
19/08/2017;23:00;1;28;Muy buena / Oso ona;30;24;"Muy buena / ";53;58;Buena / Ona;4;Muy buena / Oso ona;108;78;1013,6;0;0;17,7;0,38
19/08/2017;22:00;1;15;Muy buena / Oso ona;17;44;"Muy buena / ";57;75;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;345;73;1013,3;0;0;18,2;0,41
19/08/2017;21:00;1;9;Muy buena / Oso ona;11;54;"Muy buena / ";59;10;Muy buena / Oso ona;3;Muy buena / Oso ona;343;76;1012,8;0;0;17,6;0,54
19/08/2017;20:00;1;8;Muy buena / Oso ona;10;57;"Muy buena / ";60;11;Muy buena / Oso ona;3;Muy buena / Oso ona;357;75;1012,2;0;1,1;17,9;0,43
19/08/2017;19:00;1;6;Muy buena / Oso ona;8;62;"Buena / ";61;13;Muy buena / Oso ona;3;Muy buena / Oso ona;350;70;1011,9;0;125,9;19,3;0,79
19/08/2017;18:00;1;3;Muy buena / Oso ona;5;64;"Buena / ";61;12;Muy buena / Oso ona;3;Muy buena / Oso ona;354;66;1011,7;0;502,7;20,2;1,14
19/08/2017;17:00;1;4;Muy buena / Oso ona;6;60;"Muy buena / ";59;9;Muy buena / Oso ona;3;Muy buena / Oso ona;349;64;1011,6;0;687,2;20,7;1,1
19/08/2017;16:00;1;3;Muy buena / Oso ona;5;58;"Muy buena / ";58;10;Muy buena / Oso ona;3;Muy buena / Oso ona;350;64;1011,6;0;813,8;20,9;1,62
19/08/2017;15:00;1;3;Muy buena / Oso ona;5;56;"Muy buena / ";55;15;Muy buena / Oso ona;3;Muy buena / Oso ona;358;64;1011,5;0;857,8;21,1;1,27
19/08/2017;14:00;1;3;Muy buena / Oso ona;5;60;"Muy buena / ";52;17;Muy buena / Oso ona;3;Muy buena / Oso ona;353;67;1011,6;0;980,9;21,4;1,46
19/08/2017;13:00;1;4;Muy buena / Oso ona;6;64;"Buena / ";50;23;Muy buena / Oso ona;3;Muy buena / Oso ona;352;67;1011,5;0;1017;21,7;1,37
19/08/2017;12:00;1;7;Muy buena / Oso ona;9;63;"Buena / ";48;3;Muy buena / Oso ona;3;Muy buena / Oso ona;357;66;1011,2;0;1024,2;22,5;0,75
19/08/2017;11:00;1;6;Muy buena / Oso ona;9;;"Sin datos / ";46;3;Muy buena / Oso ona;3;Muy buena / Oso ona;57;64;1011,1;0;928,7;22,9;0,39
19/08/2017;10:00;2;8;Muy buena / Oso ona;10;54;"Muy buena / ";48;12;Muy buena / Oso ona;3;Muy buena / Oso ona;84;65;1011,3;0;706,4;22,6;0,44
19/08/2017;09:00;2;9;Muy buena / Oso ona;11;49;"Muy buena / ";50;12;Muy buena / Oso ona;3;Muy buena / Oso ona;104;70;1011,2;0;693,4;21,6;1,28
19/08/2017;08:00;2;15;Muy buena / Oso ona;18;40;"Muy buena / ";49;11;Muy buena / Oso ona;3;Muy buena / Oso ona;104;80;1011,3;0;524,4;19,9;1,37
19/08/2017;07:00;2;19;Muy buena / Oso ona;22;34;"Muy buena / ";49;9;Muy buena / Oso ona;3;Muy buena / Oso ona;104;88;1010,8;0;101;18,1;0,87
19/08/2017;06:00;1;12;Muy buena / Oso ona;14;45;"Muy buena / ";51;8;Muy buena / Oso ona;3;Muy buena / Oso ona;111;90;1010,2;0;12,9;17,9;1,05
19/08/2017;05:00;1;10;Muy buena / Oso ona;12;48;"Muy buena / ";52;8;Muy buena / Oso ona;3;Muy buena / Oso ona;103;90;1009,8;0;0;18,1;0,88
19/08/2017;04:00;1;7;Muy buena / Oso ona;9;52;"Muy buena / ";53;7;Muy buena / Oso ona;3;Muy buena / Oso ona;100;88;1009,7;0;0;18,6;0,85
19/08/2017;03:00;1;4;Muy buena / Oso ona;6;65;"Buena / ";54;7;Muy buena / Oso ona;3;Muy buena / Oso ona;46;84;1010;0;0;19;0,29
19/08/2017;02:00;1;4;Muy buena / Oso ona;6;67;"Buena / ";54;11;Muy buena / Oso ona;3;Muy buena / Oso ona;12;86;1010,2;0;0;19,3;0,4
19/08/2017;01:00;1;13;Muy buena / Oso ona;15;43;"Muy buena / ";51;12;Muy buena / Oso ona;3;Muy buena / Oso ona;8;91;1010,2;0;0;18,9;0,27
18/08/2017;24:00;1;17;Muy buena / Oso ona;19;37;"Muy buena / ";53;6;Muy buena / Oso ona;3;Muy buena / Oso ona;226;89;1010,4;0;0;19,2;0,57
18/08/2017;23:00;1;14;Muy buena / Oso ona;16;52;"Muy buena / ";56;3;Muy buena / Oso ona;3;Muy buena / Oso ona;269;88;1010,3;0;0;19,4;0,43
18/08/2017;22:00;1;14;Muy buena / Oso ona;16;50;"Muy buena / ";57;7;Muy buena / Oso ona;3;Muy buena / Oso ona;266;88;1010,4;0;0;19,7;0,87
18/08/2017;21:00;1;10;Muy buena / Oso ona;12;59;"Muy buena / ";58;5;Muy buena / Oso ona;3;Muy buena / Oso ona;262;88;1010,4;0;0;19,8;0,5
18/08/2017;20:00;1;9;Muy buena / Oso ona;11;61;"Buena / ";56;6;Muy buena / Oso ona;3;Muy buena / Oso ona;298;87;1010;0;0,8;20;0,74
18/08/2017;19:00;1;8;Muy buena / Oso ona;10;61;"Buena / ";51;8;Muy buena / Oso ona;3;Muy buena / Oso ona;333;83;1009,4;0;37,2;20,6;0,57
18/08/2017;18:00;1;17;Muy buena / Oso ona;19;45;"Muy buena / ";50;6;Muy buena / Oso ona;3;Muy buena / Oso ona;143;84;1009,4;0;89,7;20,7;0,78
18/08/2017;17:00;1;10;Muy buena / Oso ona;13;56;"Muy buena / ";44;5;Muy buena / Oso ona;3;Muy buena / Oso ona;137;86;1009,5;0;235,3;20,2;1,15
18/08/2017;16:00;1;7;Muy buena / Oso ona;9;60;"Muy buena / ";38;5;Muy buena / Oso ona;3;Muy buena / Oso ona;326;87;1009,6;0;55,1;20,1;0,54
18/08/2017;15:00;1;6;Muy buena / Oso ona;8;64;"Buena / ";30;6;Muy buena / Oso ona;3;Muy buena / Oso ona;329;87;1009,4;0;96,8;20,5;1,09
18/08/2017;14:00;1;6;Muy buena / Oso ona;8;57;"Muy buena / ";22;17;Muy buena / Oso ona;4;Muy buena / Oso ona;334;82;1009,1;0;154,5;21,9;1,17
18/08/2017;13:00;2;7;Muy buena / Oso ona;10;44;"Muy buena / ";15;11;Muy buena / Oso ona;3;Muy buena / Oso ona;329;78;1008,8;0;386,7;22,9;0,6
18/08/2017;12:00;5;19;Muy buena / Oso ona;28;23;"Muy buena / ";10;12;Muy buena / Oso ona;3;Muy buena / Oso ona;111;82;1008,6;0;187,7;22;0,16
18/08/2017;11:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";11;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;;;;;
18/08/2017;10:00;16;29;Muy buena / Oso ona;53;6;"Muy buena / ";11;16;Muy buena / Oso ona;3;Muy buena / Oso ona;178;91;1008,4;0;67,5;19,9;0,47
18/08/2017;09:00;11;27;Muy buena / Oso ona;43;9;"Muy buena / ";12;20;Muy buena / Oso ona;3;Muy buena / Oso ona;231;90;1007,7;0;48,5;19,5;0,58
18/08/2017;08:00;11;25;Muy buena / Oso ona;42;9;"Muy buena / ";12;15;Muy buena / Oso ona;3;Muy buena / Oso ona;186;92;1007,4;0;34,5;18,9;0,65
18/08/2017;07:00;8;26;Muy buena / Oso ona;39;9;"Muy buena / ";14;9;Muy buena / Oso ona;3;Muy buena / Oso ona;234;93;1006,9;0;19;18,5;0,57
18/08/2017;06:00;7;22;Muy buena / Oso ona;33;8;"Muy buena / ";14;10;Muy buena / Oso ona;3;Muy buena / Oso ona;209;95;1006,4;0;3,4;18;0,98
18/08/2017;05:00;8;24;Muy buena / Oso ona;36;7;"Muy buena / ";17;9;Muy buena / Oso ona;3;Muy buena / Oso ona;184;95;1006,4;0;0;17,8;0,45
18/08/2017;04:00;1;10;Muy buena / Oso ona;13;29;"Muy buena / ";23;11;Muy buena / Oso ona;3;Muy buena / Oso ona;216;95;1006,6;0;0;18;0,67
18/08/2017;03:00;5;22;Muy buena / Oso ona;29;10;"Muy buena / ";27;12;Muy buena / Oso ona;3;Muy buena / Oso ona;185;93;1006,9;0;0;18,3;0,82
18/08/2017;02:00;4;22;Muy buena / Oso ona;28;11;"Muy buena / ";34;12;Muy buena / Oso ona;3;Muy buena / Oso ona;236;89;1007;0;0;18,8;0,33
18/08/2017;01:00;3;22;Muy buena / Oso ona;27;16;"Muy buena / ";40;12;Muy buena / Oso ona;3;Muy buena / Oso ona;218;90;1007,1;0;0;18,8;0,67
17/08/2017;24:00;2;23;Muy buena / Oso ona;26;19;"Muy buena / ";46;12;Muy buena / Oso ona;3;Muy buena / Oso ona;202;89;1007,2;0;0;19,1;0,96
17/08/2017;23:00;8;35;Muy buena / Oso ona;47;8;"Muy buena / ";52;11;Muy buena / Oso ona;3;Muy buena / Oso ona;231;89;1007,2;0;0;19,5;1,08
17/08/2017;22:00;1;17;Muy buena / Oso ona;19;36;"Muy buena / ";59;7;Muy buena / Oso ona;3;Muy buena / Oso ona;269;87;1007,1;0;0;20,2;0,7
17/08/2017;21:00;1;8;Muy buena / Oso ona;10;53;"Muy buena / ";63;10;Muy buena / Oso ona;3;Muy buena / Oso ona;332;86;1006,9;0;0;20,6;1,06
17/08/2017;20:00;1;6;Muy buena / Oso ona;7;64;"Buena / ";65;10;Muy buena / Oso ona;3;Muy buena / Oso ona;347;84;1006,5;0;1,2;20,9;1,21
17/08/2017;19:00;1;7;Muy buena / Oso ona;9;62;"Buena / ";64;13;Muy buena / Oso ona;3;Muy buena / Oso ona;323;77;1006,5;0;135,7;22,1;1,56
17/08/2017;18:00;1;9;Muy buena / Oso ona;11;60;"Muy buena / ";64;16;Muy buena / Oso ona;3;Muy buena / Oso ona;331;63;1006,6;0;530,1;24,2;0,83
17/08/2017;17:00;1;6;Muy buena / Oso ona;8;63;"Buena / ";62;8;Muy buena / Oso ona;3;Muy buena / Oso ona;354;64;1007,4;0;776,3;23,6;0,88
17/08/2017;16:00;1;5;Muy buena / Oso ona;7;69;"Buena / ";57;14;Muy buena / Oso ona;3;Muy buena / Oso ona;348;66;1007,9;0;898,6;23,3;1,24
17/08/2017;15:00;1;6;Muy buena / Oso ona;8;68;"Buena / ";50;12;Muy buena / Oso ona;3;Muy buena / Oso ona;338;66;1008,1;0;889,9;24;1
17/08/2017;14:00;1;6;Muy buena / Oso ona;8;65;"Buena / ";42;5;Muy buena / Oso ona;4;Muy buena / Oso ona;334;65;1008,4;0;968,8;23,8;0,91
17/08/2017;13:00;1;6;Muy buena / Oso ona;8;66;"Buena / ";34;12;Muy buena / Oso ona;3;Muy buena / Oso ona;323;66;1008,7;0;1076,2;23,4;1,09
17/08/2017;12:00;2;8;Muy buena / Oso ona;11;57;"Muy buena / ";26;10;Muy buena / Oso ona;3;Muy buena / Oso ona;322;61;1008,9;0;1057,9;23,5;1,07
17/08/2017;11:00;4;13;Muy buena / Oso ona;19;;"Sin datos / ";20;7;Muy buena / Oso ona;3;Muy buena / Oso ona;337;61;1009,2;0;905,2;23,9;0,35
17/08/2017;10:00;3;12;Muy buena / Oso ona;17;46;"Muy buena / ";19;13;Muy buena / Oso ona;3;Muy buena / Oso ona;130;60;1009,4;0;848,6;23,1;0,89
17/08/2017;09:00;7;16;Muy buena / Oso ona;27;28;"Muy buena / ";15;12;Muy buena / Oso ona;3;Muy buena / Oso ona;134;68;1009,4;0;802,4;20,9;1,27
17/08/2017;08:00;7;13;Muy buena / Oso ona;24;20;"Muy buena / ";14;13;Muy buena / Oso ona;3;Muy buena / Oso ona;139;76;1009,1;0;666,4;18,6;1,44
17/08/2017;07:00;7;15;Muy buena / Oso ona;25;12;"Muy buena / ";13;10;Muy buena / Oso ona;3;Muy buena / Oso ona;136;86;1008,9;0;400;16,7;1,41
17/08/2017;06:00;4;16;Muy buena / Oso ona;22;7;"Muy buena / ";13;10;Muy buena / Oso ona;3;Muy buena / Oso ona;150;93;1008,4;0;70;15,4;1,21
17/08/2017;05:00;2;12;Muy buena / Oso ona;15;11;"Muy buena / ";14;10;Muy buena / Oso ona;3;Muy buena / Oso ona;155;94;1008,2;0;0,1;15,6;1,07
17/08/2017;04:00;1;8;Muy buena / Oso ona;11;16;"Muy buena / ";15;9;Muy buena / Oso ona;3;Muy buena / Oso ona;150;94;1008,3;0;0;15,9;1,63
17/08/2017;03:00;2;9;Muy buena / Oso ona;11;14;"Muy buena / ";17;11;Muy buena / Oso ona;3;Muy buena / Oso ona;153;95;1008,5;0;0;16,1;1,14
17/08/2017;02:00;2;8;Muy buena / Oso ona;11;15;"Muy buena / ";20;13;Muy buena / Oso ona;3;Muy buena / Oso ona;166;94;1008,7;0;0;16,6;1
17/08/2017;01:00;2;11;Muy buena / Oso ona;13;15;"Muy buena / ";24;10;Muy buena / Oso ona;3;Muy buena / Oso ona;174;94;1009,2;0;0;17;0,98
16/08/2017;24:00;2;12;Muy buena / Oso ona;15;14;"Muy buena / ";29;9;Muy buena / Oso ona;3;Muy buena / Oso ona;166;93;1009,6;0;0;17,3;0,82
16/08/2017;23:00;2;17;Muy buena / Oso ona;20;11;"Muy buena / ";33;11;Muy buena / Oso ona;3;Muy buena / Oso ona;188;92;1010,1;0;0;17,9;0,75
16/08/2017;22:00;3;23;Muy buena / Oso ona;28;14;"Muy buena / ";38;9;Muy buena / Oso ona;3;Muy buena / Oso ona;205;90;1010,3;0;0;18,6;0,91
16/08/2017;21:00;2;27;Muy buena / Oso ona;30;21;"Muy buena / ";42;8;Muy buena / Oso ona;3;Muy buena / Oso ona;164;85;1010,5;0;0;19,4;0,3
16/08/2017;20:00;1;21;Muy buena / Oso ona;23;31;"Muy buena / ";45;11;Muy buena / Oso ona;3;Muy buena / Oso ona;189;82;1010,3;0;1,1;20,1;0,29
16/08/2017;19:00;1;12;Muy buena / Oso ona;14;42;"Muy buena / ";46;11;Muy buena / Oso ona;3;Muy buena / Oso ona;328;78;1009,9;0;61,7;21;0,88
16/08/2017;18:00;1;9;Muy buena / Oso ona;12;46;"Muy buena / ";46;9;Muy buena / Oso ona;3;Muy buena / Oso ona;333;69;1009,6;0;399,3;23;0,89
16/08/2017;17:00;2;7;Muy buena / Oso ona;10;49;"Muy buena / ";44;7;Muy buena / Oso ona;3;Muy buena / Oso ona;336;69;1009,9;0;770,7;22,8;0,81
16/08/2017;16:00;2;6;Muy buena / Oso ona;9;49;"Muy buena / ";40;8;Muy buena / Oso ona;3;Muy buena / Oso ona;351;72;1010,2;0;733,8;21,8;1,37
