Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);V.vien (m/s);Tº (ºC)
15/08/2017;24:00;1;12;Muy buena / Oso ona;14;9;Muy buena / Oso ona;;;;;;272;89;1017,8;0,18;
15/08/2017;23:00;1;13;Muy buena / Oso ona;16;10;Muy buena / Oso ona;;;;;;314;89;1017,9;0,11;
15/08/2017;22:00;1;14;Muy buena / Oso ona;16;10;Muy buena / Oso ona;;;;;;189;87;1017,7;0,22;
15/08/2017;21:00;1;15;Muy buena / Oso ona;17;11;Muy buena / Oso ona;;;;;;256;85;1017,7;0,13;
15/08/2017;20:00;2;16;Muy buena / Oso ona;18;9;Muy buena / Oso ona;;;;;;157;82;1017,3;0,16;
15/08/2017;19:00;1;13;Muy buena / Oso ona;15;8;Muy buena / Oso ona;;;;;;191;79;1017;0,19;
15/08/2017;18:00;1;11;Muy buena / Oso ona;13;5;Muy buena / Oso ona;;;;;;116;78;1016,5;0,31;
15/08/2017;17:00;1;7;Muy buena / Oso ona;9;2;Muy buena / Oso ona;;;;;;110;76;1016,4;0,72;
15/08/2017;16:00;1;7;Muy buena / Oso ona;10;4;Muy buena / Oso ona;;;;;;95;79;1016,2;1,08;
15/08/2017;15:00;1;8;Muy buena / Oso ona;10;6;Muy buena / Oso ona;;;;;;96;82;1016,1;0,97;
15/08/2017;14:00;1;9;Muy buena / Oso ona;11;7;Muy buena / Oso ona;;;;;;91;82;1016;0,72;
15/08/2017;13:00;1;6;Muy buena / Oso ona;8;7;Muy buena / Oso ona;;;;;;125;80;1015,5;0,64;
15/08/2017;12:00;2;11;Muy buena / Oso ona;14;2;Muy buena / Oso ona;;;;;;137;82;1015,1;0,5;
15/08/2017;11:00;2;14;Muy buena / Oso ona;18;2;Muy buena / Oso ona;;;;;;83;89;1014,9;0,28;
15/08/2017;10:00;2;18;Muy buena / Oso ona;22;3;Muy buena / Oso ona;;;;;;19;92;1014,9;0,21;
15/08/2017;09:00;1;13;Muy buena / Oso ona;15;6;Muy buena / Oso ona;;;;;;80;93;1014,9;0,72;
15/08/2017;08:00;1;11;Muy buena / Oso ona;13;15;Muy buena / Oso ona;;;;;;92;93;1014,5;0,51;
15/08/2017;07:00;1;17;Muy buena / Oso ona;19;22;Muy buena / Oso ona;;;;;;79;94;1013,8;0,21;
15/08/2017;06:00;1;14;Muy buena / Oso ona;16;19;Muy buena / Oso ona;;;;;;117;94;1013,4;0,13;
15/08/2017;05:00;1;10;Muy buena / Oso ona;11;21;Muy buena / Oso ona;;;;;;7;94;1013;0,11;
15/08/2017;04:00;1;9;Muy buena / Oso ona;11;19;Muy buena / Oso ona;;;;;;12;94;1013;0,17;
15/08/2017;03:00;1;9;Muy buena / Oso ona;11;17;Muy buena / Oso ona;;;;;;300;94;1012,8;0,11;
15/08/2017;02:00;1;12;Muy buena / Oso ona;14;19;Muy buena / Oso ona;;;;;;5;94;1012,7;0,19;
15/08/2017;01:00;1;14;Muy buena / Oso ona;16;15;Muy buena / Oso ona;;;;;;344;94;1013,1;0,06;
14/08/2017;24:00;1;14;Muy buena / Oso ona;16;30;Muy buena / Oso ona;;;;;;42;93;1013;0,06;
14/08/2017;23:00;1;18;Muy buena / Oso ona;20;26;Muy buena / Oso ona;;;;;;206;91;1012,6;0,07;
14/08/2017;22:00;1;20;Muy buena / Oso ona;21;16;Muy buena / Oso ona;;;;;;89;88;1012,4;0,03;
14/08/2017;21:00;1;19;Muy buena / Oso ona;21;28;Muy buena / Oso ona;;;;;;235;87;1011,6;0,11;
14/08/2017;20:00;1;22;Muy buena / Oso ona;24;37;Muy buena / Oso ona;;;;;;60;84;1010,5;0,19;
14/08/2017;19:00;3;29;Muy buena / Oso ona;34;24;Muy buena / Oso ona;;;;;;62;79;1009,7;0,82;
14/08/2017;18:00;2;25;Muy buena / Oso ona;29;34;Muy buena / Oso ona;;;;;;73;75;1008,6;0,87;
14/08/2017;17:00;3;28;Muy buena / Oso ona;32;44;Buena / Ona;;;;;;113;75;1007,9;0,74;
14/08/2017;16:00;2;21;Muy buena / Oso ona;25;37;Muy buena / Oso ona;;;;;;93;66;1007,2;0,61;
14/08/2017;15:00;2;17;Muy buena / Oso ona;20;24;Muy buena / Oso ona;;;;;;75;49;1005,8;0,86;
14/08/2017;14:00;1;7;Muy buena / Oso ona;9;13;Muy buena / Oso ona;;;;;;195;26;1005,4;0,67;
14/08/2017;13:00;1;7;Muy buena / Oso ona;9;12;Muy buena / Oso ona;;;;;;240;31;1006,1;1,73;
14/08/2017;12:00;1;7;Muy buena / Oso ona;9;14;Muy buena / Oso ona;;;;;;233;36;1006,7;1,64;
14/08/2017;11:00;2;7;Muy buena / Oso ona;10;11;Muy buena / Oso ona;;;;;;229;41;1007,2;1,75;
14/08/2017;10:00;1;7;Muy buena / Oso ona;9;7;Muy buena / Oso ona;;;;;;259;49;1007,7;3,07;
14/08/2017;09:00;1;7;Muy buena / Oso ona;9;2;Muy buena / Oso ona;;;;;;247;56;1008,2;2,19;
14/08/2017;08:00;2;8;Muy buena / Oso ona;11;3;Muy buena / Oso ona;;;;;;250;69;1008,5;2,91;
14/08/2017;07:00;2;11;Muy buena / Oso ona;15;10;Muy buena / Oso ona;;;;;;254;90;1008,7;1,14;
14/08/2017;06:00;3;14;Muy buena / Oso ona;19;12;Muy buena / Oso ona;;;;;;47;95;1009,3;0,18;
14/08/2017;05:00;2;11;Muy buena / Oso ona;14;13;Muy buena / Oso ona;;;;;;35;95;1009,8;0,11;
14/08/2017;04:00;1;9;Muy buena / Oso ona;12;11;Muy buena / Oso ona;;;;;;214;95;1010,8;0,41;
14/08/2017;03:00;1;10;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;229;94;1011,5;0,37;
14/08/2017;02:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;;;;;;263;94;1012,1;0,35;
14/08/2017;01:00;1;11;Muy buena / Oso ona;13;9;Muy buena / Oso ona;;;;;;303;93;1012,9;0,18;
13/08/2017;24:00;1;13;Muy buena / Oso ona;15;15;Muy buena / Oso ona;;;;;;264;92;1013,2;0,33;
13/08/2017;23:00;1;17;Muy buena / Oso ona;19;13;Muy buena / Oso ona;;;;;;251;90;1013,5;0,45;
13/08/2017;22:00;1;18;Muy buena / Oso ona;21;13;Muy buena / Oso ona;;;;;;247;88;1013,8;0,46;
13/08/2017;21:00;1;16;Muy buena / Oso ona;18;18;Muy buena / Oso ona;;;;;;298;86;1013,7;0,25;
13/08/2017;20:00;2;17;Muy buena / Oso ona;20;25;Muy buena / Oso ona;;;;;;272;81;1013,2;0,22;
13/08/2017;19:00;6;17;Muy buena / Oso ona;27;21;Muy buena / Oso ona;;;;;;320;73;1012,9;0,33;
13/08/2017;18:00;1;9;Muy buena / Oso ona;12;17;Muy buena / Oso ona;;;;;;241;67;1012,9;1,19;
13/08/2017;17:00;1;7;Muy buena / Oso ona;9;14;Muy buena / Oso ona;;;;;;221;64;1013,1;1,28;
13/08/2017;16:00;1;6;Muy buena / Oso ona;8;12;Muy buena / Oso ona;;;;;;201;63;1013,3;0,78;
13/08/2017;15:00;1;6;Muy buena / Oso ona;8;14;Muy buena / Oso ona;;;;;;136;63;1013,7;0,4;
13/08/2017;14:00;1;6;Muy buena / Oso ona;8;11;Muy buena / Oso ona;;;;;;75;61;1014,2;0,67;
13/08/2017;13:00;1;7;Muy buena / Oso ona;9;12;Muy buena / Oso ona;;;;;;69;61;1014,7;0,62;
13/08/2017;12:00;2;7;Muy buena / Oso ona;10;14;Muy buena / Oso ona;;;;;;354;64;1015,3;0,13;
13/08/2017;11:00;3;11;Muy buena / Oso ona;15;5;Muy buena / Oso ona;;;;;;336;64;1016;0,27;
13/08/2017;10:00;3;9;Muy buena / Oso ona;13;2;Muy buena / Oso ona;;;;;;217;67;1016,6;0,19;
13/08/2017;09:00;2;7;Muy buena / Oso ona;10;2;Muy buena / Oso ona;;;;;;228;75;1017,2;1,38;
13/08/2017;08:00;2;8;Muy buena / Oso ona;11;5;Muy buena / Oso ona;;;;;;233;82;1017,5;1,78;
13/08/2017;07:00;2;8;Muy buena / Oso ona;10;9;Muy buena / Oso ona;;;;;;227;86;1017,6;1,76;
13/08/2017;06:00;1;8;Muy buena / Oso ona;10;7;Muy buena / Oso ona;;;;;;212;88;1017,4;1,5;
13/08/2017;05:00;1;8;Muy buena / Oso ona;10;9;Muy buena / Oso ona;;;;;;224;89;1017,6;1,27;
13/08/2017;04:00;1;9;Muy buena / Oso ona;10;11;Muy buena / Oso ona;;;;;;229;90;1017,8;0,98;
13/08/2017;03:00;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;;;;;;239;90;1018,1;0,55;
13/08/2017;02:00;1;10;Muy buena / Oso ona;12;10;Muy buena / Oso ona;;;;;;236;90;1018,2;0,36;
13/08/2017;01:00;1;10;Muy buena / Oso ona;12;9;Muy buena / Oso ona;;;;;;269;90;1018,5;0,21;
12/08/2017;24:00;1;13;Muy buena / Oso ona;15;11;Muy buena / Oso ona;;;;;;246;89;1018,8;0,46;
12/08/2017;23:00;1;12;Muy buena / Oso ona;14;14;Muy buena / Oso ona;;;;;;274;88;1019;0,18;
12/08/2017;22:00;1;11;Muy buena / Oso ona;13;12;Muy buena / Oso ona;;;;;;259;85;1019,2;0,32;
12/08/2017;21:00;1;10;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;222;78;1019,3;0,55;
12/08/2017;20:00;2;12;Muy buena / Oso ona;14;20;Muy buena / Oso ona;;;;;;239;74;1018,8;0,6;
12/08/2017;19:00;2;9;Muy buena / Oso ona;11;16;Muy buena / Oso ona;;;;;;290;66;1018,7;0,95;
12/08/2017;18:00;1;6;Muy buena / Oso ona;8;12;Muy buena / Oso ona;;;;;;317;53;1018,4;1,24;
12/08/2017;17:00;1;6;Muy buena / Oso ona;9;18;Muy buena / Oso ona;;;;;;274;43;1018,1;1,56;
12/08/2017;16:00;2;9;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;213;50;1018;1,01;
12/08/2017;15:00;2;9;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;332;48;1018;0,3;
12/08/2017;14:00;2;9;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;83;44;1018,3;0,22;
12/08/2017;13:00;2;10;Muy buena / Oso ona;13;10;Muy buena / Oso ona;;;;;;60;44;1018,6;0,63;
12/08/2017;12:00;3;12;Muy buena / Oso ona;16;11;Muy buena / Oso ona;;;;;;65;47;1018,9;0,86;
12/08/2017;11:00;4;16;Muy buena / Oso ona;22;6;Muy buena / Oso ona;;;;;;54;52;1019,4;0,56;
12/08/2017;10:00;8;20;Muy buena / Oso ona;32;2;Muy buena / Oso ona;;;;;;215;64;1019,8;0,36;
12/08/2017;09:00;3;8;Muy buena / Oso ona;13;2;Muy buena / Oso ona;;;;;;217;75;1020,2;1,11;
12/08/2017;08:00;4;8;Muy buena / Oso ona;13;2;Muy buena / Oso ona;;;;;;198;83;1020,6;0,65;
12/08/2017;07:00;2;7;Muy buena / Oso ona;10;6;Muy buena / Oso ona;;;;;;231;91;1020,4;1,41;
12/08/2017;06:00;1;7;Muy buena / Oso ona;10;10;Muy buena / Oso ona;;;;;;239;92;1020,2;1,62;
12/08/2017;05:00;1;8;Muy buena / Oso ona;10;12;Muy buena / Oso ona;;;;;;235;93;1020;1,74;
12/08/2017;04:00;1;8;Muy buena / Oso ona;10;10;Muy buena / Oso ona;;;;;;209;93;1020,3;0,42;
12/08/2017;03:00;1;8;Muy buena / Oso ona;10;11;Muy buena / Oso ona;;;;;;241;93;1020,7;1,16;
12/08/2017;02:00;1;9;Muy buena / Oso ona;11;20;Muy buena / Oso ona;;;;;;237;93;1020,7;0,54;
12/08/2017;01:00;1;9;Muy buena / Oso ona;11;17;Muy buena / Oso ona;;;;;;218;92;1021;0,12;
11/08/2017;24:00;1;10;Muy buena / Oso ona;12;13;Muy buena / Oso ona;;;;;;257;91;1021;0,18;
11/08/2017;23:00;1;11;Muy buena / Oso ona;13;16;Muy buena / Oso ona;;;;;;261;89;1021;0,36;
11/08/2017;22:00;1;12;Muy buena / Oso ona;14;17;Muy buena / Oso ona;;;;;;264;86;1021,3;0,38;
11/08/2017;21:00;2;16;Muy buena / Oso ona;20;18;Muy buena / Oso ona;;;;;;259;83;1021,6;0,26;
11/08/2017;20:00;1;15;Muy buena / Oso ona;17;24;Muy buena / Oso ona;;;;;;256;77;1021,1;0,2;
11/08/2017;19:00;1;13;Muy buena / Oso ona;15;21;Muy buena / Oso ona;;;;;;249;69;1020,9;0,3;
11/08/2017;18:00;2;9;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;207;59;1020,9;0,63;
11/08/2017;17:00;2;8;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;141;58;1020,8;0,89;
11/08/2017;16:00;2;7;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;109;56;1020,9;1,1;
11/08/2017;15:00;2;8;Muy buena / Oso ona;11;15;Muy buena / Oso ona;;;;;;95;57;1020,9;1,33;
11/08/2017;14:00;2;8;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;82;57;1021;1,63;
11/08/2017;13:00;2;8;Muy buena / Oso ona;11;13;Muy buena / Oso ona;;;;;;78;58;1021,2;1,22;
11/08/2017;12:00;2;9;Muy buena / Oso ona;13;14;Muy buena / Oso ona;;;;;;93;62;1021,2;1,6;
11/08/2017;11:00;3;10;Muy buena / Oso ona;15;8;Muy buena / Oso ona;;;;;;92;63;1021,4;1,36;
11/08/2017;10:00;3;13;Muy buena / Oso ona;18;13;Muy buena / Oso ona;;;;;;163;69;1021,4;0,86;
11/08/2017;09:00;3;13;Muy buena / Oso ona;17;;Sin datos / Daturik gabe;;;;;;222;76;1021,4;0,83;
11/08/2017;08:00;6;14;Muy buena / Oso ona;23;9;Muy buena / Oso ona;;;;;;236;86;1021,6;0,86;
11/08/2017;07:00;4;15;Muy buena / Oso ona;20;14;Muy buena / Oso ona;;;;;;219;90;1021,5;1,05;
11/08/2017;06:00;2;13;Muy buena / Oso ona;16;13;Muy buena / Oso ona;;;;;;182;89;1021,3;0,8;
11/08/2017;05:00;1;9;Muy buena / Oso ona;11;13;Muy buena / Oso ona;;;;;;159;89;1021;0,86;
11/08/2017;04:00;1;8;Muy buena / Oso ona;10;15;Muy buena / Oso ona;;;;;;178;89;1021;0,88;
11/08/2017;03:00;1;7;Muy buena / Oso ona;9;13;Muy buena / Oso ona;;;;;;202;89;1021,3;0,77;
11/08/2017;02:00;1;8;Muy buena / Oso ona;9;12;Muy buena / Oso ona;;;;;;207;89;1021,8;0,73;
11/08/2017;01:00;1;8;Muy buena / Oso ona;10;14;Muy buena / Oso ona;;;;;;194;89;1022,4;0,59;
10/08/2017;24:00;1;9;Muy buena / Oso ona;11;15;Muy buena / Oso ona;;;;;;232;88;1022,8;0,72;
10/08/2017;23:00;1;10;Muy buena / Oso ona;12;16;Muy buena / Oso ona;;;;;;360;87;1023,1;0,08;
10/08/2017;22:00;1;9;Muy buena / Oso ona;11;20;Muy buena / Oso ona;;;;;;298;85;1023,2;0,1;
10/08/2017;21:00;1;11;Muy buena / Oso ona;13;29;Muy buena / Oso ona;;;;;;293;81;1023,1;0,15;
10/08/2017;20:00;1;10;Muy buena / Oso ona;12;27;Muy buena / Oso ona;;;;;;140;73;1022,8;0,15;
10/08/2017;19:00;1;7;Muy buena / Oso ona;8;18;Muy buena / Oso ona;;;;;;185;70;1022,6;0,84;
10/08/2017;18:00;1;7;Muy buena / Oso ona;9;13;Muy buena / Oso ona;;;;;;183;67;1022,4;1,35;
10/08/2017;17:00;1;6;Muy buena / Oso ona;8;12;Muy buena / Oso ona;;;;;;166;67;1022,4;1,32;
10/08/2017;16:00;2;7;Muy buena / Oso ona;9;11;Muy buena / Oso ona;;;;;;165;69;1022,3;1,58;
10/08/2017;15:00;1;6;Muy buena / Oso ona;8;8;Muy buena / Oso ona;;;;;;178;73;1022,4;1,36;
10/08/2017;14:00;1;7;Muy buena / Oso ona;9;6;Muy buena / Oso ona;;;;;;184;75;1022,6;1,12;
10/08/2017;13:00;2;12;Muy buena / Oso ona;15;16;Muy buena / Oso ona;;;;;;116;83;1023;0,14;
10/08/2017;12:00;1;6;Muy buena / Oso ona;8;15;Muy buena / Oso ona;;;;;;166;74;1022,7;0,96;
10/08/2017;11:00;2;7;Muy buena / Oso ona;10;7;Muy buena / Oso ona;;;;;;202;71;1022,5;1,35;
10/08/2017;10:00;2;10;Muy buena / Oso ona;13;6;Muy buena / Oso ona;;;;;;209;74;1022,3;0,72;
10/08/2017;09:00;2;12;Muy buena / Oso ona;16;6;Muy buena / Oso ona;;;;;;197;82;1022;0,98;
10/08/2017;08:00;4;26;Muy buena / Oso ona;32;8;Muy buena / Oso ona;;;;;;218;92;1021,9;0,92;
10/08/2017;07:00;3;22;Muy buena / Oso ona;26;8;Muy buena / Oso ona;;;;;;179;94;1021,7;0,84;
10/08/2017;06:00;2;14;Muy buena / Oso ona;17;6;Muy buena / Oso ona;;;;;;220;94;1021,3;0,61;
10/08/2017;05:00;2;11;Muy buena / Oso ona;13;8;Muy buena / Oso ona;;;;;;232;93;1021,1;1,39;
10/08/2017;04:00;1;7;Muy buena / Oso ona;9;8;Muy buena / Oso ona;;;;;;229;93;1021;0,66;
10/08/2017;03:00;1;6;Muy buena / Oso ona;7;12;Muy buena / Oso ona;;;;;;271;91;1021,3;0,03;
10/08/2017;02:00;1;6;Muy buena / Oso ona;8;13;Muy buena / Oso ona;;;;;;244;88;1021,5;0,31;
10/08/2017;01:00;1;7;Muy buena / Oso ona;8;15;Muy buena / Oso ona;;;;;;186;88;1021,8;0,45;
09/08/2017;24:00;1;5;Muy buena / Oso ona;6;12;Muy buena / Oso ona;;;;;;282;84;1021,7;0,3;
09/08/2017;23:00;1;5;Muy buena / Oso ona;7;9;Muy buena / Oso ona;;;;;;238;74;1021,6;0,68;
09/08/2017;22:00;1;8;Muy buena / Oso ona;9;11;Muy buena / Oso ona;;;;;;237;74;1021,3;0,55;
09/08/2017;21:00;1;9;Muy buena / Oso ona;11;12;Muy buena / Oso ona;;;;;;237;71;1020,8;0,62;
09/08/2017;20:00;1;9;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;194;71;1020,4;0,7;
09/08/2017;19:00;1;6;Muy buena / Oso ona;7;16;Muy buena / Oso ona;;;;;;207;65;1019,8;1,44;
09/08/2017;18:00;1;5;Muy buena / Oso ona;7;13;Muy buena / Oso ona;;;;;;203;61;1019,3;2,38;
09/08/2017;17:00;1;6;Muy buena / Oso ona;8;6;Muy buena / Oso ona;;;;;;182;57;1019;2,19;
09/08/2017;16:00;2;6;Muy buena / Oso ona;8;9;Muy buena / Oso ona;;;;;;172;59;1018,8;1,81;
09/08/2017;15:00;1;6;Muy buena / Oso ona;8;6;Muy buena / Oso ona;;;;;;160;63;1018,7;1,81;
09/08/2017;14:00;1;6;Muy buena / Oso ona;9;11;Muy buena / Oso ona;;;;;;184;63;1018,5;2,2;
09/08/2017;13:00;1;6;Muy buena / Oso ona;8;16;Muy buena / Oso ona;;;;;;183;67;1018,2;1,58;
09/08/2017;12:00;1;7;Muy buena / Oso ona;9;3;Muy buena / Oso ona;;;;;;156;63;1017,6;1,61;
09/08/2017;11:00;2;6;Muy buena / Oso ona;9;3;Muy buena / Oso ona;;;;;;175;74;1017,6;0,57;
09/08/2017;10:00;2;7;Muy buena / Oso ona;10;3;Muy buena / Oso ona;;;;;;221;78;1017,6;1,66;
09/08/2017;09:00;1;8;Muy buena / Oso ona;10;2;Muy buena / Oso ona;;;;;;251;86;1016,9;1,07;
09/08/2017;08:00;1;9;Muy buena / Oso ona;11;8;Muy buena / Oso ona;;;;;;219;90;1016,6;0,64;
09/08/2017;07:00;1;13;Muy buena / Oso ona;15;11;Muy buena / Oso ona;;;;;;154;87;1016;0,21;
09/08/2017;06:00;2;15;Muy buena / Oso ona;18;6;Muy buena / Oso ona;;;;;;260;80;1015,1;0,36;
09/08/2017;05:00;2;11;Muy buena / Oso ona;13;7;Muy buena / Oso ona;;;;;;225;78;1014,7;0,43;
09/08/2017;04:00;1;5;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;;;;;255;77;1014,8;0,33;
09/08/2017;03:00;1;6;Muy buena / Oso ona;8;13;Muy buena / Oso ona;;;;;;267;83;1015,2;0,14;
09/08/2017;02:00;1;7;Muy buena / Oso ona;8;16;Muy buena / Oso ona;;;;;;347;83;1015,6;0,15;
09/08/2017;01:00;1;7;Muy buena / Oso ona;9;10;Muy buena / Oso ona;;;;;;318;83;1015,8;0,02;
08/08/2017;24:00;1;8;Muy buena / Oso ona;9;9;Muy buena / Oso ona;;;;;;280;83;1016;0,14;
08/08/2017;23:00;1;10;Muy buena / Oso ona;12;11;Muy buena / Oso ona;;;;;;297;83;1016,1;0,14;
08/08/2017;22:00;1;10;Muy buena / Oso ona;12;11;Muy buena / Oso ona;;;;;;246;81;1016,3;0,52;
08/08/2017;21:00;2;12;Muy buena / Oso ona;15;12;Muy buena / Oso ona;;;;;;262;77;1016,5;0,14;
08/08/2017;20:00;1;11;Muy buena / Oso ona;13;16;Muy buena / Oso ona;;;;;;205;73;1016,4;0,39;
08/08/2017;19:00;2;11;Muy buena / Oso ona;14;15;Muy buena / Oso ona;;;;;;187;70;1016;0,15;
08/08/2017;18:00;1;7;Muy buena / Oso ona;9;3;Muy buena / Oso ona;;;;;;128;60;1015,9;0,52;
08/08/2017;17:00;2;8;Muy buena / Oso ona;11;6;Muy buena / Oso ona;;;;;;110;64;1016,1;0,94;
08/08/2017;16:00;2;8;Muy buena / Oso ona;11;15;Muy buena / Oso ona;;;;;;177;70;1016,4;1,09;
08/08/2017;15:00;2;13;Muy buena / Oso ona;16;3;Muy buena / Oso ona;;;;;;105;67;1016,3;1,13;
08/08/2017;14:00;2;9;Muy buena / Oso ona;12;3;Muy buena / Oso ona;;;;;;109;71;1016,5;0,57;
08/08/2017;13:00;2;8;Muy buena / Oso ona;11;7;Muy buena / Oso ona;;;;;;130;81;1016,6;0,87;
08/08/2017;12:00;2;7;Muy buena / Oso ona;10;14;Muy buena / Oso ona;;;;;;152;77;1016,1;1,23;
08/08/2017;11:00;2;12;Muy buena / Oso ona;16;;Sin datos / Daturik gabe;;;;;;114;73;1015,7;0,51;
08/08/2017;10:00;;;Sin datos / Daturik gabe;;;Sin datos / Daturik gabe;;;;;;130;73;1015,5;0,29;
08/08/2017;09:00;2;8;Muy buena / Oso ona;11;8;Muy buena / Oso ona;;;;;;214;79;1015,1;0,28;
08/08/2017;08:00;2;13;Muy buena / Oso ona;16;8;Muy buena / Oso ona;;;;;;284;81;1014,7;0,6;
08/08/2017;07:00;2;19;Muy buena / Oso ona;22;12;Muy buena / Oso ona;;;;;;47;87;1014,3;0,29;
08/08/2017;06:00;1;8;Muy buena / Oso ona;10;14;Muy buena / Oso ona;;;;;;340;85;1013,9;0,22;
08/08/2017;05:00;1;7;Muy buena / Oso ona;8;15;Muy buena / Oso ona;;;;;;235;80;1013,6;0,23;
08/08/2017;04:00;1;5;Muy buena / Oso ona;6;12;Muy buena / Oso ona;;;;;;224;73;1013,6;0,81;
08/08/2017;03:00;1;4;Muy buena / Oso ona;6;11;Muy buena / Oso ona;;;;;;140;75;1013,5;0,92;
08/08/2017;02:00;1;3;Muy buena / Oso ona;5;7;Muy buena / Oso ona;;;;;;182;76;1013,4;1,1;
08/08/2017;01:00;1;3;Muy buena / Oso ona;5;8;Muy buena / Oso ona;;;;;;181;81;1013,6;1,16;
07/08/2017;24:00;1;3;Muy buena / Oso ona;5;4;Muy buena / Oso ona;;;;;;184;81;1013,3;1,31;
07/08/2017;23:00;1;4;Muy buena / Oso ona;5;2;Muy buena / Oso ona;;;;;;263;81;1013,2;0,48;
07/08/2017;22:00;1;4;Muy buena / Oso ona;6;8;Muy buena / Oso ona;;;;;;188;86;1012,7;1,57;
07/08/2017;21:00;1;5;Muy buena / Oso ona;7;11;Muy buena / Oso ona;;;;;;187;86;1011,7;1,4;
07/08/2017;20:00;1;5;Muy buena / Oso ona;7;15;Muy buena / Oso ona;;;;;;191;84;1010,9;1,5;
07/08/2017;19:00;1;5;Muy buena / Oso ona;7;8;Muy buena / Oso ona;;;;;;191;78;1010,4;1,13;
07/08/2017;18:00;1;6;Muy buena / Oso ona;7;7;Muy buena / Oso ona;;;;;;196;77;1009,8;0,93;
07/08/2017;17:00;2;8;Muy buena / Oso ona;10;20;Muy buena / Oso ona;;;;;;147;81;1009,9;1,07;
07/08/2017;16:00;2;7;Muy buena / Oso ona;9;22;Muy buena / Oso ona;;;;;;198;79;1009,6;1,57;
07/08/2017;15:00;1;9;Muy buena / Oso ona;12;30;Muy buena / Oso ona;;;;;;174;78;1009,3;0,58;
07/08/2017;14:00;1;9;Muy buena / Oso ona;11;36;Muy buena / Oso ona;;;;;;168;76;1009,3;0,94;
07/08/2017;13:00;2;12;Muy buena / Oso ona;15;33;Muy buena / Oso ona;;;;;;138;71;1009,4;0,47;
07/08/2017;12:00;4;17;Muy buena / Oso ona;22;13;Muy buena / Oso ona;;;;;;43;65;1009,7;0,09;
07/08/2017;11:00;2;9;Muy buena / Oso ona;13;19;Muy buena / Oso ona;;;;;;236;65;1010,1;0,11;
07/08/2017;10:00;1;7;Muy buena / Oso ona;10;16;Muy buena / Oso ona;;;;;;248;70;1010,5;1,27;
07/08/2017;09:00;5;8;Muy buena / Oso ona;15;6;Muy buena / Oso ona;;;;;;244;72;1011;1,5;
07/08/2017;08:00;4;15;Muy buena / Oso ona;20;9;Muy buena / Oso ona;;;;;;239;79;1011,5;1,1;
07/08/2017;07:00;3;20;Muy buena / Oso ona;26;13;Muy buena / Oso ona;;;;;;214;87;1011,7;0,52;
07/08/2017;06:00;1;14;Muy buena / Oso ona;16;13;Muy buena / Oso ona;;;;;;234;90;1011,8;0,65;
07/08/2017;05:00;1;12;Muy buena / Oso ona;13;12;Muy buena / Oso ona;;;;;;184;92;1012;0,06;
07/08/2017;04:00;2;9;Muy buena / Oso ona;12;14;Muy buena / Oso ona;;;;;;297;92;1012,5;0,13;
07/08/2017;03:00;1;8;Muy buena / Oso ona;9;16;Muy buena / Oso ona;;;;;;249;92;1013,3;0,26;
07/08/2017;02:00;1;8;Muy buena / Oso ona;10;17;Muy buena / Oso ona;;;;;;275;91;1014,1;0,26;
07/08/2017;01:00;1;8;Muy buena / Oso ona;10;18;Muy buena / Oso ona;;;;;;302;89;1014,7;0,19;
06/08/2017;24:00;1;11;Muy buena / Oso ona;13;;Sin datos / Daturik gabe;;;;;;282;87;1015,4;0,22;
06/08/2017;23:00;1;11;Muy buena / Oso ona;12;;Sin datos / Daturik gabe;;;;;;316;86;1015,9;0,17;
06/08/2017;22:00;1;9;Muy buena / Oso ona;11;;Sin datos / Daturik gabe;;;;;;290;83;1016;0,15;
06/08/2017;21:00;1;10;Muy buena / Oso ona;12;;Sin datos / Daturik gabe;;;;;;216;80;1016,3;0,47;
06/08/2017;20:00;1;8;Muy buena / Oso ona;10;;Sin datos / Daturik gabe;;;;;;335;79;1016,1;0,21;
06/08/2017;19:00;1;8;Muy buena / Oso ona;9;;Sin datos / Daturik gabe;;;;;;114;72;1016,2;0,68;
06/08/2017;18:00;1;7;Muy buena / Oso ona;8;;Sin datos / Daturik gabe;;;;;;119;71;1016,5;0,98;
06/08/2017;17:00;1;6;Muy buena / Oso ona;8;;Sin datos / Daturik gabe;;;;;;158;73;1016,8;0,69;
