Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
21/02/2017;04:00;3;19;Muy buena / Oso ona;24;5;"Muy buena / ";;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;178;96;1027,1;0;0,4;4,8;1,24
21/02/2017;03:00;4;23;Muy buena / Oso ona;29;;"Sin datos / ";;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;184;95;1027,6;0;0,4;5,1;0,79
21/02/2017;02:00;4;26;Muy buena / Oso ona;32;3;"Muy buena / ";13;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;190;95;1028;0;0,4;5,5;0,88
21/02/2017;01:00;5;28;Muy buena / Oso ona;37;2;"Muy buena / ";16;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;194;95;1028,3;0;0,4;5,8;0,71
20/02/2017;24:00;6;32;Muy buena / Oso ona;41;3;"Muy buena / ";27;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;2;Muy buena / Oso ona;300;94;1028,2;0;0,4;7,1;0,19
20/02/2017;23:00;8;40;Muy buena / Oso ona;52;5;"Muy buena / ";33;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;195;94;1028,2;0;0,4;6,4;0,75
20/02/2017;22:00;14;44;Muy buena / Oso ona;66;6;"Muy buena / ";42;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;2;Muy buena / Oso ona;196;93;1028,1;0;0,4;7;0,59
20/02/2017;21:00;17;47;Muy buena / Oso ona;73;8;"Muy buena / ";51;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;2;Muy buena / Oso ona;197;92;1028;0;0,4;7,7;0,73
20/02/2017;20:00;19;42;Muy buena / Oso ona;71;24;"Muy buena / ";59;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;2;Muy buena / Oso ona;199;89;1027,8;0;0,4;8,7;0,62
20/02/2017;19:00;14;37;Muy buena / Oso ona;58;32;"Muy buena / ";61;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;256;85;1027,4;0;0,4;9,9;0,3
20/02/2017;18:00;12;37;Muy buena / Oso ona;56;38;"Muy buena / ";60;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;2;Muy buena / Oso ona;351;79;1027,2;0;8;12,6;1,58
20/02/2017;17:00;5;16;Muy buena / Oso ona;23;75;"Buena / ";57;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;2;Muy buena / Oso ona;20;72;1027,1;0;32,5;13,7;1
20/02/2017;16:00;7;18;Muy buena / Oso ona;29;74;"Buena / ";48;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;2;Muy buena / Oso ona;31;77;1027,2;0;106,5;12,9;1,62
20/02/2017;15:00;7;13;Muy buena / Oso ona;24;77;"Buena / ";40;;Sin datos / Daturik gabe;0;Muy buena / Oso ona;2;Muy buena / Oso ona;17;78;1027,4;0;236,5;12,8;1,66
20/02/2017;14:00;7;12;Muy buena / Oso ona;22;78;"Buena / ";31;;Sin datos / Daturik gabe;0;Muy buena / Oso ona;2;Muy buena / Oso ona;337;80;1027,7;0;191;12,2;2,45
20/02/2017;13:00;8;15;Muy buena / Oso ona;27;73;"Buena / ";24;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;2;Muy buena / Oso ona;354;80;1028,3;0;175,7;12,6;1,58
20/02/2017;12:00;16;35;Muy buena / Oso ona;59;44;"Muy buena / ";20;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;2;Muy buena / Oso ona;258;84;1028,7;0;121;12,9;0,74
20/02/2017;11:00;37;58;Muy buena / Oso ona;115;21;"Muy buena / ";18;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;195;87;1028,7;0;115,7;11,6;0,87
20/02/2017;10:00;18;54;Muy buena / Oso ona;82;13;"Muy buena / ";18;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;229;92;1028,7;0;40,4;10,6;1,06
20/02/2017;09:00;36;64;Muy buena / Oso ona;119;7;"Muy buena / ";19;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;3;Muy buena / Oso ona;232;90;1028,6;0;14,4;10,7;0,69
20/02/2017;08:00;41;56;Muy buena / Oso ona;119;9;"Muy buena / ";19;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;230;92;1028,1;0;5,1;10,6;0,61
20/02/2017;07:00;38;48;Muy buena / Oso ona;106;4;"Muy buena / ";;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;2;Muy buena / Oso ona;201;93;1027,8;0;0,5;10,4;0,55
20/02/2017;06:00;6;22;Muy buena / Oso ona;30;24;"Muy buena / ";;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;2;Muy buena / Oso ona;354;92;1027,6;0;0,4;11,2;0,27
20/02/2017;05:00;2;11;Muy buena / Oso ona;14;34;"Muy buena / ";;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;193;92;1027,6;0;0,4;10,5;0,46
20/02/2017;04:00;1;11;Muy buena / Oso ona;13;34;"Muy buena / ";;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;179;92;1027,7;0;0,4;10,5;0,58
20/02/2017;03:00;1;14;Muy buena / Oso ona;15;;"Sin datos / ";;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;208;91;1028,1;0;0,4;10,8;0,49
20/02/2017;02:00;1;15;Muy buena / Oso ona;17;45;"Muy buena / ";13;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;272;92;1028,4;0;0,4;11;0,74
20/02/2017;01:00;4;37;Muy buena / Oso ona;43;8;"Muy buena / ";20;;Sin datos / Daturik gabe;28;Buena / Ona;2;Muy buena / Oso ona;187;92;1028,5;0;0,4;10,4;0,33
19/02/2017;24:00;11;49;Muy buena / Oso ona;66;2;"Muy buena / ";30;;Sin datos / Daturik gabe;24;Muy buena / Oso ona;2;Muy buena / Oso ona;333;92;1028,8;0;0,4;11,2;0,27
19/02/2017;23:00;11;53;Muy buena / Oso ona;70;2;"Muy buena / ";36;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;184;93;1029;0;0,4;9,9;0,46
19/02/2017;22:00;13;57;Muy buena / Oso ona;77;3;"Muy buena / ";46;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;205;94;1028,6;0;0,4;9,5;0,37
19/02/2017;21:00;10;36;Muy buena / Oso ona;51;14;"Muy buena / ";55;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;2;Muy buena / Oso ona;194;94;1028,4;0;0,4;9,2;0,4
19/02/2017;20:00;9;31;Muy buena / Oso ona;45;21;"Muy buena / ";63;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;2;Muy buena / Oso ona;192;93;1028,2;0;0,4;9,5;0,56
19/02/2017;19:00;9;34;Muy buena / Oso ona;48;28;"Muy buena / ";70;;Sin datos / Daturik gabe;19;Muy buena / Oso ona;2;Muy buena / Oso ona;211;91;1028;0;0,4;10,3;0,27
19/02/2017;18:00;4;14;Muy buena / Oso ona;20;64;"Buena / ";76;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;2;Muy buena / Oso ona;346;88;1027,6;0;13,2;12,4;1,47
19/02/2017;17:00;3;8;Muy buena / Oso ona;12;77;"Buena / ";77;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;2;Muy buena / Oso ona;360;89;1027,6;0;33,2;12;1,39
19/02/2017;16:00;3;6;Muy buena / Oso ona;10;78;"Buena / ";70;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;2;Muy buena / Oso ona;344;88;1027,6;0;51,9;12,1;1,98
19/02/2017;15:00;2;6;Muy buena / Oso ona;9;82;"Buena / ";63;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;2;Muy buena / Oso ona;310;86;1027,8;0;67,1;12,4;1,12
19/02/2017;14:00;4;13;Muy buena / Oso ona;19;77;"Buena / ";58;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;2;Muy buena / Oso ona;356;83;1027,9;0;123,9;12,7;0,95
19/02/2017;13:00;4;9;Muy buena / Oso ona;14;78;"Buena / ";56;;Sin datos / Daturik gabe;7;Muy buena / Oso ona;2;Muy buena / Oso ona;354;81;1028,1;0;206,6;13;1,12
19/02/2017;12:00;4;10;Muy buena / Oso ona;16;75;"Buena / ";57;;Sin datos / Daturik gabe;8;Muy buena / Oso ona;2;Muy buena / Oso ona;353;85;1028,3;0;149,6;13,7;1,43
19/02/2017;11:00;4;5;Muy buena / Oso ona;11;75;"Buena / ";57;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;2;Muy buena / Oso ona;252;86;1028,3;0;120,1;12,6;1,42
19/02/2017;10:00;4;9;Muy buena / Oso ona;15;73;"Buena / ";54;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;2;Muy buena / Oso ona;231;86;1027,9;0;131,4;12,3;2,62
19/02/2017;09:00;16;35;Muy buena / Oso ona;60;19;"Muy buena / ";51;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;2;Muy buena / Oso ona;198;92;1027,3;0;49,5;10,9;0,95
19/02/2017;08:00;6;20;Muy buena / Oso ona;30;27;"Muy buena / ";50;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;206;93;1026,6;0;15,7;10,1;0,57
19/02/2017;07:00;2;9;Muy buena / Oso ona;13;43;"Muy buena / ";;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;2;Muy buena / Oso ona;198;92;1025,7;0;0,7;10,6;0,56
19/02/2017;06:00;2;6;Muy buena / Oso ona;8;61;"Buena / ";;;Sin datos / Daturik gabe;19;Muy buena / Oso ona;2;Muy buena / Oso ona;296;92;1025,2;0;0,4;12,2;0,63
19/02/2017;05:00;1;3;Muy buena / Oso ona;5;79;"Buena / ";;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;331;93;1024,8;0;0,4;11,5;0,99
19/02/2017;04:00;1;5;Muy buena / Oso ona;6;79;"Buena / ";;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;93;1024,2;0;0,4;11,7;0,78
19/02/2017;03:00;1;7;Muy buena / Oso ona;9;;"Sin datos / ";;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;353;92;1023,8;0;0,4;11,8;0,64
19/02/2017;02:00;2;31;Muy buena / Oso ona;34;25;"Muy buena / ";38;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;1;Muy buena / Oso ona;169;90;1023,4;0;0,4;10,7;0,26
19/02/2017;01:00;4;40;Muy buena / Oso ona;46;12;"Muy buena / ";43;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;191;91;1023,1;0;0,4;9,9;0,61
18/02/2017;24:00;7;30;Muy buena / Oso ona;40;15;"Muy buena / ";53;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;297;92;1022,9;0;0,4;10,5;0,12
18/02/2017;23:00;11;35;Muy buena / Oso ona;52;13;"Muy buena / ";55;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;2;Muy buena / Oso ona;196;92;1022,8;0;0,4;9,5;0,65
18/02/2017;22:00;6;31;Muy buena / Oso ona;40;22;"Muy buena / ";63;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;191;92;1022,5;0;0,4;9,1;0,72
18/02/2017;21:00;6;23;Muy buena / Oso ona;32;43;"Muy buena / ";68;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;2;Muy buena / Oso ona;220;90;1022,1;0;0,4;9,7;1,03
18/02/2017;20:00;4;13;Muy buena / Oso ona;19;63;"Buena / ";70;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;233;86;1021,7;0;0,4;11;1,13
18/02/2017;19:00;4;12;Muy buena / Oso ona;18;75;"Buena / ";69;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;237;85;1021,5;0;0,4;11,4;1,43
18/02/2017;18:00;5;11;Muy buena / Oso ona;19;75;"Buena / ";63;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;2;Muy buena / Oso ona;254;86;1021,2;0;2,1;12,1;1,08
18/02/2017;17:00;5;10;Muy buena / Oso ona;18;77;"Buena / ";55;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;2;Muy buena / Oso ona;217;85;1020,6;0;17,5;11,5;1,93
18/02/2017;16:00;4;13;Muy buena / Oso ona;20;74;"Buena / ";46;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;330;84;1020,4;0;32,1;12,2;0,15
18/02/2017;15:00;4;7;Muy buena / Oso ona;13;77;"Buena / ";37;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;2;Muy buena / Oso ona;2;83;1020,3;0;130,7;12,6;1,2
18/02/2017;14:00;6;9;Muy buena / Oso ona;18;62;"Buena / ";28;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;3;Muy buena / Oso ona;346;81;1020,4;0;518,6;13,2;2,89
18/02/2017;13:00;5;10;Muy buena / Oso ona;18;56;"Muy buena / ";20;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;3;Muy buena / Oso ona;340;74;1020,8;0;565;13,4;3,2
18/02/2017;12:00;10;19;Muy buena / Oso ona;35;55;"Muy buena / ";14;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;4;Muy buena / Oso ona;3;63;1021,3;0;487,7;15,8;2,61
18/02/2017;11:00;31;40;Muy buena / Oso ona;87;25;"Muy buena / ";7;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;4;Muy buena / Oso ona;44;60;1021,5;0;341,2;15,3;0,55
18/02/2017;10:00;52;46;Muy buena / Oso ona;126;11;"Muy buena / ";4;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;3;Muy buena / Oso ona;181;69;1021,5;0;307;13;0,38
18/02/2017;09:00;84;42;Muy buena / Oso ona;171;5;"Muy buena / ";3;;Sin datos / Daturik gabe;23;Muy buena / Oso ona;3;Muy buena / Oso ona;180;83;1021,4;0;167,6;8,8;1,02
18/02/2017;08:00;48;28;Muy buena / Oso ona;101;3;"Muy buena / ";3;;Sin datos / Daturik gabe;24;Muy buena / Oso ona;2;Muy buena / Oso ona;188;93;1021,1;0;20;5,9;0,91
18/02/2017;07:00;14;23;Muy buena / Oso ona;45;3;"Muy buena / ";;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;180;94;1020,9;0;0,6;5,4;1,25
18/02/2017;06:00;8;20;Muy buena / Oso ona;31;3;"Muy buena / ";;;Sin datos / Daturik gabe;23;Muy buena / Oso ona;1;Muy buena / Oso ona;174;93;1021,2;0;0,4;6,3;0,28
18/02/2017;05:00;5;21;Muy buena / Oso ona;29;4;"Muy buena / ";;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;1;Muy buena / Oso ona;180;93;1021,2;0;0,4;5,7;1,21
18/02/2017;04:00;5;24;Muy buena / Oso ona;31;2;"Muy buena / ";;;Sin datos / Daturik gabe;21;Muy buena / Oso ona;;Sin datos / Daturik gabe;188;93;1021,6;0;0,4;5,7;0,94
18/02/2017;03:00;13;27;Muy buena / Oso ona;46;;"Sin datos / ";;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;177;92;1022,2;0;0,4;6,2;0,81
18/02/2017;02:00;8;31;Muy buena / Oso ona;44;2;"Muy buena / ";6;;Sin datos / Daturik gabe;25;Muy buena / Oso ona;2;Muy buena / Oso ona;176;91;1022,6;0;0,4;6,7;1,01
18/02/2017;01:00;18;38;Muy buena / Oso ona;66;2;"Muy buena / ";11;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;2;Muy buena / Oso ona;183;90;1023,2;0;0,4;7,1;0,9
17/02/2017;24:00;17;40;Muy buena / Oso ona;66;2;"Muy buena / ";19;;Sin datos / Daturik gabe;19;Muy buena / Oso ona;2;Muy buena / Oso ona;347;89;1023,6;0;0,4;8,6;0,18
17/02/2017;23:00;22;44;Muy buena / Oso ona;78;2;"Muy buena / ";25;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;2;Muy buena / Oso ona;192;88;1023,8;0;0,4;8,1;0,81
17/02/2017;22:00;28;54;Muy buena / Oso ona;96;2;"Muy buena / ";32;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;2;Muy buena / Oso ona;199;85;1024;0;0,4;8,7;0,67
17/02/2017;21:00;37;62;Muy buena / Oso ona;118;2;"Muy buena / ";39;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;3;Muy buena / Oso ona;188;82;1024,1;0;0,4;9,5;0,61
17/02/2017;20:00;36;58;Muy buena / Oso ona;114;8;"Muy buena / ";45;;Sin datos / Daturik gabe;20;Muy buena / Oso ona;3;Muy buena / Oso ona;211;76;1024,2;0;0,4;10,8;0,52
17/02/2017;19:00;23;54;Muy buena / Oso ona;90;19;"Muy buena / ";48;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;2;Muy buena / Oso ona;229;70;1024,2;0;0,4;12,3;0,27
17/02/2017;18:00;14;47;Muy buena / Oso ona;69;41;"Muy buena / ";50;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;16;65;1023,9;0;8,4;15;2,01
17/02/2017;17:00;16;41;Muy buena / Oso ona;65;56;"Muy buena / ";46;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;3;Muy buena / Oso ona;36;57;1023,8;0;32,3;15,5;2,01
17/02/2017;16:00;9;26;Muy buena / Oso ona;40;68;"Buena / ";40;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;3;Muy buena / Oso ona;28;53;1024,1;0;73,6;16,3;2,22
17/02/2017;15:00;14;30;Muy buena / Oso ona;51;57;"Muy buena / ";31;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;3;Muy buena / Oso ona;31;58;1024,6;0;381;15,3;2,62
17/02/2017;14:00;13;26;Muy buena / Oso ona;46;58;"Muy buena / ";24;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;3;Muy buena / Oso ona;35;57;1025,3;0;538,5;15,6;2,89
17/02/2017;13:00;12;27;Muy buena / Oso ona;45;51;"Muy buena / ";18;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;3;Muy buena / Oso ona;42;62;1026,1;0;579,9;15;2,2
17/02/2017;12:00;26;40;Muy buena / Oso ona;80;33;"Muy buena / ";13;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;3;Muy buena / Oso ona;28;58;1026,9;0;483,5;17,2;2,32
17/02/2017;11:00;24;40;Muy buena / Oso ona;77;33;"Muy buena / ";10;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;3;Muy buena / Oso ona;158;55;1027,1;0;354,3;16,8;0,86
17/02/2017;10:00;75;62;Muy buena / Oso ona;177;12;"Muy buena / ";7;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;4;Muy buena / Oso ona;166;66;1027,5;0;319,2;13,7;1,19
17/02/2017;09:00;188;83;Muy buena / Oso ona;371;4;"Muy buena / ";6;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;4;Muy buena / Oso ona;167;78;1027,7;0;174,5;9,9;1,33
17/02/2017;08:00;131;60;Muy buena / Oso ona;261;2;"Muy buena / ";6;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;4;Muy buena / Oso ona;174;90;1027,6;0;19,6;6,5;1,61
17/02/2017;07:00;57;37;Muy buena / Oso ona;124;2;"Muy buena / ";;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;3;Muy buena / Oso ona;182;90;1027,2;0;0,9;6,3;1,47
17/02/2017;06:00;10;24;Muy buena / Oso ona;38;7;"Muy buena / ";;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;2;Muy buena / Oso ona;212;90;1027,2;0;0,4;7,5;0,66
17/02/2017;05:00;5;18;Muy buena / Oso ona;25;11;"Muy buena / ";;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;1;Muy buena / Oso ona;186;90;1027,4;0;0,4;6,4;1,49
17/02/2017;04:00;6;15;Muy buena / Oso ona;23;10;"Muy buena / ";;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;182;89;1027,6;0;0,4;6,7;1,59
17/02/2017;03:00;1;16;Muy buena / Oso ona;18;;"Sin datos / ";;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;184;88;1028;0;0,4;7;1,48
17/02/2017;02:00;6;24;Muy buena / Oso ona;33;7;"Muy buena / ";9;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;2;Muy buena / Oso ona;186;88;1028,2;0;0,4;7,4;1,36
17/02/2017;01:00;2;31;Muy buena / Oso ona;33;5;"Muy buena / ";15;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;1;Muy buena / Oso ona;184;88;1028,5;0;0,4;7,6;1,35
16/02/2017;24:00;9;40;Muy buena / Oso ona;54;2;"Muy buena / ";25;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;2;Muy buena / Oso ona;168;87;1028,8;0;0,4;9,3;0,45
16/02/2017;23:00;18;46;Muy buena / Oso ona;73;2;"Muy buena / ";31;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;185;85;1029,1;0;0,4;8,8;0,98
16/02/2017;22:00;17;55;Muy buena / Oso ona;80;2;"Muy buena / ";41;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;2;Muy buena / Oso ona;188;83;1029,1;0;0,4;9,4;0,9
16/02/2017;21:00;28;61;Muy buena / Oso ona;103;3;"Muy buena / ";50;;Sin datos / Daturik gabe;19;Muy buena / Oso ona;2;Muy buena / Oso ona;184;78;1029;0;0,4;10,5;0,69
16/02/2017;20:00;39;65;Muy buena / Oso ona;125;6;"Muy buena / ";58;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;196;73;1028,9;0;0,4;11,9;0,52
16/02/2017;19:00;17;45;Muy buena / Oso ona;70;38;"Muy buena / ";65;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;3;Muy buena / Oso ona;306;65;1028,8;0;0,4;14,1;0,26
16/02/2017;18:00;10;44;Muy buena / Oso ona;59;47;"Muy buena / ";68;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;2;Muy buena / Oso ona;9;57;1028,2;0;7;17,2;1,97
16/02/2017;17:00;5;22;Muy buena / Oso ona;30;74;"Buena / ";69;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;3;Muy buena / Oso ona;17;52;1027,8;0;30,9;17,3;1,37
16/02/2017;16:00;6;19;Muy buena / Oso ona;29;77;"Buena / ";65;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;3;Muy buena / Oso ona;32;53;1027,7;0;76,5;17;2,4
16/02/2017;15:00;4;14;Muy buena / Oso ona;21;81;"Buena / ";56;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;3;Muy buena / Oso ona;29;51;1027,9;0;372,6;17,4;2,19
16/02/2017;14:00;8;20;Muy buena / Oso ona;33;73;"Buena / ";47;;Sin datos / Daturik gabe;12;Muy buena / Oso ona;4;Muy buena / Oso ona;31;53;1028,4;0;397;16,5;2,68
16/02/2017;13:00;11;25;Muy buena / Oso ona;42;66;"Buena / ";40;;Sin datos / Daturik gabe;9;Muy buena / Oso ona;4;Muy buena / Oso ona;34;53;1029,2;0;565,6;16,6;2,9
16/02/2017;12:00;10;21;Muy buena / Oso ona;36;63;"Buena / ";38;;Sin datos / Daturik gabe;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;90;1029,8;0;438,3;;
16/02/2017;11:00;8;18;Muy buena / Oso ona;29;62;"Buena / ";39;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;100;1029,9;0;303,5;;
16/02/2017;10:00;9;24;Muy buena / Oso ona;38;54;"Muy buena / ";35;;Sin datos / Daturik gabe;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;100;1030;0;194;;
16/02/2017;09:00;16;29;Muy buena / Oso ona;53;47;"Muy buena / ";32;;Sin datos / Daturik gabe;24;Muy buena / Oso ona;2;Muy buena / Oso ona;;100;1029,9;0;137,7;;
16/02/2017;08:00;562;190;Mejorable / Hobetzeko modukoa;1051;5;"Muy buena / ";26;;Sin datos / Daturik gabe;22;Muy buena / Oso ona;8;Muy buena / Oso ona;218;73;1029,6;0;24,6;13,3;1,38
16/02/2017;07:00;137;70;Muy buena / Oso ona;279;3;"Muy buena / ";;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;3;Muy buena / Oso ona;224;70;1029,4;0;0,8;12,3;1,18
16/02/2017;06:00;17;35;Muy buena / Oso ona;61;17;"Muy buena / ";;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;2;Muy buena / Oso ona;270;71;1029,4;0;0,4;12,8;0,22
16/02/2017;05:00;3;14;Muy buena / Oso ona;19;50;"Muy buena / ";;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;2;Muy buena / Oso ona;222;63;1029,6;0;0,4;13,4;1,63
16/02/2017;04:00;1;4;Muy buena / Oso ona;6;70;"Buena / ";;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;;Sin datos / Daturik gabe;224;59;1029,6;0;0,4;14,6;3,49
16/02/2017;03:00;1;5;Muy buena / Oso ona;6;;"Sin datos / ";;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;2;Muy buena / Oso ona;213;59;1029,6;0,1;0,4;14,6;3,93
16/02/2017;02:00;3;26;Muy buena / Oso ona;31;14;"Muy buena / ";4;;Sin datos / Daturik gabe;15;Muy buena / Oso ona;2;Muy buena / Oso ona;220;79;1029,8;0;0,4;9,6;1,32
16/02/2017;01:00;3;32;Muy buena / Oso ona;36;8;"Muy buena / ";7;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;204;82;1029,9;0;0,4;8,7;0,65
15/02/2017;24:00;5;38;Muy buena / Oso ona;46;5;"Muy buena / ";14;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;208;83;1030;0;0,4;9,6;0,48
15/02/2017;23:00;8;47;Muy buena / Oso ona;59;4;"Muy buena / ";20;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;187;82;1030,1;0;0,4;9,2;1,28
15/02/2017;22:00;30;55;Muy buena / Oso ona;101;2;"Muy buena / ";27;;Sin datos / Daturik gabe;16;Muy buena / Oso ona;2;Muy buena / Oso ona;191;80;1030,2;0;0,4;9,9;0,87
15/02/2017;21:00;53;65;Muy buena / Oso ona;146;2;"Muy buena / ";36;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;3;Muy buena / Oso ona;190;76;1030,1;0;0,4;10,9;0,86
15/02/2017;20:00;48;65;Muy buena / Oso ona;139;3;"Muy buena / ";44;;Sin datos / Daturik gabe;14;Muy buena / Oso ona;3;Muy buena / Oso ona;195;72;1029,9;0;0,4;12,3;0,42
