Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;CH4 (mg/m3);HCNM (mg/m3 HEX);D.vien (grados);H (%);P (mBar);Tº (ºC);V.vien (m/s)
19/06/2017;19:00;2;33;Muy buena / Oso ona;37;99;"Buena / ";132;22;Muy buena / Oso ona;3;Muy buena / Oso ona;;;250;70;981,1;24,8;3,03
19/06/2017;18:00;3;38;Muy buena / Oso ona;43;112;"Buena / ";132;25;Muy buena / Oso ona;3;Muy buena / Oso ona;;;360;76;;25,3;1,26
19/06/2017;17:00;4;34;Muy buena / Oso ona;41;119;"Buena / ";131;25;Muy buena / Oso ona;4;Muy buena / Oso ona;;;356;72;;27,7;0,56
19/06/2017;16:00;4;23;Muy buena / Oso ona;28;145;"Mejorable / ";129;25;Muy buena / Oso ona;4;Muy buena / Oso ona;;;334;70;;27,4;0,97
19/06/2017;15:00;4;26;Muy buena / Oso ona;32;171;"Mejorable / ";124;32;Muy buena / Oso ona;4;Muy buena / Oso ona;;;353;73;;26,2;2,5
19/06/2017;14:00;4;35;Muy buena / Oso ona;42;189;"Mala / ";115;23;Muy buena / Oso ona;4;Muy buena / Oso ona;;;312;67;;29,2;2,06
19/06/2017;13:00;3;10;Muy buena / Oso ona;14;112;"Buena / ";103;19;Muy buena / Oso ona;4;Muy buena / Oso ona;;;230;41;;34,6;1,56
19/06/2017;12:00;3;10;Muy buena / Oso ona;14;107;"Buena / ";101;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;210;44;;32,9;2,68
19/06/2017;11:00;2;8;Muy buena / Oso ona;12;104;"Buena / ";99;17;Muy buena / Oso ona;4;Muy buena / Oso ona;;;206;47;;31,3;3,65
19/06/2017;10:00;2;9;Muy buena / Oso ona;13;102;"Buena / ";97;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;195;51;;29,8;4,34
19/06/2017;09:00;2;10;Muy buena / Oso ona;13;102;"Buena / ";95;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;200;51;;28,9;4,82
19/06/2017;08:00;2;9;Muy buena / Oso ona;12;101;"Buena / ";92;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;192;51;;28,2;4,42
19/06/2017;07:00;2;8;Muy buena / Oso ona;11;99;"Buena / ";91;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;177;52;;27,8;4,4
19/06/2017;06:00;2;8;Muy buena / Oso ona;12;98;"Buena / ";89;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;187;54;;27,3;5,28
19/06/2017;05:00;2;9;Muy buena / Oso ona;12;96;"Buena / ";91;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;187;56;;27,3;4,99
19/06/2017;04:00;2;10;Muy buena / Oso ona;14;90;"Buena / ";94;21;Muy buena / Oso ona;4;Muy buena / Oso ona;;;217;62;;26,8;3,87
19/06/2017;03:00;2;14;Muy buena / Oso ona;17;85;"Buena / ";97;24;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;259;78;;24,1;1,61
19/06/2017;02:00;2;18;Muy buena / Oso ona;22;88;"Buena / ";100;23;Muy buena / Oso ona;4;Muy buena / Oso ona;;;278;84;;23,6;0,58
19/06/2017;01:00;2;27;Muy buena / Oso ona;30;78;"Buena / ";103;30;Muy buena / Oso ona;4;Muy buena / Oso ona;;;259;87;;23;1,12
18/06/2017;24:00;7;61;Muy buena / Oso ona;72;32;"Muy buena / ";108;31;Muy buena / Oso ona;4;Muy buena / Oso ona;;;253;91;;22,2;0,32
18/06/2017;23:00;2;26;Muy buena / Oso ona;30;85;"Buena / ";109;22;Muy buena / Oso ona;4;Muy buena / Oso ona;;;306;87;;23;0,21
18/06/2017;22:00;2;16;Muy buena / Oso ona;20;115;"Buena / ";112;17;Muy buena / Oso ona;4;Muy buena / Oso ona;;;173;82;;23,6;0,12
18/06/2017;21:00;2;17;Muy buena / Oso ona;21;119;"Buena / ";112;34;Muy buena / Oso ona;3;Muy buena / Oso ona;;;88;79;;24,5;0,29
18/06/2017;20:00;2;32;Muy buena / Oso ona;36;107;"Buena / ";111;28;Muy buena / Oso ona;3;Muy buena / Oso ona;;;305;78;;25,9;0,4
18/06/2017;19:00;3;26;Muy buena / Oso ona;30;111;"Buena / ";115;22;Muy buena / Oso ona;4;Muy buena / Oso ona;;;315;71;;27,4;0,53
18/06/2017;18:00;4;31;Muy buena / Oso ona;38;109;"Buena / ";115;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;345;74;;26,7;1,67
18/06/2017;17:00;4;26;Muy buena / Oso ona;33;111;"Buena / ";109;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;351;70;;27,3;2,3
18/06/2017;16:00;4;22;Muy buena / Oso ona;28;111;"Buena / ";105;23;Muy buena / Oso ona;4;Muy buena / Oso ona;;;335;68;;28;2,54
18/06/2017;15:00;4;19;Muy buena / Oso ona;25;115;"Buena / ";95;21;Muy buena / Oso ona;4;Muy buena / Oso ona;;;333;68;;28,3;2,6
18/06/2017;14:00;3;17;Muy buena / Oso ona;23;;"Sin datos / ";89;19;Muy buena / Oso ona;4;Muy buena / Oso ona;;;338;70;;28,4;2,42
18/06/2017;13:00;3;17;Muy buena / Oso ona;22;119;"Buena / ";89;23;Muy buena / Oso ona;4;Muy buena / Oso ona;;;348;69;;28,3;2,36
18/06/2017;12:00;3;18;Muy buena / Oso ona;23;130;"Mejorable / ";90;18;Muy buena / Oso ona;3;Muy buena / Oso ona;;;5;66;;28,5;1,85
18/06/2017;11:00;3;19;Muy buena / Oso ona;24;113;"Buena / ";86;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;81;64;;28;0,79
18/06/2017;10:00;7;28;Muy buena / Oso ona;38;76;"Buena / ";84;20;Muy buena / Oso ona;4;Muy buena / Oso ona;;;69;73;;26,5;0,82
18/06/2017;09:00;4;18;Muy buena / Oso ona;24;82;"Buena / ";87;16;Muy buena / Oso ona;4;Muy buena / Oso ona;;;336;80;;25,3;0,63
18/06/2017;08:00;8;25;Muy buena / Oso ona;37;54;"Muy buena / ";89;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;25;93;;23;0,21
18/06/2017;07:00;4;14;Muy buena / Oso ona;22;77;"Buena / ";94;9;Muy buena / Oso ona;4;Muy buena / Oso ona;;;277;92;;20,7;0,88
18/06/2017;06:00;2;11;Muy buena / Oso ona;15;89;"Buena / ";98;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;288;91;;19,1;1,57
18/06/2017;05:00;2;12;Muy buena / Oso ona;16;95;"Buena / ";101;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;268;88;;19,3;1,56
18/06/2017;04:00;2;12;Muy buena / Oso ona;16;101;"Buena / ";102;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;261;85;;19,8;1,52
18/06/2017;03:00;2;15;Muy buena / Oso ona;19;99;"Buena / ";101;17;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;187;86;;19,5;0,15
18/06/2017;02:00;2;13;Muy buena / Oso ona;17;98;"Buena / ";100;11;Muy buena / Oso ona;4;Muy buena / Oso ona;;;279;87;;19,6;0,77
18/06/2017;01:00;2;15;Muy buena / Oso ona;19;96;"Buena / ";99;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;285;89;;19,8;2,31
17/06/2017;24:00;2;15;Muy buena / Oso ona;19;102;"Buena / ";99;11;Muy buena / Oso ona;4;Muy buena / Oso ona;;;267;85;;20;1,23
17/06/2017;23:00;2;15;Muy buena / Oso ona;18;107;"Buena / ";98;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;245;83;;20,8;1,2
17/06/2017;22:00;2;15;Muy buena / Oso ona;19;109;"Buena / ";96;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;236;83;;21,1;1,41
17/06/2017;21:00;2;16;Muy buena / Oso ona;20;107;"Buena / ";93;14;Muy buena / Oso ona;4;Muy buena / Oso ona;;;150;85;;21;0,47
17/06/2017;20:00;2;22;Muy buena / Oso ona;25;93;"Buena / ";91;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;282;98;;21,4;0,69
17/06/2017;19:00;2;18;Muy buena / Oso ona;22;92;"Buena / ";90;17;Muy buena / Oso ona;3;Muy buena / Oso ona;;;330;100;;22,1;1,97
17/06/2017;18:00;3;16;Muy buena / Oso ona;21;92;"Buena / ";87;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;338;100;;22,6;2,61
17/06/2017;17:00;3;14;Muy buena / Oso ona;19;94;"Buena / ";79;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;326;100;;23,3;2,85
17/06/2017;16:00;3;14;Muy buena / Oso ona;18;90;"Buena / ";69;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;325;100;;24,1;3,19
17/06/2017;15:00;3;12;Muy buena / Oso ona;17;89;"Buena / ";58;15;Muy buena / Oso ona;3;Muy buena / Oso ona;;;324;100;;24,9;2,74
17/06/2017;14:00;3;13;Muy buena / Oso ona;18;84;"Buena / ";48;16;Muy buena / Oso ona;3;Muy buena / Oso ona;;;341;100;;24,8;2,61
17/06/2017;13:00;3;15;Muy buena / Oso ona;20;;"Sin datos / ";40;20;Muy buena / Oso ona;3;Muy buena / Oso ona;;;358;100;;24,6;2,48
17/06/2017;12:00;4;17;Muy buena / Oso ona;22;82;"Buena / ";37;17;Muy buena / Oso ona;4;Muy buena / Oso ona;;;1;100;;24,7;1,88
17/06/2017;11:00;5;21;Muy buena / Oso ona;29;70;"Buena / ";37;23;Muy buena / Oso ona;3;Muy buena / Oso ona;;;32;100;;24,5;1,03
17/06/2017;10:00;8;24;Muy buena / Oso ona;37;48;"Muy buena / ";33;19;Muy buena / Oso ona;3;Muy buena / Oso ona;;;74;100;;23;0,86
17/06/2017;09:00;11;25;Muy buena / Oso ona;42;34;"Muy buena / ";32;18;Muy buena / Oso ona;4;Muy buena / Oso ona;;;50;100;;20,9;0,38
17/06/2017;08:00;13;25;Muy buena / Oso ona;46;24;"Muy buena / ";33;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;115;100;;19;0,46
17/06/2017;07:00;5;16;Muy buena / Oso ona;23;29;"Muy buena / ";34;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;122;100;;17;0,08
17/06/2017;06:00;3;15;Muy buena / Oso ona;20;33;"Muy buena / ";36;5;Muy buena / Oso ona;3;Muy buena / Oso ona;;;270;100;;14,8;0,5
17/06/2017;05:00;3;28;Muy buena / Oso ona;32;21;"Muy buena / ";37;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;4;100;;14,8;0,25
17/06/2017;04:00;2;17;Muy buena / Oso ona;20;33;"Muy buena / ";40;18;Muy buena / Oso ona;3;Muy buena / Oso ona;;;286;100;;15,3;0,2
17/06/2017;03:00;2;17;Muy buena / Oso ona;20;38;"Muy buena / ";41;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;288;100;;15,6;0,14
17/06/2017;02:00;2;16;Muy buena / Oso ona;20;44;"Muy buena / ";42;19;Muy buena / Oso ona;4;Muy buena / Oso ona;;;251;100;;16;0,31
17/06/2017;01:00;2;17;Muy buena / Oso ona;21;43;"Muy buena / ";43;14;Muy buena / Oso ona;3;Muy buena / Oso ona;;;160;100;;16,2;0,27
16/06/2017;24:00;2;16;Muy buena / Oso ona;19;45;"Muy buena / ";44;13;Muy buena / Oso ona;3;Muy buena / Oso ona;;;221;100;;16,3;0,23
16/06/2017;23:00;2;19;Muy buena / Oso ona;22;41;"Muy buena / ";46;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;345;100;;16,2;0,68
16/06/2017;22:00;2;19;Muy buena / Oso ona;23;41;"Muy buena / ";47;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;333;100;;16,9;0,42
16/06/2017;21:00;2;18;Muy buena / Oso ona;21;41;"Muy buena / ";50;12;Muy buena / Oso ona;3;Muy buena / Oso ona;;;13;100;;17;0,24
16/06/2017;20:00;2;17;Muy buena / Oso ona;20;41;"Muy buena / ";51;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;12;100;;17,4;1,06
16/06/2017;19:00;3;18;Muy buena / Oso ona;22;43;"Muy buena / ";52;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;11;100;;18,8;0,78
16/06/2017;18:00;3;15;Muy buena / Oso ona;19;51;"Muy buena / ";53;6;Muy buena / Oso ona;4;Muy buena / Oso ona;;;31;100;;19,5;0,75
16/06/2017;17:00;3;13;Muy buena / Oso ona;18;52;"Muy buena / ";55;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;17;100;;19,7;1,1
16/06/2017;16:00;3;13;Muy buena / Oso ona;18;54;"Muy buena / ";55;9;Muy buena / Oso ona;3;Muy buena / Oso ona;;;11;100;;20;1,41
16/06/2017;15:00;3;14;Muy buena / Oso ona;19;54;"Muy buena / ";55;10;Muy buena / Oso ona;4;Muy buena / Oso ona;;;358;100;;19,6;1,22
16/06/2017;14:00;3;16;Muy buena / Oso ona;21;61;"Buena / ";56;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;47;100;;19,7;0,45
16/06/2017;13:00;4;25;Muy buena / Oso ona;32;48;"Muy buena / ";56;16;Muy buena / Oso ona;3;Muy buena / Oso ona;;;8;100;;18,6;0,93
16/06/2017;12:00;8;35;Muy buena / Oso ona;48;;"Sin datos / ";58;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;44;100;;18,9;0,75
16/06/2017;11:00;6;25;Muy buena / Oso ona;34;51;"Muy buena / ";59;6;Muy buena / Oso ona;3;Muy buena / Oso ona;;;77;100;;18,3;0,62
16/06/2017;10:00;3;15;Muy buena / Oso ona;20;62;"Buena / ";61;7;Muy buena / Oso ona;4;Muy buena / Oso ona;;;100;100;;17,3;0,69
16/06/2017;09:00;4;25;Muy buena / Oso ona;31;50;"Muy buena / ";62;10;Muy buena / Oso ona;3;Muy buena / Oso ona;;;13;100;;16,3;0,21
16/06/2017;08:00;3;23;Muy buena / Oso ona;28;54;"Muy buena / ";63;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;280;100;;15,5;0,54
16/06/2017;07:00;3;19;Muy buena / Oso ona;23;59;"Muy buena / ";64;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;326;100;;15,2;0,5
16/06/2017;06:00;2;17;Muy buena / Oso ona;20;62;"Buena / ";64;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;345;100;993,8;15;0,4
16/06/2017;05:00;2;14;Muy buena / Oso ona;18;61;"Buena / ";65;11;Muy buena / Oso ona;4;Muy buena / Oso ona;;;358;100;;14,9;0,12
16/06/2017;04:00;2;13;Muy buena / Oso ona;16;66;"Buena / ";65;12;Muy buena / Oso ona;4;Muy buena / Oso ona;;;18;100;995,1;14,7;0,26
16/06/2017;03:00;2;12;Muy buena / Oso ona;15;71;"Buena / ";65;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;343;100;994,8;14,7;0,46
16/06/2017;02:00;2;13;Muy buena / Oso ona;17;69;"Buena / ";64;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;333;100;994,4;14,8;0,62
16/06/2017;01:00;2;14;Muy buena / Oso ona;18;64;"Buena / ";63;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;333;100;994,6;14,8;1,21
15/06/2017;24:00;2;20;Muy buena / Oso ona;23;58;"Muy buena / ";63;4;Muy buena / Oso ona;3;Muy buena / Oso ona;;;343;100;995;15,1;0,72
15/06/2017;23:00;2;15;Muy buena / Oso ona;19;65;"Buena / ";63;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;345;100;;15,1;1,36
15/06/2017;22:00;2;16;Muy buena / Oso ona;19;64;"Buena / ";63;4;Muy buena / Oso ona;4;Muy buena / Oso ona;;;336;100;993;15,2;1,73
15/06/2017;21:00;2;17;Muy buena / Oso ona;20;64;"Buena / ";64;5;Muy buena / Oso ona;4;Muy buena / Oso ona;;;340;100;992,5;15,4;1,57
15/06/2017;20:00;2;15;Muy buena / Oso ona;18;67;"Buena / ";64;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;344;100;993,7;15,4;1,56
15/06/2017;19:00;2;18;Muy buena / Oso ona;22;63;"Buena / ";62;3;Muy buena / Oso ona;4;Muy buena / Oso ona;;;331;100;991,6;15,5;1,61
15/06/2017;18:00;3;22;Muy buena / Oso ona;26;60;"Muy buena / ";62;3;Muy buena / Oso ona;3;Muy buena / Oso ona;;;333;100;991;15,6;2,46
15/06/2017;17:00;3;22;Muy buena / Oso ona;26;61;"Buena / ";61;2;Muy buena / Oso ona;4;Muy buena / Oso ona;;;331;100;991;15,8;2,5
15/06/2017;16:00;3;24;Muy buena / Oso ona;28;61;"Buena / ";60;8;Muy buena / Oso ona;3;Muy buena / Oso ona;;;329;100;989,9;15,9;2,97
15/06/2017;15:00;4;26;Muy buena / Oso ona;32;64;"Buena / ";58;13;Muy buena / Oso ona;4;Muy buena / Oso ona;;;331;100;985,9;16;2,84
15/06/2017;14:00;7;33;Muy buena / Oso ona;44;68;"Buena / ";56;9;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;;16;2,51
15/06/2017;13:00;;;Sin datos / Daturik gabe;;;"Sin datos / ";52;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;;332;100;;16;2,77
15/06/2017;12:00;3;26;Muy buena / Oso ona;31;58;"Muy buena / ";52;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;337;100;985,5;16,2;2,59
15/06/2017;11:00;3;21;Muy buena / Oso ona;26;;"Sin datos / ";51;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;336;100;985,3;16,1;1,82
15/06/2017;10:00;3;19;Muy buena / Oso ona;24;57;"Muy buena / ";51;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;331;100;984,8;16,1;2,21
15/06/2017;09:00;4;21;Muy buena / Oso ona;26;50;"Muy buena / ";50;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;322;100;984,3;15,9;1,97
15/06/2017;08:00;3;20;Muy buena / Oso ona;24;54;"Muy buena / ";51;10;Muy buena / Oso ona;5;Muy buena / Oso ona;;;331;100;983,7;15,7;1,46
15/06/2017;07:00;3;20;Muy buena / Oso ona;24;51;"Muy buena / ";51;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;983,2;15,5;2,15
15/06/2017;06:00;2;23;Muy buena / Oso ona;27;43;"Muy buena / ";51;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;982,6;15,6;2,3
15/06/2017;05:00;2;18;Muy buena / Oso ona;21;51;"Muy buena / ";52;5;Muy buena / Oso ona;5;Muy buena / Oso ona;;;8;100;982,1;15,7;1,27
15/06/2017;04:00;2;14;Muy buena / Oso ona;18;50;"Muy buena / ";52;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;345;100;981,7;15,8;1,46
15/06/2017;03:00;2;13;Muy buena / Oso ona;16;53;"Muy buena / ";53;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;347;100;981,6;15,9;1,44
15/06/2017;02:00;2;14;Muy buena / Oso ona;18;52;"Muy buena / ";53;8;Muy buena / Oso ona;4;Muy buena / Oso ona;;;337;100;981,8;16,1;1,33
15/06/2017;01:00;2;14;Muy buena / Oso ona;17;52;"Muy buena / ";54;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;343;100;981,9;16,2;1,37
14/06/2017;24:00;2;15;Muy buena / Oso ona;18;52;"Muy buena / ";55;2;Muy buena / Oso ona;5;Muy buena / Oso ona;;;336;100;981,9;16,3;1,19
14/06/2017;23:00;2;13;Muy buena / Oso ona;17;55;"Muy buena / ";57;2;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;981,8;16,3;1,18
14/06/2017;22:00;2;15;Muy buena / Oso ona;19;51;"Muy buena / ";59;2;Muy buena / Oso ona;5;Muy buena / Oso ona;;;338;100;981,7;16,5;1,8
14/06/2017;21:00;2;14;Muy buena / Oso ona;17;53;"Muy buena / ";63;30;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;981,2;16,6;2,08
14/06/2017;20:00;2;13;Muy buena / Oso ona;16;57;"Muy buena / ";64;32;Muy buena / Oso ona;5;Muy buena / Oso ona;;;330;100;980,6;17;2,56
14/06/2017;19:00;3;17;Muy buena / Oso ona;21;54;"Muy buena / ";64;24;Muy buena / Oso ona;4;Muy buena / Oso ona;;;329;100;980;17,4;3
14/06/2017;18:00;3;25;Muy buena / Oso ona;30;56;"Muy buena / ";62;27;Muy buena / Oso ona;4;Muy buena / Oso ona;;;328;100;979,6;17,7;2,88
14/06/2017;17:00;3;24;Muy buena / Oso ona;29;63;"Buena / ";63;28;Muy buena / Oso ona;4;Muy buena / Oso ona;;;323;100;979,4;18,1;2,86
14/06/2017;16:00;4;25;Muy buena / Oso ona;30;63;"Buena / ";59;29;Muy buena / Oso ona;5;Muy buena / Oso ona;;;328;100;979,2;18,7;3,04
14/06/2017;15:00;4;22;Muy buena / Oso ona;28;69;"Buena / ";57;33;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;979,1;19,5;3,24
14/06/2017;14:00;4;21;Muy buena / Oso ona;27;84;"Buena / ";52;34;Muy buena / Oso ona;5;Muy buena / Oso ona;;;339;100;978,9;21,6;3,76
14/06/2017;13:00;8;30;Muy buena / Oso ona;41;66;"Buena / ";43;29;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;979;22,9;2,25
14/06/2017;12:00;8;26;Muy buena / Oso ona;38;59;"Muy buena / ";38;26;Muy buena / Oso ona;5;Muy buena / Oso ona;;;339;100;979;21,7;2,08
14/06/2017;11:00;8;29;Muy buena / Oso ona;42;43;"Muy buena / ";40;25;Muy buena / Oso ona;5;Muy buena / Oso ona;;;346;100;978,9;20,2;1,33
14/06/2017;10:00;9;37;Muy buena / Oso ona;51;;"Sin datos / ";43;19;Muy buena / Oso ona;5;Muy buena / Oso ona;;;33;100;978,8;19,7;0,67
14/06/2017;09:00;9;40;Muy buena / Oso ona;53;34;"Muy buena / ";46;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;57;100;978,9;18,7;0,4
14/06/2017;08:00;4;26;Muy buena / Oso ona;32;47;"Muy buena / ";44;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;42;100;978,6;17,3;0,42
14/06/2017;07:00;3;28;Muy buena / Oso ona;33;46;"Muy buena / ";39;8;Muy buena / Oso ona;5;Muy buena / Oso ona;;;68;100;978,7;16,8;0,61
14/06/2017;06:00;3;33;Muy buena / Oso ona;38;22;"Muy buena / ";38;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;26;100;978,5;16,7;0,51
14/06/2017;05:00;2;33;Muy buena / Oso ona;36;24;"Muy buena / ";40;21;Muy buena / Oso ona;5;Muy buena / Oso ona;;;337;100;978,3;17,1;3,19
14/06/2017;04:00;2;23;Muy buena / Oso ona;27;60;"Muy buena / ";42;21;Muy buena / Oso ona;5;Muy buena / Oso ona;;;45;100;977,1;19;0,49
14/06/2017;03:00;2;23;Muy buena / Oso ona;27;57;"Muy buena / ";40;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;270;100;977;18,8;1,84
14/06/2017;02:00;2;17;Muy buena / Oso ona;21;77;"Buena / ";39;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;110;100;976,6;19,1;2,51
14/06/2017;01:00;3;45;Muy buena / Oso ona;50;24;"Muy buena / ";38;14;Muy buena / Oso ona;5;Muy buena / Oso ona;;;230;100;977,9;17,6;1,61
13/06/2017;24:00;4;61;Muy buena / Oso ona;68;11;"Muy buena / ";43;15;Muy buena / Oso ona;5;Muy buena / Oso ona;;;125;100;978,1;17,3;0,4
13/06/2017;23:00;6;44;Muy buena / Oso ona;53;24;"Muy buena / ";48;12;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;978,5;17,5;1,51
13/06/2017;22:00;2;35;Muy buena / Oso ona;38;41;"Muy buena / ";51;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;266;100;978,2;18,3;0,44
13/06/2017;21:00;2;40;Muy buena / Oso ona;44;39;"Muy buena / ";54;17;Muy buena / Oso ona;5;Muy buena / Oso ona;;;250;100;978;17,8;0,14
13/06/2017;20:00;3;35;Muy buena / Oso ona;39;44;"Muy buena / ";55;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;121;100;978;18;0,67
13/06/2017;19:00;4;32;Muy buena / Oso ona;37;52;"Muy buena / ";53;11;Muy buena / Oso ona;5;Muy buena / Oso ona;;;107;100;978,4;18,6;1,53
13/06/2017;18:00;3;24;Muy buena / Oso ona;29;64;"Buena / ";50;6;Muy buena / Oso ona;5;Muy buena / Oso ona;;;41;100;979,2;18,5;0,58
13/06/2017;17:00;4;27;Muy buena / Oso ona;33;60;"Muy buena / ";45;4;Muy buena / Oso ona;5;Muy buena / Oso ona;;;1;100;979,8;17,8;1,55
13/06/2017;16:00;4;30;Muy buena / Oso ona;36;52;"Muy buena / ";43;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;331;100;979,9;17,1;2,63
13/06/2017;15:00;4;27;Muy buena / Oso ona;33;53;"Muy buena / ";39;20;Muy buena / Oso ona;5;Muy buena / Oso ona;;;345;100;979,4;17,9;3,13
13/06/2017;14:00;5;23;Muy buena / Oso ona;31;60;"Muy buena / ";34;21;Muy buena / Oso ona;5;Muy buena / Oso ona;;;328;100;979,6;20,1;4,39
13/06/2017;13:00;11;36;Muy buena / Oso ona;52;51;"Muy buena / ";30;25;Muy buena / Oso ona;5;Muy buena / Oso ona;;;333;100;978,8;22,2;4,08
13/06/2017;12:00;17;42;Muy buena / Oso ona;69;37;"Muy buena / ";29;21;Muy buena / Oso ona;5;Muy buena / Oso ona;;;74;100;977,7;23,4;0,87
13/06/2017;11:00;21;46;Muy buena / Oso ona;78;31;"Muy buena / ";29;20;Muy buena / Oso ona;5;Muy buena / Oso ona;;;93;100;978,2;21,5;0,97
13/06/2017;10:00;20;50;Muy buena / Oso ona;81;25;"Muy buena / ";29;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;;17;100;978,6;19,5;0,65
13/06/2017;09:00;15;43;Muy buena / Oso ona;66;;"Sin datos / ";32;18;Muy buena / Oso ona;5;Muy buena / Oso ona;;;328;100;978,4;18,4;1,92
13/06/2017;08:00;16;41;Muy buena / Oso ona;65;25;"Muy buena / ";33;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;291;100;977,7;18;1,09
13/06/2017;07:00;12;39;Muy buena / Oso ona;57;24;"Muy buena / ";35;11;Muy buena / Oso ona;5;Muy buena / Oso ona;;;32;100;977,6;19,8;0,21
13/06/2017;06:00;4;33;Muy buena / Oso ona;39;26;"Muy buena / ";37;13;Muy buena / Oso ona;5;Muy buena / Oso ona;;;125;100;978,2;17,9;0,44
13/06/2017;05:00;2;28;Muy buena / Oso ona;32;39;"Muy buena / ";39;22;Muy buena / Oso ona;5;Muy buena / Oso ona;;;318;100;978,5;18;0,03
13/06/2017;04:00;2;27;Muy buena / Oso ona;31;38;"Muy buena / ";39;20;Muy buena / Oso ona;5;Muy buena / Oso ona;;;193;100;978,7;17,7;0,42
13/06/2017;03:00;6;42;Muy buena / Oso ona;51;26;"Muy buena / ";40;25;Muy buena / Oso ona;;Sin datos / Daturik gabe;;;260;100;979,4;18,2;0,41
13/06/2017;02:00;2;25;Muy buena / Oso ona;29;41;"Muy buena / ";42;26;Muy buena / Oso ona;5;Muy buena / Oso ona;;;284;100;979,7;18,4;0,49
