Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
25/01/2017;24:00;0,12;0,33;"Muy buena / ";0,31;0,2;6;54;Muy buena / Oso ona;63;0,97;14;Muy buena / Oso ona;6;Muy buena / Oso ona;1,78
25/01/2017;23:00;0,07;0,35;"Muy buena / ";0,3;0,31;11;64;Muy buena / Oso ona;81;1,33;22;Muy buena / Oso ona;6;Muy buena / Oso ona;2,64
25/01/2017;22:00;0;0,39;"Muy buena / ";0,28;0,46;29;82;Muy buena / Oso ona;127;2,05;22;Muy buena / Oso ona;5;Muy buena / Oso ona;4,43
25/01/2017;21:00;0,06;0,4;"Muy buena / ";0,26;0,27;42;90;Muy buena / Oso ona;154;1,29;15;Muy buena / Oso ona;6;Muy buena / Oso ona;4,42
25/01/2017;20:00;0,24;0,32;"Muy buena / ";0,25;0,08;20;68;Muy buena / Oso ona;98;0,5;12;Muy buena / Oso ona;5;Muy buena / Oso ona;1,12
25/01/2017;19:00;0,21;0,28;"Muy buena / ";0,27;0;16;72;Muy buena / Oso ona;96;0,35;11;Muy buena / Oso ona;4;Muy buena / Oso ona;0,76
25/01/2017;18:00;0,24;0,23;"Muy buena / ";0,31;0;8;45;Muy buena / Oso ona;58;0,35;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,62
25/01/2017;17:00;;0,22;"Muy buena / ";0,34;;7;33;Muy buena / Oso ona;44;;7;Muy buena / Oso ona;4;Muy buena / Oso ona;
25/01/2017;16:00;0,09;0,2;"Muy buena / ";0,38;0;8;30;Muy buena / Oso ona;42;0,33;9;Muy buena / Oso ona;4;Muy buena / Oso ona;0,46
25/01/2017;15:00;0,18;0,21;"Muy buena / ";0,43;0,03;8;27;Muy buena / Oso ona;39;0,42;10;Muy buena / Oso ona;4;Muy buena / Oso ona;0,8
25/01/2017;14:00;0,3;0,22;"Muy buena / ";0,45;0,13;8;24;Muy buena / Oso ona;36;0,64;20;Muy buena / Oso ona;6;Muy buena / Oso ona;1,33
25/01/2017;13:00;0,04;0,32;"Muy buena / ";0,48;0,45;28;51;Muy buena / Oso ona;94;1,73;38;Muy buena / Oso ona;10;Muy buena / Oso ona;3,17
25/01/2017;12:00;0;0,51;"Muy buena / ";0,49;0,57;75;70;Muy buena / Oso ona;185;1,81;45;Buena / Ona;;Sin datos / Daturik gabe;3,81
25/01/2017;11:00;0;0,58;"Muy buena / ";0,47;0,52;99;62;Muy buena / Oso ona;213;2,2;45;Buena / Ona;21;Muy buena / Oso ona;3,63
25/01/2017;10:00;0;0,48;"Muy buena / ";0,44;0,46;101;59;Muy buena / Oso ona;214;2,1;44;Buena / Ona;16;Muy buena / Oso ona;3,55
25/01/2017;09:00;0,3;0,55;"Muy buena / ";0,43;0,52;128;63;Muy buena / Oso ona;259;2,21;39;Muy buena / Oso ona;19;Muy buena / Oso ona;4,24
25/01/2017;08:00;0;0,54;"Muy buena / ";0,42;0,32;119;63;Muy buena / Oso ona;245;1,4;41;Buena / Ona;16;Muy buena / Oso ona;2,63
25/01/2017;07:00;0,16;0,44;"Muy buena / ";0,41;0,29;73;54;Muy buena / Oso ona;166;1,15;40;Muy buena / Oso ona;16;Muy buena / Oso ona;2,05
25/01/2017;06:00;0;0,41;"Muy buena / ";0,42;0,24;39;49;Muy buena / Oso ona;109;1,06;33;Muy buena / Oso ona;15;Muy buena / Oso ona;1,78
25/01/2017;05:00;0;0,4;"Muy buena / ";0,44;0,18;18;46;Muy buena / Oso ona;74;0,79;27;Muy buena / Oso ona;12;Muy buena / Oso ona;1,62
25/01/2017;04:00;0,13;0,32;"Muy buena / ";0,45;0,18;6;40;Muy buena / Oso ona;49;0,92;29;Muy buena / Oso ona;10;Muy buena / Oso ona;1,64
25/01/2017;03:00;0;0,36;"Muy buena / ";0,46;0,23;9;48;Muy buena / Oso ona;63;1,03;34;Muy buena / Oso ona;15;Muy buena / Oso ona;1,86
25/01/2017;02:00;0;0,39;"Muy buena / ";0,46;0,31;13;52;Muy buena / Oso ona;72;1,28;39;Muy buena / Oso ona;15;Muy buena / Oso ona;2,19
25/01/2017;01:00;0;0,47;"Muy buena / ";0,44;0,31;18;57;Muy buena / Oso ona;84;1,3;30;Muy buena / Oso ona;15;Muy buena / Oso ona;2,3
24/01/2017;24:00;0;0,45;"Muy buena / ";0,43;0,31;23;60;Muy buena / Oso ona;95;1,45;30;Muy buena / Oso ona;13;Muy buena / Oso ona;2,71
24/01/2017;23:00;0;0,5;"Muy buena / ";0,41;0,4;44;70;Muy buena / Oso ona;138;1,72;33;Muy buena / Oso ona;13;Muy buena / Oso ona;3,47
24/01/2017;22:00;0;0,56;"Muy buena / ";0,4;0,44;77;84;Muy buena / Oso ona;201;1,98;24;Muy buena / Oso ona;7;Muy buena / Oso ona;4,7
24/01/2017;21:00;0,14;0,52;"Muy buena / ";0,37;0,27;61;88;Muy buena / Oso ona;182;1,18;16;Muy buena / Oso ona;5;Muy buena / Oso ona;2,71
24/01/2017;20:00;0,45;0,4;"Muy buena / ";0,35;0,12;20;79;Muy buena / Oso ona;110;0,47;14;Muy buena / Oso ona;3;Muy buena / Oso ona;1,22
24/01/2017;19:00;0,51;0,34;"Muy buena / ";0,39;0,1;5;59;Muy buena / Oso ona;67;0,56;16;Muy buena / Oso ona;3;Muy buena / Oso ona;1,27
24/01/2017;18:00;0,45;0,32;"Muy buena / ";0,46;0;4;41;Muy buena / Oso ona;48;0,35;16;Muy buena / Oso ona;3;Muy buena / Oso ona;0,7
24/01/2017;17:00;;0,39;"Muy buena / ";0,52;;4;33;Muy buena / Oso ona;38;;13;Muy buena / Oso ona;3;Muy buena / Oso ona;
24/01/2017;16:00;0,24;0,32;"Muy buena / ";0,57;0;3;17;Muy buena / Oso ona;21;0,09;8;Muy buena / Oso ona;3;Muy buena / Oso ona;0,29
24/01/2017;15:00;0,33;;"Sin datos / ";0,62;0;2;15;Muy buena / Oso ona;19;0,32;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,56
24/01/2017;14:00;;;"Sin datos / ";0,6;;;;Sin datos / Daturik gabe;;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;
24/01/2017;13:00;0,14;0,32;"Muy buena / ";0,59;0,43;9;33;Muy buena / Oso ona;47;1,95;37;Muy buena / Oso ona;;Sin datos / Daturik gabe;2,54
24/01/2017;12:00;0;0,56;"Muy buena / ";0,6;1,11;74;76;Muy buena / Oso ona;189;4,69;54;Buena / Ona;14;Muy buena / Oso ona;6,28
24/01/2017;11:00;0;0,73;"Muy buena / ";0,58;1,18;155;77;Muy buena / Oso ona;315;5,04;58;Buena / Ona;19;Muy buena / Oso ona;6,6
24/01/2017;10:00;0;0,74;"Muy buena / ";0,54;0,83;164;74;Muy buena / Oso ona;325;3,79;53;Buena / Ona;15;Muy buena / Oso ona;5,52
24/01/2017;09:00;0,17;0,67;"Muy buena / ";0,52;0,63;171;73;Muy buena / Oso ona;334;2,77;44;Buena / Ona;12;Muy buena / Oso ona;4,22
24/01/2017;08:00;0,09;0,61;"Muy buena / ";0,49;0,42;127;61;Muy buena / Oso ona;255;1,79;36;Muy buena / Oso ona;11;Muy buena / Oso ona;2,74
24/01/2017;07:00;0;0,53;"Muy buena / ";0,48;0,31;73;51;Muy buena / Oso ona;162;1,41;32;Muy buena / Oso ona;9;Muy buena / Oso ona;2,24
24/01/2017;06:00;0,14;0,48;"Muy buena / ";0,46;0,31;37;47;Muy buena / Oso ona;103;1,41;33;Muy buena / Oso ona;6;Muy buena / Oso ona;2,07
24/01/2017;05:00;0;0,45;"Muy buena / ";0,48;0,31;22;46;Muy buena / Oso ona;80;1,15;31;Muy buena / Oso ona;5;Muy buena / Oso ona;2,26
24/01/2017;04:00;0;0,48;"Muy buena / ";0,59;0,31;20;49;Muy buena / Oso ona;79;1,41;30;Muy buena / Oso ona;5;Muy buena / Oso ona;2,53
24/01/2017;03:00;0;0,46;"Muy buena / ";0,62;0,31;13;53;Muy buena / Oso ona;72;1,25;31;Muy buena / Oso ona;4;Muy buena / Oso ona;2,68
24/01/2017;02:00;0;0,48;"Muy buena / ";0,66;0,31;15;57;Muy buena / Oso ona;81;1,41;26;Muy buena / Oso ona;3;Muy buena / Oso ona;2,51
24/01/2017;01:00;0,21;0,51;"Muy buena / ";0,7;0,26;25;65;Muy buena / Oso ona;102;1,05;17;Muy buena / Oso ona;2;Muy buena / Oso ona;2,61
23/01/2017;24:00;0,55;0,38;"Muy buena / ";0,68;0,18;2;47;Muy buena / Oso ona;51;0,61;16;Muy buena / Oso ona;1;Muy buena / Oso ona;1,27
23/01/2017;23:00;0,56;0,4;"Muy buena / ";0,63;0,06;2;49;Muy buena / Oso ona;52;0,35;17;Muy buena / Oso ona;1;Muy buena / Oso ona;0,89
23/01/2017;22:00;0,77;0,59;"Muy buena / ";0,62;0;2;34;Muy buena / Oso ona;37;0,35;27;Muy buena / Oso ona;0;Muy buena / Oso ona;0,77
23/01/2017;21:00;0,91;1,21;"Muy buena / ";0,58;0,12;3;44;Muy buena / Oso ona;49;0,42;27;Muy buena / Oso ona;0;Muy buena / Oso ona;1,16
23/01/2017;20:00;0,91;0,71;"Muy buena / ";0,47;0,07;4;52;Muy buena / Oso ona;58;0,42;26;Muy buena / Oso ona;1;Muy buena / Oso ona;0,96
23/01/2017;19:00;0,67;0,71;"Muy buena / ";0,41;0,15;9;70;Muy buena / Oso ona;83;0,5;24;Muy buena / Oso ona;1;Muy buena / Oso ona;1,13
23/01/2017;18:00;0,87;0,82;"Muy buena / ";0,39;0;8;60;Muy buena / Oso ona;72;0,35;13;Muy buena / Oso ona;1;Muy buena / Oso ona;0,84
23/01/2017;17:00;;0,33;"Muy buena / ";0,38;;5;37;Muy buena / Oso ona;44;;12;Muy buena / Oso ona;1;Muy buena / Oso ona;
23/01/2017;16:00;0,27;0,3;"Muy buena / ";0,43;0;4;27;Muy buena / Oso ona;32;0,11;13;Muy buena / Oso ona;2;Muy buena / Oso ona;0,39
23/01/2017;15:00;0,21;0,29;"Muy buena / ";0,48;0;3;18;Muy buena / Oso ona;24;0,09;11;Muy buena / Oso ona;1;Muy buena / Oso ona;0,33
23/01/2017;14:00;0,07;0,27;"Muy buena / ";0,51;0;3;14;Muy buena / Oso ona;18;0,26;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,56
23/01/2017;13:00;0;0,29;"Muy buena / ";0,54;0,02;5;24;Muy buena / Oso ona;31;0,4;15;Muy buena / Oso ona;3;Muy buena / Oso ona;0,72
23/01/2017;12:00;0,19;0,29;"Muy buena / ";0,56;0,34;7;33;Muy buena / Oso ona;44;1,44;32;Muy buena / Oso ona;4;Muy buena / Oso ona;2,65
23/01/2017;11:00;0;0,5;"Muy buena / ";0,56;0,87;90;81;Muy buena / Oso ona;219;3,81;52;Buena / Ona;9;Muy buena / Oso ona;8,47
23/01/2017;10:00;0;0,74;"Muy buena / ";0,53;0,85;224;90;Muy buena / Oso ona;433;3,87;50;Buena / Ona;11;Muy buena / Oso ona;7,69
23/01/2017;09:00;0;0,74;"Muy buena / ";0,5;0,73;222;84;Muy buena / Oso ona;423;3,23;46;Buena / Ona;8;Muy buena / Oso ona;6,54
23/01/2017;08:00;0;0,74;"Muy buena / ";0,45;0,43;198;74;Muy buena / Oso ona;377;2,05;38;Muy buena / Oso ona;6;Muy buena / Oso ona;4,15
23/01/2017;07:00;0;0,56;"Muy buena / ";0,4;0,31;99;57;Muy buena / Oso ona;209;1,47;35;Muy buena / Oso ona;4;Muy buena / Oso ona;3,28
23/01/2017;06:00;0;0,5;"Muy buena / ";0,38;0,29;49;51;Muy buena / Oso ona;126;1,08;25;Muy buena / Oso ona;2;Muy buena / Oso ona;2,69
23/01/2017;05:00;0,37;0,42;"Muy buena / ";0,36;0,06;15;42;Muy buena / Oso ona;65;0,35;15;Muy buena / Oso ona;1;Muy buena / Oso ona;1,24
23/01/2017;04:00;0,32;0,3;"Muy buena / ";0,37;0;2;20;Muy buena / Oso ona;23;0,09;14;Muy buena / Oso ona;1;Muy buena / Oso ona;0,62
23/01/2017;03:00;0,3;0,28;"Muy buena / ";0,39;0;1;15;Muy buena / Oso ona;17;0,2;16;Muy buena / Oso ona;1;Muy buena / Oso ona;0,6
23/01/2017;02:00;0,4;0,37;"Muy buena / ";0,41;0;1;23;Muy buena / Oso ona;25;0,18;15;Muy buena / Oso ona;2;Muy buena / Oso ona;0,73
23/01/2017;01:00;0,5;0,35;"Muy buena / ";0,41;0;1;25;Muy buena / Oso ona;27;0,33;13;Muy buena / Oso ona;2;Muy buena / Oso ona;0,96
22/01/2017;24:00;0,51;0,36;"Muy buena / ";0,41;0;1;28;Muy buena / Oso ona;30;0,35;12;Muy buena / Oso ona;2;Muy buena / Oso ona;0,8
22/01/2017;23:00;0,51;0,41;"Muy buena / ";0,41;0,02;2;28;Muy buena / Oso ona;31;0,4;13;Muy buena / Oso ona;3;Muy buena / Oso ona;1,05
22/01/2017;22:00;0,43;0,42;"Muy buena / ";0,4;0,18;3;54;Muy buena / Oso ona;59;0,73;17;Muy buena / Oso ona;3;Muy buena / Oso ona;1,86
22/01/2017;21:00;0,08;0,46;"Muy buena / ";0,39;0,18;6;79;Muy buena / Oso ona;88;0,73;14;Muy buena / Oso ona;3;Muy buena / Oso ona;1,6
22/01/2017;20:00;0,48;0,43;"Muy buena / ";0,39;0,1;8;106;Buena / Ona;118;0,53;16;Muy buena / Oso ona;2;Muy buena / Oso ona;1,05
22/01/2017;19:00;0,69;0,41;"Muy buena / ";0,42;0;10;108;Buena / Ona;123;0,35;13;Muy buena / Oso ona;2;Muy buena / Oso ona;1
22/01/2017;18:00;0,47;0,4;"Muy buena / ";0,45;0;5;53;Muy buena / Oso ona;61;0,12;8;Muy buena / Oso ona;2;Muy buena / Oso ona;0,52
22/01/2017;17:00;;0,36;"Muy buena / ";0,47;;3;25;Muy buena / Oso ona;29;;12;Muy buena / Oso ona;2;Muy buena / Oso ona;
22/01/2017;16:00;0;0,36;"Muy buena / ";0,49;0;4;23;Muy buena / Oso ona;28;0,16;14;Muy buena / Oso ona;2;Muy buena / Oso ona;0,45
22/01/2017;15:00;0;0,35;"Muy buena / ";0,5;0;4;20;Muy buena / Oso ona;26;0,2;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,45
22/01/2017;14:00;0,02;0,36;"Muy buena / ";0,52;0,02;5;20;Muy buena / Oso ona;27;0,4;25;Muy buena / Oso ona;5;Muy buena / Oso ona;0,75
22/01/2017;13:00;0,31;0,48;"Muy buena / ";0,53;0,33;24;38;Muy buena / Oso ona;75;1,29;35;Muy buena / Oso ona;10;Muy buena / Oso ona;2,46
22/01/2017;12:00;0,96;0,68;"Muy buena / ";0,53;0,31;57;49;Muy buena / Oso ona;136;1,25;39;Muy buena / Oso ona;16;Muy buena / Oso ona;2,45
22/01/2017;11:00;0,96;0,63;"Muy buena / ";0,51;0,31;62;39;Muy buena / Oso ona;134;1,21;34;Muy buena / Oso ona;16;Muy buena / Oso ona;2,1
22/01/2017;10:00;0,07;0,58;"Muy buena / ";0,5;0,29;66;39;Muy buena / Oso ona;140;1,15;31;Muy buena / Oso ona;13;Muy buena / Oso ona;2,15
22/01/2017;09:00;0;0,5;"Muy buena / ";0,49;0,18;51;38;Muy buena / Oso ona;115;0,68;27;Muy buena / Oso ona;12;Muy buena / Oso ona;1,35
22/01/2017;08:00;0;0,47;"Muy buena / ";0,52;0,18;29;37;Muy buena / Oso ona;81;0,66;28;Muy buena / Oso ona;12;Muy buena / Oso ona;1,32
22/01/2017;07:00;0,14;0,45;"Muy buena / ";0,52;0,18;25;38;Muy buena / Oso ona;76;0,9;28;Muy buena / Oso ona;12;Muy buena / Oso ona;1,46
22/01/2017;06:00;0,07;0,47;"Muy buena / ";0,58;0,18;32;41;Muy buena / Oso ona;89;0,75;31;Muy buena / Oso ona;12;Muy buena / Oso ona;1,43
22/01/2017;05:00;0,35;0,47;"Muy buena / ";0,64;0,18;19;41;Muy buena / Oso ona;70;0,84;35;Muy buena / Oso ona;12;Muy buena / Oso ona;1,53
22/01/2017;04:00;0,96;0,55;"Muy buena / ";0,7;0,26;24;41;Muy buena / Oso ona;77;1,03;34;Muy buena / Oso ona;12;Muy buena / Oso ona;2,01
22/01/2017;03:00;0,56;0,54;"Muy buena / ";0,73;0,31;31;41;Muy buena / Oso ona;88;1,25;38;Muy buena / Oso ona;11;Muy buena / Oso ona;2,29
22/01/2017;02:00;0,18;0,6;"Muy buena / ";0,76;0,31;34;43;Muy buena / Oso ona;96;1,39;43;Buena / Ona;13;Muy buena / Oso ona;2,56
22/01/2017;01:00;0,1;0,68;"Muy buena / ";0,8;0,37;55;47;Muy buena / Oso ona;131;1,63;37;Muy buena / Oso ona;11;Muy buena / Oso ona;2,89
21/01/2017;24:00;0,36;0,75;"Muy buena / ";0,77;0,44;68;50;Muy buena / Oso ona;153;2;37;Muy buena / Oso ona;11;Muy buena / Oso ona;3,37
21/01/2017;23:00;0;0,81;"Muy buena / ";0,72;0,44;73;52;Muy buena / Oso ona;163;1,97;35;Muy buena / Oso ona;8;Muy buena / Oso ona;3,44
21/01/2017;22:00;0;0,84;"Muy buena / ";0,68;0,53;89;61;Muy buena / Oso ona;198;2,2;32;Muy buena / Oso ona;6;Muy buena / Oso ona;4,3
21/01/2017;21:00;0;0,82;"Muy buena / ";0,64;0,45;108;74;Muy buena / Oso ona;238;2,2;30;Muy buena / Oso ona;4;Muy buena / Oso ona;4,25
21/01/2017;20:00;0,02;0,7;"Muy buena / ";0,6;0,27;99;75;Muy buena / Oso ona;226;1,18;24;Muy buena / Oso ona;5;Muy buena / Oso ona;2,54
21/01/2017;19:00;0,41;0,72;"Muy buena / ";0,58;0,18;26;63;Muy buena / Oso ona;102;0,37;23;Muy buena / Oso ona;4;Muy buena / Oso ona;1,23
21/01/2017;18:00;0,44;1,09;"Muy buena / ";0,55;0,07;17;62;Muy buena / Oso ona;87;0,44;16;Muy buena / Oso ona;5;Muy buena / Oso ona;0,98
21/01/2017;17:00;;0,42;"Muy buena / ";0,47;;6;37;Muy buena / Oso ona;46;;16;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/01/2017;16:00;0,29;0,39;"Muy buena / ";0,48;0,1;6;29;Muy buena / Oso ona;38;0,52;25;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,01
21/01/2017;15:00;0,37;0,47;"Muy buena / ";0,48;0,32;15;47;Muy buena / Oso ona;70;1,2;31;Muy buena / Oso ona;18;Muy buena / Oso ona;2,32
21/01/2017;14:00;0,24;0,52;"Muy buena / ";0,47;0,38;37;61;Muy buena / Oso ona;118;1,56;30;Muy buena / Oso ona;19;Muy buena / Oso ona;2,73
21/01/2017;13:00;0;0,52;"Muy buena / ";0,45;0,54;56;60;Muy buena / Oso ona;146;2,1;34;Muy buena / Oso ona;23;Muy buena / Oso ona;3,79
21/01/2017;12:00;0;0,53;"Muy buena / ";0,44;0,44;81;62;Muy buena / Oso ona;186;1,9;30;Muy buena / Oso ona;23;Muy buena / Oso ona;4,22
21/01/2017;11:00;0;0,51;"Muy buena / ";0,43;0,32;82;56;Muy buena / Oso ona;181;1,43;31;Muy buena / Oso ona;23;Muy buena / Oso ona;2,87
21/01/2017;10:00;0,21;0,45;"Muy buena / ";0,41;0,31;63;46;Muy buena / Oso ona;142;1,3;31;Muy buena / Oso ona;22;Muy buena / Oso ona;2,7
21/01/2017;09:00;0;0,44;"Muy buena / ";0,41;0,31;55;41;Muy buena / Oso ona;126;1,27;28;Muy buena / Oso ona;19;Muy buena / Oso ona;3,33
21/01/2017;08:00;0;0,39;"Muy buena / ";0,41;0,22;43;40;Muy buena / Oso ona;105;0,94;30;Muy buena / Oso ona;17;Muy buena / Oso ona;2,14
21/01/2017;07:00;0;0,39;"Muy buena / ";0,42;0,3;48;41;Muy buena / Oso ona;115;1,22;28;Muy buena / Oso ona;16;Muy buena / Oso ona;2,17
21/01/2017;06:00;0,14;0,41;"Muy buena / ";0,45;0,31;33;40;Muy buena / Oso ona;91;1,19;29;Muy buena / Oso ona;14;Muy buena / Oso ona;2,07
21/01/2017;05:00;0,07;0,4;"Muy buena / ";0,47;0,31;27;39;Muy buena / Oso ona;80;1,19;29;Muy buena / Oso ona;13;Muy buena / Oso ona;2,19
21/01/2017;04:00;0;0,42;"Muy buena / ";0,49;0,31;19;40;Muy buena / Oso ona;70;1,19;33;Muy buena / Oso ona;12;Muy buena / Oso ona;2,21
21/01/2017;03:00;0;0,41;"Muy buena / ";0,52;0,33;21;41;Muy buena / Oso ona;73;1,33;36;Muy buena / Oso ona;11;Muy buena / Oso ona;2,55
21/01/2017;02:00;0;0,46;"Muy buena / ";0,52;0,44;40;45;Muy buena / Oso ona;106;1,76;32;Muy buena / Oso ona;13;Muy buena / Oso ona;3,19
21/01/2017;01:00;0;0,49;"Muy buena / ";0,5;0,44;40;46;Muy buena / Oso ona;107;1,74;26;Muy buena / Oso ona;9;Muy buena / Oso ona;3,27
20/01/2017;24:00;0;0,5;"Muy buena / ";0,49;0,56;42;50;Muy buena / Oso ona;114;2,49;29;Muy buena / Oso ona;5;Muy buena / Oso ona;4,34
20/01/2017;23:00;0;0,55;"Muy buena / ";0,48;0,52;51;57;Muy buena / Oso ona;135;2,08;25;Muy buena / Oso ona;3;Muy buena / Oso ona;4,39
20/01/2017;22:00;0;0,52;"Muy buena / ";0,46;0,58;35;64;Muy buena / Oso ona;117;2,33;26;Muy buena / Oso ona;2;Muy buena / Oso ona;4
20/01/2017;21:00;0;0,56;"Muy buena / ";0,44;0,66;62;71;Muy buena / Oso ona;167;2,85;27;Muy buena / Oso ona;5;Muy buena / Oso ona;5,28
20/01/2017;20:00;0;0,57;"Muy buena / ";0,42;0,35;66;79;Muy buena / Oso ona;179;1,32;22;Muy buena / Oso ona;5;Muy buena / Oso ona;2,92
20/01/2017;19:00;0;0,42;"Muy buena / ";0,4;0,4;33;75;Muy buena / Oso ona;126;1,58;26;Muy buena / Oso ona;3;Muy buena / Oso ona;3,15
20/01/2017;18:00;0;0,43;"Muy buena / ";0,4;0,45;40;76;Muy buena / Oso ona;137;1,92;28;Muy buena / Oso ona;4;Muy buena / Oso ona;3,82
20/01/2017;17:00;;0,4;"Muy buena / ";0,4;;35;66;Muy buena / Oso ona;119;;32;Muy buena / Oso ona;;Sin datos / Daturik gabe;
20/01/2017;16:00;0,25;0,41;"Muy buena / ";0,41;0,51;44;66;Muy buena / Oso ona;133;2,02;33;Muy buena / Oso ona;6;Muy buena / Oso ona;3,67
20/01/2017;15:00;0,27;0,4;"Muy buena / ";0,43;0,32;59;67;Muy buena / Oso ona;158;1,27;26;Muy buena / Oso ona;6;Muy buena / Oso ona;3,15
20/01/2017;14:00;0,33;0,36;"Muy buena / ";0,42;0,28;53;57;Muy buena / Oso ona;137;1,04;30;Muy buena / Oso ona;6;Muy buena / Oso ona;2,9
20/01/2017;13:00;0,06;0,38;"Muy buena / ";0,42;0,41;47;47;Muy buena / Oso ona;120;1,67;35;Muy buena / Oso ona;9;Muy buena / Oso ona;3,94
20/01/2017;12:00;0;0,4;"Muy buena / ";0,41;0,43;64;46;Muy buena / Oso ona;144;1,85;42;Buena / Ona;11;Muy buena / Oso ona;3,61
20/01/2017;11:00;0;0,47;"Muy buena / ";0,4;0,42;92;46;Muy buena / Oso ona;187;1,79;38;Muy buena / Oso ona;15;Muy buena / Oso ona;3,7
20/01/2017;10:00;0,16;0,4;"Muy buena / ";0,38;0,4;86;40;Muy buena / Oso ona;172;1,58;42;Buena / Ona;11;Muy buena / Oso ona;3,88
20/01/2017;09:00;0,36;0,49;"Muy buena / ";0,38;0,42;117;45;Muy buena / Oso ona;225;1,76;38;Muy buena / Oso ona;12;Muy buena / Oso ona;3,77
20/01/2017;08:00;0;0,51;"Muy buena / ";0,37;0,29;115;44;Muy buena / Oso ona;220;1,17;32;Muy buena / Oso ona;11;Muy buena / Oso ona;2,38
20/01/2017;07:00;0;0,38;"Muy buena / ";0,35;0,18;68;36;Muy buena / Oso ona;140;0,92;30;Muy buena / Oso ona;8;Muy buena / Oso ona;1,6
20/01/2017;06:00;0;0,33;"Muy buena / ";0,37;0,21;41;32;Muy buena / Oso ona;95;1,06;32;Muy buena / Oso ona;6;Muy buena / Oso ona;1,79
20/01/2017;05:00;0;0,33;"Muy buena / ";0,39;0,18;25;30;Muy buena / Oso ona;68;0,92;31;Muy buena / Oso ona;5;Muy buena / Oso ona;1,6
20/01/2017;04:00;0,09;0,31;"Muy buena / ";0,4;0,18;13;29;Muy buena / Oso ona;48;0,86;33;Muy buena / Oso ona;4;Muy buena / Oso ona;1,56
20/01/2017;03:00;0,05;0,32;"Muy buena / ";0,41;0,23;15;32;Muy buena / Oso ona;54;0,75;37;Muy buena / Oso ona;6;Muy buena / Oso ona;1,66
20/01/2017;02:00;0;0,41;"Muy buena / ";0,41;0,19;22;35;Muy buena / Oso ona;69;0,94;39;Muy buena / Oso ona;7;Muy buena / Oso ona;1,83
20/01/2017;01:00;0;0,43;"Muy buena / ";0,39;0,18;22;37;Muy buena / Oso ona;70;0,92;35;Muy buena / Oso ona;9;Muy buena / Oso ona;2,34
19/01/2017;24:00;0;0,43;"Muy buena / ";0,37;0,23;27;43;Muy buena / Oso ona;85;1,03;30;Muy buena / Oso ona;7;Muy buena / Oso ona;2,15
19/01/2017;23:00;0;0,47;"Muy buena / ";0,36;0,31;34;47;Muy buena / Oso ona;99;1,33;31;Muy buena / Oso ona;10;Muy buena / Oso ona;2,44
19/01/2017;22:00;0;0,46;"Muy buena / ";0,35;0,38;45;56;Muy buena / Oso ona;125;1,67;22;Muy buena / Oso ona;7;Muy buena / Oso ona;3,08
19/01/2017;21:00;0,23;0,42;"Muy buena / ";0,33;0,19;45;60;Muy buena / Oso ona;128;0,86;15;Muy buena / Oso ona;4;Muy buena / Oso ona;1,81
19/01/2017;20:00;0,48;0,35;"Muy buena / ";0,32;0,18;23;58;Muy buena / Oso ona;92;0,66;16;Muy buena / Oso ona;2;Muy buena / Oso ona;1,34
19/01/2017;19:00;0,34;0,31;"Muy buena / ";0,32;0,18;20;50;Muy buena / Oso ona;80;0,73;16;Muy buena / Oso ona;2;Muy buena / Oso ona;1,44
19/01/2017;18:00;0,47;0,32;"Muy buena / ";0,33;0,13;22;53;Muy buena / Oso ona;86;0,47;14;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,64
19/01/2017;17:00;;0,29;"Muy buena / ";0,33;;13;40;Muy buena / Oso ona;59;;14;Muy buena / Oso ona;2;Muy buena / Oso ona;
19/01/2017;16:00;0,27;0,29;"Muy buena / ";0,34;0,18;13;37;Muy buena / Oso ona;56;0,84;18;Muy buena / Oso ona;2;Muy buena / Oso ona;1,86
19/01/2017;15:00;0,26;0,34;"Muy buena / ";0,35;0,18;20;46;Muy buena / Oso ona;77;0,86;17;Muy buena / Oso ona;3;Muy buena / Oso ona;1,93
19/01/2017;14:00;0,3;0,34;"Muy buena / ";0,35;0,23;22;44;Muy buena / Oso ona;78;1,07;19;Muy buena / Oso ona;2;Muy buena / Oso ona;2,46
19/01/2017;13:00;0;0,34;"Muy buena / ";0,34;0,41;20;42;Muy buena / Oso ona;72;1,76;27;Muy buena / Oso ona;1;Muy buena / Oso ona;4,63
19/01/2017;12:00;0,11;0,37;"Muy buena / ";0,33;0,41;32;47;Muy buena / Oso ona;95;1,71;29;Muy buena / Oso ona;2;Muy buena / Oso ona;5,49
