Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);PM10 (µg/m3);PM10 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
15/04/2017;04:00;1;22;Muy buena / Oso ona;23;24;Muy buena / Oso ona;1;Muy buena / Oso ona;147;82;1010,1;0,2;12,4;0,8
15/04/2017;03:00;1;15;Muy buena / Oso ona;16;22;Muy buena / Oso ona;1;Muy buena / Oso ona;155;80;1010,2;0,2;12,5;0,75
15/04/2017;02:00;1;16;Muy buena / Oso ona;17;20;Muy buena / Oso ona;1;Muy buena / Oso ona;151;80;1010,4;0,2;12,5;0,89
15/04/2017;01:00;1;16;Muy buena / Oso ona;17;18;Muy buena / Oso ona;2;Muy buena / Oso ona;95;77;1010,9;0,2;13,2;0,38
14/04/2017;24:00;1;15;Muy buena / Oso ona;16;19;Muy buena / Oso ona;1;Muy buena / Oso ona;95;74;1010,8;0,2;13,6;0,28
14/04/2017;23:00;1;19;Muy buena / Oso ona;20;17;Muy buena / Oso ona;1;Muy buena / Oso ona;86;72;1010,6;0,2;13,8;0,49
14/04/2017;22:00;1;13;Muy buena / Oso ona;14;14;Muy buena / Oso ona;1;Muy buena / Oso ona;15;70;1010,6;0,2;13,9;0,42
14/04/2017;21:00;1;13;Muy buena / Oso ona;14;15;Muy buena / Oso ona;2;Muy buena / Oso ona;4;70;1010,4;0,2;13,9;0,56
14/04/2017;20:00;1;12;Muy buena / Oso ona;13;17;Muy buena / Oso ona;1;Muy buena / Oso ona;38;71;1009,9;0,2;13,7;0,81
14/04/2017;19:00;1;9;Muy buena / Oso ona;10;15;Muy buena / Oso ona;2;Muy buena / Oso ona;353;69;1009,3;19,5;14;0,95
14/04/2017;18:00;1;6;Muy buena / Oso ona;8;12;Muy buena / Oso ona;2;Muy buena / Oso ona;332;67;1009,2;61,4;14,3;1,85
14/04/2017;17:00;1;8;Muy buena / Oso ona;10;8;Muy buena / Oso ona;2;Muy buena / Oso ona;332;67;1008,9;187,9;15,1;1,24
14/04/2017;16:00;1;9;Muy buena / Oso ona;10;5;Muy buena / Oso ona;2;Muy buena / Oso ona;316;72;1009;228,7;14,4;1,82
14/04/2017;15:00;1;11;Muy buena / Oso ona;12;11;Muy buena / Oso ona;2;Muy buena / Oso ona;324;75;1009,3;180;14;1,93
14/04/2017;14:00;1;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;2;Muy buena / Oso ona;318;74;1009,4;178,8;14,4;1,61
14/04/2017;13:00;2;19;Muy buena / Oso ona;21;18;Muy buena / Oso ona;3;Muy buena / Oso ona;347;72;1009,7;126,2;15,2;0,36
14/04/2017;12:00;1;17;Muy buena / Oso ona;18;24;Muy buena / Oso ona;3;Muy buena / Oso ona;340;73;1009,9;115,2;14,9;0,28
14/04/2017;11:00;3;29;Muy buena / Oso ona;33;40;Muy buena / Oso ona;4;Muy buena / Oso ona;37;75;1009,9;115,8;14,3;0,25
14/04/2017;10:00;8;41;Muy buena / Oso ona;53;35;Muy buena / Oso ona;4;Muy buena / Oso ona;167;79;1009,7;113,2;12,8;1,22
14/04/2017;09:00;15;47;Muy buena / Oso ona;69;48;Buena / Ona;3;Muy buena / Oso ona;173;82;1009,3;84,6;12;1,44
14/04/2017;08:00;4;32;Muy buena / Oso ona;39;59;Buena / Ona;2;Muy buena / Oso ona;165;85;1009;43;11,5;1,69
14/04/2017;07:00;4;37;Muy buena / Oso ona;43;70;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;166;85;1008,7;24,7;11,5;1,27
14/04/2017;06:00;2;42;Muy buena / Oso ona;45;69;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;149;84;1007,9;3,9;11,8;0,67
14/04/2017;05:00;1;32;Muy buena / Oso ona;33;66;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;160;84;1007,3;0,2;11,4;1,21
14/04/2017;04:00;1;28;Muy buena / Oso ona;30;63;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;139;85;1007,3;0,2;11,1;1,58
14/04/2017;03:00;2;30;Muy buena / Oso ona;33;64;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;166;85;1007,4;0,2;10,9;1,85
14/04/2017;02:00;1;28;Muy buena / Oso ona;29;45;Buena / Ona;2;Muy buena / Oso ona;150;84;1007,5;0,2;11,4;1,18
14/04/2017;01:00;1;22;Muy buena / Oso ona;23;46;Buena / Ona;2;Muy buena / Oso ona;151;83;1007,7;0,2;11,7;1,01
13/04/2017;24:00;1;26;Muy buena / Oso ona;27;29;Muy buena / Oso ona;2;Muy buena / Oso ona;137;82;1007,9;0,2;12;0,93
13/04/2017;23:00;1;30;Muy buena / Oso ona;31;19;Muy buena / Oso ona;2;Muy buena / Oso ona;162;77;1007,7;0,2;12,2;0,97
13/04/2017;22:00;1;14;Muy buena / Oso ona;15;28;Muy buena / Oso ona;2;Muy buena / Oso ona;18;83;1007,6;0,2;13,1;0,5
13/04/2017;21:00;1;14;Muy buena / Oso ona;15;25;Muy buena / Oso ona;2;Muy buena / Oso ona;21;77;1007,3;0,2;13,2;0,85
13/04/2017;20:00;1;16;Muy buena / Oso ona;17;26;Muy buena / Oso ona;2;Muy buena / Oso ona;9;67;1006,8;0,3;13,7;1,15
13/04/2017;19:00;1;17;Muy buena / Oso ona;18;19;Muy buena / Oso ona;4;Muy buena / Oso ona;340;56;1006,2;14,3;15,4;2,05
13/04/2017;18:00;1;13;Muy buena / Oso ona;14;19;Muy buena / Oso ona;4;Muy buena / Oso ona;333;56;1005,8;126,6;16,9;3,53
13/04/2017;17:00;2;14;Muy buena / Oso ona;16;18;Muy buena / Oso ona;4;Muy buena / Oso ona;316;58;1005,3;304,3;18,1;3,08
13/04/2017;16:00;2;15;Muy buena / Oso ona;18;14;Muy buena / Oso ona;6;Muy buena / Oso ona;313;59;1005,2;467,5;18,4;3,01
13/04/2017;15:00;2;15;Muy buena / Oso ona;18;14;Muy buena / Oso ona;7;Muy buena / Oso ona;310;59;1005,1;616,5;17,9;3,61
13/04/2017;14:00;3;17;Muy buena / Oso ona;22;18;Muy buena / Oso ona;7;Muy buena / Oso ona;313;61;1005,4;704,8;17,6;4,52
13/04/2017;13:00;4;18;Muy buena / Oso ona;24;23;Muy buena / Oso ona;5;Muy buena / Oso ona;313;62;1005,3;756,3;18,2;3,83
13/04/2017;12:00;5;19;Muy buena / Oso ona;26;24;Muy buena / Oso ona;6;Muy buena / Oso ona;314;58;1005,4;758,9;18,9;2,76
13/04/2017;11:00;7;25;Muy buena / Oso ona;36;16;Muy buena / Oso ona;8;Muy buena / Oso ona;320;55;1005,9;716,5;19,1;0,94
13/04/2017;10:00;8;26;Muy buena / Oso ona;38;16;Muy buena / Oso ona;7;Muy buena / Oso ona;340;59;1006,3;609,6;17,8;0,25
13/04/2017;09:00;16;30;Muy buena / Oso ona;54;17;Muy buena / Oso ona;6;Muy buena / Oso ona;107;72;1006,7;467,1;13,5;0,69
13/04/2017;08:00;27;33;Muy buena / Oso ona;73;16;Muy buena / Oso ona;4;Muy buena / Oso ona;113;81;1007,3;302,7;10,4;1,17
13/04/2017;07:00;22;34;Muy buena / Oso ona;67;19;Muy buena / Oso ona;3;Muy buena / Oso ona;119;88;1007,6;127,4;8,6;1,12
13/04/2017;06:00;11;36;Muy buena / Oso ona;53;25;Muy buena / Oso ona;2;Muy buena / Oso ona;160;91;1007,6;7,3;7,6;1,53
13/04/2017;05:00;8;39;Muy buena / Oso ona;51;21;Muy buena / Oso ona;2;Muy buena / Oso ona;130;90;1007,7;0,1;8;1,22
13/04/2017;04:00;5;38;Muy buena / Oso ona;46;28;Muy buena / Oso ona;2;Muy buena / Oso ona;143;91;1007,8;0,1;8,5;1,07
13/04/2017;03:00;2;29;Muy buena / Oso ona;31;28;Muy buena / Oso ona;2;Muy buena / Oso ona;154;90;1008;0,1;8,9;1,55
13/04/2017;02:00;2;32;Muy buena / Oso ona;34;28;Muy buena / Oso ona;2;Muy buena / Oso ona;145;88;1008,5;0,2;9,5;1,66
13/04/2017;01:00;1;35;Muy buena / Oso ona;36;26;Muy buena / Oso ona;2;Muy buena / Oso ona;161;86;1009,2;0,2;9,9;1,52
12/04/2017;24:00;2;40;Muy buena / Oso ona;43;26;Muy buena / Oso ona;2;Muy buena / Oso ona;157;84;1009,4;0,2;10,7;1,36
12/04/2017;23:00;2;44;Muy buena / Oso ona;46;24;Muy buena / Oso ona;3;Muy buena / Oso ona;165;79;1009,5;0,2;11,8;1,22
12/04/2017;22:00;1;19;Muy buena / Oso ona;20;23;Muy buena / Oso ona;3;Muy buena / Oso ona;20;75;1009,3;0,2;12,8;0,79
12/04/2017;21:00;1;24;Muy buena / Oso ona;25;24;Muy buena / Oso ona;3;Muy buena / Oso ona;25;72;1009,1;0,2;13,2;1,12
12/04/2017;20:00;1;34;Muy buena / Oso ona;35;30;Muy buena / Oso ona;4;Muy buena / Oso ona;340;70;1008,5;0,4;14,3;1,5
12/04/2017;19:00;2;35;Muy buena / Oso ona;37;34;Muy buena / Oso ona;6;Muy buena / Oso ona;319;65;1008;15,9;15,7;2,43
12/04/2017;18:00;3;32;Muy buena / Oso ona;35;30;Muy buena / Oso ona;6;Muy buena / Oso ona;317;59;1007,6;112,8;17,6;3,6
12/04/2017;17:00;5;32;Muy buena / Oso ona;40;24;Muy buena / Oso ona;4;Muy buena / Oso ona;311;59;1007,2;324,3;18,8;2,94
12/04/2017;16:00;5;25;Muy buena / Oso ona;32;23;Muy buena / Oso ona;3;Muy buena / Oso ona;327;56;1007,1;472,1;19,8;2,47
12/04/2017;15:00;5;23;Muy buena / Oso ona;30;25;Muy buena / Oso ona;3;Muy buena / Oso ona;313;56;1006,9;614,1;19,8;3,6
12/04/2017;14:00;4;18;Muy buena / Oso ona;24;32;Muy buena / Oso ona;3;Muy buena / Oso ona;309;56;1007;705,9;19,7;3,51
12/04/2017;13:00;4;17;Muy buena / Oso ona;23;21;Muy buena / Oso ona;3;Muy buena / Oso ona;322;53;1007,3;754,2;20,6;1,47
12/04/2017;12:00;3;12;Muy buena / Oso ona;15;20;Muy buena / Oso ona;3;Muy buena / Oso ona;334;49;1008,1;753,9;20,8;0,93
12/04/2017;11:00;9;31;Muy buena / Oso ona;43;25;Muy buena / Oso ona;4;Muy buena / Oso ona;310;53;1008,8;713,1;19,6;0,46
12/04/2017;10:00;15;38;Muy buena / Oso ona;61;30;Muy buena / Oso ona;4;Muy buena / Oso ona;320;62;1009,4;602,4;16,9;0,13
12/04/2017;09:00;31;41;Muy buena / Oso ona;88;25;Muy buena / Oso ona;3;Muy buena / Oso ona;105;78;1009,8;449,8;12,9;0,97
12/04/2017;08:00;33;43;Muy buena / Oso ona;93;34;Muy buena / Oso ona;2;Muy buena / Oso ona;105;89;1010,3;250;10;1,39
12/04/2017;07:00;31;45;Muy buena / Oso ona;92;39;Muy buena / Oso ona;2;Muy buena / Oso ona;97;95;1010,8;60;8,5;1,7
12/04/2017;06:00;30;47;Muy buena / Oso ona;92;37;Muy buena / Oso ona;2;Muy buena / Oso ona;99;93;1010,7;4,5;8,7;1,35
12/04/2017;05:00;21;41;Muy buena / Oso ona;73;33;Muy buena / Oso ona;2;Muy buena / Oso ona;104;92;1010,6;0,1;8,7;1,56
12/04/2017;04:00;8;34;Muy buena / Oso ona;45;29;Muy buena / Oso ona;2;Muy buena / Oso ona;115;93;1010,8;0,1;8,8;1,31
12/04/2017;03:00;2;27;Muy buena / Oso ona;29;26;Muy buena / Oso ona;1;Muy buena / Oso ona;111;91;1011,2;0,2;9,1;1,14
12/04/2017;02:00;1;24;Muy buena / Oso ona;25;25;Muy buena / Oso ona;1;Muy buena / Oso ona;110;91;1011,7;0,2;9,5;0,82
12/04/2017;01:00;1;24;Muy buena / Oso ona;25;23;Muy buena / Oso ona;1;Muy buena / Oso ona;146;91;1012,3;0,2;10,1;1,23
11/04/2017;24:00;1;25;Muy buena / Oso ona;26;24;Muy buena / Oso ona;1;Muy buena / Oso ona;152;90;1012,9;0,2;10,5;1,18
11/04/2017;23:00;1;37;Muy buena / Oso ona;38;22;Muy buena / Oso ona;1;Muy buena / Oso ona;122;86;1013,2;0,2;11,5;0,95
11/04/2017;22:00;1;21;Muy buena / Oso ona;22;21;Muy buena / Oso ona;2;Muy buena / Oso ona;85;82;1013,3;0,2;12,3;0,26
11/04/2017;21:00;1;17;Muy buena / Oso ona;18;24;Muy buena / Oso ona;1;Muy buena / Oso ona;36;83;1013,3;0,2;12,6;0,98
11/04/2017;20:00;1;24;Muy buena / Oso ona;25;25;Muy buena / Oso ona;2;Muy buena / Oso ona;349;79;1012,8;0,4;13,6;1,31
11/04/2017;19:00;1;21;Muy buena / Oso ona;22;29;Muy buena / Oso ona;2;Muy buena / Oso ona;332;75;1012,4;21,1;14,5;2,43
11/04/2017;18:00;2;15;Muy buena / Oso ona;17;20;Muy buena / Oso ona;2;Muy buena / Oso ona;316;71;1012,5;145,8;15,6;3,26
11/04/2017;17:00;2;14;Muy buena / Oso ona;16;19;Muy buena / Oso ona;2;Muy buena / Oso ona;335;66;1012,5;290,9;16,4;2,74
11/04/2017;16:00;2;11;Muy buena / Oso ona;13;22;Muy buena / Oso ona;2;Muy buena / Oso ona;344;63;1012,8;235,5;16,8;2,23
11/04/2017;15:00;1;7;Muy buena / Oso ona;9;16;Muy buena / Oso ona;3;Muy buena / Oso ona;31;61;1013;375;17,1;1,96
11/04/2017;14:00;1;10;Muy buena / Oso ona;11;22;Muy buena / Oso ona;3;Muy buena / Oso ona;13;62;1013,2;510,1;17,2;1,79
11/04/2017;13:00;1;8;Muy buena / Oso ona;10;26;Muy buena / Oso ona;3;Muy buena / Oso ona;26;61;1013,4;564,4;17;2,02
11/04/2017;12:00;1;9;Muy buena / Oso ona;11;24;Muy buena / Oso ona;5;Muy buena / Oso ona;58;59;1013,8;588,4;17,4;1,01
11/04/2017;11:00;5;20;Muy buena / Oso ona;27;22;Muy buena / Oso ona;7;Muy buena / Oso ona;331;58;1014;691,9;16,8;0,88
11/04/2017;10:00;4;21;Muy buena / Oso ona;27;27;Muy buena / Oso ona;9;Muy buena / Oso ona;31;60;1014,4;483,4;15,6;0,64
11/04/2017;09:00;5;31;Muy buena / Oso ona;37;25;Muy buena / Oso ona;9;Muy buena / Oso ona;318;66;1014,6;315,6;13,9;1,29
11/04/2017;08:00;7;38;Muy buena / Oso ona;49;23;Muy buena / Oso ona;3;Muy buena / Oso ona;356;72;1014,4;306,8;13,6;0,99
11/04/2017;07:00;2;35;Muy buena / Oso ona;38;22;Muy buena / Oso ona;2;Muy buena / Oso ona;344;79;1014,7;95,7;12,5;0,9
11/04/2017;06:00;5;29;Muy buena / Oso ona;36;25;Muy buena / Oso ona;2;Muy buena / Oso ona;24;82;1014,4;2,8;12;1,04
11/04/2017;05:00;2;24;Muy buena / Oso ona;27;31;Muy buena / Oso ona;2;Muy buena / Oso ona;17;80;1014;0,2;12,3;0,98
11/04/2017;04:00;2;19;Muy buena / Oso ona;21;33;Muy buena / Oso ona;2;Muy buena / Oso ona;347;76;1014;0,2;13;0,73
11/04/2017;03:00;1;11;Muy buena / Oso ona;12;34;Muy buena / Oso ona;3;Muy buena / Oso ona;339;77;1014,3;0,2;13,1;0,75
11/04/2017;02:00;1;16;Muy buena / Oso ona;17;32;Muy buena / Oso ona;3;Muy buena / Oso ona;297;75;1014,7;0,2;13,1;1,34
11/04/2017;01:00;1;15;Muy buena / Oso ona;16;29;Muy buena / Oso ona;2;Muy buena / Oso ona;303;76;1015,1;0,2;13,2;1,22
10/04/2017;24:00;1;10;Muy buena / Oso ona;11;30;Muy buena / Oso ona;2;Muy buena / Oso ona;353;76;1015,4;0,2;13,2;1,09
10/04/2017;23:00;1;7;Muy buena / Oso ona;9;30;Muy buena / Oso ona;2;Muy buena / Oso ona;19;77;1015,3;0,2;13,1;1,61
10/04/2017;22:00;1;12;Muy buena / Oso ona;13;32;Muy buena / Oso ona;2;Muy buena / Oso ona;323;76;1015;0,2;13,3;1,04
10/04/2017;21:00;1;15;Muy buena / Oso ona;16;23;Muy buena / Oso ona;2;Muy buena / Oso ona;317;76;1014,8;0,2;13,4;1,4
10/04/2017;20:00;1;11;Muy buena / Oso ona;12;24;Muy buena / Oso ona;2;Muy buena / Oso ona;334;77;1014,5;0,2;13,3;2,31
10/04/2017;19:00;1;17;Muy buena / Oso ona;18;26;Muy buena / Oso ona;2;Muy buena / Oso ona;360;79;1014,1;6,6;13,3;1,61
10/04/2017;18:00;1;19;Muy buena / Oso ona;20;28;Muy buena / Oso ona;2;Muy buena / Oso ona;348;79;1013,8;45,7;13,3;1,41
10/04/2017;17:00;1;17;Muy buena / Oso ona;18;29;Muy buena / Oso ona;3;Muy buena / Oso ona;340;80;1013,7;85,4;13,4;1,86
10/04/2017;16:00;2;19;Muy buena / Oso ona;22;39;Muy buena / Oso ona;4;Muy buena / Oso ona;349;81;1013,7;132;13,4;2,65
10/04/2017;15:00;2;18;Muy buena / Oso ona;21;41;Buena / Ona;4;Muy buena / Oso ona;9;81;1013,7;218,4;13,8;2,49
10/04/2017;14:00;3;20;Muy buena / Oso ona;24;43;Buena / Ona;5;Muy buena / Oso ona;352;81;1013,9;275,9;14;2,38
10/04/2017;13:00;2;21;Muy buena / Oso ona;24;42;Buena / Ona;6;Muy buena / Oso ona;351;82;1014,1;279,5;13,9;2,27
10/04/2017;12:00;6;25;Muy buena / Oso ona;35;38;Muy buena / Oso ona;10;Muy buena / Oso ona;359;80;1013,9;435,6;14,4;2,5
10/04/2017;11:00;10;26;Muy buena / Oso ona;41;45;Buena / Ona;12;Muy buena / Oso ona;328;76;1013;694,3;15,3;2,27
10/04/2017;10:00;16;38;Muy buena / Oso ona;63;83;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;346;77;1013,5;467,5;14,7;1,77
10/04/2017;09:00;25;48;Muy buena / Oso ona;87;68;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona;347;78;1013,4;325;14,7;0,42
10/04/2017;08:00;22;50;Muy buena / Oso ona;83;73;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;207;87;1013,2;131,4;12,4;1,25
10/04/2017;07:00;18;57;Muy buena / Oso ona;84;85;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona;196;89;1013,1;33,1;11,9;1,76
10/04/2017;06:00;10;57;Muy buena / Oso ona;72;100;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;181;90;1012,6;2,4;12,1;1,59
10/04/2017;05:00;4;45;Muy buena / Oso ona;50;84;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;203;90;1012,3;0,2;12,4;1,27
10/04/2017;04:00;1;12;Muy buena / Oso ona;13;64;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;21;91;1012,3;0,2;12,6;0,63
10/04/2017;03:00;1;11;Muy buena / Oso ona;12;53;Buena / Ona;3;Muy buena / Oso ona;38;93;1012,4;0,2;12,2;1,1
10/04/2017;02:00;1;11;Muy buena / Oso ona;12;52;Buena / Ona;2;Muy buena / Oso ona;23;92;1012,5;0,2;12,4;1,51
10/04/2017;01:00;1;13;Muy buena / Oso ona;14;68;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;28;92;1012,5;0,2;12,6;1,34
09/04/2017;24:00;1;22;Muy buena / Oso ona;23;94;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;21;92;1012,2;0,2;12,3;1,27
09/04/2017;23:00;1;27;Muy buena / Oso ona;28;61;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;26;92;1011,9;0,2;12,5;0,81
09/04/2017;22:00;1;31;Muy buena / Oso ona;32;52;Buena / Ona;3;Muy buena / Oso ona;20;92;1011,6;0,2;12,6;0,92
09/04/2017;21:00;2;38;Muy buena / Oso ona;40;74;Mejorable / Hobetzeko modukoa;3;Muy buena / Oso ona;348;94;1011,5;0,2;12,9;1,56
09/04/2017;20:00;2;42;Muy buena / Oso ona;44;65;Mejorable / Hobetzeko modukoa;2;Muy buena / Oso ona;328;89;1010,7;0,2;13,9;2,43
09/04/2017;19:00;3;46;Muy buena / Oso ona;50;45;Buena / Ona;4;Muy buena / Oso ona;314;71;1009,9;13,8;16,7;2,51
09/04/2017;18:00;1;13;Muy buena / Oso ona;14;23;Muy buena / Oso ona;6;Muy buena / Oso ona;325;48;1009,4;104;19,3;2,34
09/04/2017;17:00;1;10;Muy buena / Oso ona;11;19;Muy buena / Oso ona;9;Muy buena / Oso ona;332;46;1008,8;323,2;19,9;3,03
09/04/2017;16:00;2;15;Muy buena / Oso ona;17;23;Muy buena / Oso ona;11;Muy buena / Oso ona;320;54;1008,5;467;20;3,28
09/04/2017;15:00;2;14;Muy buena / Oso ona;17;31;Muy buena / Oso ona;13;Muy buena / Oso ona;321;57;1008,1;603,4;20;4,26
09/04/2017;14:00;5;30;Muy buena / Oso ona;38;40;Muy buena / Oso ona;13;Muy buena / Oso ona;314;56;1007,8;694,6;20,5;4,24
09/04/2017;13:00;6;31;Muy buena / Oso ona;40;54;Buena / Ona;11;Muy buena / Oso ona;315;53;1007,7;743,7;21;3,7
09/04/2017;12:00;3;19;Muy buena / Oso ona;24;24;Muy buena / Oso ona;9;Muy buena / Oso ona;271;36;1007,7;747,9;24,4;0,7
09/04/2017;11:00;2;12;Muy buena / Oso ona;14;12;Muy buena / Oso ona;11;Muy buena / Oso ona;140;30;1007,9;700,5;24,5;1,59
09/04/2017;10:00;2;15;Muy buena / Oso ona;18;12;Muy buena / Oso ona;14;Muy buena / Oso ona;141;32;1008,1;594,3;22,4;2
09/04/2017;09:00;10;32;Muy buena / Oso ona;47;11;Muy buena / Oso ona;15;Muy buena / Oso ona;121;42;1008,2;452,5;19,6;1,19
09/04/2017;08:00;12;32;Muy buena / Oso ona;50;18;Muy buena / Oso ona;12;Muy buena / Oso ona;149;64;1008;295;13,7;1,81
09/04/2017;07:00;13;39;Muy buena / Oso ona;58;49;Buena / Ona;8;Muy buena / Oso ona;154;77;1007,7;118,4;10,4;2,41
09/04/2017;06:00;7;46;Muy buena / Oso ona;56;51;Buena / Ona;6;Muy buena / Oso ona;122;76;1007,6;4,5;10,1;1,22
09/04/2017;05:00;4;44;Muy buena / Oso ona;50;46;Buena / Ona;6;Muy buena / Oso ona;116;75;1007,1;0,2;10,6;1,16
09/04/2017;04:00;5;51;Muy buena / Oso ona;58;51;Buena / Ona;5;Muy buena / Oso ona;107;74;1007,1;0,2;11,2;1,17
09/04/2017;03:00;4;49;Muy buena / Oso ona;55;51;Buena / Ona;5;Muy buena / Oso ona;107;74;1007;0,2;11,9;1,08
09/04/2017;02:00;3;46;Muy buena / Oso ona;51;54;Buena / Ona;5;Muy buena / Oso ona;106;73;1007,1;0,2;12,7;1,22
09/04/2017;01:00;3;46;Muy buena / Oso ona;49;45;Buena / Ona;3;Muy buena / Oso ona;110;71;1007,4;0,2;13,5;1,14
08/04/2017;24:00;2;52;Muy buena / Oso ona;55;40;Muy buena / Oso ona;2;Muy buena / Oso ona;123;70;1007,3;0,2;14,2;1,52
08/04/2017;23:00;4;67;Muy buena / Oso ona;73;44;Buena / Ona;3;Muy buena / Oso ona;128;68;1007,1;0,2;15;1,3
08/04/2017;22:00;3;79;Muy buena / Oso ona;83;40;Muy buena / Oso ona;3;Muy buena / Oso ona;122;62;1006,9;0,2;16,3;1,25
08/04/2017;21:00;2;74;Muy buena / Oso ona;77;41;Buena / Ona;4;Muy buena / Oso ona;111;56;1006,7;0,2;17,7;0,69
08/04/2017;20:00;2;85;Muy buena / Oso ona;87;50;Buena / Ona;8;Muy buena / Oso ona;320;51;1006,1;0,3;18,8;1,03
08/04/2017;19:00;1;62;Muy buena / Oso ona;63;42;Buena / Ona;9;Muy buena / Oso ona;316;43;1005,3;14,4;21,6;1,64
08/04/2017;18:00;2;40;Muy buena / Oso ona;43;33;Muy buena / Oso ona;11;Muy buena / Oso ona;311;37;1004,8;100,5;23,4;2,64
08/04/2017;17:00;4;39;Muy buena / Oso ona;45;31;Muy buena / Oso ona;14;Muy buena / Oso ona;311;39;1004,3;313,9;23,5;3,51
08/04/2017;16:00;4;36;Muy buena / Oso ona;42;48;Buena / Ona;10;Muy buena / Oso ona;311;42;1004;462,3;23,4;4,18
08/04/2017;15:00;4;30;Muy buena / Oso ona;36;27;Muy buena / Oso ona;5;Muy buena / Oso ona;318;35;1003,7;607,1;26,4;1,61
08/04/2017;14:00;1;8;Muy buena / Oso ona;10;11;Muy buena / Oso ona;4;Muy buena / Oso ona;166;27;1003,7;699,5;28,2;1,22
08/04/2017;13:00;1;10;Muy buena / Oso ona;11;13;Muy buena / Oso ona;5;Muy buena / Oso ona;181;30;1003,8;748,5;26,5;2,38
08/04/2017;12:00;2;11;Muy buena / Oso ona;13;13;Muy buena / Oso ona;5;Muy buena / Oso ona;178;31;1004,4;749,4;25,4;2,47
08/04/2017;11:00;2;11;Muy buena / Oso ona;14;11;Muy buena / Oso ona;5;Muy buena / Oso ona;188;33;1004,8;701,7;23,7;2,97
08/04/2017;10:00;3;16;Muy buena / Oso ona;21;11;Muy buena / Oso ona;7;Muy buena / Oso ona;174;37;1005,2;591,9;22;2,61
08/04/2017;09:00;5;24;Muy buena / Oso ona;32;6;Muy buena / Oso ona;7;Muy buena / Oso ona;145;45;1005,5;448,1;19,2;2,38
08/04/2017;08:00;3;18;Muy buena / Oso ona;22;2;Muy buena / Oso ona;6;Muy buena / Oso ona;151;46;1005,6;293,8;17,4;2,75
08/04/2017;07:00;20;39;Muy buena / Oso ona;69;12;Muy buena / Oso ona;2;Muy buena / Oso ona;164;76;1005,8;109,7;11,1;2,41
08/04/2017;06:00;16;34;Muy buena / Oso ona;57;29;Muy buena / Oso ona;2;Muy buena / Oso ona;151;90;1005,7;4,2;8,6;3,12
08/04/2017;05:00;19;35;Muy buena / Oso ona;65;32;Muy buena / Oso ona;3;Muy buena / Oso ona;155;92;1005,6;0,2;9,1;2,98
08/04/2017;04:00;16;34;Muy buena / Oso ona;57;35;Muy buena / Oso ona;2;Muy buena / Oso ona;163;93;1005,8;0,2;9,3;2,77
08/04/2017;03:00;8;35;Muy buena / Oso ona;47;35;Muy buena / Oso ona;2;Muy buena / Oso ona;163;93;1006,3;0,2;9,5;2,39
08/04/2017;02:00;2;31;Muy buena / Oso ona;34;42;Buena / Ona;2;Muy buena / Oso ona;163;93;1006,8;0,2;9,8;2,29
08/04/2017;01:00;2;33;Muy buena / Oso ona;36;38;Muy buena / Oso ona;2;Muy buena / Oso ona;157;90;1007,3;0,2;10,5;1,67
07/04/2017;24:00;1;35;Muy buena / Oso ona;36;32;Muy buena / Oso ona;2;Muy buena / Oso ona;174;89;1007,7;0,2;11;2,13
07/04/2017;23:00;2;39;Muy buena / Oso ona;41;34;Muy buena / Oso ona;2;Muy buena / Oso ona;169;86;1007,9;0,2;11,8;1,83
07/04/2017;22:00;3;54;Muy buena / Oso ona;59;34;Muy buena / Oso ona;2;Muy buena / Oso ona;153;81;1008;0,2;12,9;1,05
07/04/2017;21:00;5;69;Muy buena / Oso ona;76;36;Muy buena / Oso ona;2;Muy buena / Oso ona;116;75;1008,1;0,2;14,3;0,45
07/04/2017;20:00;4;67;Muy buena / Oso ona;73;40;Muy buena / Oso ona;2;Muy buena / Oso ona;332;72;1007,6;0,3;15,1;0,52
07/04/2017;19:00;2;41;Muy buena / Oso ona;44;37;Muy buena / Oso ona;3;Muy buena / Oso ona;330;65;1007,2;15,5;16,4;1,59
