Date;Hour;PM10 (µg/m3);PM10 - ICA;H (%);P (mBar);R (w/m2);Tº (ºC);Precipitación (l/m2)
25/02/2017;22:00;40;Muy buena / Oso ona;79;1020,8;0,4;8,6;0
25/02/2017;21:00;39;Muy buena / Oso ona;76;1020,1;0,4;9,1;0
25/02/2017;20:00;35;Muy buena / Oso ona;72;1019,6;0,5;10,3;0
25/02/2017;19:00;29;Muy buena / Oso ona;68;1019,4;0,8;11,7;0
25/02/2017;18:00;26;Muy buena / Oso ona;55;1019;20,2;15;0
25/02/2017;17:00;20;Muy buena / Oso ona;48;1018,5;141,4;17,2;0
25/02/2017;16:00;18;Muy buena / Oso ona;48;1018,4;254,9;17;0,1
25/02/2017;15:00;16;Muy buena / Oso ona;49;1018,6;208,8;16,6;0
25/02/2017;14:00;13;Muy buena / Oso ona;47;1019;49,1;15,4;0
25/02/2017;13:00;11;Muy buena / Oso ona;51;1019,9;40;14;0,1
25/02/2017;12:00;12;Muy buena / Oso ona;57;1020,9;29,3;12,4;0
25/02/2017;11:00;12;Muy buena / Oso ona;73;1021,7;42,1;10;0
25/02/2017;10:00;30;Muy buena / Oso ona;90;1022,6;24,2;6;0
25/02/2017;09:00;23;Muy buena / Oso ona;93;1022,9;19,8;4,1;0
25/02/2017;08:00;20;Muy buena / Oso ona;93;1022,9;10,5;2,6;0
25/02/2017;07:00;11;Muy buena / Oso ona;93;1022,6;1;2,2;0,1
25/02/2017;06:00;10;Muy buena / Oso ona;93;1022,7;0,4;2,5;0
25/02/2017;05:00;11;Muy buena / Oso ona;92;1022,7;0,4;2,8;0,1
25/02/2017;04:00;12;Muy buena / Oso ona;92;1022,9;0,4;3,2;0
25/02/2017;03:00;14;Muy buena / Oso ona;92;1023,4;0,4;3,7;0
25/02/2017;02:00;17;Muy buena / Oso ona;92;1024;0,4;4,1;0,1
25/02/2017;01:00;23;Muy buena / Oso ona;91;1024,6;0,4;4,7;0
24/02/2017;24:00;24;Muy buena / Oso ona;90;1024,5;0,4;5,4;0
24/02/2017;23:00;26;Muy buena / Oso ona;88;1024,7;0,4;6,1;0,1
24/02/2017;22:00;29;Muy buena / Oso ona;86;1024,5;0,4;7,2;0
24/02/2017;21:00;31;Muy buena / Oso ona;82;1024,3;0,4;8,5;0
24/02/2017;20:00;26;Muy buena / Oso ona;81;1024,2;0,4;8,8;0
24/02/2017;19:00;28;Muy buena / Oso ona;79;1023,9;0,4;9,7;0
24/02/2017;18:00;26;Muy buena / Oso ona;83;1023;19,4;10,3;0
24/02/2017;17:00;24;Muy buena / Oso ona;85;1022,5;59,5;9,9;0
24/02/2017;16:00;34;Muy buena / Oso ona;73;1022,2;55,6;10,8;0
24/02/2017;15:00;40;Muy buena / Oso ona;69;1021,8;143,3;11,8;0
24/02/2017;14:00;53;Buena / Ona;74;1021,7;146;11,7;0
24/02/2017;13:00;;Sin datos / Daturik gabe;82;1021,8;163,4;10,9;0
24/02/2017;12:00;;Sin datos / Daturik gabe;89;1022,1;138,7;10;0,1
24/02/2017;11:00;11;Muy buena / Oso ona;92;1021,8;90,6;9,7;0,1
24/02/2017;10:00;41;Buena / Ona;93;1021,5;74,7;9,5;0
24/02/2017;09:00;46;Buena / Ona;94;1020,9;41;9,1;0
24/02/2017;08:00;99;Mejorable / Hobetzeko modukoa;94;1020,3;12,2;8,9;0
24/02/2017;07:00;6;Muy buena / Oso ona;94;1019,8;0,4;9,3;0,1
24/02/2017;06:00;7;Muy buena / Oso ona;93;1019,4;0,4;9,8;0,2
24/02/2017;05:00;6;Muy buena / Oso ona;93;1018,7;0,4;9,8;0,1
24/02/2017;04:00;4;Muy buena / Oso ona;93;1018,3;0,4;10,4;0,4
24/02/2017;03:00;13;Muy buena / Oso ona;93;1018,1;0,4;10,4;0,1
24/02/2017;02:00;16;Muy buena / Oso ona;91;1018,2;0,4;10,6;0,1
24/02/2017;01:00;19;Muy buena / Oso ona;90;1018,3;0,4;10,9;0
23/02/2017;24:00;19;Muy buena / Oso ona;89;1018,4;0,4;11,2;0
23/02/2017;23:00;22;Muy buena / Oso ona;86;1018,6;0,4;11,4;0
23/02/2017;22:00;19;Muy buena / Oso ona;81;1018,9;0,4;12,1;0
23/02/2017;21:00;16;Muy buena / Oso ona;78;1018,6;0,4;12,3;0
23/02/2017;20:00;10;Muy buena / Oso ona;81;1018,1;0,4;12,1;0
23/02/2017;19:00;25;Muy buena / Oso ona;83;1017,5;0,4;12,3;0
23/02/2017;18:00;32;Muy buena / Oso ona;85;1017,2;2,5;12,3;0
23/02/2017;17:00;35;Muy buena / Oso ona;85;1016,9;16;12,3;0
23/02/2017;16:00;30;Muy buena / Oso ona;84;1016,8;33,7;12,3;0,1
23/02/2017;15:00;28;Muy buena / Oso ona;82;1016,8;105,5;12,6;0
23/02/2017;14:00;30;Muy buena / Oso ona;81;1017,1;124,9;12,5;0
23/02/2017;13:00;30;Muy buena / Oso ona;84;1017,6;134,8;12,1;0
23/02/2017;12:00;41;Buena / Ona;90;1018;131,8;11,5;0
23/02/2017;11:00;38;Muy buena / Oso ona;95;1018,1;100,7;10,6;0,1
23/02/2017;10:00;46;Buena / Ona;96;1018,1;46,6;9,6;0
23/02/2017;09:00;49;Buena / Ona;96;1017,8;20;9,2;0
23/02/2017;08:00;48;Buena / Ona;96;1017,4;4,9;8,9;0
23/02/2017;07:00;31;Muy buena / Oso ona;96;1016,5;0,5;8,8;0
23/02/2017;06:00;25;Muy buena / Oso ona;96;1016,2;0,4;8,8;0
23/02/2017;05:00;21;Muy buena / Oso ona;95;1016,3;0,4;9,1;0,1
23/02/2017;04:00;29;Muy buena / Oso ona;95;1016,3;0,4;8,9;0
23/02/2017;03:00;37;Muy buena / Oso ona;95;1016,8;0,4;8,7;0
23/02/2017;02:00;29;Muy buena / Oso ona;94;1017,4;0,4;8;0
23/02/2017;01:00;24;Muy buena / Oso ona;93;1017,9;0,4;7,3;0,1
22/02/2017;24:00;22;Muy buena / Oso ona;92;1018,2;0,4;7,7;0
22/02/2017;23:00;28;Muy buena / Oso ona;89;1018,7;0,4;8,6;0
22/02/2017;22:00;29;Muy buena / Oso ona;89;1019,1;0,4;9,4;0
22/02/2017;21:00;33;Muy buena / Oso ona;88;1019,4;0,4;9,4;0
22/02/2017;20:00;34;Muy buena / Oso ona;86;1019,7;0,4;10,2;0,1
22/02/2017;19:00;24;Muy buena / Oso ona;85;1019,7;0,5;11,5;0,1
22/02/2017;18:00;29;Muy buena / Oso ona;79;1019,6;16,2;13,3;0
22/02/2017;17:00;33;Muy buena / Oso ona;75;1019,7;122,1;14,8;0
22/02/2017;16:00;33;Muy buena / Oso ona;71;1020,2;221,1;15,8;0
22/02/2017;15:00;47;Buena / Ona;73;1020,8;186,4;14,4;0
22/02/2017;14:00;36;Muy buena / Oso ona;75;1021,7;62,9;13;0
22/02/2017;13:00;35;Muy buena / Oso ona;77;1022,5;57,8;12,3;0
22/02/2017;12:00;31;Muy buena / Oso ona;85;1023,5;49,4;10,7;0
22/02/2017;11:00;25;Muy buena / Oso ona;90;1024,2;66,8;8,9;0
22/02/2017;10:00;33;Muy buena / Oso ona;90;1024,5;92,7;7,6;0
22/02/2017;09:00;35;Muy buena / Oso ona;91;1024,5;48,5;6,5;0
22/02/2017;08:00;36;Muy buena / Oso ona;92;1024,2;15,9;5,8;0
22/02/2017;07:00;23;Muy buena / Oso ona;92;1024,1;0,9;5,8;0
22/02/2017;06:00;12;Muy buena / Oso ona;92;1024,4;0,4;6;0
22/02/2017;05:00;10;Muy buena / Oso ona;91;1024,6;0,4;5,7;0
22/02/2017;04:00;11;Muy buena / Oso ona;91;1024,9;0,4;6,1;0
22/02/2017;03:00;14;Muy buena / Oso ona;91;1025,5;0,4;6;0
22/02/2017;02:00;15;Muy buena / Oso ona;90;1025,8;0,4;5,3;0
22/02/2017;01:00;13;Muy buena / Oso ona;89;1026,1;0,4;5,5;0
21/02/2017;24:00;15;Muy buena / Oso ona;89;1026,3;0,4;6,1;0
21/02/2017;23:00;16;Muy buena / Oso ona;87;1026,4;0,4;6,7;0
21/02/2017;22:00;20;Muy buena / Oso ona;86;1026,4;0,4;7,7;0
21/02/2017;21:00;28;Muy buena / Oso ona;83;1026,3;0,4;8,5;0
21/02/2017;20:00;27;Muy buena / Oso ona;80;1026,3;0,4;9,6;0
21/02/2017;19:00;20;Muy buena / Oso ona;75;1026;0,5;11,5;0,1
21/02/2017;18:00;22;Muy buena / Oso ona;69;1025,7;16,8;13,1;0
21/02/2017;17:00;21;Muy buena / Oso ona;59;1025,5;125,6;15,5;0
21/02/2017;16:00;25;Muy buena / Oso ona;59;1025,9;208,6;15,1;0,1
21/02/2017;15:00;14;Muy buena / Oso ona;62;1026,4;156,9;13,9;0
21/02/2017;14:00;8;Muy buena / Oso ona;66;1027;59,8;13,1;0
21/02/2017;13:00;14;Muy buena / Oso ona;71;1027,8;43,1;12,6;0,1
21/02/2017;12:00;31;Muy buena / Oso ona;73;1028,4;54;12,6;0,1
21/02/2017;11:00;47;Buena / Ona;85;1028,8;78,6;10;0
21/02/2017;10:00;66;Mejorable / Hobetzeko modukoa;92;1028,8;24,5;7,3;0
21/02/2017;09:00;47;Buena / Ona;93;1028,9;18,6;5,3;0
21/02/2017;08:00;61;Mejorable / Hobetzeko modukoa;93;1028,8;8,8;3,7;0
21/02/2017;07:00;15;Muy buena / Oso ona;93;1028,3;0,7;3,8;0,1
21/02/2017;06:00;14;Muy buena / Oso ona;92;1028,2;0,4;3,9;0
21/02/2017;05:00;8;Muy buena / Oso ona;91;1028,2;0,4;4,3;0
21/02/2017;04:00;9;Muy buena / Oso ona;91;1028,4;0,4;4,5;0,1
21/02/2017;03:00;11;Muy buena / Oso ona;91;1028,9;0,4;4,8;0
21/02/2017;02:00;10;Muy buena / Oso ona;90;1029,4;0,4;5,3;0
21/02/2017;01:00;15;Muy buena / Oso ona;90;1029,6;0,4;5,7;0
20/02/2017;24:00;17;Muy buena / Oso ona;89;1029,6;0,4;6;0
20/02/2017;23:00;27;Muy buena / Oso ona;88;1029,5;0,4;6,5;0,1
20/02/2017;22:00;33;Muy buena / Oso ona;87;1029,4;0,4;7,2;0
20/02/2017;21:00;44;Buena / Ona;85;1029,4;0,4;7,9;0
20/02/2017;20:00;77;Mejorable / Hobetzeko modukoa;83;1029,2;0,4;9,1;0
20/02/2017;19:00;49;Buena / Ona;78;1028,7;0,4;10,7;0
20/02/2017;18:00;18;Muy buena / Oso ona;71;1028,5;16,7;13,2;0
20/02/2017;17:00;16;Muy buena / Oso ona;68;1028,4;69;14;0
20/02/2017;16:00;6;Muy buena / Oso ona;71;1028,5;83,6;13,1;0
20/02/2017;15:00;15;Muy buena / Oso ona;73;1028,7;118,8;13,2;0
20/02/2017;14:00;12;Muy buena / Oso ona;76;1029;147,9;13,1;0
20/02/2017;13:00;22;Muy buena / Oso ona;75;1029,6;138,8;13,2;0
20/02/2017;12:00;27;Muy buena / Oso ona;76;1029,9;132,3;12,9;0
20/02/2017;11:00;35;Muy buena / Oso ona;85;1030,1;120,4;11,9;0
20/02/2017;10:00;48;Buena / Ona;88;1030;61,8;11,3;0,1
20/02/2017;09:00;89;Mejorable / Hobetzeko modukoa;90;1029,9;23;10,9;0
20/02/2017;08:00;26;Muy buena / Oso ona;91;1029,5;4,6;10,6;0
20/02/2017;07:00;23;Muy buena / Oso ona;90;1029,2;0,5;10,5;0
20/02/2017;06:00;13;Muy buena / Oso ona;89;1028,9;0,4;10,6;0
20/02/2017;05:00;10;Muy buena / Oso ona;89;1028,9;0,4;10,7;0
20/02/2017;04:00;13;Muy buena / Oso ona;90;1029;0,4;10,9;0
20/02/2017;03:00;12;Muy buena / Oso ona;90;1029,4;0,4;11,2;0
20/02/2017;02:00;20;Muy buena / Oso ona;91;1029,7;0,4;11;0
20/02/2017;01:00;21;Muy buena / Oso ona;91;1029,7;0,4;10,8;0
19/02/2017;24:00;22;Muy buena / Oso ona;90;1030;0,4;10,8;0
19/02/2017;23:00;25;Muy buena / Oso ona;90;1030,3;0,4;10,7;0
19/02/2017;22:00;28;Muy buena / Oso ona;90;1029,8;0,4;10,3;0
19/02/2017;21:00;30;Muy buena / Oso ona;89;1029,7;0,4;10,4;0
19/02/2017;20:00;27;Muy buena / Oso ona;88;1029,5;0,4;10,4;0
19/02/2017;19:00;17;Muy buena / Oso ona;86;1029,3;0,4;11,3;0
19/02/2017;18:00;13;Muy buena / Oso ona;86;1028,9;12,2;12,2;0
19/02/2017;17:00;13;Muy buena / Oso ona;86;1028,9;24;12,5;0
19/02/2017;16:00;12;Muy buena / Oso ona;86;1028,9;61,4;12,5;0
19/02/2017;15:00;15;Muy buena / Oso ona;85;1029,1;44,9;12,5;0
19/02/2017;14:00;12;Muy buena / Oso ona;82;1029,2;54,4;12,6;0
19/02/2017;13:00;12;Muy buena / Oso ona;82;1029,4;112,9;12,9;0
19/02/2017;12:00;12;Muy buena / Oso ona;85;1029,6;108,6;12,6;0
19/02/2017;11:00;18;Muy buena / Oso ona;86;1029,6;68,1;12,6;0
19/02/2017;10:00;26;Muy buena / Oso ona;88;1029,1;62,5;11,9;0
19/02/2017;09:00;24;Muy buena / Oso ona;90;1028,6;45,5;10,6;0
19/02/2017;08:00;21;Muy buena / Oso ona;90;1027,8;15,5;10,1;0
19/02/2017;07:00;19;Muy buena / Oso ona;89;1027,1;0,6;9,9;0
19/02/2017;06:00;16;Muy buena / Oso ona;87;1026,6;0,4;10;0
19/02/2017;05:00;17;Muy buena / Oso ona;86;1026,2;0,4;10,4;0
19/02/2017;04:00;16;Muy buena / Oso ona;87;1025,6;0,4;10,1;0
19/02/2017;03:00;15;Muy buena / Oso ona;88;1025,1;0,4;9,6;0
19/02/2017;02:00;17;Muy buena / Oso ona;89;1024,8;0,4;9,2;0
19/02/2017;01:00;20;Muy buena / Oso ona;89;1024,4;0,4;8,4;0
18/02/2017;24:00;17;Muy buena / Oso ona;87;1024,2;0,4;9;0
18/02/2017;23:00;22;Muy buena / Oso ona;88;1024,1;0,4;9,3;0
18/02/2017;22:00;28;Muy buena / Oso ona;86;1023,8;0,4;9,3;0
18/02/2017;21:00;21;Muy buena / Oso ona;84;1023,3;0,4;10,9;0
18/02/2017;20:00;17;Muy buena / Oso ona;83;1023;0,4;11,7;0
18/02/2017;19:00;15;Muy buena / Oso ona;83;1022,8;0,4;11,8;0
18/02/2017;18:00;13;Muy buena / Oso ona;82;1022,4;1,6;11,8;0
18/02/2017;17:00;11;Muy buena / Oso ona;83;1021,8;16,3;12,1;0
18/02/2017;16:00;13;Muy buena / Oso ona;83;1021,6;42,8;12,3;0
18/02/2017;15:00;13;Muy buena / Oso ona;81;1021,6;97,5;12,7;0
18/02/2017;14:00;23;Muy buena / Oso ona;79;1021,7;92,8;13,1;0
18/02/2017;13:00;32;Muy buena / Oso ona;73;1022,1;45,9;13,5;0
18/02/2017;12:00;19;Muy buena / Oso ona;65;1022,6;38;14,1;0
18/02/2017;11:00;39;Muy buena / Oso ona;78;1022,7;44,2;12,1;0
18/02/2017;10:00;61;Mejorable / Hobetzeko modukoa;89;1022,8;27;8,7;0
18/02/2017;09:00;68;Mejorable / Hobetzeko modukoa;91;1022,7;20,7;6,4;0
18/02/2017;08:00;60;Buena / Ona;91;1022,3;8,8;5;0
18/02/2017;07:00;50;Buena / Ona;90;1022,2;0,5;5;0
18/02/2017;06:00;48;Buena / Ona;89;1022,5;0,4;5,1;0
18/02/2017;05:00;40;Muy buena / Oso ona;89;1022,5;0,4;5,5;0
18/02/2017;04:00;39;Muy buena / Oso ona;89;1022,9;0,4;5,8;0
18/02/2017;03:00;33;Muy buena / Oso ona;88;1023,5;0,4;6,2;0
18/02/2017;02:00;31;Muy buena / Oso ona;88;1023,8;0,4;6,8;0
18/02/2017;01:00;33;Muy buena / Oso ona;86;1024,6;0,4;7;0
17/02/2017;24:00;33;Muy buena / Oso ona;85;1024,8;0,4;7,8;0
17/02/2017;23:00;35;Muy buena / Oso ona;83;1025,1;0,4;8,6;0
17/02/2017;22:00;38;Muy buena / Oso ona;81;1025,3;0,4;9,3;0
17/02/2017;21:00;47;Buena / Ona;77;1025,3;0,4;10,5;0
17/02/2017;20:00;56;Buena / Ona;74;1025,4;0,5;11,7;0
17/02/2017;19:00;44;Buena / Ona;69;1025,3;0,5;13,5;0
17/02/2017;18:00;44;Buena / Ona;63;1025;13;15,3;0
17/02/2017;17:00;40;Muy buena / Oso ona;51;1024,9;107,1;18,7;0
17/02/2017;16:00;23;Muy buena / Oso ona;49;1025,2;209,5;18,9;0
17/02/2017;15:00;19;Muy buena / Oso ona;50;1025,7;148,4;18,5;0
17/02/2017;14:00;31;Muy buena / Oso ona;52;1026,4;42,7;18;0
17/02/2017;13:00;48;Buena / Ona;57;1027,2;35,3;17,2;0
17/02/2017;12:00;36;Muy buena / Oso ona;63;1028,1;37;15,8;0
17/02/2017;11:00;46;Buena / Ona;76;1028,5;25,3;12,6;0
17/02/2017;10:00;52;Buena / Ona;87;1028,9;19,4;9,3;0
17/02/2017;09:00;59;Buena / Ona;90;1029,1;16,1;6,7;0
17/02/2017;08:00;71;Mejorable / Hobetzeko modukoa;90;1029;8,7;5,1;0
17/02/2017;07:00;28;Muy buena / Oso ona;89;1028,6;0,6;5,1;0
17/02/2017;06:00;11;Muy buena / Oso ona;89;1028,6;0,4;5,3;0
17/02/2017;05:00;11;Muy buena / Oso ona;88;1028,9;0,4;5,6;0
17/02/2017;04:00;10;Muy buena / Oso ona;88;1029;0,4;6;0
17/02/2017;03:00;12;Muy buena / Oso ona;87;1029,4;0,4;6,3;0
17/02/2017;02:00;15;Muy buena / Oso ona;86;1029,7;0,4;6,8;0
17/02/2017;01:00;15;Muy buena / Oso ona;85;1029,9;0,4;7,5;0
16/02/2017;24:00;18;Muy buena / Oso ona;83;1030,1;0,4;8,3;0
16/02/2017;23:00;24;Muy buena / Oso ona;81;1030,4;0,4;8,9;0
16/02/2017;22:00;47;Buena / Ona;78;1030,5;0,4;10;0
16/02/2017;21:00;45;Buena / Ona;74;1030,3;0,5;11,2;0
16/02/2017;20:00;33;Muy buena / Oso ona;70;1030,2;0,5;12,9;0
16/02/2017;19:00;30;Muy buena / Oso ona;65;1030,1;0,5;14,3;0
16/02/2017;18:00;29;Muy buena / Oso ona;58;1029,5;11,1;16,4;0
16/02/2017;17:00;31;Muy buena / Oso ona;49;1029;107;19,4;0
16/02/2017;16:00;27;Muy buena / Oso ona;48;1029;206,3;20,2;0
16/02/2017;15:00;25;Muy buena / Oso ona;50;1029,1;141,2;19,6;0
16/02/2017;14:00;24;Muy buena / Oso ona;49;1029,5;67,5;19,1;0
16/02/2017;13:00;32;Muy buena / Oso ona;49;1030,3;39,6;18,9;0
16/02/2017;12:00;27;Muy buena / Oso ona;49;1031;49,6;18,6;0
16/02/2017;11:00;42;Buena / Ona;56;1031,2;32,5;16,9;0
16/02/2017;10:00;420;Muy mala / Oso txarra;74;1031,4;50,4;13,6;0
16/02/2017;09:00;544;Muy mala / Oso txarra;80;1031,3;40;11,1;0
16/02/2017;08:00;131;Mala / Txarra;82;1030,9;17,8;9,6;0
16/02/2017;07:00;48;Buena / Ona;83;1030,7;0,6;9,3;0
16/02/2017;06:00;14;Muy buena / Oso ona;84;1030,8;0,4;8,6;0
16/02/2017;05:00;12;Muy buena / Oso ona;85;1031,1;0,4;7,9;0
16/02/2017;04:00;12;Muy buena / Oso ona;86;1031,1;0,4;7,8;0
16/02/2017;03:00;12;Muy buena / Oso ona;86;1031,2;0,4;7,6;0
16/02/2017;02:00;14;Muy buena / Oso ona;85;1031,3;0,4;7,7;0
16/02/2017;01:00;16;Muy buena / Oso ona;84;1031,3;0,4;8,1;0
15/02/2017;24:00;19;Muy buena / Oso ona;83;1031,4;0,4;8,6;0
15/02/2017;23:00;25;Muy buena / Oso ona;80;1031,5;0,4;9,2;0
15/02/2017;22:00;30;Muy buena / Oso ona;77;1031,5;0,4;10,1;0
15/02/2017;21:00;29;Muy buena / Oso ona;74;1031,4;0,4;11,2;0
15/02/2017;20:00;30;Muy buena / Oso ona;71;1031,3;0,5;12,1;0
15/02/2017;19:00;28;Muy buena / Oso ona;65;1031;0,5;14;0
15/02/2017;18:00;24;Muy buena / Oso ona;61;1030,4;6,9;15,4;0
15/02/2017;17:00;30;Muy buena / Oso ona;54;1030;86,9;18;0,1
15/02/2017;16:00;31;Muy buena / Oso ona;44;1029,9;199,4;21,1;0
15/02/2017;15:00;9;Muy buena / Oso ona;40;1030,1;140,4;20,9;0,1
15/02/2017;14:00;8;Muy buena / Oso ona;44;1030,4;41,8;19,5;0
15/02/2017;13:00;10;Muy buena / Oso ona;47;1030,7;34,3;18,7;0
15/02/2017;12:00;10;Muy buena / Oso ona;52;1031,2;37,5;17,5;0
15/02/2017;11:00;12;Muy buena / Oso ona;53;1031;33,9;17;0,1
15/02/2017;10:00;14;Muy buena / Oso ona;53;1030,5;25,5;16,4;0,1
15/02/2017;09:00;19;Muy buena / Oso ona;57;1030;16,4;15,1;0,1
15/02/2017;08:00;18;Muy buena / Oso ona;59;1029,3;7,1;14,1;0,1
15/02/2017;07:00;10;Muy buena / Oso ona;56;1028,9;0,6;14,4;0
15/02/2017;06:00;7;Muy buena / Oso ona;56;1028,2;0,5;14,2;0,2
15/02/2017;05:00;9;Muy buena / Oso ona;56;1027,7;0,5;14,6;0,1
15/02/2017;04:00;9;Muy buena / Oso ona;53;1027,1;0,5;14,6;0
15/02/2017;03:00;4;Muy buena / Oso ona;50;1026,8;0,5;15;0
15/02/2017;02:00;3;Muy buena / Oso ona;51;1026,6;0,5;15,4;0
15/02/2017;01:00;5;Muy buena / Oso ona;53;1026,3;0,5;15,3;0,2
14/02/2017;24:00;7;Muy buena / Oso ona;54;1026;0,5;15,5;0
14/02/2017;23:00;8;Muy buena / Oso ona;52;1025,7;0,5;15,7;0
14/02/2017;22:00;8;Muy buena / Oso ona;52;1025,2;0,5;15,6;0
14/02/2017;21:00;9;Muy buena / Oso ona;52;1024,6;0,5;15,5;0,1
14/02/2017;20:00;8;Muy buena / Oso ona;50;1024,3;0,5;15,8;0
14/02/2017;19:00;10;Muy buena / Oso ona;50;1024;0,5;15,8;0
14/02/2017;18:00;8;Muy buena / Oso ona;47;1023,4;8,1;16,7;0
14/02/2017;17:00;9;Muy buena / Oso ona;44;1022,7;60,1;17,9;0
14/02/2017;16:00;6;Muy buena / Oso ona;40;1022,1;224,7;19,7;0
14/02/2017;15:00;6;Muy buena / Oso ona;42;1021,6;207,5;18,5;0
14/02/2017;14:00;6;Muy buena / Oso ona;41;1021,3;60,9;18,3;0
14/02/2017;13:00;2;Muy buena / Oso ona;46;1021;31,9;17,5;0,3
14/02/2017;12:00;13;Muy buena / Oso ona;55;1021,2;25,7;16,3;0
14/02/2017;11:00;19;Muy buena / Oso ona;85;1020,9;19,4;11,8;0,1
14/02/2017;10:00;37;Muy buena / Oso ona;93;1020,5;15,5;8,6;0
14/02/2017;09:00;52;Buena / Ona;95;1020,1;11,8;6,4;0
14/02/2017;08:00;19;Muy buena / Oso ona;95;1019,6;5;5,4;0
14/02/2017;07:00;11;Muy buena / Oso ona;94;1019;0,4;5,4;0
14/02/2017;06:00;7;Muy buena / Oso ona;94;1018,5;0,4;5,8;0
14/02/2017;05:00;5;Muy buena / Oso ona;94;1017,9;0,4;6,3;0
14/02/2017;04:00;6;Muy buena / Oso ona;94;1017,2;0,4;6,9;0
14/02/2017;03:00;5;Muy buena / Oso ona;94;1016,8;0,4;7,4;0
14/02/2017;02:00;5;Muy buena / Oso ona;93;1016,2;0,4;8,2;0
14/02/2017;01:00;6;Muy buena / Oso ona;93;1015,8;0,4;9;0
13/02/2017;24:00;9;Muy buena / Oso ona;92;1015,3;0,4;10;0
13/02/2017;23:00;11;Muy buena / Oso ona;92;1014,5;0,4;10,2;0
13/02/2017;22:00;15;Muy buena / Oso ona;90;1013,9;0,4;10,7;0
13/02/2017;21:00;11;Muy buena / Oso ona;89;1013,1;0,4;11,3;0
13/02/2017;20:00;8;Muy buena / Oso ona;89;1012,3;0,4;11,4;0
13/02/2017;19:00;9;Muy buena / Oso ona;86;1011,7;0,4;11,8;0,3
13/02/2017;18:00;12;Muy buena / Oso ona;79;1010,8;1,5;12,8;1,3
13/02/2017;17:00;23;Muy buena / Oso ona;62;1009,1;6,3;15,7;0,1
13/02/2017;16:00;12;Muy buena / Oso ona;58;1007,2;24,1;16,2;0
13/02/2017;15:00;13;Muy buena / Oso ona;56;1006,2;51,4;16,4;0
13/02/2017;14:00;19;Muy buena / Oso ona;55;1005,8;71,7;16,4;0
13/02/2017;13:00;18;Muy buena / Oso ona;52;1005,4;64,7;17,1;0
13/02/2017;12:00;26;Muy buena / Oso ona;55;1005,3;151,6;17,2;0
13/02/2017;11:00;34;Muy buena / Oso ona;61;1005,6;120,6;15,6;0
13/02/2017;10:00;54;Buena / Ona;61;1005,3;73,7;14,8;0,1
13/02/2017;09:00;73;Mejorable / Hobetzeko modukoa;47;1003,9;27,2;16,5;0
13/02/2017;08:00;68;Mejorable / Hobetzeko modukoa;35;1003,2;11;17,8;0
13/02/2017;07:00;77;Mejorable / Hobetzeko modukoa;35;1002,3;0,5;17,6;0
13/02/2017;06:00;56;Buena / Ona;34;1002,1;0,5;18;0
13/02/2017;05:00;27;Muy buena / Oso ona;36;1002,1;0,5;17,7;0
13/02/2017;04:00;22;Muy buena / Oso ona;41;1002;0,5;17,4;0
13/02/2017;03:00;22;Muy buena / Oso ona;43;1002,1;0,5;17;0
13/02/2017;02:00;24;Muy buena / Oso ona;43;1002,3;0,5;17;0
13/02/2017;01:00;29;Muy buena / Oso ona;40;1002,6;0,5;17,2;0
12/02/2017;24:00;27;Muy buena / Oso ona;37;1002,8;0,5;17,1;0
12/02/2017;23:00;28;Muy buena / Oso ona;37;1003,1;0,5;16,7;0
12/02/2017;22:00;37;Muy buena / Oso ona;40;1003,4;0,5;16,5;0
12/02/2017;21:00;39;Muy buena / Oso ona;39;1003,3;0,5;16,7;0
12/02/2017;20:00;41;Buena / Ona;38;1003,2;0,5;16,9;0
12/02/2017;19:00;45;Buena / Ona;38;1003,3;0,5;16,9;0
12/02/2017;18:00;47;Buena / Ona;39;1002,8;3,9;17,1;0
12/02/2017;17:00;48;Buena / Ona;40;1002,7;39,4;17,5;0
12/02/2017;16:00;53;Buena / Ona;40;1002,8;44,6;17,4;0
12/02/2017;15:00;57;Buena / Ona;39;1003,1;55,1;17,5;0
12/02/2017;14:00;54;Buena / Ona;38;1003,6;124,8;17,6;0
12/02/2017;13:00;84;Mejorable / Hobetzeko modukoa;45;1004,4;129,8;16,7;0,1
12/02/2017;12:00;103;Mejorable / Hobetzeko modukoa;50;1005,2;136;15,9;0
12/02/2017;11:00;44;Buena / Ona;86;1005,9;109,5;10,7;0
12/02/2017;10:00;18;Muy buena / Oso ona;95;1006,5;59,5;7,6;0
12/02/2017;09:00;21;Muy buena / Oso ona;95;1006,8;39,4;6,3;0
12/02/2017;08:00;19;Muy buena / Oso ona;95;1007,1;6,9;5,8;0
12/02/2017;07:00;16;Muy buena / Oso ona;95;1007,4;0,4;6;0
12/02/2017;06:00;19;Muy buena / Oso ona;95;1008,1;0,4;6,1;0
12/02/2017;05:00;20;Muy buena / Oso ona;94;1008,6;0,4;6,2;0
12/02/2017;04:00;22;Muy buena / Oso ona;94;1009,2;0,4;6,4;0
12/02/2017;03:00;25;Muy buena / Oso ona;93;1010;0,4;6,5;0,1
12/02/2017;02:00;25;Muy buena / Oso ona;93;1010,6;0,4;6,5;0,1
12/02/2017;01:00;23;Muy buena / Oso ona;92;1011;0,4;6,7;0,1
11/02/2017;24:00;25;Muy buena / Oso ona;92;1011,5;0,4;6,9;0,1
