Date;Hour;CO (mg/m3);CO - ICA;CO 8h (mg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
06/03/2017;17:00;0,15;"Muy buena / ";0,15;1;3;Muy buena / Oso ona;5;105;"Buena / ";96;10;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona;327;56;918,8;0;144,2;11,8;4,62
06/03/2017;16:00;0,16;"Muy buena / ";0,15;1;2;Muy buena / Oso ona;4;105;"Buena / ";92;11;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;317;55;918,7;0;409;12,7;5,03
06/03/2017;15:00;0,15;"Muy buena / ";0,15;1;3;Muy buena / Oso ona;5;103;"Buena / ";91;14;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;297;56;918,6;0;506,3;13,1;3,88
06/03/2017;14:00;0,11;"Muy buena / ";0,15;1;2;Muy buena / Oso ona;4;103;"Buena / ";86;15;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;306;53;918,1;0;431,1;13,5;4,35
06/03/2017;13:00;0,13;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;100;"Buena / ";82;11;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;307;54;917,8;0;554,6;13,9;4,88
06/03/2017;12:00;0,15;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;95;"Buena / ";79;8;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;308;62;917;0;660,9;13,7;4,43
06/03/2017;11:00;0,16;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;86;"Buena / ";77;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;291;70;916,6;0;488,6;12,6;3,82
06/03/2017;10:00;0,16;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;73;"Buena / ";76;4;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;242;83;915,7;0;290,1;11;2,85
06/03/2017;09:00;0,16;"Muy buena / ";0,16;1;3;Muy buena / Oso ona;5;74;"Buena / ";77;4;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;245;87;914,7;0;244,8;10;3,57
06/03/2017;08:00;0,16;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;5;;"Sin datos / ";77;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;249;91;913,6;0;51,4;8,9;4,09
06/03/2017;07:00;0,16;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;5;74;"Buena / ";77;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;254;92;913,1;0;1,2;8,7;4,25
06/03/2017;06:00;0,16;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;75;"Buena / ";79;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;263;91;912,4;0;0,2;8,8;3,86
06/03/2017;05:00;0,16;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;77;"Buena / ";80;4;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;251;89;912,1;0;0,2;9;3,12
06/03/2017;04:00;0,16;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;79;"Buena / ";82;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;3;Muy buena / Oso ona;250;88;911,9;0;0,2;9,2;2,71
06/03/2017;03:00;0,16;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;80;"Buena / ";83;6;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;235;87;911,8;0;0,2;9,3;2,39
06/03/2017;02:00;0,17;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;78;"Buena / ";83;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;226;88;911,9;0;0,2;9,4;2,96
06/03/2017;01:00;0,18;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;77;"Buena / ";85;4;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;228;90;912,2;0;0,2;9,1;2,58
05/03/2017;24:00;0,18;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;78;"Buena / ";87;5;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;199;92;912,1;0;0,2;8,6;2,72
05/03/2017;23:00;0,17;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;85;"Buena / ";88;5;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;188;93;912,3;0;0,2;7,7;2,29
05/03/2017;22:00;0,17;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;88;"Buena / ";89;4;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;198;92;912,5;0;0,2;7,2;1,85
05/03/2017;21:00;0,16;"Muy buena / ";0,16;2;3;Muy buena / Oso ona;6;91;"Buena / ";88;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona;188;93;912,5;0;0,2;6,9;1,95
05/03/2017;20:00;0,16;"Muy buena / ";0,16;1;2;Muy buena / Oso ona;4;83;"Buena / ";86;3;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;207;93;912,6;0,1;0,2;6,8;1,39
05/03/2017;19:00;0,16;"Muy buena / ";0,17;1;3;Muy buena / Oso ona;5;84;"Buena / ";85;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;230;90;912,5;0;0,5;7,5;1,76
05/03/2017;18:00;0,15;"Muy buena / ";0,17;1;2;Muy buena / Oso ona;4;93;"Buena / ";84;4;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;219;82;912;0;29,1;8,6;3,38
05/03/2017;17:00;0,15;"Muy buena / ";0,18;1;3;Muy buena / Oso ona;5;90;"Buena / ";82;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;224;79;911,6;0;79;9,1;3,18
05/03/2017;16:00;0,15;"Muy buena / ";0,18;1;2;Muy buena / Oso ona;4;91;"Buena / ";81;2;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;219;76;911,1;0;169,1;9,3;4,59
05/03/2017;15:00;0,15;"Muy buena / ";0,18;1;2;Muy buena / Oso ona;4;89;"Buena / ";80;3;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;221;76;910,6;0;278,2;9,3;5,14
05/03/2017;14:00;0,19;"Muy buena / ";0,19;1;4;Muy buena / Oso ona;6;80;"Buena / ";80;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;214;82;910,5;0;314,9;8,7;5,56
05/03/2017;13:00;0,19;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;76;"Buena / ";81;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;228;86;910,4;0;204,3;7,7;5,58
05/03/2017;12:00;0,2;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;75;"Buena / ";83;5;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;218;88;909,9;0;298,4;7,2;5,75
05/03/2017;11:00;0,19;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;77;"Buena / ";85;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona;216;91;909,6;0;229,5;6,2;6,2
05/03/2017;10:00;0,19;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;80;"Buena / ";88;7;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;213;92;909,2;0;132,7;5,4;4,69
05/03/2017;09:00;0,18;"Muy buena / ";0,17;1;3;Muy buena / Oso ona;5;;"Sin datos / ";89;5;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;227;92;908,2;0,1;96,7;4,9;4,84
05/03/2017;08:00;0,18;"Muy buena / ";0,17;1;3;Muy buena / Oso ona;5;84;"Buena / ";88;7;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;213;92;907;0;35,7;4,6;5,63
05/03/2017;07:00;0,18;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;85;"Buena / ";89;7;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;209;91;905,9;0;2,4;4,4;8,15
05/03/2017;06:00;0,17;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;88;"Buena / ";88;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;211;89;904,9;0;0,2;4,3;8,73
05/03/2017;05:00;0,17;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;89;"Buena / ";88;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;204;87;904,4;0,1;0,2;4,1;6,64
05/03/2017;04:00;0,17;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;92;"Buena / ";84;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;207;85;903,8;0;0,2;4;6,17
05/03/2017;03:00;0,16;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;96;"Buena / ";80;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;234;83;903,6;0,1;0,2;3,9;3,19
05/03/2017;02:00;0,18;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;89;"Buena / ";76;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;227;78;903,7;0;0,2;4,3;2,33
05/03/2017;01:00;0,16;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;84;"Buena / ";76;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;266;73;903,9;0;0,2;4,7;2,57
04/03/2017;24:00;0,16;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;85;"Buena / ";78;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;276;69;904;0;0,2;4,8;3,46
04/03/2017;23:00;0,15;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;7;84;"Buena / ";79;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;199;72;903,6;0;0,2;4,3;1,3
04/03/2017;22:00;0,15;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;7;83;"Buena / ";80;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;182;76;903,5;0;0,2;3,8;1,54
04/03/2017;21:00;0,16;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;57;"Muy buena / ";82;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;127;80;903;0;0,2;1,7;0,2
04/03/2017;20:00;0,15;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;58;"Muy buena / ";85;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;99;80;902,9;0;0,2;1,5;0,47
04/03/2017;19:00;0,14;"Muy buena / ";0,14;2;5;Muy buena / Oso ona;7;67;"Buena / ";89;4;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;87;73;902,4;0;0,9;2,4;0,23
04/03/2017;18:00;0,13;"Muy buena / ";0,14;2;3;Muy buena / Oso ona;5;91;"Buena / ";91;6;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona;285;58;901,7;0;39,5;5,5;0,51
04/03/2017;17:00;0,12;"Muy buena / ";0,14;1;3;Muy buena / Oso ona;5;97;"Buena / ";91;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona;307;57;901,2;0;148,5;6,5;2,93
04/03/2017;16:00;0,13;"Muy buena / ";0,14;1;2;Muy buena / Oso ona;4;96;"Buena / ";90;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona;307;67;900,5;0;347,8;5,6;2,28
04/03/2017;15:00;0,13;"Muy buena / ";0,15;1;3;Muy buena / Oso ona;5;93;"Buena / ";88;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona;283;72;900;0;185,5;4,4;2,83
04/03/2017;14:00;0,15;"Muy buena / ";0,15;1;3;Muy buena / Oso ona;5;93;"Buena / ";87;3;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;272;69;899,5;0;187,1;4,7;2,71
04/03/2017;13:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;88;"Buena / ";85;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;3;Muy buena / Oso ona;238;70;899,4;0;294,1;4,4;2,52
04/03/2017;12:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;87;"Buena / ";84;6;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;245;73;899,1;0;460,3;3,8;3,11
04/03/2017;11:00;0,15;"Muy buena / ";0,15;2;3;Muy buena / Oso ona;6;85;"Buena / ";83;5;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona;227;78;898,5;0;476,7;2,7;3,85
04/03/2017;10:00;0,16;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;;"Sin datos / ";82;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona;216;81;897,8;0;384,8;1,8;4,08
04/03/2017;09:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;85;"Buena / ";83;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;2;Muy buena / Oso ona;221;85;897;0;181,3;0,6;3,63
04/03/2017;08:00;0,15;"Muy buena / ";0,15;1;3;Muy buena / Oso ona;6;84;"Buena / ";84;4;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;207;87;896,3;0;63,1;;3,89
04/03/2017;07:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;84;"Buena / ";85;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;208;87;895,9;0;2,4;;5,22
04/03/2017;06:00;0,14;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;84;"Buena / ";86;4;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;217;88;895,4;0;0,2;;4,94
04/03/2017;05:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;82;"Buena / ";87;;Sin datos / Daturik gabe;4;Muy buena / Oso ona;3;Muy buena / Oso ona;235;88;895,1;0;0,2;;3,48
04/03/2017;04:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;75;"Buena / ";89;4;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;223;92;894,7;0;0,2;0,4;2,27
04/03/2017;03:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;82;"Buena / ";92;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;3;Muy buena / Oso ona;198;94;895;0;0,2;1,1;2,33
04/03/2017;02:00;0,15;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;89;"Buena / ";95;4;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;260;90;895,6;0;0,2;1,4;2,66
04/03/2017;01:00;0,15;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;90;"Buena / ";96;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;263;90;895,5;0;0,2;1,3;3,4
03/03/2017;24:00;0,14;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;94;"Buena / ";97;3;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona;273;89;895,5;0;0,2;1,4;3
03/03/2017;23:00;0,15;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;93;"Buena / ";96;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;286;93;895,5;0,1;0,2;1,4;3,27
03/03/2017;22:00;0,15;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;94;"Buena / ";96;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;271;92;895;0,1;0,2;2,1;2,92
03/03/2017;21:00;0,15;"Muy buena / ";0,13;1;4;Muy buena / Oso ona;6;96;"Buena / ";97;3;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;288;92;894,7;0,1;0,2;2,2;3,19
03/03/2017;20:00;0,14;"Muy buena / ";0,13;1;4;Muy buena / Oso ona;6;100;"Buena / ";97;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;275;91;894,4;0,2;0,2;3;2,98
03/03/2017;19:00;0,13;"Muy buena / ";0,12;1;4;Muy buena / Oso ona;6;105;"Buena / ";96;5;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;265;81;894;0,1;0,8;4,4;3,05
03/03/2017;18:00;0,13;"Muy buena / ";0,12;1;4;Muy buena / Oso ona;6;98;"Buena / ";95;7;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;202;78;893,4;0;18,9;5,7;3,03
03/03/2017;17:00;0,12;"Muy buena / ";0,12;1;5;Muy buena / Oso ona;8;92;"Buena / ";93;16;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona;199;72;893,4;0;22,3;7,6;1,73
03/03/2017;16:00;0,13;"Muy buena / ";0,12;2;8;Muy buena / Oso ona;10;91;"Buena / ";92;21;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona;178;63;893;0;21,4;9,6;3,69
03/03/2017;15:00;0,13;"Muy buena / ";0,12;2;8;Muy buena / Oso ona;10;93;"Buena / ";92;19;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;194;63;893,3;0;56,1;10,4;2,28
03/03/2017;14:00;0,12;"Muy buena / ";0,12;2;7;Muy buena / Oso ona;10;97;"Buena / ";90;16;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;183;58;894,1;0;122,5;10,8;2,32
03/03/2017;13:00;0,11;"Muy buena / ";0,12;2;6;Muy buena / Oso ona;8;98;"Buena / ";88;12;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;199;57;895,1;0;103,1;10,6;4,08
03/03/2017;12:00;0,12;"Muy buena / ";0,13;2;6;Muy buena / Oso ona;9;95;"Buena / ";84;13;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;199;59;896,2;0;233;10,6;4,7
03/03/2017;11:00;0,12;"Muy buena / ";0,13;2;5;Muy buena / Oso ona;8;;"Sin datos / ";82;10;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;206;59;896,8;0;372,6;10,5;4,38
03/03/2017;10:00;0,13;"Muy buena / ";0,13;2;5;Muy buena / Oso ona;8;86;"Buena / ";81;8;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;212;64;897,4;0;204,2;9,6;4,69
03/03/2017;09:00;0,13;"Muy buena / ";0,14;2;6;Muy buena / Oso ona;9;86;"Buena / ";81;9;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;213;66;898,3;0;157,4;9,5;4,53
03/03/2017;08:00;0,12;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;87;"Buena / ";80;9;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;209;68;899,1;0;44,7;9,1;3,9
03/03/2017;07:00;0,13;"Muy buena / ";0,15;1;5;Muy buena / Oso ona;8;82;"Buena / ";78;8;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;204;71;899,8;0;2,1;8,7;3,39
03/03/2017;06:00;0,13;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;79;"Buena / ";77;11;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;214;75;900,8;0;0,2;8,2;3,66
03/03/2017;05:00;0,14;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;76;"Buena / ";76;11;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;207;78;901,8;0;0,2;7,9;3,05
03/03/2017;04:00;0,14;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;76;"Buena / ";77;10;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;201;76;902,9;0;0,2;8,4;4,17
03/03/2017;03:00;0,13;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;79;"Buena / ";77;10;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;209;72;903,9;0;0,2;9,2;5,55
03/03/2017;02:00;0,17;"Muy buena / ";0,17;1;6;Muy buena / Oso ona;8;79;"Buena / ";77;11;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;213;77;905;0;0,2;8,4;2,56
03/03/2017;01:00;0,17;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;78;"Buena / ";78;11;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;209;80;905,9;0;0,2;7,9;1,56
02/03/2017;24:00;0,17;"Muy buena / ";0,16;1;6;Muy buena / Oso ona;8;76;"Buena / ";79;12;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;219;82;906,9;0;0,2;8;2,11
02/03/2017;23:00;0,17;"Muy buena / ";0,15;1;6;Muy buena / Oso ona;8;73;"Buena / ";81;11;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;165;85;907,6;0;0,2;7,4;1,22
02/03/2017;22:00;0,17;"Muy buena / ";0,15;2;6;Muy buena / Oso ona;10;74;"Buena / ";83;11;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;155;84;908,3;0;0,2;7,7;1,63
02/03/2017;21:00;0,16;"Muy buena / ";0,15;2;6;Muy buena / Oso ona;9;78;"Buena / ";85;10;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;156;82;908,6;0;0,2;8,2;1,71
02/03/2017;20:00;0,16;"Muy buena / ";0,14;2;6;Muy buena / Oso ona;10;80;"Buena / ";85;9;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;159;79;909,2;0;0,2;8,9;1,46
02/03/2017;19:00;0,15;"Muy buena / ";0,14;1;5;Muy buena / Oso ona;7;80;"Buena / ";86;8;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;214;75;909,5;0;0,6;9,4;1,43
02/03/2017;18:00;0,14;"Muy buena / ";0,14;1;4;Muy buena / Oso ona;6;84;"Buena / ";85;9;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;215;71;909,6;0;32,2;10,4;1,64
02/03/2017;17:00;0,14;"Muy buena / ";0,14;2;3;Muy buena / Oso ona;6;89;"Buena / ";83;8;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona;226;68;909,8;0;118,3;11,2;2,53
02/03/2017;16:00;0,14;"Muy buena / ";0,14;2;4;Muy buena / Oso ona;6;90;"Buena / ";80;8;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona;224;65;910,2;0;293,1;11,6;3,81
02/03/2017;15:00;0,14;"Muy buena / ";0,14;2;3;Muy buena / Oso ona;6;90;"Buena / ";77;6;Muy buena / Oso ona;3;Muy buena / Oso ona;3;Muy buena / Oso ona;220;66;910,6;0;425;11,9;3,64
02/03/2017;14:00;0,13;"Muy buena / ";0,14;2;3;Muy buena / Oso ona;6;87;"Buena / ";73;5;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;212;69;911,3;0;415,8;11,7;3,28
02/03/2017;13:00;0,14;"Muy buena / ";0,14;2;4;Muy buena / Oso ona;7;82;"Buena / ";70;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;208;73;912,2;0;504,6;10,9;3,48
02/03/2017;12:00;0,14;"Muy buena / ";0,14;2;4;Muy buena / Oso ona;6;;"Sin datos / ";68;7;Muy buena / Oso ona;2;Muy buena / Oso ona;3;Muy buena / Oso ona;222;79;912,7;0;542,3;9,5;2,82
02/03/2017;11:00;0,15;"Muy buena / ";0,14;2;4;Muy buena / Oso ona;7;72;"Buena / ";68;6;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona;178;86;912,8;0;292,3;7,7;1,24
02/03/2017;10:00;0,15;"Muy buena / ";0,14;2;4;Muy buena / Oso ona;7;70;"Buena / ";67;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;3;Muy buena / Oso ona;208;90;912,8;0;164,8;6,6;2,49
02/03/2017;09:00;0,14;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;70;"Buena / ";67;6;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;214;93;912,8;0;83,2;5,7;3,56
02/03/2017;08:00;0,14;"Muy buena / ";0,15;1;4;Muy buena / Oso ona;6;66;"Buena / ";67;7;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;205;94;912,6;0;44,5;5,5;2,7
02/03/2017;07:00;0,14;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;66;"Buena / ";67;7;Muy buena / Oso ona;5;Muy buena / Oso ona;3;Muy buena / Oso ona;209;94;912,3;0;1,8;5,3;3,43
02/03/2017;06:00;0,14;"Muy buena / ";0,16;1;4;Muy buena / Oso ona;6;66;"Buena / ";69;8;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona;222;93;912,1;0;0,2;5,5;2,08
02/03/2017;05:00;0,14;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;66;"Buena / ";70;9;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona;216;93;912;0;0,2;5,7;2,93
02/03/2017;04:00;0,14;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;65;"Buena / ";72;7;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona;209;92;912,1;0;0,2;6;2,84
02/03/2017;03:00;0,14;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;66;"Buena / ";74;8;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona;224;90;912,5;0;0,2;6,5;2,82
02/03/2017;02:00;0,19;"Muy buena / ";0,18;1;4;Muy buena / Oso ona;6;68;"Buena / ";76;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;202;88;913,1;0;0,2;6,9;3,05
02/03/2017;01:00;0,19;"Muy buena / ";0,17;1;4;Muy buena / Oso ona;6;69;"Buena / ";78;8;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona;231;86;913,2;0;0,2;7,2;3,31
