Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;D.vien (grados);H (%);P (mBar);R (w/m2);Tº (ºC);V.vien (m/s)
06/06/2017;10:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";56;3;Muy buena / Oso ona;1;75;962,3;272,8;14,9;6,21
06/06/2017;09:00;0;4;Muy buena / Oso ona;4;66;"Buena / ";52;3;Muy buena / Oso ona;356;76;961,5;174,6;15,2;4,73
06/06/2017;08:00;1;5;Muy buena / Oso ona;6;54;"Muy buena / ";50;7;Muy buena / Oso ona;289;79;960,9;76,8;15,4;1,69
06/06/2017;07:00;0;5;Muy buena / Oso ona;5;52;"Muy buena / ";;9;Muy buena / Oso ona;315;81;960,4;58,4;15,2;1,59
06/06/2017;06:00;0;5;Muy buena / Oso ona;5;45;"Muy buena / ";;14;Muy buena / Oso ona;290;81;959,7;27,9;14,8;1,85
06/06/2017;05:00;0;5;Muy buena / Oso ona;6;48;"Muy buena / ";;14;Muy buena / Oso ona;283;78;959;1,9;14,9;2,23
06/06/2017;04:00;0;6;Muy buena / Oso ona;6;;"Sin datos / ";;15;Muy buena / Oso ona;310;74;958,4;0,4;15,2;2,95
06/06/2017;03:00;0;3;Muy buena / Oso ona;3;42;"Muy buena / ";63;6;Muy buena / Oso ona;296;67;957,9;0,4;16,3;4,33
06/06/2017;02:00;0;4;Muy buena / Oso ona;4;45;"Muy buena / ";67;9;Muy buena / Oso ona;298;65;957,5;0,4;16,4;3,22
06/06/2017;01:00;0;4;Muy buena / Oso ona;4;54;"Muy buena / ";74;10;Muy buena / Oso ona;295;62;957,4;0,4;16,5;3,2
05/06/2017;24:00;0;4;Muy buena / Oso ona;4;59;"Muy buena / ";79;7;Muy buena / Oso ona;298;59;957,2;0,4;16,7;2,79
05/06/2017;23:00;0;4;Muy buena / Oso ona;4;64;"Buena / ";81;7;Muy buena / Oso ona;318;55;957;0,4;17,2;1,64
05/06/2017;22:00;0;4;Muy buena / Oso ona;4;62;"Buena / ";84;9;Muy buena / Oso ona;355;57;957,1;0,4;17,4;2,62
05/06/2017;21:00;0;4;Muy buena / Oso ona;4;71;"Buena / ";87;10;Muy buena / Oso ona;65;47;957;0,5;19,7;0,97
05/06/2017;20:00;0;5;Muy buena / Oso ona;5;84;"Buena / ";88;7;Muy buena / Oso ona;283;39;956,8;15,5;21,9;1,89
05/06/2017;19:00;0;4;Muy buena / Oso ona;4;90;"Buena / ";87;7;Muy buena / Oso ona;283;36;956,7;155,7;23,3;4,24
05/06/2017;18:00;0;3;Muy buena / Oso ona;3;91;"Buena / ";84;4;Muy buena / Oso ona;284;36;957,2;271,2;23,6;5,15
05/06/2017;17:00;0;2;Muy buena / Oso ona;2;91;"Buena / ";81;5;Muy buena / Oso ona;292;37;957,8;390,8;23,3;5,06
05/06/2017;16:00;0;3;Muy buena / Oso ona;3;91;"Buena / ";78;10;Muy buena / Oso ona;294;38;958,4;576,7;22,9;5,61
05/06/2017;15:00;0;3;Muy buena / Oso ona;3;93;"Buena / ";73;8;Muy buena / Oso ona;285;39;959,1;911,7;22,3;5,06
05/06/2017;14:00;0;2;Muy buena / Oso ona;2;82;"Buena / ";68;9;Muy buena / Oso ona;299;48;959,8;1035,5;20,7;3,49
05/06/2017;13:00;0;2;Muy buena / Oso ona;2;79;"Buena / ";64;6;Muy buena / Oso ona;282;52;960,7;1102,4;19,2;3,44
05/06/2017;12:00;0;2;Muy buena / Oso ona;2;76;"Buena / ";61;7;Muy buena / Oso ona;285;58;961,7;1058,9;17,6;3,52
05/06/2017;11:00;0;2;Muy buena / Oso ona;2;71;"Buena / ";59;4;Muy buena / Oso ona;260;62;962,5;980;16,4;2,87
05/06/2017;10:00;0;2;Muy buena / Oso ona;2;66;"Buena / ";57;6;Muy buena / Oso ona;269;68;963;816;15,1;2,73
05/06/2017;09:00;0;2;Muy buena / Oso ona;2;64;"Buena / ";57;3;Muy buena / Oso ona;288;72;963,7;694,2;14,1;3,06
05/06/2017;08:00;0;2;Muy buena / Oso ona;2;56;"Muy buena / ";57;4;Muy buena / Oso ona;283;80;964,2;274,3;12,6;4,12
05/06/2017;07:00;1;4;Muy buena / Oso ona;5;49;"Muy buena / ";;6;Muy buena / Oso ona;279;86;964,1;89,6;11,7;3,9
05/06/2017;06:00;0;2;Muy buena / Oso ona;2;52;"Muy buena / ";;6;Muy buena / Oso ona;277;87;963,9;20,3;11,4;4,09
05/06/2017;05:00;0;2;Muy buena / Oso ona;2;55;"Muy buena / ";;5;Muy buena / Oso ona;281;88;963,8;2,6;11,1;4,55
05/06/2017;04:00;0;2;Muy buena / Oso ona;2;;"Sin datos / ";;4;Muy buena / Oso ona;275;88;963,7;0,4;11,2;4,92
05/06/2017;03:00;0;2;Muy buena / Oso ona;2;58;"Muy buena / ";63;7;Muy buena / Oso ona;286;88;963,8;0,4;11,2;3,25
05/06/2017;02:00;0;2;Muy buena / Oso ona;2;63;"Buena / ";63;4;Muy buena / Oso ona;276;86;963,9;0,4;11,2;3,01
05/06/2017;01:00;0;2;Muy buena / Oso ona;2;64;"Buena / ";63;3;Muy buena / Oso ona;284;87;964,2;0,4;11,3;3,58
04/06/2017;24:00;0;2;Muy buena / Oso ona;2;64;"Buena / ";63;3;Muy buena / Oso ona;270;87;964,7;0,4;11,4;4,17
04/06/2017;23:00;0;2;Muy buena / Oso ona;2;62;"Buena / ";62;2;Muy buena / Oso ona;286;87;964,8;0,4;11,7;4,02
04/06/2017;22:00;0;2;Muy buena / Oso ona;2;62;"Buena / ";62;7;Muy buena / Oso ona;288;85;964,8;0,4;12,1;4,45
04/06/2017;21:00;0;3;Muy buena / Oso ona;3;64;"Buena / ";60;;Sin datos / Daturik gabe;311;82;964,2;0,4;12,5;4,44
04/06/2017;20:00;0;2;Muy buena / Oso ona;2;64;"Buena / ";60;2;Muy buena / Oso ona;312;81;963,8;5,8;12,8;3,81
04/06/2017;19:00;0;2;Muy buena / Oso ona;2;64;"Buena / ";59;;Sin datos / Daturik gabe;338;80;963,7;24;13;2,18
04/06/2017;18:00;0;2;Muy buena / Oso ona;2;63;"Buena / ";58;3;Muy buena / Oso ona;317;83;963,2;61,4;12,7;1,96
04/06/2017;17:00;0;2;Muy buena / Oso ona;2;62;"Buena / ";56;;Sin datos / Daturik gabe;337;86;962,7;71,9;12,7;3,68
04/06/2017;16:00;0;2;Muy buena / Oso ona;2;57;"Muy buena / ";55;3;Muy buena / Oso ona;348;94;962,3;117,4;12,6;1,6
04/06/2017;15:00;0;2;Muy buena / Oso ona;2;56;"Muy buena / ";54;3;Muy buena / Oso ona;265;94;962,9;56,9;12,6;1,19
04/06/2017;14:00;0;2;Muy buena / Oso ona;2;52;"Muy buena / ";53;6;Muy buena / Oso ona;304;92;962,7;86,8;13;1,18
04/06/2017;13:00;0;2;Muy buena / Oso ona;2;58;"Muy buena / ";52;3;Muy buena / Oso ona;318;87;963,1;60;13,3;1,25
04/06/2017;12:00;0;2;Muy buena / Oso ona;2;59;"Muy buena / ";50;3;Muy buena / Oso ona;68;85;963,2;356,1;13,5;0,41
04/06/2017;11:00;0;3;Muy buena / Oso ona;3;53;"Muy buena / ";49;8;Muy buena / Oso ona;233;95;963,4;214,5;12;1,72
04/06/2017;10:00;0;2;Muy buena / Oso ona;2;53;"Muy buena / ";48;5;Muy buena / Oso ona;64;96;963,2;19,3;11,4;3,29
04/06/2017;09:00;0;2;Muy buena / Oso ona;2;50;"Muy buena / ";48;3;Muy buena / Oso ona;253;94;964;35,1;12;2,63
04/06/2017;08:00;0;4;Muy buena / Oso ona;4;49;"Muy buena / ";48;7;Muy buena / Oso ona;185;95;963;146,2;11,7;2
04/06/2017;07:00;0;3;Muy buena / Oso ona;3;49;"Muy buena / ";;5;Muy buena / Oso ona;259;95;964,1;32,4;11,5;1,67
04/06/2017;06:00;0;5;Muy buena / Oso ona;5;47;"Muy buena / ";;5;Muy buena / Oso ona;195;92;964;22,3;11,8;2,11
04/06/2017;05:00;0;2;Muy buena / Oso ona;2;42;"Muy buena / ";;3;Muy buena / Oso ona;135;90;964,2;2;12,2;0,39
04/06/2017;04:00;0;3;Muy buena / Oso ona;3;;"Sin datos / ";;5;Muy buena / Oso ona;26;90;964,3;0,4;12,2;0,41
04/06/2017;03:00;0;2;Muy buena / Oso ona;2;51;"Muy buena / ";56;2;Muy buena / Oso ona;224;88;964,5;0,4;12,5;1,03
04/06/2017;02:00;0;3;Muy buena / Oso ona;3;50;"Muy buena / ";56;3;Muy buena / Oso ona;209;89;964,9;0,4;12,6;1,17
04/06/2017;01:00;0;4;Muy buena / Oso ona;4;50;"Muy buena / ";57;4;Muy buena / Oso ona;195;88;965,2;0,4;12,8;2,59
03/06/2017;24:00;0;3;Muy buena / Oso ona;3;54;"Muy buena / ";59;3;Muy buena / Oso ona;188;85;965,6;0,4;13,3;1,81
03/06/2017;23:00;0;4;Muy buena / Oso ona;4;53;"Muy buena / ";60;2;Muy buena / Oso ona;93;84;965,8;0,4;13,7;2,1
03/06/2017;22:00;0;3;Muy buena / Oso ona;3;55;"Muy buena / ";62;5;Muy buena / Oso ona;54;81;965,9;0,4;14,1;1,72
03/06/2017;21:00;0;2;Muy buena / Oso ona;2;61;"Buena / ";64;3;Muy buena / Oso ona;11;78;965,6;0,5;14,2;1,92
03/06/2017;20:00;0;2;Muy buena / Oso ona;2;64;"Buena / ";64;2;Muy buena / Oso ona;8;76;965,1;4,2;14,4;4,36
03/06/2017;19:00;0;2;Muy buena / Oso ona;2;62;"Buena / ";65;2;Muy buena / Oso ona;352;76;964,7;49,8;15,1;5,03
03/06/2017;18:00;0;2;Muy buena / Oso ona;2;56;"Muy buena / ";65;2;Muy buena / Oso ona;320;77;964,1;159,1;16;4,56
03/06/2017;17:00;0;2;Muy buena / Oso ona;2;60;"Muy buena / ";65;4;Muy buena / Oso ona;305;77;963,8;316,5;17,2;4,28
03/06/2017;16:00;0;3;Muy buena / Oso ona;3;67;"Buena / ";64;9;Muy buena / Oso ona;344;76;963,6;329;17,6;4,31
03/06/2017;15:00;0;2;Muy buena / Oso ona;2;74;"Buena / ";62;4;Muy buena / Oso ona;310;74;963,2;734,4;18;1,95
03/06/2017;14:00;0;3;Muy buena / Oso ona;3;64;"Buena / ";58;11;Muy buena / Oso ona;329;88;963,2;365,5;15,8;1,12
03/06/2017;13:00;0;4;Muy buena / Oso ona;4;68;"Buena / ";56;19;Muy buena / Oso ona;216;91;962,5;81,1;14,8;1,8
03/06/2017;12:00;0;4;Muy buena / Oso ona;4;69;"Buena / ";53;8;Muy buena / Oso ona;350;92;962,7;25,2;15;1,66
03/06/2017;11:00;0;5;Muy buena / Oso ona;5;61;"Buena / ";51;7;Muy buena / Oso ona;217;94;962,9;217,1;15,4;1,87
03/06/2017;10:00;0;6;Muy buena / Oso ona;6;56;"Muy buena / ";49;10;Muy buena / Oso ona;214;96;962,7;115;15;1,68
03/06/2017;09:00;0;6;Muy buena / Oso ona;6;54;"Muy buena / ";48;6;Muy buena / Oso ona;236;89;962,3;60;15,8;0,86
03/06/2017;08:00;0;4;Muy buena / Oso ona;4;52;"Muy buena / ";46;3;Muy buena / Oso ona;258;92;961,7;74,3;15,8;2,56
03/06/2017;07:00;0;6;Muy buena / Oso ona;6;41;"Muy buena / ";;10;Muy buena / Oso ona;187;96;961,1;52,4;15,7;2,09
03/06/2017;06:00;0;4;Muy buena / Oso ona;4;43;"Muy buena / ";;8;Muy buena / Oso ona;320;94;961,3;7,7;15,7;0,63
03/06/2017;05:00;0;4;Muy buena / Oso ona;4;50;"Muy buena / ";;11;Muy buena / Oso ona;281;93;961,4;0,9;15,7;1,4
03/06/2017;04:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";;5;Muy buena / Oso ona;220;91;961,3;0,4;15,9;1,62
03/06/2017;03:00;0;4;Muy buena / Oso ona;4;51;"Muy buena / ";51;4;Muy buena / Oso ona;226;91;961,6;0,4;16;0,7
03/06/2017;02:00;0;4;Muy buena / Oso ona;4;47;"Muy buena / ";56;3;Muy buena / Oso ona;237;92;961,7;0,4;16,2;1,12
03/06/2017;01:00;0;6;Muy buena / Oso ona;6;44;"Muy buena / ";61;3;Muy buena / Oso ona;248;93;962;0,4;16,6;1,55
02/06/2017;24:00;0;9;Muy buena / Oso ona;9;40;"Muy buena / ";71;5;Muy buena / Oso ona;204;95;962,2;0,4;16,8;2,18
02/06/2017;23:00;0;7;Muy buena / Oso ona;7;40;"Muy buena / ";75;8;Muy buena / Oso ona;1;95;962,1;0,4;17,2;1,05
02/06/2017;22:00;0;9;Muy buena / Oso ona;9;46;"Muy buena / ";82;14;Muy buena / Oso ona;263;93;962,2;0,4;17,7;1,4
02/06/2017;21:00;0;8;Muy buena / Oso ona;8;58;"Muy buena / ";89;16;Muy buena / Oso ona;291;91;961,8;0,4;18,2;0,65
02/06/2017;20:00;0;10;Muy buena / Oso ona;10;71;"Buena / ";95;9;Muy buena / Oso ona;219;84;962,1;7,4;18,9;1,85
02/06/2017;19:00;0;7;Muy buena / Oso ona;7;83;"Buena / ";98;14;Muy buena / Oso ona;208;82;961,5;44,5;19,2;2,18
02/06/2017;18:00;0;5;Muy buena / Oso ona;5;88;"Buena / ";100;;Sin datos / Daturik gabe;338;81;961,8;34,6;19,4;2,24
02/06/2017;17:00;0;5;Muy buena / Oso ona;5;112;"Buena / ";100;2;Muy buena / Oso ona;90;53;961;63,8;23;2,69
02/06/2017;16:00;0;4;Muy buena / Oso ona;4;105;"Buena / ";95;2;Muy buena / Oso ona;73;56;960,7;331,7;23,3;5,15
02/06/2017;15:00;0;6;Muy buena / Oso ona;6;93;"Buena / ";90;14;Muy buena / Oso ona;122;65;961,7;266,1;22,7;4,82
02/06/2017;14:00;0;9;Muy buena / Oso ona;9;102;"Buena / ";86;33;Muy buena / Oso ona;140;60;961,6;143;23,6;4,36
02/06/2017;13:00;0;5;Muy buena / Oso ona;5;102;"Buena / ";80;21;Muy buena / Oso ona;129;54;961,8;385;24,1;3,1
02/06/2017;12:00;0;4;Muy buena / Oso ona;4;101;"Buena / ";77;12;Muy buena / Oso ona;96;54;962,3;606,8;24,1;2,39
02/06/2017;11:00;0;5;Muy buena / Oso ona;5;95;"Buena / ";73;16;Muy buena / Oso ona;90;61;962,4;859,8;22,3;4,84
02/06/2017;10:00;1;4;Muy buena / Oso ona;6;87;"Buena / ";70;19;Muy buena / Oso ona;91;67;962,5;780;21;5,62
02/06/2017;09:00;1;7;Muy buena / Oso ona;8;78;"Buena / ";66;23;Muy buena / Oso ona;96;72;962,8;595,9;19,7;6,13
02/06/2017;08:00;1;13;Muy buena / Oso ona;15;65;"Buena / ";64;29;Muy buena / Oso ona;117;76;962,9;227,9;18,5;3,8
02/06/2017;07:00;1;17;Muy buena / Oso ona;19;55;"Muy buena / ";;26;Muy buena / Oso ona;139;78;962,5;133,8;17,8;2,63
02/06/2017;06:00;1;10;Muy buena / Oso ona;12;59;"Muy buena / ";;36;Muy buena / Oso ona;136;77;962,2;27,5;17,5;1,6
02/06/2017;05:00;0;7;Muy buena / Oso ona;7;74;"Buena / ";;22;Muy buena / Oso ona;60;66;962,2;3;18,6;0,5
02/06/2017;04:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";;17;Muy buena / Oso ona;82;65;961,5;0,4;19,2;3,28
02/06/2017;03:00;0;4;Muy buena / Oso ona;4;82;"Buena / ";84;10;Muy buena / Oso ona;85;65;961,7;0,4;19,8;3,41
02/06/2017;02:00;0;5;Muy buena / Oso ona;5;67;"Buena / ";88;7;Muy buena / Oso ona;88;71;961,8;0,4;19,7;1,8
02/06/2017;01:00;0;8;Muy buena / Oso ona;8;61;"Buena / ";97;17;Muy buena / Oso ona;352;77;961,9;0,4;19,6;1,19
01/06/2017;24:00;0;8;Muy buena / Oso ona;8;68;"Buena / ";106;32;Muy buena / Oso ona;297;67;961,8;0,4;21,1;1,57
01/06/2017;23:00;0;7;Muy buena / Oso ona;7;84;"Buena / ";107;14;Muy buena / Oso ona;170;58;961,6;0,4;22,8;1,87
01/06/2017;22:00;0;4;Muy buena / Oso ona;4;94;"Buena / ";111;20;Muy buena / Oso ona;79;55;961,5;0,4;23,8;2,64
01/06/2017;21:00;0;4;Muy buena / Oso ona;4;96;"Buena / ";114;18;Muy buena / Oso ona;64;51;961,1;0,4;24,8;3,85
01/06/2017;20:00;0;6;Muy buena / Oso ona;6;99;"Buena / ";116;23;Muy buena / Oso ona;59;44;960,7;11,3;26,3;3,03
01/06/2017;19:00;0;6;Muy buena / Oso ona;6;117;"Buena / ";117;18;Muy buena / Oso ona;115;40;960,3;65,1;27,8;3,5
01/06/2017;18:00;0;5;Muy buena / Oso ona;5;125;"Mejorable / ";114;25;Muy buena / Oso ona;88;37;960,2;207,4;28,7;2,96
01/06/2017;17:00;0;5;Muy buena / Oso ona;5;124;"Mejorable / ";110;17;Muy buena / Oso ona;142;34;960,3;287,1;29,2;2,29
01/06/2017;16:00;0;4;Muy buena / Oso ona;4;118;"Buena / ";105;13;Muy buena / Oso ona;143;35;960,5;568,2;29;2,25
01/06/2017;15:00;1;3;Muy buena / Oso ona;4;114;"Buena / ";99;12;Muy buena / Oso ona;122;36;961,1;856,3;28,4;3,23
01/06/2017;14:00;1;4;Muy buena / Oso ona;5;117;"Buena / ";89;9;Muy buena / Oso ona;105;41;961,6;990,5;27,2;4,67
01/06/2017;13:00;0;4;Muy buena / Oso ona;4;115;"Buena / ";78;16;Muy buena / Oso ona;102;47;962,3;1056,7;26;4,46
01/06/2017;12:00;0;4;Muy buena / Oso ona;5;105;"Buena / ";68;21;Muy buena / Oso ona;93;50;962,9;1022,9;24,7;4,43
01/06/2017;11:00;0;4;Muy buena / Oso ona;4;97;"Buena / ";63;21;Muy buena / Oso ona;105;55;963,5;880,3;23,1;4,94
01/06/2017;10:00;1;4;Muy buena / Oso ona;5;90;"Buena / ";57;22;Muy buena / Oso ona;102;60;963,8;802,3;21,7;4,88
01/06/2017;09:00;1;5;Muy buena / Oso ona;6;81;"Buena / ";50;14;Muy buena / Oso ona;98;65;963,9;614,4;20,2;4,6
01/06/2017;08:00;1;7;Muy buena / Oso ona;9;71;"Buena / ";44;18;Muy buena / Oso ona;106;69;964,2;470,4;19,1;4,39
01/06/2017;07:00;2;10;Muy buena / Oso ona;13;39;"Muy buena / ";;11;Muy buena / Oso ona;113;74;964,2;239,2;17,8;1,49
01/06/2017;06:00;1;8;Muy buena / Oso ona;9;29;"Muy buena / ";;16;Muy buena / Oso ona;333;82;964,1;72,9;16,2;0,6
01/06/2017;05:00;0;7;Muy buena / Oso ona;7;31;"Muy buena / ";;12;Muy buena / Oso ona;349;83;963,7;6;15,6;0,62
01/06/2017;04:00;0;6;Muy buena / Oso ona;6;;"Sin datos / ";;9;Muy buena / Oso ona;324;80;963,5;0,4;16,2;0,89
01/06/2017;03:00;0;6;Muy buena / Oso ona;6;48;"Muy buena / ";68;9;Muy buena / Oso ona;249;77;963,5;0,4;17,1;0,78
01/06/2017;02:00;0;6;Muy buena / Oso ona;6;48;"Muy buena / ";73;9;Muy buena / Oso ona;294;77;963,7;0,4;17,7;1,31
01/06/2017;01:00;0;6;Muy buena / Oso ona;6;48;"Muy buena / ";82;12;Muy buena / Oso ona;337;78;963,8;0,4;17,8;0,86
31/05/2017;24:00;0;5;Muy buena / Oso ona;5;46;"Muy buena / ";90;12;Muy buena / Oso ona;9;76;964;0,4;18;2,24
31/05/2017;23:00;0;6;Muy buena / Oso ona;6;60;"Muy buena / ";93;11;Muy buena / Oso ona;34;69;963,9;0,4;20,1;1,86
31/05/2017;22:00;0;6;Muy buena / Oso ona;6;75;"Buena / ";99;24;Muy buena / Oso ona;124;65;963,7;0,4;21,5;2,64
31/05/2017;21:00;0;5;Muy buena / Oso ona;5;86;"Buena / ";103;16;Muy buena / Oso ona;123;55;963;0,5;22,8;2,52
31/05/2017;20:00;0;3;Muy buena / Oso ona;3;91;"Buena / ";104;26;Muy buena / Oso ona;21;50;962,2;6,3;23,5;3,32
31/05/2017;19:00;0;2;Muy buena / Oso ona;2;102;"Buena / ";104;15;Muy buena / Oso ona;355;40;961,9;30,5;25;4,88
31/05/2017;18:00;0;3;Muy buena / Oso ona;3;111;"Buena / ";102;10;Muy buena / Oso ona;42;36;961,3;245,3;26,6;1,89
31/05/2017;17:00;0;3;Muy buena / Oso ona;3;104;"Buena / ";98;8;Muy buena / Oso ona;339;36;961,2;221,2;26,1;0,52
31/05/2017;16:00;0;4;Muy buena / Oso ona;4;111;"Buena / ";93;8;Muy buena / Oso ona;93;40;961,5;507,6;26,1;1,08
31/05/2017;15:00;0;3;Muy buena / Oso ona;3;109;"Buena / ";85;6;Muy buena / Oso ona;75;43;961,9;867,7;25,4;1,71
31/05/2017;14:00;0;4;Muy buena / Oso ona;4;106;"Buena / ";76;8;Muy buena / Oso ona;107;48;962,3;1025,1;24,2;1,23
31/05/2017;13:00;0;4;Muy buena / Oso ona;4;100;"Buena / ";67;5;Muy buena / Oso ona;137;54;963,2;1080,8;22,6;1,49
31/05/2017;12:00;0;4;Muy buena / Oso ona;4;91;"Buena / ";60;8;Muy buena / Oso ona;134;61;963,9;1033,5;21;1,19
31/05/2017;11:00;1;3;Muy buena / Oso ona;4;83;"Buena / ";55;10;Muy buena / Oso ona;202;64;964,4;923,3;19,6;1,28
31/05/2017;10:00;0;4;Muy buena / Oso ona;4;79;"Buena / ";51;6;Muy buena / Oso ona;118;67;964,7;642,9;18,8;0,87
31/05/2017;09:00;1;4;Muy buena / Oso ona;5;62;"Buena / ";45;5;Muy buena / Oso ona;247;76;964,8;374,5;17,5;0,48
31/05/2017;08:00;0;6;Muy buena / Oso ona;6;47;"Muy buena / ";43;5;Muy buena / Oso ona;276;85;964,9;145,1;16,1;0,77
31/05/2017;07:00;0;7;Muy buena / Oso ona;7;41;"Muy buena / ";;11;Muy buena / Oso ona;309;88;964,9;70,2;15,5;0,82
31/05/2017;06:00;0;8;Muy buena / Oso ona;8;36;"Muy buena / ";;8;Muy buena / Oso ona;41;90;964,7;18,3;15;0,52
31/05/2017;05:00;0;5;Muy buena / Oso ona;5;40;"Muy buena / ";;6;Muy buena / Oso ona;94;90;964,3;1,5;14,8;0,05
31/05/2017;04:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";;8;Muy buena / Oso ona;333;90;964,1;0,4;14,7;0,22
31/05/2017;03:00;0;4;Muy buena / Oso ona;4;44;"Muy buena / ";53;4;Muy buena / Oso ona;211;90;964,1;0,4;14,6;0,5
31/05/2017;02:00;0;6;Muy buena / Oso ona;6;46;"Muy buena / ";56;5;Muy buena / Oso ona;236;90;964,2;0,4;14,7;0,97
31/05/2017;01:00;0;4;Muy buena / Oso ona;4;50;"Muy buena / ";60;3;Muy buena / Oso ona;229;88;964,3;0,4;15,2;0,78
30/05/2017;24:00;0;4;Muy buena / Oso ona;4;50;"Muy buena / ";65;3;Muy buena / Oso ona;240;88;964,3;0,4;15,7;1,57
30/05/2017;23:00;0;5;Muy buena / Oso ona;5;49;"Muy buena / ";68;2;Muy buena / Oso ona;217;88;964,2;0,4;16,2;2,11
30/05/2017;22:00;0;6;Muy buena / Oso ona;6;48;"Muy buena / ";74;10;Muy buena / Oso ona;186;86;963,9;0,4;16,9;1,1
30/05/2017;21:00;0;4;Muy buena / Oso ona;4;57;"Muy buena / ";79;9;Muy buena / Oso ona;325;78;963,4;0,5;17,6;1
30/05/2017;20:00;0;5;Muy buena / Oso ona;5;67;"Buena / ";83;3;Muy buena / Oso ona;313;75;962,9;18,3;18,9;0,47
30/05/2017;19:00;0;5;Muy buena / Oso ona;5;73;"Buena / ";85;15;Muy buena / Oso ona;27;75;962,8;93,6;19,3;0,2
30/05/2017;18:00;0;2;Muy buena / Oso ona;2;79;"Buena / ";85;5;Muy buena / Oso ona;346;70;962,4;161,5;19,6;3,97
30/05/2017;17:00;0;3;Muy buena / Oso ona;3;84;"Buena / ";83;16;Muy buena / Oso ona;359;70;962;114,2;20;2,69
30/05/2017;16:00;0;2;Muy buena / Oso ona;2;90;"Buena / ";78;21;Muy buena / Oso ona;2;59;961,5;134,4;21,9;2,97
30/05/2017;15:00;0;2;Muy buena / Oso ona;2;92;"Buena / ";72;7;Muy buena / Oso ona;353;56;961,6;575,8;22,5;1,96
30/05/2017;14:00;0;4;Muy buena / Oso ona;4;93;"Buena / ";64;6;Muy buena / Oso ona;267;58;961,8;939,1;22,5;2,41
30/05/2017;13:00;0;4;Muy buena / Oso ona;4;88;"Buena / ";56;4;Muy buena / Oso ona;246;63;962,2;951,7;21,2;2,48
30/05/2017;12:00;1;4;Muy buena / Oso ona;6;80;"Buena / ";50;8;Muy buena / Oso ona;250;69;962,7;1015,6;20,2;3,01
30/05/2017;11:00;1;3;Muy buena / Oso ona;5;76;"Buena / ";45;4;Muy buena / Oso ona;247;70;963;777,6;19,5;2,65
30/05/2017;10:00;1;6;Muy buena / Oso ona;8;60;"Muy buena / ";40;3;Muy buena / Oso ona;232;79;962,9;598,7;17,9;2,66
30/05/2017;09:00;1;7;Muy buena / Oso ona;9;48;"Muy buena / ";38;3;Muy buena / Oso ona;240;86;963;267,8;16,6;1,58
30/05/2017;08:00;1;10;Muy buena / Oso ona;12;35;"Muy buena / ";37;10;Muy buena / Oso ona;236;92;962,7;103,3;15,6;0,5
30/05/2017;07:00;1;11;Muy buena / Oso ona;12;29;"Muy buena / ";;12;Muy buena / Oso ona;51;94;962,3;22,4;14,9;0,31
30/05/2017;06:00;1;7;Muy buena / Oso ona;8;31;"Muy buena / ";;9;Muy buena / Oso ona;7;95;961,7;25,3;14,6;0,81
30/05/2017;05:00;0;6;Muy buena / Oso ona;6;38;"Muy buena / ";;8;Muy buena / Oso ona;215;96;961,2;4;14,4;0,84
30/05/2017;04:00;0;6;Muy buena / Oso ona;6;;"Sin datos / ";;8;Muy buena / Oso ona;253;97;961,1;0,4;14,4;1,22
30/05/2017;03:00;0;5;Muy buena / Oso ona;5;37;"Muy buena / ";52;3;Muy buena / Oso ona;268;95;961,2;0,4;14,6;0,91
30/05/2017;02:00;0;6;Muy buena / Oso ona;6;45;"Muy buena / ";54;6;Muy buena / Oso ona;250;94;961,2;0,4;15,2;1,16
30/05/2017;01:00;0;6;Muy buena / Oso ona;6;43;"Muy buena / ";60;4;Muy buena / Oso ona;218;93;961,3;0,4;15,5;1,47
29/05/2017;24:00;0;6;Muy buena / Oso ona;6;40;"Muy buena / ";67;7;Muy buena / Oso ona;219;92;961,4;0,4;15,8;1,18
29/05/2017;23:00;0;8;Muy buena / Oso ona;8;51;"Muy buena / ";71;5;Muy buena / Oso ona;265;88;961,7;0,4;16,3;1,05
29/05/2017;22:00;0;9;Muy buena / Oso ona;9;55;"Muy buena / ";77;7;Muy buena / Oso ona;241;92;961,7;0,4;16,6;1,15
29/05/2017;21:00;0;10;Muy buena / Oso ona;10;54;"Muy buena / ";82;12;Muy buena / Oso ona;51;92;961;0,4;16,7;0,14
29/05/2017;20:00;0;12;Muy buena / Oso ona;12;61;"Buena / ";88;15;Muy buena / Oso ona;297;90;960,6;5,9;17,2;0,81
29/05/2017;19:00;0;11;Muy buena / Oso ona;11;70;"Buena / ";93;22;Muy buena / Oso ona;199;86;960,2;25,9;17,6;0,77
29/05/2017;18:00;0;9;Muy buena / Oso ona;9;86;"Buena / ";97;15;Muy buena / Oso ona;109;77;960,2;37,6;18,5;1,25
29/05/2017;17:00;0;6;Muy buena / Oso ona;6;89;"Buena / ";98;17;Muy buena / Oso ona;95;77;959,7;131,1;18,5;1,17
