Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
20/03/2017;13:00;2;13;Muy buena / Oso ona;16;59;"Muy buena / ";59;31;Muy buena / Oso ona;20;Muy buena / Oso ona;11;Muy buena / Oso ona
20/03/2017;12:00;10;23;Muy buena / Oso ona;38;51;"Muy buena / ";60;22;Muy buena / Oso ona;11;Muy buena / Oso ona;8;Muy buena / Oso ona
20/03/2017;11:00;3;14;Muy buena / Oso ona;18;55;"Muy buena / ";63;21;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
20/03/2017;10:00;1;9;Muy buena / Oso ona;12;60;"Muy buena / ";65;29;Muy buena / Oso ona;10;Muy buena / Oso ona;8;Muy buena / Oso ona
20/03/2017;09:00;2;12;Muy buena / Oso ona;15;60;"Muy buena / ";67;26;Muy buena / Oso ona;11;Muy buena / Oso ona;8;Muy buena / Oso ona
20/03/2017;08:00;1;11;Muy buena / Oso ona;13;59;"Muy buena / ";69;27;Muy buena / Oso ona;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
20/03/2017;07:00;0;8;Muy buena / Oso ona;8;63;"Buena / ";70;27;Muy buena / Oso ona;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
20/03/2017;06:00;0;8;Muy buena / Oso ona;8;66;"Buena / ";72;26;Muy buena / Oso ona;20;Muy buena / Oso ona;9;Muy buena / Oso ona
20/03/2017;05:00;0;6;Muy buena / Oso ona;6;68;"Buena / ";74;24;Muy buena / Oso ona;13;Muy buena / Oso ona;9;Muy buena / Oso ona
20/03/2017;04:00;0;6;Muy buena / Oso ona;6;74;"Buena / ";75;28;Muy buena / Oso ona;17;Muy buena / Oso ona;11;Muy buena / Oso ona
20/03/2017;03:00;0;7;Muy buena / Oso ona;7;70;"Buena / ";76;24;Muy buena / Oso ona;16;Muy buena / Oso ona;16;Muy buena / Oso ona
20/03/2017;02:00;0;9;Muy buena / Oso ona;9;74;"Buena / ";79;19;Muy buena / Oso ona;8;Muy buena / Oso ona;20;Muy buena / Oso ona
20/03/2017;01:00;0;6;Muy buena / Oso ona;6;77;"Buena / ";80;29;Muy buena / Oso ona;5;Muy buena / Oso ona;9;Muy buena / Oso ona
19/03/2017;24:00;0;6;Muy buena / Oso ona;6;;"Sin datos / ";81;24;Muy buena / Oso ona;9;Muy buena / Oso ona;9;Muy buena / Oso ona
19/03/2017;23:00;0;7;Muy buena / Oso ona;7;74;"Buena / ";82;17;Muy buena / Oso ona;8;Muy buena / Oso ona;11;Muy buena / Oso ona
19/03/2017;22:00;0;8;Muy buena / Oso ona;8;78;"Buena / ";82;18;Muy buena / Oso ona;6;Muy buena / Oso ona;11;Muy buena / Oso ona
19/03/2017;21:00;0;11;Muy buena / Oso ona;11;75;"Buena / ";82;18;Muy buena / Oso ona;8;Muy buena / Oso ona;17;Muy buena / Oso ona
19/03/2017;20:00;0;9;Muy buena / Oso ona;9;83;"Buena / ";82;17;Muy buena / Oso ona;4;Muy buena / Oso ona;18;Muy buena / Oso ona
19/03/2017;19:00;0;9;Muy buena / Oso ona;9;84;"Buena / ";79;17;Muy buena / Oso ona;2;Muy buena / Oso ona;21;Muy buena / Oso ona
19/03/2017;18:00;0;10;Muy buena / Oso ona;10;83;"Buena / ";75;21;Muy buena / Oso ona;5;Muy buena / Oso ona;22;Muy buena / Oso ona
19/03/2017;17:00;0;8;Muy buena / Oso ona;8;85;"Buena / ";70;25;Muy buena / Oso ona;6;Muy buena / Oso ona;14;Muy buena / Oso ona
19/03/2017;16:00;0;6;Muy buena / Oso ona;6;87;"Buena / ";64;33;Muy buena / Oso ona;10;Muy buena / Oso ona;10;Muy buena / Oso ona
19/03/2017;15:00;1;8;Muy buena / Oso ona;10;83;"Buena / ";57;33;Muy buena / Oso ona;4;Muy buena / Oso ona;20;Muy buena / Oso ona
19/03/2017;14:00;1;9;Muy buena / Oso ona;11;79;"Buena / ";48;23;Muy buena / Oso ona;6;Muy buena / Oso ona;22;Muy buena / Oso ona
19/03/2017;13:00;2;12;Muy buena / Oso ona;14;72;"Buena / ";39;18;Muy buena / Oso ona;12;Muy buena / Oso ona;28;Muy buena / Oso ona
19/03/2017;12:00;4;14;Muy buena / Oso ona;20;58;"Muy buena / ";32;;Sin datos / Daturik gabe;13;Muy buena / Oso ona;43;Muy buena / Oso ona
19/03/2017;11:00;4;10;Muy buena / Oso ona;16;50;"Muy buena / ";26;;Sin datos / Daturik gabe;18;Muy buena / Oso ona;34;Muy buena / Oso ona
19/03/2017;10:00;2;9;Muy buena / Oso ona;11;44;"Muy buena / ";22;17;Muy buena / Oso ona;10;Muy buena / Oso ona;11;Muy buena / Oso ona
19/03/2017;09:00;1;7;Muy buena / Oso ona;8;42;"Muy buena / ";18;15;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
19/03/2017;08:00;1;12;Muy buena / Oso ona;14;25;"Muy buena / ";14;15;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
19/03/2017;07:00;1;18;Muy buena / Oso ona;20;11;"Muy buena / ";13;18;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
19/03/2017;06:00;1;19;Muy buena / Oso ona;20;9;"Muy buena / ";13;17;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
19/03/2017;05:00;0;18;Muy buena / Oso ona;18;15;"Muy buena / ";17;18;Muy buena / Oso ona;7;Muy buena / Oso ona;7;Muy buena / Oso ona
19/03/2017;04:00;0;18;Muy buena / Oso ona;18;13;"Muy buena / ";22;18;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona
19/03/2017;03:00;1;15;Muy buena / Oso ona;17;13;"Muy buena / ";29;17;Muy buena / Oso ona;12;Muy buena / Oso ona;6;Muy buena / Oso ona
19/03/2017;02:00;1;15;Muy buena / Oso ona;17;13;"Muy buena / ";39;21;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona
19/03/2017;01:00;1;19;Muy buena / Oso ona;20;16;"Muy buena / ";49;21;Muy buena / Oso ona;6;Muy buena / Oso ona;6;Muy buena / Oso ona
18/03/2017;24:00;1;23;Muy buena / Oso ona;25;;"Sin datos / ";59;21;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
18/03/2017;23:00;1;23;Muy buena / Oso ona;24;28;"Muy buena / ";61;16;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
18/03/2017;22:00;1;30;Muy buena / Oso ona;32;30;"Muy buena / ";63;13;Muy buena / Oso ona;9;Muy buena / Oso ona;8;Muy buena / Oso ona
18/03/2017;21:00;1;25;Muy buena / Oso ona;26;44;"Muy buena / ";69;20;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
18/03/2017;20:00;0;14;Muy buena / Oso ona;14;60;"Muy buena / ";72;23;Muy buena / Oso ona;9;Muy buena / Oso ona;12;Muy buena / Oso ona
18/03/2017;19:00;1;15;Muy buena / Oso ona;16;68;"Buena / ";74;23;Muy buena / Oso ona;9;Muy buena / Oso ona;20;Muy buena / Oso ona
18/03/2017;18:00;1;12;Muy buena / Oso ona;14;73;"Buena / ";76;25;Muy buena / Oso ona;8;Muy buena / Oso ona;23;Muy buena / Oso ona
18/03/2017;17:00;1;11;Muy buena / Oso ona;13;78;"Buena / ";76;22;Muy buena / Oso ona;8;Muy buena / Oso ona;21;Muy buena / Oso ona
18/03/2017;16:00;1;13;Muy buena / Oso ona;15;76;"Buena / ";73;27;Muy buena / Oso ona;10;Muy buena / Oso ona;20;Muy buena / Oso ona
18/03/2017;15:00;2;12;Muy buena / Oso ona;15;75;"Buena / ";68;24;Muy buena / Oso ona;10;Muy buena / Oso ona;17;Muy buena / Oso ona
18/03/2017;14:00;2;14;Muy buena / Oso ona;17;74;"Buena / ";64;21;Muy buena / Oso ona;13;Muy buena / Oso ona;17;Muy buena / Oso ona
18/03/2017;13:00;2;11;Muy buena / Oso ona;14;72;"Buena / ";61;22;Muy buena / Oso ona;13;Muy buena / Oso ona;9;Muy buena / Oso ona
18/03/2017;12:00;1;7;Muy buena / Oso ona;9;78;"Buena / ";58;22;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
18/03/2017;11:00;1;7;Muy buena / Oso ona;9;79;"Buena / ";54;16;Muy buena / Oso ona;11;Muy buena / Oso ona;8;Muy buena / Oso ona
18/03/2017;10:00;1;9;Muy buena / Oso ona;11;73;"Buena / ";51;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
18/03/2017;09:00;1;9;Muy buena / Oso ona;10;59;"Muy buena / ";49;10;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona
18/03/2017;08:00;1;16;Muy buena / Oso ona;18;37;"Muy buena / ";49;12;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
18/03/2017;07:00;0;10;Muy buena / Oso ona;11;41;"Muy buena / ";51;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
18/03/2017;06:00;0;6;Muy buena / Oso ona;6;45;"Muy buena / ";53;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
18/03/2017;05:00;0;6;Muy buena / Oso ona;6;48;"Muy buena / ";57;14;Muy buena / Oso ona;12;Muy buena / Oso ona;6;Muy buena / Oso ona
18/03/2017;04:00;0;5;Muy buena / Oso ona;5;49;"Muy buena / ";62;21;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
18/03/2017;03:00;0;6;Muy buena / Oso ona;6;54;"Muy buena / ";68;22;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
18/03/2017;02:00;0;6;Muy buena / Oso ona;6;60;"Muy buena / ";72;26;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
18/03/2017;01:00;0;6;Muy buena / Oso ona;6;59;"Muy buena / ";75;24;Muy buena / Oso ona;8;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;24:00;0;8;Muy buena / Oso ona;8;;"Sin datos / ";80;21;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;23:00;0;9;Muy buena / Oso ona;9;66;"Buena / ";80;18;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;22:00;1;9;Muy buena / Oso ona;10;71;"Buena / ";81;19;Muy buena / Oso ona;11;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;21:00;0;9;Muy buena / Oso ona;9;79;"Buena / ";84;21;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;20:00;0;8;Muy buena / Oso ona;8;82;"Buena / ";84;30;Muy buena / Oso ona;13;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;19:00;0;10;Muy buena / Oso ona;10;81;"Buena / ";84;26;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;18:00;0;10;Muy buena / Oso ona;10;80;"Buena / ";84;24;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;17:00;0;8;Muy buena / Oso ona;8;85;"Buena / ";80;31;Muy buena / Oso ona;9;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;16:00;1;8;Muy buena / Oso ona;9;85;"Buena / ";72;37;Muy buena / Oso ona;11;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;15:00;1;6;Muy buena / Oso ona;8;87;"Buena / ";62;40;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;14:00;1;6;Muy buena / Oso ona;8;89;"Buena / ";52;35;Muy buena / Oso ona;15;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;13:00;1;9;Muy buena / Oso ona;11;86;"Buena / ";43;22;Muy buena / Oso ona;12;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;12:00;1;8;Muy buena / Oso ona;10;82;"Buena / ";34;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
17/03/2017;11:00;1;8;Muy buena / Oso ona;11;74;"Buena / ";26;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
17/03/2017;10:00;4;15;Muy buena / Oso ona;21;54;"Muy buena / ";20;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
17/03/2017;09:00;19;29;Muy buena / Oso ona;59;18;"Muy buena / ";17;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;8;Muy buena / Oso ona
17/03/2017;08:00;22;25;Muy buena / Oso ona;59;7;"Muy buena / ";18;21;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
17/03/2017;07:00;11;19;Muy buena / Oso ona;36;6;"Muy buena / ";20;22;Muy buena / Oso ona;12;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;06:00;0;12;Muy buena / Oso ona;13;13;"Muy buena / ";22;17;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;05:00;1;11;Muy buena / Oso ona;12;17;"Muy buena / ";25;17;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona
17/03/2017;04:00;0;10;Muy buena / Oso ona;10;20;"Muy buena / ";27;17;Muy buena / Oso ona;12;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;03:00;0;9;Muy buena / Oso ona;9;27;"Muy buena / ";27;18;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;02:00;0;10;Muy buena / Oso ona;10;27;"Muy buena / ";29;20;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona
17/03/2017;01:00;0;12;Muy buena / Oso ona;12;30;"Muy buena / ";40;22;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;24:00;0;14;Muy buena / Oso ona;15;;"Sin datos / ";52;17;Muy buena / Oso ona;10;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;23:00;0;19;Muy buena / Oso ona;19;32;"Muy buena / ";60;19;Muy buena / Oso ona;13;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;22:00;1;27;Muy buena / Oso ona;29;28;"Muy buena / ";66;20;Muy buena / Oso ona;13;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;21:00;1;35;Muy buena / Oso ona;37;27;"Muy buena / ";75;28;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
16/03/2017;20:00;2;42;Muy buena / Oso ona;45;24;"Muy buena / ";84;36;Muy buena / Oso ona;8;Muy buena / Oso ona;7;Muy buena / Oso ona
16/03/2017;19:00;1;35;Muy buena / Oso ona;37;40;"Muy buena / ";92;27;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;18:00;1;17;Muy buena / Oso ona;18;89;"Buena / ";96;12;Muy buena / Oso ona;3;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;17:00;0;9;Muy buena / Oso ona;9;106;"Buena / ";89;10;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona
16/03/2017;16:00;1;7;Muy buena / Oso ona;9;105;"Buena / ";77;11;Muy buena / Oso ona;2;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;15:00;1;6;Muy buena / Oso ona;8;106;"Buena / ";65;11;Muy buena / Oso ona;1;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;14:00;0;6;Muy buena / Oso ona;6;103;"Buena / ";52;8;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;13:00;0;6;Muy buena / Oso ona;6;97;"Buena / ";41;8;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;12:00;1;6;Muy buena / Oso ona;7;92;"Buena / ";30;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
16/03/2017;11:00;3;14;Muy buena / Oso ona;19;72;"Buena / ";21;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
16/03/2017;10:00;13;22;Muy buena / Oso ona;43;28;"Muy buena / ";15;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
16/03/2017;09:00;17;16;Muy buena / Oso ona;41;10;"Muy buena / ";14;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
16/03/2017;08:00;9;13;Muy buena / Oso ona;27;8;"Muy buena / ";14;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
16/03/2017;07:00;3;14;Muy buena / Oso ona;19;7;"Muy buena / ";14;12;Muy buena / Oso ona;6;Muy buena / Oso ona;7;Muy buena / Oso ona
16/03/2017;06:00;1;11;Muy buena / Oso ona;13;11;"Muy buena / ";16;17;Muy buena / Oso ona;11;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;05:00;0;10;Muy buena / Oso ona;10;15;"Muy buena / ";16;22;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
16/03/2017;04:00;0;11;Muy buena / Oso ona;11;17;"Muy buena / ";18;25;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona
16/03/2017;03:00;0;11;Muy buena / Oso ona;11;21;"Muy buena / ";21;30;Muy buena / Oso ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
16/03/2017;02:00;0;16;Muy buena / Oso ona;16;22;"Muy buena / ";27;39;Muy buena / Oso ona;21;Muy buena / Oso ona;8;Muy buena / Oso ona
16/03/2017;01:00;1;20;Muy buena / Oso ona;22;7;"Muy buena / ";35;30;Muy buena / Oso ona;16;Muy buena / Oso ona;8;Muy buena / Oso ona
15/03/2017;24:00;1;19;Muy buena / Oso ona;21;;"Sin datos / ";46;30;Muy buena / Oso ona;19;Muy buena / Oso ona;8;Muy buena / Oso ona
15/03/2017;23:00;1;17;Muy buena / Oso ona;19;13;"Muy buena / ";51;30;Muy buena / Oso ona;21;Muy buena / Oso ona;8;Muy buena / Oso ona
15/03/2017;22:00;1;24;Muy buena / Oso ona;27;15;"Muy buena / ";54;34;Muy buena / Oso ona;22;Muy buena / Oso ona;9;Muy buena / Oso ona
15/03/2017;21:00;1;26;Muy buena / Oso ona;28;24;"Muy buena / ";63;32;Muy buena / Oso ona;21;Muy buena / Oso ona;11;Muy buena / Oso ona
15/03/2017;20:00;1;26;Muy buena / Oso ona;28;38;"Muy buena / ";70;38;Muy buena / Oso ona;21;Muy buena / Oso ona;20;Muy buena / Oso ona
15/03/2017;19:00;2;22;Muy buena / Oso ona;24;56;"Muy buena / ";75;40;Muy buena / Oso ona;17;Muy buena / Oso ona;28;Muy buena / Oso ona
15/03/2017;18:00;1;18;Muy buena / Oso ona;20;67;"Buena / ";78;32;Muy buena / Oso ona;15;Muy buena / Oso ona;35;Muy buena / Oso ona
15/03/2017;17:00;2;17;Muy buena / Oso ona;20;76;"Buena / ";77;31;Muy buena / Oso ona;11;Muy buena / Oso ona;27;Muy buena / Oso ona
15/03/2017;16:00;1;15;Muy buena / Oso ona;17;79;"Buena / ";70;37;Muy buena / Oso ona;13;Muy buena / Oso ona;19;Muy buena / Oso ona
15/03/2017;15:00;1;15;Muy buena / Oso ona;18;80;"Buena / ";61;33;Muy buena / Oso ona;10;Muy buena / Oso ona;14;Muy buena / Oso ona
15/03/2017;14:00;1;12;Muy buena / Oso ona;14;83;"Buena / ";52;23;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;13:00;1;10;Muy buena / Oso ona;12;81;"Buena / ";43;16;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;12:00;1;8;Muy buena / Oso ona;10;80;"Buena / ";35;17;Muy buena / Oso ona;8;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;11:00;1;9;Muy buena / Oso ona;11;76;"Buena / ";28;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;10:00;2;14;Muy buena / Oso ona;17;59;"Muy buena / ";21;;Sin datos / Daturik gabe;17;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;09:00;11;19;Muy buena / Oso ona;35;19;"Muy buena / ";17;;Sin datos / Daturik gabe;19;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;08:00;11;17;Muy buena / Oso ona;34;7;"Muy buena / ";17;26;Muy buena / Oso ona;17;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;07:00;4;14;Muy buena / Oso ona;20;9;"Muy buena / ";18;31;Muy buena / Oso ona;17;Muy buena / Oso ona;6;Muy buena / Oso ona
15/03/2017;06:00;1;11;Muy buena / Oso ona;13;13;"Muy buena / ";20;35;Muy buena / Oso ona;17;Muy buena / Oso ona;6;Muy buena / Oso ona
15/03/2017;05:00;0;12;Muy buena / Oso ona;12;19;"Muy buena / ";23;34;Muy buena / Oso ona;17;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;04:00;0;11;Muy buena / Oso ona;11;21;"Muy buena / ";26;34;Muy buena / Oso ona;21;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;03:00;0;11;Muy buena / Oso ona;11;23;"Muy buena / ";34;34;Muy buena / Oso ona;18;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;02:00;0;11;Muy buena / Oso ona;11;22;"Muy buena / ";40;31;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
15/03/2017;01:00;0;10;Muy buena / Oso ona;10;22;"Muy buena / ";48;28;Muy buena / Oso ona;10;Muy buena / Oso ona;7;Muy buena / Oso ona
14/03/2017;24:00;0;12;Muy buena / Oso ona;12;;"Sin datos / ";56;21;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
14/03/2017;23:00;1;14;Muy buena / Oso ona;15;22;"Muy buena / ";59;26;Muy buena / Oso ona;14;Muy buena / Oso ona;7;Muy buena / Oso ona
14/03/2017;22:00;1;15;Muy buena / Oso ona;16;31;"Muy buena / ";61;32;Muy buena / Oso ona;9;Muy buena / Oso ona;8;Muy buena / Oso ona
14/03/2017;21:00;0;16;Muy buena / Oso ona;17;38;"Muy buena / ";66;29;Muy buena / Oso ona;9;Muy buena / Oso ona;8;Muy buena / Oso ona
14/03/2017;20:00;0;12;Muy buena / Oso ona;12;65;"Buena / ";70;26;Muy buena / Oso ona;;Sin datos / Daturik gabe;10;Muy buena / Oso ona
14/03/2017;19:00;1;13;Muy buena / Oso ona;14;63;"Buena / ";70;30;Muy buena / Oso ona;12;Muy buena / Oso ona;16;Muy buena / Oso ona
14/03/2017;18:00;1;10;Muy buena / Oso ona;12;67;"Buena / ";69;30;Muy buena / Oso ona;11;Muy buena / Oso ona;12;Muy buena / Oso ona
14/03/2017;17:00;1;10;Muy buena / Oso ona;12;71;"Buena / ";68;23;Muy buena / Oso ona;11;Muy buena / Oso ona;13;Muy buena / Oso ona
14/03/2017;16:00;1;8;Muy buena / Oso ona;10;77;"Buena / ";65;27;Muy buena / Oso ona;10;Muy buena / Oso ona;11;Muy buena / Oso ona
14/03/2017;15:00;1;9;Muy buena / Oso ona;11;74;"Buena / ";60;21;Muy buena / Oso ona;11;Muy buena / Oso ona;14;Muy buena / Oso ona
14/03/2017;14:00;1;7;Muy buena / Oso ona;9;75;"Buena / ";56;;Sin datos / Daturik gabe;11;Muy buena / Oso ona;13;Muy buena / Oso ona
14/03/2017;13:00;1;7;Muy buena / Oso ona;9;69;"Buena / ";53;20;Muy buena / Oso ona;8;Muy buena / Oso ona;9;Muy buena / Oso ona
14/03/2017;12:00;1;8;Muy buena / Oso ona;10;62;"Buena / ";51;24;Muy buena / Oso ona;11;Muy buena / Oso ona;10;Muy buena / Oso ona
14/03/2017;11:00;1;11;Muy buena / Oso ona;13;58;"Muy buena / ";52;14;Muy buena / Oso ona;9;Muy buena / Oso ona;15;Muy buena / Oso ona
14/03/2017;10:00;1;7;Muy buena / Oso ona;9;57;"Muy buena / ";53;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;7;Muy buena / Oso ona
14/03/2017;09:00;2;10;Muy buena / Oso ona;14;48;"Muy buena / ";54;16;Muy buena / Oso ona;7;Muy buena / Oso ona;7;Muy buena / Oso ona
14/03/2017;08:00;2;17;Muy buena / Oso ona;19;34;"Muy buena / ";58;21;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
14/03/2017;07:00;1;12;Muy buena / Oso ona;13;47;"Muy buena / ";62;16;Muy buena / Oso ona;1;Muy buena / Oso ona;7;Muy buena / Oso ona
14/03/2017;06:00;0;9;Muy buena / Oso ona;9;47;"Muy buena / ";64;17;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
14/03/2017;05:00;0;6;Muy buena / Oso ona;6;54;"Muy buena / ";69;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
14/03/2017;04:00;0;4;Muy buena / Oso ona;4;67;"Buena / ";72;17;Muy buena / Oso ona;7;Muy buena / Oso ona;6;Muy buena / Oso ona
14/03/2017;03:00;0;4;Muy buena / Oso ona;4;67;"Buena / ";73;19;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
14/03/2017;02:00;0;4;Muy buena / Oso ona;4;70;"Buena / ";74;22;Muy buena / Oso ona;5;Muy buena / Oso ona;6;Muy buena / Oso ona
14/03/2017;01:00;0;4;Muy buena / Oso ona;4;80;"Buena / ";74;28;Muy buena / Oso ona;3;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;24:00;0;4;Muy buena / Oso ona;4;;"Sin datos / ";73;16;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;23:00;0;4;Muy buena / Oso ona;4;77;"Buena / ";73;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
13/03/2017;22:00;0;6;Muy buena / Oso ona;6;76;"Buena / ";72;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;6;Muy buena / Oso ona
13/03/2017;21:00;0;6;Muy buena / Oso ona;7;72;"Buena / ";72;13;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;20:00;0;7;Muy buena / Oso ona;7;74;"Buena / ";73;15;Muy buena / Oso ona;7;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;19:00;1;7;Muy buena / Oso ona;9;70;"Buena / ";73;14;Muy buena / Oso ona;4;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;18:00;0;7;Muy buena / Oso ona;7;72;"Buena / ";75;6;Muy buena / Oso ona;1;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;17:00;0;6;Muy buena / Oso ona;7;74;"Buena / ";76;2;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona
13/03/2017;16:00;1;7;Muy buena / Oso ona;9;70;"Buena / ";78;2;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona
