Date;Hour;Benceno (µg/m3);CO (mg/m3);CO - ICA;CO 8h (mg/m3);Etilbenceno (µg/m3);NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);Ortoxileno (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;Tolueno (µg/m3)
24/10/2017;10:00;1,82;0,5;"Muy buena / ";0,31;0,68;84;67;Muy buena / Oso ona;197;7;"Muy buena / ";4;4,07;67;Mejorable / Hobetzeko modukoa;33;Buena / Ona;9;Muy buena / Oso ona;8,58
24/10/2017;09:00;1,47;0,44;"Muy buena / ";0,27;0,99;98;54;Muy buena / Oso ona;205;4;"Muy buena / ";4;3,68;42;Buena / Ona;15;Muy buena / Oso ona;7;Muy buena / Oso ona;6,48
24/10/2017;08:00;0,98;0,37;"Muy buena / ";0,24;0,42;71;35;Muy buena / Oso ona;143;2;"Muy buena / ";5;1,73;32;Muy buena / Oso ona;11;Muy buena / Oso ona;6;Muy buena / Oso ona;2,69
24/10/2017;07:00;1,08;0,3;"Muy buena / ";0,21;0,32;42;30;Muy buena / Oso ona;95;1;"Muy buena / ";5;1,31;27;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2,75
24/10/2017;06:00;0,8;0,25;"Muy buena / ";0,19;0,19;18;26;Muy buena / Oso ona;54;1;"Muy buena / ";6;1,03;18;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;2,59
24/10/2017;05:00;0,53;0,22;"Muy buena / ";0,19;0,17;7;18;Muy buena / Oso ona;29;3;"Muy buena / ";6;0,92;18;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1,99
24/10/2017;04:00;0,45;0,2;"Muy buena / ";0,18;0,17;3;12;Muy buena / Oso ona;16;9;"Muy buena / ";6;1;20;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1,76
24/10/2017;03:00;0,41;0,19;"Muy buena / ";0,18;0,16;3;11;Muy buena / Oso ona;15;8;"Muy buena / ";7;0,85;19;Muy buena / Oso ona;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,94
24/10/2017;02:00;0,37;0,19;"Muy buena / ";0,17;0,17;3;12;Muy buena / Oso ona;17;7;"Muy buena / ";8;0,82;12;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona;1,69
24/10/2017;01:00;0,37;0,18;"Muy buena / ";0,17;0,17;3;13;Muy buena / Oso ona;17;7;"Muy buena / ";13;0,8;19;Muy buena / Oso ona;5;Muy buena / Oso ona;5;Muy buena / Oso ona;1,36
23/10/2017;24:00;0,38;0,16;"Muy buena / ";0,16;0,17;3;14;Muy buena / Oso ona;19;7;"Muy buena / ";19;0,88;24;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1,46
23/10/2017;23:00;0,35;0,17;"Muy buena / ";0,16;0,17;5;21;Muy buena / Oso ona;28;6;"Muy buena / ";20;0,94;20;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;1,34
23/10/2017;22:00;0,38;0,2;"Muy buena / ";0,15;0,28;10;29;Muy buena / Oso ona;44;2;"Muy buena / ";29;1,12;18;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;1,71
23/10/2017;21:00;0,33;0,19;"Muy buena / ";0,14;0,18;7;27;Muy buena / Oso ona;36;5;"Muy buena / ";37;0,84;17;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;1,07
23/10/2017;20:00;0,38;;"Sin datos / ";0,15;0,18;3;26;Muy buena / Oso ona;30;11;"Muy buena / ";44;0,91;12;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;1,18
23/10/2017;19:00;0,36;0,15;"Muy buena / ";0,16;0,22;2;20;Muy buena / Oso ona;24;20;"Muy buena / ";48;0,89;16;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,89
23/10/2017;18:00;0,35;0,14;"Muy buena / ";0,17;0,16;2;10;Muy buena / Oso ona;13;43;"Muy buena / ";51;0,79;40;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,92
23/10/2017;17:00;0,29;0,14;"Muy buena / ";0,18;0,17;3;17;Muy buena / Oso ona;22;54;"Muy buena / ";52;0,81;40;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;0,75
23/10/2017;16:00;0,29;0,14;"Muy buena / ";0,19;0,3;5;18;Muy buena / Oso ona;26;;"Sin datos / ";;0,83;33;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,81
23/10/2017;15:00;0,3;;"Sin datos / ";0,2;0,16;5;14;Muy buena / Oso ona;21;66;"Buena / ";43;0,82;28;Muy buena / Oso ona;13;Muy buena / Oso ona;5;Muy buena / Oso ona;0,78
23/10/2017;14:00;0,38;0,13;"Muy buena / ";0,2;0,24;5;16;Muy buena / Oso ona;24;62;"Buena / ";32;0,94;14;Muy buena / Oso ona;2;Muy buena / Oso ona;6;Muy buena / Oso ona;1,2
23/10/2017;13:00;0,52;0,2;"Muy buena / ";;0,29;5;15;Muy buena / Oso ona;23;51;"Muy buena / ";22;1,11;3;Muy buena / Oso ona;0;Muy buena / Oso ona;6;Muy buena / Oso ona;1,43
23/10/2017;12:00;0,66;0,23;"Muy buena / ";;0,41;6;15;Muy buena / Oso ona;25;42;"Muy buena / ";15;1,64;8;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona;2,01
23/10/2017;11:00;0,41;0,22;"Muy buena / ";;0,24;10;21;Muy buena / Oso ona;36;36;"Muy buena / ";10;1,78;26;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;0,85
23/10/2017;10:00;0,45;0,22;"Muy buena / ";;0,34;21;31;Muy buena / Oso ona;63;;"Sin datos / ";7;1,86;13;Muy buena / Oso ona;18;Muy buena / Oso ona;5;Muy buena / Oso ona;1,09
23/10/2017;09:00;;0,21;"Muy buena / ";;;34;32;Muy buena / Oso ona;85;;"Sin datos / ";7;;18;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/10/2017;08:00;162,56;;"Sin datos / ";;;44;25;Muy buena / Oso ona;92;2;"Muy buena / ";8;;17;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/10/2017;07:00;162,56;;"Sin datos / ";;;46;23;Muy buena / Oso ona;93;1;"Muy buena / ";10;;19;Muy buena / Oso ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/10/2017;06:00;162,57;;"Sin datos / ";;;29;22;Muy buena / Oso ona;65;1;"Muy buena / ";11;;20;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/10/2017;05:00;162,57;;"Sin datos / ";;;4;16;Muy buena / Oso ona;22;9;"Muy buena / ";13;;21;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/10/2017;04:00;162,58;;"Sin datos / ";;;3;12;Muy buena / Oso ona;17;12;"Muy buena / ";14;;27;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;
23/10/2017;03:00;162,58;;"Sin datos / ";;;3;14;Muy buena / Oso ona;18;14;"Muy buena / ";15;;16;Muy buena / Oso ona;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;
23/10/2017;02:00;162,58;;"Sin datos / ";;;2;12;Muy buena / Oso ona;16;13;"Muy buena / ";16;;3;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;
23/10/2017;01:00;162,58;;"Sin datos / ";;;2;9;Muy buena / Oso ona;13;13;"Muy buena / ";19;;13;Muy buena / Oso ona;1;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/10/2017;24:00;162,57;;"Sin datos / ";;;3;7;Muy buena / Oso ona;11;15;"Muy buena / ";24;;16;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/10/2017;23:00;162,57;;"Sin datos / ";;;3;10;Muy buena / Oso ona;14;12;"Muy buena / ";30;;19;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/10/2017;22:00;162,59;;"Sin datos / ";0,14;;3;12;Muy buena / Oso ona;16;15;"Muy buena / ";32;;15;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;21:00;162,59;;"Sin datos / ";0,15;;2;16;Muy buena / Oso ona;19;21;"Muy buena / ";39;;16;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/10/2017;20:00;162,59;0,13;"Muy buena / ";0,16;;2;17;Muy buena / Oso ona;21;18;"Muy buena / ";44;;27;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;19:00;162,59;0,13;"Muy buena / ";0,18;;3;18;Muy buena / Oso ona;22;23;"Muy buena / ";50;;27;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;
22/10/2017;18:00;162,61;0,12;"Muy buena / ";0,19;;2;12;Muy buena / Oso ona;15;35;"Muy buena / ";53;;27;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;17:00;162,63;0,14;"Muy buena / ";0,2;;2;14;Muy buena / Oso ona;16;51;"Muy buena / ";54;;20;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;16:00;162,62;0,15;"Muy buena / ";0,21;;2;10;Muy buena / Oso ona;13;61;"Buena / ";52;;14;Muy buena / Oso ona;2;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;15:00;162,58;0,14;"Muy buena / ";0,21;;2;6;Muy buena / Oso ona;9;;"Sin datos / ";48;;14;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;14:00;162,63;0,24;"Muy buena / ";0,2;;2;9;Muy buena / Oso ona;13;62;"Buena / ";46;;9;Muy buena / Oso ona;1;Muy buena / Oso ona;6;Muy buena / Oso ona;
22/10/2017;13:00;162,62;0,26;"Muy buena / ";0,19;;3;14;Muy buena / Oso ona;19;55;"Muy buena / ";43;;3;Muy buena / Oso ona;2;Muy buena / Oso ona;6;Muy buena / Oso ona;
22/10/2017;12:00;162,62;0,23;"Muy buena / ";0,17;;2;8;Muy buena / Oso ona;11;60;"Muy buena / ";41;;5;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;11:00;162,6;0,25;"Muy buena / ";0,16;;5;17;Muy buena / Oso ona;25;45;"Muy buena / ";40;;7;Muy buena / Oso ona;2;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;10:00;162,59;0,21;"Muy buena / ";0,14;;5;17;Muy buena / Oso ona;23;44;"Muy buena / ";39;;7;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;09:00;162,59;0,19;"Muy buena / ";0,13;;3;14;Muy buena / Oso ona;18;38;"Muy buena / ";37;;11;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;08:00;162,59;0,12;"Muy buena / ";0,12;;2;14;Muy buena / Oso ona;18;32;"Muy buena / ";39;;12;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;07:00;162,59;0,12;"Muy buena / ";0,13;;2;12;Muy buena / Oso ona;15;35;"Muy buena / ";42;;15;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;06:00;162,6;0,11;"Muy buena / ";0,14;;2;13;Muy buena / Oso ona;17;33;"Muy buena / ";44;;17;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;05:00;162,59;0,12;"Muy buena / ";0,14;;2;15;Muy buena / Oso ona;18;39;"Muy buena / ";46;;19;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;04:00;162,6;;"Sin datos / ";0,15;;2;11;Muy buena / Oso ona;14;50;"Muy buena / ";47;;23;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;03:00;162,6;0,12;"Muy buena / ";0,16;;2;11;Muy buena / Oso ona;14;38;"Muy buena / ";47;;25;Muy buena / Oso ona;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;
22/10/2017;02:00;162,6;0,13;"Muy buena / ";0,17;;2;12;Muy buena / Oso ona;16;34;"Muy buena / ";49;;29;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona;
22/10/2017;01:00;162,6;0,14;"Muy buena / ";0,18;;2;11;Muy buena / Oso ona;15;51;"Muy buena / ";53;;30;Muy buena / Oso ona;3;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/10/2017;24:00;162,6;0,17;"Muy buena / ";0,19;;3;12;Muy buena / Oso ona;16;53;"Muy buena / ";55;;32;Muy buena / Oso ona;7;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/10/2017;23:00;162,6;0,16;"Muy buena / ";0,19;;2;14;Muy buena / Oso ona;17;50;"Muy buena / ";57;;36;Muy buena / Oso ona;8;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/10/2017;22:00;162,6;0,17;"Muy buena / ";0,2;;3;17;Muy buena / Oso ona;22;49;"Muy buena / ";59;;30;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/10/2017;21:00;162,6;0,17;"Muy buena / ";0,2;;2;17;Muy buena / Oso ona;21;51;"Muy buena / ";61;;34;Muy buena / Oso ona;9;Muy buena / Oso ona;6;Muy buena / Oso ona;
21/10/2017;20:00;162,6;0,22;"Muy buena / ";0,21;;3;22;Muy buena / Oso ona;27;47;"Muy buena / ";62;;32;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;19:00;162,6;0,2;"Muy buena / ";0,22;;3;11;Muy buena / Oso ona;15;60;"Muy buena / ";62;;39;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;18:00;162,61;0,2;"Muy buena / ";0,23;;2;10;Muy buena / Oso ona;14;61;"Buena / ";59;;41;Buena / Ona;8;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;17:00;162,61;0,21;"Muy buena / ";0,24;;2;10;Muy buena / Oso ona;14;66;"Buena / ";55;;37;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;16:00;162,59;0,21;"Muy buena / ";0,24;;2;7;Muy buena / Oso ona;10;70;"Buena / ";51;;42;Buena / Ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;15:00;162,57;0,2;"Muy buena / ";0,24;;2;7;Muy buena / Oso ona;10;70;"Buena / ";48;;34;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;14:00;162,55;0,19;"Muy buena / ";0,24;;2;6;Muy buena / Oso ona;10;;"Sin datos / ";46;;26;Muy buena / Oso ona;7;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;13:00;162,61;0,24;"Muy buena / ";0,24;;3;12;Muy buena / Oso ona;17;57;"Muy buena / ";47;;21;Muy buena / Oso ona;9;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;12:00;162,61;0,29;"Muy buena / ";0,24;;4;18;Muy buena / Oso ona;25;48;"Muy buena / ";48;;23;Muy buena / Oso ona;10;Muy buena / Oso ona;5;Muy buena / Oso ona;
21/10/2017;11:00;162,62;0,31;"Muy buena / ";0,23;;5;23;Muy buena / Oso ona;31;39;"Muy buena / ";50;;24;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/10/2017;10:00;162,61;0,27;"Muy buena / ";0,21;;6;19;Muy buena / Oso ona;28;34;"Muy buena / ";54;;24;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/10/2017;09:00;162,61;0,24;"Muy buena / ";0,2;;3;19;Muy buena / Oso ona;23;40;"Muy buena / ";53;;20;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/10/2017;08:00;162,6;0,2;"Muy buena / ";0,2;;2;11;Muy buena / Oso ona;15;51;"Muy buena / ";51;;22;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;
21/10/2017;07:00;73,4;0,2;"Muy buena / ";0,2;59,05;2;10;Muy buena / Oso ona;13;50;"Muy buena / ";49;59,13;27;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;51,43
21/10/2017;06:00;0,37;0,2;"Muy buena / ";0,2;0,16;2;7;Muy buena / Oso ona;10;58;"Muy buena / ";45;0,66;25;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,54
21/10/2017;05:00;1,48;0,19;"Muy buena / ";0,21;0,17;2;7;Muy buena / Oso ona;10;65;"Buena / ";39;0,76;27;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,54
21/10/2017;04:00;0,85;0,19;"Muy buena / ";0,22;0,17;2;4;Muy buena / Oso ona;7;66;"Buena / ";31;0,65;43;Buena / Ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;0,6
21/10/2017;03:00;0,65;0,19;"Muy buena / ";0,23;0,17;2;4;Muy buena / Oso ona;7;66;"Buena / ";23;1,04;28;Muy buena / Oso ona;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1,04
21/10/2017;02:00;0,41;0,22;"Muy buena / ";0,24;0,42;3;18;Muy buena / Oso ona;22;30;"Muy buena / ";15;1,56;10;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;1,58
21/10/2017;01:00;0,38;0,21;"Muy buena / ";0,24;0,3;2;18;Muy buena / Oso ona;21;24;"Muy buena / ";14;1,4;14;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;1,63
20/10/2017;24:00;0,52;0,17;"Muy buena / ";0,24;0,45;2;11;Muy buena / Oso ona;15;36;"Muy buena / ";17;2,41;23;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona;2,61
20/10/2017;23:00;0,6;0,25;"Muy buena / ";0,25;0,56;5;35;Muy buena / Oso ona;42;17;"Muy buena / ";21;2,44;24;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona;2,96
20/10/2017;22:00;0,77;0,26;"Muy buena / ";;0,35;18;45;Muy buena / Oso ona;73;4;"Muy buena / ";28;2,07;25;Muy buena / Oso ona;14;Muy buena / Oso ona;5;Muy buena / Oso ona;3,4
20/10/2017;21:00;0,68;0,31;"Muy buena / ";;0,15;29;43;Muy buena / Oso ona;88;1;"Muy buena / ";35;1,89;24;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;3,63
20/10/2017;20:00;0,47;0,26;"Muy buena / ";;0,14;12;36;Muy buena / Oso ona;55;5;"Muy buena / ";40;1,26;18;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2,35
20/10/2017;19:00;0,46;0,24;"Muy buena / ";;0,2;6;44;Muy buena / Oso ona;54;6;"Muy buena / ";46;1,18;27;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona;2,6
20/10/2017;18:00;0,34;0,2;"Muy buena / ";;0,12;4;41;Muy buena / Oso ona;48;19;"Muy buena / ";;0,67;40;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;2,23
20/10/2017;17:00;0,27;;"Sin datos / ";;0,12;4;14;Muy buena / Oso ona;19;50;"Muy buena / ";;0,51;19;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona;0,58
20/10/2017;16:00;0,27;;"Sin datos / ";;0,13;3;6;Muy buena / Oso ona;11;67;"Buena / ";;0,55;12;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;0,59
20/10/2017;15:00;0,27;;"Sin datos / ";;0,13;3;5;Muy buena / Oso ona;9;70;"Buena / ";;0,71;7;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,61
20/10/2017;14:00;0,36;0,11;"Muy buena / ";0,31;0,13;4;8;Muy buena / Oso ona;13;62;"Buena / ";;0,72;9;Muy buena / Oso ona;3;Muy buena / Oso ona;5;Muy buena / Oso ona;0,82
20/10/2017;13:00;;0,15;"Muy buena / ";0,33;;3;5;Muy buena / Oso ona;9;;"Sin datos / ";;;4;Muy buena / Oso ona;1;Muy buena / Oso ona;5;Muy buena / Oso ona;
20/10/2017;12:00;;;"Sin datos / ";0,34;;3;6;Muy buena / Oso ona;10;;"Sin datos / ";2;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;
20/10/2017;11:00;;;"Sin datos / ";0,32;;;;Sin datos / Daturik gabe;;;"Sin datos / ";2;;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;
20/10/2017;10:00;0,24;0,48;"Muy buena / ";0,31;0,19;84;52;Muy buena / Oso ona;181;5;"Muy buena / ";2;0,16;84;Mejorable / Hobetzeko modukoa;29;Buena / Ona;6;Muy buena / Oso ona;0,23
20/10/2017;09:00;0,23;0,47;"Muy buena / ";0,28;0,18;100;50;Muy buena / Oso ona;204;2;"Muy buena / ";2;0,15;60;Buena / Ona;24;Muy buena / Oso ona;6;Muy buena / Oso ona;0,22
20/10/2017;08:00;0,22;0,43;"Muy buena / ";0,25;0,18;99;42;Muy buena / Oso ona;193;2;"Muy buena / ";2;0,14;40;Muy buena / Oso ona;16;Muy buena / Oso ona;5;Muy buena / Oso ona;0,21
20/10/2017;07:00;0,21;0,23;"Muy buena / ";0,21;0,17;33;28;Muy buena / Oso ona;80;1;"Muy buena / ";2;0,13;42;Buena / Ona;14;Muy buena / Oso ona;5;Muy buena / Oso ona;0,19
20/10/2017;06:00;0,21;0,24;"Muy buena / ";0,21;0,17;28;28;Muy buena / Oso ona;71;1;"Muy buena / ";2;0,13;36;Muy buena / Oso ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,2
20/10/2017;05:00;0,22;0,18;"Muy buena / ";0,2;0,18;8;24;Muy buena / Oso ona;37;2;"Muy buena / ";2;0,14;40;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;0,21
20/10/2017;04:00;0,23;0,22;"Muy buena / ";0,21;0,19;7;24;Muy buena / Oso ona;34;2;"Muy buena / ";2;0,15;38;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona;0,22
20/10/2017;03:00;0,23;0,21;"Muy buena / ";0,22;0,19;6;26;Muy buena / Oso ona;36;2;"Muy buena / ";3;0,15;38;Muy buena / Oso ona;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;0,22
20/10/2017;02:00;0,22;0,23;"Muy buena / ";0,22;0,19;11;31;Muy buena / Oso ona;48;1;"Muy buena / ";5;0,15;23;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona;0,22
20/10/2017;01:00;0,23;0,22;"Muy buena / ";0,23;0,19;12;29;Muy buena / Oso ona;47;1;"Muy buena / ";9;0,15;21;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;0,22
19/10/2017;24:00;0,23;0,17;"Muy buena / ";0,24;0,19;3;23;Muy buena / Oso ona;28;6;"Muy buena / ";15;0,15;28;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona;0,22
19/10/2017;23:00;0,22;0,18;"Muy buena / ";0,25;0,18;10;29;Muy buena / Oso ona;45;1;"Muy buena / ";21;0,14;30;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona;0,21
19/10/2017;22:00;0,21;0,2;"Muy buena / ";0,26;0,18;15;29;Muy buena / Oso ona;53;3;"Muy buena / ";29;0,14;27;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;0,2
19/10/2017;21:00;0,22;0,23;"Muy buena / ";0,27;0,19;22;36;Muy buena / Oso ona;69;1;"Muy buena / ";37;0,14;20;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona;0,21
19/10/2017;20:00;0,23;0,28;"Muy buena / ";0,27;0,19;4;26;Muy buena / Oso ona;33;10;"Muy buena / ";44;0,16;12;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,23
19/10/2017;19:00;0,23;0,27;"Muy buena / ";0,27;0,19;2;22;Muy buena / Oso ona;25;19;"Muy buena / ";49;0,16;8;Muy buena / Oso ona;4;Muy buena / Oso ona;4;Muy buena / Oso ona;0,23
19/10/2017;18:00;0,22;0,29;"Muy buena / ";0,28;0,18;2;15;Muy buena / Oso ona;18;31;"Muy buena / ";53;0,15;13;Muy buena / Oso ona;2;Muy buena / Oso ona;4;Muy buena / Oso ona;0,21
19/10/2017;17:00;0,21;0,3;"Muy buena / ";0,29;0,17;2;11;Muy buena / Oso ona;14;46;"Muy buena / ";52;0,13;17;Muy buena / Oso ona;0;Muy buena / Oso ona;4;Muy buena / Oso ona;0,2
19/10/2017;16:00;0,21;0,26;"Muy buena / ";0,3;0,17;3;12;Muy buena / Oso ona;16;57;"Muy buena / ";48;0,14;20;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona;0,19
19/10/2017;15:00;0,2;0,26;"Muy buena / ";0,3;0,17;3;14;Muy buena / Oso ona;19;64;"Buena / ";42;0,14;22;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;0,19
19/10/2017;14:00;0,2;0,25;"Muy buena / ";0,28;0,17;3;12;Muy buena / Oso ona;17;66;"Buena / ";33;0,13;10;Muy buena / Oso ona;6;Muy buena / Oso ona;5;Muy buena / Oso ona;0,18
19/10/2017;13:00;0,2;0,29;"Muy buena / ";0,26;0,17;4;12;Muy buena / Oso ona;18;61;"Buena / ";25;0,14;2;Muy buena / Oso ona;0;Muy buena / Oso ona;5;Muy buena / Oso ona;0,19
19/10/2017;12:00;0,22;0,27;"Muy buena / ";0,26;0,19;2;7;Muy buena / Oso ona;12;;"Sin datos / ";20;0,16;14;Muy buena / Oso ona;4;Muy buena / Oso ona;5;Muy buena / Oso ona;0,21
19/10/2017;11:00;0,24;0,34;"Muy buena / ";0,23;0,2;8;21;Muy buena / Oso ona;33;46;"Muy buena / ";22;0,16;45;Buena / Ona;15;Muy buena / Oso ona;5;Muy buena / Oso ona;0,24
19/10/2017;10:00;0,24;0,38;"Muy buena / ";0,2;0,2;15;33;Muy buena / Oso ona;56;26;"Muy buena / ";21;0,16;15;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona;0,23
19/10/2017;09:00;0,23;0,32;"Muy buena / ";0,16;0,19;14;25;Muy buena / Oso ona;47;17;"Muy buena / ";23;0,15;6;Muy buena / Oso ona;3;Muy buena / Oso ona;4;Muy buena / Oso ona;0,22
19/10/2017;08:00;0,22;;"Sin datos / ";0,13;0,18;9;23;Muy buena / Oso ona;37;12;"Muy buena / ";26;0,15;20;Muy buena / Oso ona;5;Muy buena / Oso ona;4;Muy buena / Oso ona;0,21
