Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
18/08/2017;06:00;11;27;Muy buena / Oso ona;44;7;"Muy buena / ";11;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;143;96;1004,3;0;6,1;18,4;1,19
18/08/2017;05:00;6;24;Muy buena / Oso ona;33;4;"Muy buena / ";16;11;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;139;96;1004,3;0;0;18;1,21
18/08/2017;04:00;3;19;Muy buena / Oso ona;24;10;"Muy buena / ";22;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;137;98;1004,5;0;0;17,7;1,18
18/08/2017;03:00;2;15;Muy buena / Oso ona;18;8;"Muy buena / ";27;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;163;98;1004,9;0;0;17,3;0,93
18/08/2017;02:00;5;12;Muy buena / Oso ona;19;8;"Muy buena / ";32;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;149;98;1005,1;0;0;17,3;1,06
18/08/2017;01:00;4;17;Muy buena / Oso ona;24;13;"Muy buena / ";39;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;271;96;1005,1;0;0;17,7;0,43
17/08/2017;24:00;10;26;Muy buena / Oso ona;41;16;"Muy buena / ";47;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;284;94;1005,1;0;0;18,3;0,78
17/08/2017;23:00;4;19;Muy buena / Oso ona;26;28;"Muy buena / ";49;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;275;89;1005,1;0;0;19,2;0,74
17/08/2017;22:00;5;20;Muy buena / Oso ona;27;39;"Muy buena / ";54;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;293;82;1004,7;0;0;20,3;1,19
17/08/2017;21:00;4;20;Muy buena / Oso ona;26;45;"Muy buena / ";57;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;285;80;1004,5;0;0;21,4;1,92
17/08/2017;20:00;3;25;Muy buena / Oso ona;30;49;"Muy buena / ";60;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;284;75;1003,9;0;0,6;22,6;2,81
17/08/2017;19:00;5;19;Muy buena / Oso ona;27;43;"Muy buena / ";63;13;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;284;60;1003,9;0;40;25;2,18
17/08/2017;18:00;4;15;Muy buena / Oso ona;21;59;"Muy buena / ";64;9;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;284;56;1003,8;0;205,2;26,6;2,03
17/08/2017;17:00;1;8;Muy buena / Oso ona;10;65;"Buena / ";63;9;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;292;56;1004;0;388;27;1,81
17/08/2017;16:00;1;7;Muy buena / Oso ona;9;66;"Buena / ";59;8;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;297;57;1004,3;0;572,4;26,5;3,09
17/08/2017;15:00;1;5;Muy buena / Oso ona;7;66;"Buena / ";52;6;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;317;55;1004,7;0;720,5;26,8;4,07
17/08/2017;14:00;1;7;Muy buena / Oso ona;9;64;"Buena / ";45;6;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;315;53;1004,8;0;818,5;27,2;3,82
17/08/2017;13:00;2;10;Muy buena / Oso ona;13;68;"Buena / ";37;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;303;45;1005,2;0;867,6;27,9;2,41
17/08/2017;12:00;2;12;Muy buena / Oso ona;15;69;"Buena / ";29;5;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;317;41;1005,7;0;863,7;27,7;0,85
17/08/2017;11:00;3;15;Muy buena / Oso ona;19;55;"Muy buena / ";22;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;300;41;1006,3;0;802,9;26,6;0,86
17/08/2017;10:00;5;20;Muy buena / Oso ona;28;47;"Muy buena / ";17;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;19;44;1006,8;0;688,4;25,2;0,19
17/08/2017;09:00;6;22;Muy buena / Oso ona;31;33;"Muy buena / ";14;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;62;49;1007,2;0;548,9;23,4;0,36
17/08/2017;08:00;15;25;Muy buena / Oso ona;47;16;"Muy buena / ";12;9;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;190;67;1007;0;374,8;19,7;0,16
17/08/2017;07:00;15;25;Muy buena / Oso ona;48;8;"Muy buena / ";11;8;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona;125;88;1006,8;0;182,1;15,8;0,97
17/08/2017;06:00;32;31;Muy buena / Oso ona;80;2;"Muy buena / ";13;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;135;95;1006,4;0;9,9;14,3;0,63
17/08/2017;05:00;9;21;Muy buena / Oso ona;34;5;"Muy buena / ";14;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;140;95;1006,1;0;0;14,5;1,29
17/08/2017;04:00;3;12;Muy buena / Oso ona;17;12;"Muy buena / ";17;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;135;93;1006,4;0;0;14,8;0,95
17/08/2017;03:00;2;9;Muy buena / Oso ona;12;16;"Muy buena / ";17;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;145;90;1006,6;0;0;15,4;1,09
17/08/2017;02:00;2;9;Muy buena / Oso ona;13;20;"Muy buena / ";21;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;137;88;1006,8;0;0;16;1,17
17/08/2017;01:00;7;13;Muy buena / Oso ona;24;15;"Muy buena / ";26;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;140;88;1007,1;0;0;16,4;1,05
16/08/2017;24:00;6;13;Muy buena / Oso ona;21;19;"Muy buena / ";32;;Sin datos / Daturik gabe;10;Muy buena / Oso ona;1;Muy buena / Oso ona;153;88;1007,5;0;0;17,2;1,34
16/08/2017;23:00;5;15;Muy buena / Oso ona;22;18;"Muy buena / ";35;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;160;90;1007,9;0;0;17,8;0,8
16/08/2017;22:00;5;21;Muy buena / Oso ona;29;13;"Muy buena / ";39;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;278;88;1008,1;0;0;19;0,51
16/08/2017;21:00;5;21;Muy buena / Oso ona;28;24;"Muy buena / ";44;26;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;267;83;1008,1;0;0;20,2;0,94
16/08/2017;20:00;18;41;Muy buena / Oso ona;69;13;"Muy buena / ";48;28;Muy buena / Oso ona;30;Buena / Ona;1;Muy buena / Oso ona;277;74;1007,8;0;0,8;21,8;1,84
16/08/2017;19:00;4;18;Muy buena / Oso ona;24;43;"Muy buena / ";52;9;Muy buena / Oso ona;10;Muy buena / Oso ona;1;Muy buena / Oso ona;303;57;1007,2;0;67,7;24,3;1,81
16/08/2017;18:00;1;7;Muy buena / Oso ona;9;57;"Muy buena / ";52;5;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;317;49;1006,8;0;203,3;25,3;2,37
16/08/2017;17:00;2;6;Muy buena / Oso ona;9;56;"Muy buena / ";50;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;310;49;1006,8;0;392,5;26,1;2,03
16/08/2017;16:00;1;5;Muy buena / Oso ona;7;54;"Muy buena / ";45;3;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;320;49;1006,8;0;540,5;26,2;2,26
16/08/2017;15:00;2;6;Muy buena / Oso ona;9;54;"Muy buena / ";40;5;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;309;48;1006,6;0;759,8;26,4;2,69
16/08/2017;14:00;4;8;Muy buena / Oso ona;13;52;"Muy buena / ";34;7;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;294;49;1006,8;0;850,7;26,2;2,29
16/08/2017;13:00;6;11;Muy buena / Oso ona;20;51;"Muy buena / ";27;7;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;281;53;1006,8;0;863,3;25,3;1,98
16/08/2017;12:00;7;13;Muy buena / Oso ona;23;48;"Muy buena / ";22;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;296;56;1007,2;0;873,4;24,5;2,07
16/08/2017;11:00;8;17;Muy buena / Oso ona;30;44;"Muy buena / ";17;7;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;249;62;1007,3;0;631,2;23,1;1,73
16/08/2017;10:00;6;16;Muy buena / Oso ona;25;37;"Muy buena / ";13;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;46;63;1007,2;0;740;23,5;1,41
16/08/2017;09:00;10;22;Muy buena / Oso ona;36;22;"Muy buena / ";10;11;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;331;81;1007,3;0;445,8;21,3;0,77
16/08/2017;08:00;9;25;Muy buena / Oso ona;39;11;"Muy buena / ";9;10;Muy buena / Oso ona;5;Muy buena / Oso ona;1;Muy buena / Oso ona;274;96;1007,2;0;107,7;19,5;0,42
16/08/2017;07:00;16;24;Muy buena / Oso ona;49;3;"Muy buena / ";9;7;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;242;98;1007,2;0;45,1;18,8;0,45
16/08/2017;06:00;15;19;Muy buena / Oso ona;42;3;"Muy buena / ";10;4;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;167;98;1006,8;0;5,4;18,5;0,76
16/08/2017;05:00;4;15;Muy buena / Oso ona;21;7;"Muy buena / ";12;5;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona;167;98;1006,4;0;0;18,6;0,51
16/08/2017;04:00;3;11;Muy buena / Oso ona;16;8;"Muy buena / ";13;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;263;97;1006,2;0;0;18,6;0,69
16/08/2017;03:00;2;9;Muy buena / Oso ona;12;11;"Muy buena / ";14;;Sin datos / Daturik gabe;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;225;97;1006,1;0;0;18,7;0,41
16/08/2017;02:00;3;8;Muy buena / Oso ona;12;13;"Muy buena / ";16;2;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;252;96;1006,4;0;0;18,8;0,39
16/08/2017;01:00;3;10;Muy buena / Oso ona;14;17;"Muy buena / ";19;4;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;147;96;1006,7;0;0;19;0,59
15/08/2017;24:00;4;12;Muy buena / Oso ona;17;20;"Muy buena / ";21;7;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;296;97;1007,3;0;0;19;0,57
15/08/2017;23:00;7;16;Muy buena / Oso ona;26;13;"Muy buena / ";23;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;290;98;1007,6;0;0;19;0,56
15/08/2017;22:00;9;17;Muy buena / Oso ona;30;13;"Muy buena / ";25;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;277;98;1007,2;0;0;19;0,53
15/08/2017;21:00;5;16;Muy buena / Oso ona;23;16;"Muy buena / ";28;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;256;98;1007,2;0;0;19;0,63
15/08/2017;20:00;4;19;Muy buena / Oso ona;25;18;"Muy buena / ";31;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;213;96;1006,8;0;0;19,2;0,57
15/08/2017;19:00;3;15;Muy buena / Oso ona;19;24;"Muy buena / ";33;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;100;92;1006,5;0;5,9;19,9;0,54
15/08/2017;18:00;3;11;Muy buena / Oso ona;15;29;"Muy buena / ";35;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;125;91;1006,1;0;40,2;20;1,2
15/08/2017;17:00;4;9;Muy buena / Oso ona;15;34;"Muy buena / ";36;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;255;87;1006;0;64,8;20,1;1,48
15/08/2017;16:00;3;8;Muy buena / Oso ona;12;37;"Muy buena / ";35;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;263;89;1006;0;87;19,8;2,86
15/08/2017;15:00;5;13;Muy buena / Oso ona;21;31;"Muy buena / ";34;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;281;90;1005,9;0;75,6;19,8;2,32
15/08/2017;14:00;3;8;Muy buena / Oso ona;12;38;"Muy buena / ";31;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;291;81;1005,4;0;65,2;20,8;2,45
15/08/2017;13:00;2;8;Muy buena / Oso ona;11;38;"Muy buena / ";27;6;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;304;81;1005;0;143;21,3;2,68
15/08/2017;12:00;3;9;Muy buena / Oso ona;14;36;"Muy buena / ";24;9;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;288;80;1004,5;0;332;21,6;2,97
15/08/2017;11:00;4;10;Muy buena / Oso ona;16;36;"Muy buena / ";22;14;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;295;81;1004,3;0;312,1;21,5;2,97
15/08/2017;10:00;6;17;Muy buena / Oso ona;26;35;"Muy buena / ";21;12;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;287;79;1004,3;0;314,5;22;1,59
15/08/2017;09:00;6;20;Muy buena / Oso ona;29;30;"Muy buena / ";20;17;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;286;88;1004,3;0;189,8;20,9;1,93
15/08/2017;08:00;5;15;Muy buena / Oso ona;23;25;"Muy buena / ";22;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;298;95;1004,2;0;115,1;20,3;0,89
15/08/2017;07:00;7;20;Muy buena / Oso ona;30;9;"Muy buena / ";21;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;253;96;1003,5;0;33,7;19,6;0,46
15/08/2017;06:00;5;18;Muy buena / Oso ona;26;9;"Muy buena / ";24;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;253;96;1003;0;6,9;19,3;0,23
15/08/2017;05:00;3;17;Muy buena / Oso ona;21;13;"Muy buena / ";27;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;205;96;1002,8;0;0;19,4;0,43
15/08/2017;04:00;2;15;Muy buena / Oso ona;18;21;"Muy buena / ";29;15;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;213;96;1002,9;0;0;19,5;0,12
15/08/2017;03:00;2;12;Muy buena / Oso ona;15;24;"Muy buena / ";33;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;201;96;1002,6;0;0;19,4;0,47
15/08/2017;02:00;3;13;Muy buena / Oso ona;17;32;"Muy buena / ";38;16;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;280;94;1002,5;0;0;19,8;0,7
15/08/2017;01:00;2;12;Muy buena / Oso ona;15;40;"Muy buena / ";44;17;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;287;94;1002,8;0;0;20,1;1,61
14/08/2017;24:00;3;18;Muy buena / Oso ona;23;23;"Muy buena / ";51;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;284;95;1002,7;0;0;20,3;0,97
14/08/2017;23:00;4;20;Muy buena / Oso ona;26;26;"Muy buena / ";55;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;242;92;1002,4;0;0;20,7;0,76
14/08/2017;22:00;4;18;Muy buena / Oso ona;23;34;"Muy buena / ";63;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;296;88;1002,6;0;0;21,2;1,1
14/08/2017;21:00;6;33;Muy buena / Oso ona;41;27;"Muy buena / ";70;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;259;83;1001,6;0;0;21,9;0,7
14/08/2017;20:00;3;21;Muy buena / Oso ona;25;50;"Muy buena / ";78;19;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;314;77;1000,6;0;0,6;23,2;1,38
14/08/2017;19:00;1;16;Muy buena / Oso ona;18;60;"Muy buena / ";82;18;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;316;75;999,8;0;46,3;24;2,31
14/08/2017;18:00;2;15;Muy buena / Oso ona;17;73;"Buena / ";84;22;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;312;72;998,4;0;113,5;24,7;3,5
14/08/2017;17:00;3;16;Muy buena / Oso ona;20;85;"Buena / ";83;27;Muy buena / Oso ona;22;Muy buena / Oso ona;1;Muy buena / Oso ona;292;59;997,1;0;198,8;25,7;4,6
14/08/2017;16:00;2;16;Muy buena / Oso ona;20;86;"Buena / ";76;18;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;304;38;996,3;0;490,9;31,2;2,91
14/08/2017;15:00;1;6;Muy buena / Oso ona;7;92;"Buena / ";66;14;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona;168;23;995,5;0;697,5;36,7;2,21
14/08/2017;14:00;1;6;Muy buena / Oso ona;8;89;"Buena / ";55;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;182;24;996,3;0;794,6;35,4;2,75
14/08/2017;13:00;1;6;Muy buena / Oso ona;8;88;"Buena / ";44;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;183;26;996,9;0;841,2;34;3,23
14/08/2017;12:00;1;8;Muy buena / Oso ona;10;82;"Buena / ";33;10;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;175;29;997,6;0;841,2;32,6;3,66
14/08/2017;11:00;2;11;Muy buena / Oso ona;15;76;"Buena / ";23;9;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;173;31;998;0;799,2;31,3;3,14
14/08/2017;10:00;3;14;Muy buena / Oso ona;19;68;"Buena / ";13;11;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;66;36;998,3;0;671,2;29,9;1,18
14/08/2017;09:00;13;30;Muy buena / Oso ona;50;25;"Muy buena / ";5;8;Muy buena / Oso ona;6;Muy buena / Oso ona;1;Muy buena / Oso ona;88;53;998,7;0;539,2;26,1;1,28
14/08/2017;08:00;13;23;Muy buena / Oso ona;42;11;"Muy buena / ";2;12;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;126;84;999;0;369,5;19,5;2,16
14/08/2017;07:00;23;19;Muy buena / Oso ona;54;1;"Muy buena / ";1;13;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;125;99;999,2;0;167,7;15,7;1,72
14/08/2017;06:00;16;17;Muy buena / Oso ona;41;0;"Muy buena / ";2;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;130;99;999,6;0;19,1;14,7;1,65
14/08/2017;05:00;11;13;Muy buena / Oso ona;29;0;"Muy buena / ";4;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;163;99;999,9;0;0;14,8;0,69
14/08/2017;04:00;6;11;Muy buena / Oso ona;20;1;"Muy buena / ";8;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;139;99;1000,5;0;0;15,2;0,91
14/08/2017;03:00;5;12;Muy buena / Oso ona;20;1;"Muy buena / ";12;7;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;143;99;1001,3;0;0;15,5;1,06
14/08/2017;02:00;5;12;Muy buena / Oso ona;19;3;"Muy buena / ";19;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;146;99;1001,8;0;0;15,9;1,06
14/08/2017;01:00;11;16;Muy buena / Oso ona;33;0;"Muy buena / ";27;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;228;98;1002,5;0;0;16,3;0,29
13/08/2017;24:00;9;20;Muy buena / Oso ona;34;2;"Muy buena / ";36;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;252;97;1002,9;0;0;16,8;0,32
13/08/2017;23:00;7;22;Muy buena / Oso ona;33;7;"Muy buena / ";39;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;258;95;1003;0;0;17,3;0,4
13/08/2017;22:00;7;20;Muy buena / Oso ona;31;15;"Muy buena / ";45;10;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;272;93;1003,4;0;0;18,1;0,56
13/08/2017;21:00;6;17;Muy buena / Oso ona;26;27;"Muy buena / ";51;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;282;87;1003,1;0;0;19,2;0,94
13/08/2017;20:00;6;20;Muy buena / Oso ona;29;31;"Muy buena / ";56;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;278;78;1002,6;0;1,2;20,7;1,14
13/08/2017;19:00;3;11;Muy buena / Oso ona;15;52;"Muy buena / ";60;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;269;62;1002,2;0;61,6;23,3;1,39
13/08/2017;18:00;3;8;Muy buena / Oso ona;12;58;"Muy buena / ";60;9;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;272;57;1002,2;0;219,1;24,7;2,02
13/08/2017;17:00;3;10;Muy buena / Oso ona;14;60;"Muy buena / ";59;10;Muy buena / Oso ona;3;Muy buena / Oso ona;1;Muy buena / Oso ona;292;54;1002,3;0;401;25,9;2,03
13/08/2017;16:00;2;7;Muy buena / Oso ona;10;60;"Muy buena / ";56;10;Muy buena / Oso ona;4;Muy buena / Oso ona;1;Muy buena / Oso ona;313;54;1002,6;0;584,6;25,6;2,57
13/08/2017;15:00;3;9;Muy buena / Oso ona;13;58;"Muy buena / ";49;13;Muy buena / Oso ona;2;Muy buena / Oso ona;1;Muy buena / Oso ona;297;54;1003,1;0;728,2;25,7;2,57
13/08/2017;14:00;2;8;Muy buena / Oso ona;11;62;"Buena / ";42;10;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;306;54;1003,6;0;832;25,5;2,21
13/08/2017;13:00;2;8;Muy buena / Oso ona;11;66;"Buena / ";35;9;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona;330;50;1004,1;0;867,9;25,9;1,36
13/08/2017;12:00;2;8;Muy buena / Oso ona;11;60;"Muy buena / ";27;7;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona;199;51;1004,7;0;880,8;25,1;0,37
13/08/2017;11:00;3;8;Muy buena / Oso ona;13;55;"Muy buena / ";22;12;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona;174;55;1005,5;0;635;23,4;0,42
13/08/2017;10:00;5;11;Muy buena / Oso ona;19;51;"Muy buena / ";16;20;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;142;56;1006;0;619,6;22,9;0,24
13/08/2017;09:00;9;21;Muy buena / Oso ona;34;33;"Muy buena / ";11;29;Muy buena / Oso ona;;Sin datos / Daturik gabe;2;Muy buena / Oso ona;330;66;1006,4;0;510,3;20,9;0,6
13/08/2017;08:00;31;29;Muy buena / Oso ona;77;8;"Muy buena / ";9;26;Muy buena / Oso ona;25;Muy buena / Oso ona;2;Muy buena / Oso ona;293;86;1006,6;0;338,4;17,3;0,52
13/08/2017;07:00;19;21;Muy buena / Oso ona;50;3;"Muy buena / ";9;19;Muy buena / Oso ona;20;Muy buena / Oso ona;2;Muy buena / Oso ona;298;95;1006,8;0;59,3;15,2;0,66
13/08/2017;06:00;12;21;Muy buena / Oso ona;39;2;"Muy buena / ";12;14;Muy buena / Oso ona;13;Muy buena / Oso ona;1;Muy buena / Oso ona;308;96;1006,6;0;4,9;14,7;0,53
13/08/2017;05:00;5;15;Muy buena / Oso ona;23;6;"Muy buena / ";14;9;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona;301;96;1006,8;0;0;14,7;0,73
13/08/2017;04:00;2;12;Muy buena / Oso ona;15;14;"Muy buena / ";17;4;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;268;97;1007;0;0;14,6;0,45
13/08/2017;03:00;3;11;Muy buena / Oso ona;15;14;"Muy buena / ";23;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;157;98;1007,5;0;0;14,2;0,63
13/08/2017;02:00;5;13;Muy buena / Oso ona;20;11;"Muy buena / ";29;3;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;176;97;1007,7;0;0;13,7;0,61
13/08/2017;01:00;7;12;Muy buena / Oso ona;23;14;"Muy buena / ";37;5;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;143;96;1008;0;0;14,2;0,9
12/08/2017;24:00;4;15;Muy buena / Oso ona;22;13;"Muy buena / ";44;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;253;94;1008,4;0;0;14,4;0,44
12/08/2017;23:00;4;15;Muy buena / Oso ona;22;21;"Muy buena / ";47;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;159;90;1008,5;0;0;15,5;1,17
12/08/2017;22:00;5;28;Muy buena / Oso ona;36;17;"Muy buena / ";52;8;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;189;87;1008,6;0;0;16;0,33
12/08/2017;21:00;6;26;Muy buena / Oso ona;35;30;"Muy buena / ";57;6;Muy buena / Oso ona;;Sin datos / Daturik gabe;1;Muy buena / Oso ona;274;77;1008,5;0;0;17,5;0,68
