Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;PM2,5 (µg/m3);PM2,5 - ICA;SO2 (µg/m3);SO2 - ICA
05/10/2017;14:00;3;22;Muy buena / Oso ona;27;41;"Muy buena / ";20;17;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
05/10/2017;13:00;5;29;Muy buena / Oso ona;36;33;"Muy buena / ";17;22;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
05/10/2017;12:00;6;33;Muy buena / Oso ona;43;23;"Muy buena / ";15;19;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
05/10/2017;11:00;5;34;Muy buena / Oso ona;42;19;"Muy buena / ";14;16;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
05/10/2017;10:00;9;36;Muy buena / Oso ona;50;17;"Muy buena / ";15;15;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
05/10/2017;09:00;9;39;Muy buena / Oso ona;52;13;"Muy buena / ";15;15;Muy buena / Oso ona;7;Muy buena / Oso ona;4;Muy buena / Oso ona
05/10/2017;08:00;8;43;Muy buena / Oso ona;55;11;"Muy buena / ";17;19;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
05/10/2017;07:00;7;48;Muy buena / Oso ona;59;5;"Muy buena / ";18;14;Muy buena / Oso ona;14;Muy buena / Oso ona;5;Muy buena / Oso ona
05/10/2017;06:00;3;33;Muy buena / Oso ona;38;11;"Muy buena / ";22;21;Muy buena / Oso ona;16;Muy buena / Oso ona;6;Muy buena / Oso ona
05/10/2017;05:00;1;22;Muy buena / Oso ona;24;19;"Muy buena / ";24;21;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
05/10/2017;04:00;1;20;Muy buena / Oso ona;20;20;"Muy buena / ";23;21;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
05/10/2017;03:00;;;Sin datos / Daturik gabe;13;;"Sin datos / ";22;23;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
05/10/2017;02:00;;;Sin datos / Daturik gabe;12;29;"Muy buena / ";20;23;Muy buena / Oso ona;20;Muy buena / Oso ona;3;Muy buena / Oso ona
05/10/2017;01:00;;;Sin datos / Daturik gabe;14;29;"Muy buena / ";19;31;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;24:00;;;Sin datos / Daturik gabe;13;30;"Muy buena / ";19;33;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;23:00;;;Sin datos / Daturik gabe;20;25;"Muy buena / ";20;29;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;22:00;1;26;Muy buena / Oso ona;28;22;"Muy buena / ";22;30;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;21:00;1;33;Muy buena / Oso ona;35;18;"Muy buena / ";25;27;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;20:00;3;46;Muy buena / Oso ona;50;11;"Muy buena / ";27;25;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;19:00;3;46;Muy buena / Oso ona;51;12;"Muy buena / ";29;24;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;18:00;4;39;Muy buena / Oso ona;44;19;"Muy buena / ";30;20;Muy buena / Oso ona;8;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;17:00;7;34;Muy buena / Oso ona;44;25;"Muy buena / ";28;25;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;16:00;8;31;Muy buena / Oso ona;44;28;"Muy buena / ";25;23;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
04/10/2017;15:00;7;18;Muy buena / Oso ona;28;41;"Muy buena / ";22;15;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona
04/10/2017;14:00;3;10;Muy buena / Oso ona;14;43;"Muy buena / ";17;12;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
04/10/2017;13:00;4;10;Muy buena / Oso ona;16;36;"Muy buena / ";12;13;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/10/2017;12:00;5;12;Muy buena / Oso ona;20;27;"Muy buena / ";7;14;Muy buena / Oso ona;4;Muy buena / Oso ona;3;Muy buena / Oso ona
04/10/2017;11:00;8;13;Muy buena / Oso ona;25;18;"Muy buena / ";4;13;Muy buena / Oso ona;13;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;10:00;30;18;Muy buena / Oso ona;63;6;"Muy buena / ";2;31;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;09:00;42;16;Muy buena / Oso ona;80;3;"Muy buena / ";1;29;Muy buena / Oso ona;22;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;08:00;46;21;Muy buena / Oso ona;92;2;"Muy buena / ";1;33;Muy buena / Oso ona;20;Muy buena / Oso ona;4;Muy buena / Oso ona
04/10/2017;07:00;67;23;Muy buena / Oso ona;125;1;"Muy buena / ";1;29;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
04/10/2017;06:00;46;20;Muy buena / Oso ona;90;1;"Muy buena / ";1;23;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
04/10/2017;05:00;25;16;Muy buena / Oso ona;55;1;"Muy buena / ";1;25;Muy buena / Oso ona;13;Muy buena / Oso ona;2;Muy buena / Oso ona
04/10/2017;04:00;17;16;Muy buena / Oso ona;42;1;"Muy buena / ";1;19;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona
04/10/2017;03:00;10;18;Muy buena / Oso ona;33;;"Sin datos / ";3;12;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona
04/10/2017;02:00;6;17;Muy buena / Oso ona;26;1;"Muy buena / ";5;14;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona
04/10/2017;01:00;7;17;Muy buena / Oso ona;28;1;"Muy buena / ";6;11;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;24:00;12;16;Muy buena / Oso ona;33;1;"Muy buena / ";8;11;Muy buena / Oso ona;5;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;23:00;10;18;Muy buena / Oso ona;33;1;"Muy buena / ";10;10;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;22:00;12;23;Muy buena / Oso ona;41;2;"Muy buena / ";12;10;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;21:00;12;25;Muy buena / Oso ona;43;2;"Muy buena / ";16;7;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;20:00;4;22;Muy buena / Oso ona;28;9;"Muy buena / ";19;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;19:00;2;19;Muy buena / Oso ona;22;13;"Muy buena / ";18;6;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;18:00;3;23;Muy buena / Oso ona;28;12;"Muy buena / ";17;6;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;17:00;5;23;Muy buena / Oso ona;30;16;"Muy buena / ";16;15;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;16:00;5;17;Muy buena / Oso ona;26;21;"Muy buena / ";14;20;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona
03/10/2017;15:00;7;15;Muy buena / Oso ona;26;23;"Muy buena / ";12;10;Muy buena / Oso ona;0;Muy buena / Oso ona;3;Muy buena / Oso ona
03/10/2017;14:00;3;10;Muy buena / Oso ona;14;29;"Muy buena / ";9;5;Muy buena / Oso ona;1;Muy buena / Oso ona;3;Muy buena / Oso ona
03/10/2017;13:00;5;11;Muy buena / Oso ona;19;25;"Muy buena / ";5;9;Muy buena / Oso ona;6;Muy buena / Oso ona;3;Muy buena / Oso ona
03/10/2017;12:00;23;26;Muy buena / Oso ona;60;8;"Muy buena / ";2;13;Muy buena / Oso ona;9;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;11:00;36;23;Muy buena / Oso ona;78;3;"Muy buena / ";1;25;Muy buena / Oso ona;20;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;10:00;57;20;Muy buena / Oso ona;107;2;"Muy buena / ";1;30;Muy buena / Oso ona;20;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;09:00;70;20;Muy buena / Oso ona;128;1;"Muy buena / ";1;29;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;08:00;78;21;Muy buena / Oso ona;140;1;"Muy buena / ";1;30;Muy buena / Oso ona;18;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;07:00;75;21;Muy buena / Oso ona;136;1;"Muy buena / ";1;29;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;06:00;54;19;Muy buena / Oso ona;100;1;"Muy buena / ";1;24;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
03/10/2017;05:00;28;19;Muy buena / Oso ona;61;1;"Muy buena / ";1;25;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
03/10/2017;04:00;22;19;Muy buena / Oso ona;52;1;"Muy buena / ";1;22;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
03/10/2017;03:00;15;18;Muy buena / Oso ona;40;;"Sin datos / ";1;18;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;02:00;13;22;Muy buena / Oso ona;41;1;"Muy buena / ";1;19;Muy buena / Oso ona;6;Muy buena / Oso ona;2;Muy buena / Oso ona
03/10/2017;01:00;14;22;Muy buena / Oso ona;44;1;"Muy buena / ";1;18;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;24:00;10;24;Muy buena / Oso ona;39;1;"Muy buena / ";2;23;Muy buena / Oso ona;11;Muy buena / Oso ona;1;Muy buena / Oso ona
02/10/2017;23:00;20;25;Muy buena / Oso ona;55;1;"Muy buena / ";3;24;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;22:00;38;31;Muy buena / Oso ona;89;1;"Muy buena / ";4;24;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;21:00;45;37;Muy buena / Oso ona;106;1;"Muy buena / ";5;24;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;20:00;32;43;Muy buena / Oso ona;92;1;"Muy buena / ";6;17;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;19:00;21;41;Muy buena / Oso ona;72;1;"Muy buena / ";6;16;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;18:00;11;41;Muy buena / Oso ona;58;4;"Muy buena / ";6;19;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;17:00;13;39;Muy buena / Oso ona;58;6;"Muy buena / ";6;25;Muy buena / Oso ona;7;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;16:00;18;44;Muy buena / Oso ona;71;8;"Muy buena / ";6;17;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;15:00;16;40;Muy buena / Oso ona;65;10;"Muy buena / ";5;16;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;14:00;22;48;Muy buena / Oso ona;82;6;"Muy buena / ";4;21;Muy buena / Oso ona;10;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;13:00;;;Sin datos / Daturik gabe;;8;"Muy buena / ";4;23;Muy buena / Oso ona;14;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;12:00;;;Sin datos / Daturik gabe;;4;"Muy buena / ";5;18;Muy buena / Oso ona;14;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;11:00;32;40;Muy buena / Oso ona;88;4;"Muy buena / ";5;21;Muy buena / Oso ona;20;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;10:00;57;36;Muy buena / Oso ona;123;2;"Muy buena / ";5;26;Muy buena / Oso ona;17;Muy buena / Oso ona;4;Muy buena / Oso ona
02/10/2017;09:00;68;35;Muy buena / Oso ona;139;2;"Muy buena / ";6;25;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
02/10/2017;08:00;75;46;Muy buena / Oso ona;161;1;"Muy buena / ";5;18;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;07:00;47;46;Muy buena / Oso ona;119;1;"Muy buena / ";6;14;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;06:00;14;38;Muy buena / Oso ona;59;7;"Muy buena / ";6;12;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;05:00;1;24;Muy buena / Oso ona;26;17;"Muy buena / ";5;13;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;04:00;1;26;Muy buena / Oso ona;28;7;"Muy buena / ";3;15;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona
02/10/2017;03:00;6;25;Muy buena / Oso ona;33;;"Sin datos / ";2;13;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;02:00;9;20;Muy buena / Oso ona;33;1;"Muy buena / ";1;16;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
02/10/2017;01:00;10;20;Muy buena / Oso ona;35;1;"Muy buena / ";1;22;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
01/10/2017;24:00;10;22;Muy buena / Oso ona;38;1;"Muy buena / ";2;22;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona
01/10/2017;23:00;13;25;Muy buena / Oso ona;45;1;"Muy buena / ";2;19;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona
01/10/2017;22:00;18;32;Muy buena / Oso ona;59;1;"Muy buena / ";2;17;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
01/10/2017;21:00;30;36;Muy buena / Oso ona;82;1;"Muy buena / ";3;18;Muy buena / Oso ona;10;Muy buena / Oso ona;3;Muy buena / Oso ona
01/10/2017;20:00;36;36;Muy buena / Oso ona;90;1;"Muy buena / ";3;22;Muy buena / Oso ona;8;Muy buena / Oso ona;3;Muy buena / Oso ona
01/10/2017;19:00;40;33;Muy buena / Oso ona;94;1;"Muy buena / ";4;19;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;18:00;20;34;Muy buena / Oso ona;64;1;"Muy buena / ";5;15;Muy buena / Oso ona;6;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;17:00;8;29;Muy buena / Oso ona;41;6;"Muy buena / ";5;16;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;16:00;17;27;Muy buena / Oso ona;53;5;"Muy buena / ";5;18;Muy buena / Oso ona;14;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;15:00;20;30;Muy buena / Oso ona;61;3;"Muy buena / ";5;19;Muy buena / Oso ona;10;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;14:00;17;33;Muy buena / Oso ona;60;4;"Muy buena / ";6;17;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
01/10/2017;13:00;17;35;Muy buena / Oso ona;60;5;"Muy buena / ";6;19;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
01/10/2017;12:00;16;37;Muy buena / Oso ona;62;5;"Muy buena / ";7;17;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
01/10/2017;11:00;11;36;Muy buena / Oso ona;53;7;"Muy buena / ";7;19;Muy buena / Oso ona;11;Muy buena / Oso ona;6;Muy buena / Oso ona
01/10/2017;10:00;10;31;Muy buena / Oso ona;46;6;"Muy buena / ";7;16;Muy buena / Oso ona;13;Muy buena / Oso ona;6;Muy buena / Oso ona
01/10/2017;09:00;10;31;Muy buena / Oso ona;46;5;"Muy buena / ";8;16;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
01/10/2017;08:00;7;26;Muy buena / Oso ona;37;6;"Muy buena / ";8;15;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;07:00;3;23;Muy buena / Oso ona;28;8;"Muy buena / ";9;15;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;06:00;3;23;Muy buena / Oso ona;28;9;"Muy buena / ";9;15;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;05:00;2;24;Muy buena / Oso ona;28;7;"Muy buena / ";10;12;Muy buena / Oso ona;11;Muy buena / Oso ona;5;Muy buena / Oso ona
01/10/2017;04:00;1;22;Muy buena / Oso ona;24;10;"Muy buena / ";11;11;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;03:00;2;24;Muy buena / Oso ona;27;;"Sin datos / ";14;16;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
01/10/2017;02:00;1;23;Muy buena / Oso ona;25;9;"Muy buena / ";16;13;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona
01/10/2017;01:00;1;23;Muy buena / Oso ona;25;10;"Muy buena / ";21;17;Muy buena / Oso ona;13;Muy buena / Oso ona;3;Muy buena / Oso ona
30/09/2017;24:00;2;28;Muy buena / Oso ona;31;8;"Muy buena / ";28;12;Muy buena / Oso ona;12;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;23:00;2;29;Muy buena / Oso ona;32;12;"Muy buena / ";32;14;Muy buena / Oso ona;9;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;22:00;2;34;Muy buena / Oso ona;37;12;"Muy buena / ";38;10;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;21:00;3;39;Muy buena / Oso ona;43;15;"Muy buena / ";44;11;Muy buena / Oso ona;9;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;20:00;1;34;Muy buena / Oso ona;36;25;"Muy buena / ";50;12;Muy buena / Oso ona;8;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;19:00;2;43;Muy buena / Oso ona;43;20;"Muy buena / ";54;8;Muy buena / Oso ona;7;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;18:00;;;Sin datos / Daturik gabe;10;54;"Muy buena / ";58;9;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;17:00;;;Sin datos / Daturik gabe;8;59;"Muy buena / ";58;10;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;16:00;;;Sin datos / Daturik gabe;19;59;"Muy buena / ";57;5;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;15:00;;;Sin datos / Daturik gabe;7;61;"Buena / ";57;3;Muy buena / Oso ona;1;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;14:00;1;8;Muy buena / Oso ona;9;61;"Buena / ";56;2;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;13:00;1;10;Muy buena / Oso ona;12;59;"Muy buena / ";55;6;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;12:00;1;9;Muy buena / Oso ona;11;59;"Muy buena / ";53;3;Muy buena / Oso ona;0;Muy buena / Oso ona;1;Muy buena / Oso ona
30/09/2017;11:00;1;14;Muy buena / Oso ona;16;52;"Muy buena / ";49;6;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;10:00;1;17;Muy buena / Oso ona;19;51;"Muy buena / ";47;5;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;09:00;;;Sin datos / Daturik gabe;13;57;"Muy buena / ";46;2;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;08:00;;;Sin datos / Daturik gabe;13;52;"Muy buena / ";46;4;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;07:00;;;Sin datos / Daturik gabe;12;55;"Muy buena / ";45;3;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;06:00;;;Sin datos / Daturik gabe;12;57;"Muy buena / ";44;12;Muy buena / Oso ona;4;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;05:00;;;Sin datos / Daturik gabe;16;43;"Muy buena / ";43;22;Muy buena / Oso ona;9;Muy buena / Oso ona;3;Muy buena / Oso ona
30/09/2017;04:00;;;Sin datos / Daturik gabe;22;27;"Muy buena / ";44;19;Muy buena / Oso ona;7;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;03:00;;;Sin datos / Daturik gabe;16;;"Sin datos / ";48;15;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;02:00;;;Sin datos / Daturik gabe;9;54;"Muy buena / ";54;11;Muy buena / Oso ona;0;Muy buena / Oso ona;2;Muy buena / Oso ona
30/09/2017;01:00;;;Sin datos / Daturik gabe;8;53;"Muy buena / ";57;14;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona
29/09/2017;24:00;;;Sin datos / Daturik gabe;7;55;"Muy buena / ";60;12;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
29/09/2017;23:00;;;Sin datos / Daturik gabe;10;51;"Muy buena / ";63;15;Muy buena / Oso ona;2;Muy buena / Oso ona;2;Muy buena / Oso ona
29/09/2017;22:00;;;Sin datos / Daturik gabe;11;48;"Muy buena / ";68;16;Muy buena / Oso ona;1;Muy buena / Oso ona;2;Muy buena / Oso ona
29/09/2017;21:00;;;Sin datos / Daturik gabe;11;50;"Muy buena / ";73;18;Muy buena / Oso ona;3;Muy buena / Oso ona;2;Muy buena / Oso ona
29/09/2017;20:00;;;Sin datos / Daturik gabe;11;53;"Muy buena / ";77;24;Muy buena / Oso ona;8;Muy buena / Oso ona;2;Muy buena / Oso ona
29/09/2017;19:00;;;Sin datos / Daturik gabe;10;69;"Buena / ";76;24;Muy buena / Oso ona;11;Muy buena / Oso ona;3;Muy buena / Oso ona
29/09/2017;18:00;;;Sin datos / Daturik gabe;17;75;"Buena / ";70;25;Muy buena / Oso ona;12;Muy buena / Oso ona;3;Muy buena / Oso ona
29/09/2017;17:00;1;16;Muy buena / Oso ona;17;75;"Buena / ";62;25;Muy buena / Oso ona;11;Muy buena / Oso ona;4;Muy buena / Oso ona
29/09/2017;16:00;1;16;Muy buena / Oso ona;18;79;"Buena / ";53;25;Muy buena / Oso ona;12;Muy buena / Oso ona;5;Muy buena / Oso ona
29/09/2017;15:00;1;15;Muy buena / Oso ona;17;93;"Buena / ";43;25;Muy buena / Oso ona;13;Muy buena / Oso ona;7;Muy buena / Oso ona
29/09/2017;14:00;3;20;Muy buena / Oso ona;25;92;"Buena / ";32;27;Muy buena / Oso ona;17;Muy buena / Oso ona;10;Muy buena / Oso ona
29/09/2017;13:00;4;24;Muy buena / Oso ona;30;79;"Buena / ";20;35;Muy buena / Oso ona;19;Muy buena / Oso ona;22;Muy buena / Oso ona
29/09/2017;12:00;17;47;Muy buena / Oso ona;72;45;"Muy buena / ";11;40;Muy buena / Oso ona;26;Buena / Ona;11;Muy buena / Oso ona
29/09/2017;11:00;27;56;Muy buena / Oso ona;97;22;"Muy buena / ";5;52;Buena / Ona;30;Buena / Ona;13;Muy buena / Oso ona
29/09/2017;10:00;46;53;Muy buena / Oso ona;124;8;"Muy buena / ";3;70;Mejorable / Hobetzeko modukoa;38;Buena / Ona;11;Muy buena / Oso ona
29/09/2017;09:00;71;53;Muy buena / Oso ona;163;4;"Muy buena / ";2;76;Mejorable / Hobetzeko modukoa;41;Mejorable / Hobetzeko modukoa;6;Muy buena / Oso ona
29/09/2017;08:00;59;52;Muy buena / Oso ona;143;3;"Muy buena / ";3;73;Mejorable / Hobetzeko modukoa;39;Buena / Ona;5;Muy buena / Oso ona
29/09/2017;07:00;107;47;Muy buena / Oso ona;211;1;"Muy buena / ";3;58;Buena / Ona;40;Buena / Ona;5;Muy buena / Oso ona
29/09/2017;06:00;85;43;Muy buena / Oso ona;173;1;"Muy buena / ";10;59;Buena / Ona;46;Mejorable / Hobetzeko modukoa;5;Muy buena / Oso ona
29/09/2017;05:00;37;36;Muy buena / Oso ona;93;1;"Muy buena / ";20;64;Mejorable / Hobetzeko modukoa;42;Mejorable / Hobetzeko modukoa;4;Muy buena / Oso ona
29/09/2017;04:00;24;38;Muy buena / Oso ona;75;1;"Muy buena / ";29;44;Buena / Ona;31;Buena / Ona;4;Muy buena / Oso ona
29/09/2017;03:00;8;43;Muy buena / Oso ona;55;;"Sin datos / ";38;33;Muy buena / Oso ona;28;Buena / Ona;4;Muy buena / Oso ona
29/09/2017;02:00;4;45;Muy buena / Oso ona;51;4;"Muy buena / ";45;34;Muy buena / Oso ona;24;Muy buena / Oso ona;4;Muy buena / Oso ona
29/09/2017;01:00;1;40;Muy buena / Oso ona;42;11;"Muy buena / ";43;37;Muy buena / Oso ona;16;Muy buena / Oso ona;3;Muy buena / Oso ona
28/09/2017;24:00;1;34;Muy buena / Oso ona;36;28;"Muy buena / ";46;31;Muy buena / Oso ona;12;Muy buena / Oso ona;4;Muy buena / Oso ona
28/09/2017;23:00;1;34;Muy buena / Oso ona;33;43;"Muy buena / ";45;29;Muy buena / Oso ona;15;Muy buena / Oso ona;4;Muy buena / Oso ona
28/09/2017;22:00;;;Sin datos / Daturik gabe;25;62;"Buena / ";50;31;Muy buena / Oso ona;16;Muy buena / Oso ona;4;Muy buena / Oso ona
28/09/2017;21:00;1;38;Muy buena / Oso ona;40;55;"Muy buena / ";52;30;Muy buena / Oso ona;20;Muy buena / Oso ona;5;Muy buena / Oso ona
28/09/2017;20:00;1;40;Muy buena / Oso ona;42;56;"Muy buena / ";55;29;Muy buena / Oso ona;22;Muy buena / Oso ona;6;Muy buena / Oso ona
28/09/2017;19:00;2;67;Muy buena / Oso ona;71;42;"Muy buena / ";57;32;Muy buena / Oso ona;22;Muy buena / Oso ona;12;Muy buena / Oso ona
28/09/2017;18:00;5;85;Muy buena / Oso ona;92;35;"Muy buena / ";60;40;Muy buena / Oso ona;23;Muy buena / Oso ona;22;Muy buena / Oso ona
