Date;Hour;NO (µg/m3);NO2 (µg/m3);NO2 - ICA;NOX (µg/m3);O3 (µg/m3);O3 - ICA;O3 8h (µg/m3);PM10 (µg/m3);PM10 - ICA;SH2 (µg/m3);SO2 (µg/m3);SO2 - ICA;D.vien (grados);H (%);P (mBar);Precipitación (l/m2);R (w/m2);Tº (ºC);V.vien (m/s)
25/01/2017;08:00;17;26;Muy buena / Oso ona;51;14;"Muy buena / ";21;10;Muy buena / Oso ona;2;5;Muy buena / Oso ona;198;96;1026,1;0;4,3;;1,65
25/01/2017;07:00;10;18;Muy buena / Oso ona;34;23;"Muy buena / ";22;7;Muy buena / Oso ona;2;5;Muy buena / Oso ona;197;95;1026,2;0;0;0;2,03
25/01/2017;06:00;6;19;Muy buena / Oso ona;28;19;"Muy buena / ";23;11;Muy buena / Oso ona;1;5;Muy buena / Oso ona;181;96;1026,4;0;0;;0,98
25/01/2017;05:00;6;20;Muy buena / Oso ona;29;20;"Muy buena / ";23;10;Muy buena / Oso ona;2;5;Muy buena / Oso ona;197;95;1026,5;0;0;1;1,03
25/01/2017;04:00;7;30;Muy buena / Oso ona;40;15;"Muy buena / ";23;12;Muy buena / Oso ona;2;8;Muy buena / Oso ona;187;94;1026,5;0;0;1;0,95
25/01/2017;03:00;6;27;Muy buena / Oso ona;36;16;"Muy buena / ";25;9;Muy buena / Oso ona;1;7;Muy buena / Oso ona;165;93;1026,5;0;0;1;0,69
25/01/2017;02:00;6;21;Muy buena / Oso ona;30;24;"Muy buena / ";29;9;Muy buena / Oso ona;1;6;Muy buena / Oso ona;186;92;1026,8;0;0;2;0,72
25/01/2017;01:00;5;13;Muy buena / Oso ona;21;36;"Muy buena / ";33;8;Muy buena / Oso ona;1;4;Muy buena / Oso ona;173;90;1027,1;0;0;2;0,78
24/01/2017;24:00;5;18;Muy buena / Oso ona;26;36;"Muy buena / ";37;9;Muy buena / Oso ona;1;4;Muy buena / Oso ona;168;88;1027,5;0;0;2;0,83
24/01/2017;23:00;7;29;Muy buena / Oso ona;40;29;"Muy buena / ";43;11;Muy buena / Oso ona;2;4;Muy buena / Oso ona;157;88;1027,9;0;0;3;0,97
24/01/2017;22:00;8;31;Muy buena / Oso ona;44;24;"Muy buena / ";50;12;Muy buena / Oso ona;1;4;Muy buena / Oso ona;161;88;1028,4;0;0;3;0,72
24/01/2017;21:00;10;38;Muy buena / Oso ona;53;20;"Muy buena / ";54;14;Muy buena / Oso ona;2;5;Muy buena / Oso ona;173;87;1028,6;0;0;3;0,52
24/01/2017;20:00;7;33;Muy buena / Oso ona;43;26;"Muy buena / ";60;18;Muy buena / Oso ona;2;5;Muy buena / Oso ona;191;86;1028,8;0;0;4;0,65
24/01/2017;19:00;4;25;Muy buena / Oso ona;32;44;"Muy buena / ";66;16;Muy buena / Oso ona;1;4;Muy buena / Oso ona;160;82;1028,7;0;0;6;1,16
24/01/2017;18:00;3;23;Muy buena / Oso ona;28;55;"Muy buena / ";66;17;Muy buena / Oso ona;2;4;Muy buena / Oso ona;165;77;1028,2;0;1,8;7;0,99
24/01/2017;17:00;2;28;Muy buena / Oso ona;32;63;"Buena / ";62;17;Muy buena / Oso ona;2;6;Muy buena / Oso ona;298;66;1027,9;0;72,5;9;0,73
24/01/2017;16:00;2;14;Muy buena / Oso ona;18;85;"Buena / ";53;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;357;59;1027,8;0;372,6;11;2,36
24/01/2017;15:00;2;13;Muy buena / Oso ona;17;85;"Buena / ";41;16;Muy buena / Oso ona;1;4;Muy buena / Oso ona;2;60;1027,7;0;262,4;10;2,28
24/01/2017;14:00;5;14;Muy buena / Oso ona;23;;"Sin datos / ";31;16;Muy buena / Oso ona;2;5;Muy buena / Oso ona;353;62;1028,1;0;665,7;11;2,23
24/01/2017;13:00;5;14;Muy buena / Oso ona;22;79;"Buena / ";30;15;Muy buena / Oso ona;2;4;Muy buena / Oso ona;323;65;1028,6;0;489;11;2,05
24/01/2017;12:00;8;25;Muy buena / Oso ona;37;62;"Buena / ";31;22;Muy buena / Oso ona;2;5;Muy buena / Oso ona;335;71;1029,2;0;257,6;10;1,17
24/01/2017;11:00;8;18;Muy buena / Oso ona;30;48;"Muy buena / ";28;18;Muy buena / Oso ona;2;4;Muy buena / Oso ona;197;79;1029;0;312,7;8;0,67
24/01/2017;10:00;22;26;Muy buena / Oso ona;60;28;"Muy buena / ";28;21;Muy buena / Oso ona;2;5;Muy buena / Oso ona;192;85;1028,7;0;252;6;0,77
24/01/2017;09:00;41;38;Muy buena / Oso ona;100;11;"Muy buena / ";29;26;Muy buena / Oso ona;2;6;Muy buena / Oso ona;181;93;1028,6;0;72,6;4;0,43
24/01/2017;08:00;20;34;Muy buena / Oso ona;64;14;"Muy buena / ";33;16;Muy buena / Oso ona;2;4;Muy buena / Oso ona;172;94;1028,4;0;2,8;4;0,79
24/01/2017;07:00;10;23;Muy buena / Oso ona;38;20;"Muy buena / ";35;10;Muy buena / Oso ona;1;4;Muy buena / Oso ona;173;93;1028;0;0;4;0,8
24/01/2017;06:00;4;11;Muy buena / Oso ona;17;30;"Muy buena / ";40;10;Muy buena / Oso ona;1;3;Muy buena / Oso ona;183;93;1027,7;0;0;4;0,58
24/01/2017;05:00;4;5;Muy buena / Oso ona;12;33;"Muy buena / ";44;10;Muy buena / Oso ona;1;4;Muy buena / Oso ona;182;93;1027,5;0;0;4;0,51
24/01/2017;04:00;4;4;Muy buena / Oso ona;10;40;"Muy buena / ";49;7;Muy buena / Oso ona;1;4;Muy buena / Oso ona;191;91;1027;0;0;4;0,67
24/01/2017;03:00;4;4;Muy buena / Oso ona;10;44;"Muy buena / ";51;12;Muy buena / Oso ona;1;4;Muy buena / Oso ona;214;90;1026,8;0;0;5;1,1
24/01/2017;02:00;4;5;Muy buena / Oso ona;11;40;"Muy buena / ";53;10;Muy buena / Oso ona;1;3;Muy buena / Oso ona;180;91;1026,8;0;0;5;0,67
24/01/2017;01:00;4;6;Muy buena / Oso ona;12;41;"Muy buena / ";57;11;Muy buena / Oso ona;1;4;Muy buena / Oso ona;183;90;1027;0;0;5;0,55
23/01/2017;24:00;4;8;Muy buena / Oso ona;14;48;"Muy buena / ";62;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;213;87;1027,1;0;0;6;0,98
23/01/2017;23:00;4;10;Muy buena / Oso ona;16;51;"Muy buena / ";64;15;Muy buena / Oso ona;1;4;Muy buena / Oso ona;218;84;1027,1;0;0;7;0,98
23/01/2017;22:00;4;13;Muy buena / Oso ona;19;61;"Buena / ";66;15;Muy buena / Oso ona;1;4;Muy buena / Oso ona;216;80;1026,8;0;0;8;1,38
23/01/2017;21:00;4;18;Muy buena / Oso ona;25;64;"Buena / ";67;15;Muy buena / Oso ona;1;4;Muy buena / Oso ona;260;76;1026,5;0;0;9;1,46
23/01/2017;20:00;5;28;Muy buena / Oso ona;36;58;"Muy buena / ";68;18;Muy buena / Oso ona;2;5;Muy buena / Oso ona;277;75;1026,1;0;0;9;1,48
23/01/2017;19:00;5;32;Muy buena / Oso ona;39;58;"Muy buena / ";71;19;Muy buena / Oso ona;2;6;Muy buena / Oso ona;282;74;1025,7;0;0;9;1,64
23/01/2017;18:00;5;28;Muy buena / Oso ona;36;65;"Buena / ";71;17;Muy buena / Oso ona;2;8;Muy buena / Oso ona;294;72;1025,3;0;1;10;1,44
23/01/2017;17:00;6;17;Muy buena / Oso ona;26;78;"Buena / ";68;13;Muy buena / Oso ona;2;4;Muy buena / Oso ona;318;71;1024,9;0;18,6;10;2,15
23/01/2017;16:00;6;15;Muy buena / Oso ona;23;80;"Buena / ";62;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;320;71;1024,8;0;63,7;10;2,06
23/01/2017;15:00;4;10;Muy buena / Oso ona;17;;"Sin datos / ";56;13;Muy buena / Oso ona;2;5;Muy buena / Oso ona;323;71;1024,4;0;105,2;11;2,8
23/01/2017;14:00;5;9;Muy buena / Oso ona;17;84;"Buena / ";54;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;322;70;1024,2;0;319,9;11;3,39
23/01/2017;13:00;6;18;Muy buena / Oso ona;28;71;"Buena / ";54;12;Muy buena / Oso ona;2;7;Muy buena / Oso ona;327;73;1024,4;0;254,9;11;2,69
23/01/2017;12:00;6;15;Muy buena / Oso ona;24;71;"Buena / ";52;9;Muy buena / Oso ona;1;4;Muy buena / Oso ona;287;74;1025;0;126,5;11;2,11
23/01/2017;11:00;6;20;Muy buena / Oso ona;29;58;"Muy buena / ";49;14;Muy buena / Oso ona;1;4;Muy buena / Oso ona;257;77;1025;0;131,4;10;1,81
23/01/2017;10:00;7;22;Muy buena / Oso ona;32;49;"Muy buena / ";49;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;235;81;1024,6;0;158;9;1,44
23/01/2017;09:00;9;26;Muy buena / Oso ona;39;44;"Muy buena / ";50;11;Muy buena / Oso ona;1;4;Muy buena / Oso ona;234;83;1024,4;0;32,7;8;1,33
23/01/2017;08:00;10;29;Muy buena / Oso ona;44;40;"Muy buena / ";51;9;Muy buena / Oso ona;1;5;Muy buena / Oso ona;254;84;1024;0;2,3;7;0,7
23/01/2017;07:00;5;14;Muy buena / Oso ona;22;48;"Muy buena / ";52;10;Muy buena / Oso ona;1;4;Muy buena / Oso ona;219;87;1023,7;0;0;7;0,54
23/01/2017;06:00;5;8;Muy buena / Oso ona;15;50;"Muy buena / ";54;4;Muy buena / Oso ona;1;4;Muy buena / Oso ona;209;87;1023,5;0;0;7;0,42
23/01/2017;05:00;5;6;Muy buena / Oso ona;13;53;"Muy buena / ";54;7;Muy buena / Oso ona;1;4;Muy buena / Oso ona;163;87;1023,5;0;0;7;0,64
23/01/2017;04:00;4;4;Muy buena / Oso ona;10;53;"Muy buena / ";52;5;Muy buena / Oso ona;1;4;Muy buena / Oso ona;147;88;1023,5;0;0;7;1,2
23/01/2017;03:00;4;4;Muy buena / Oso ona;10;54;"Muy buena / ";52;6;Muy buena / Oso ona;1;4;Muy buena / Oso ona;149;86;1023,5;0;0;7;1,09
23/01/2017;02:00;4;5;Muy buena / Oso ona;11;57;"Muy buena / ";51;4;Muy buena / Oso ona;1;3;Muy buena / Oso ona;146;84;1023,4;0;0;8;0,75
23/01/2017;01:00;4;5;Muy buena / Oso ona;11;52;"Muy buena / ";51;8;Muy buena / Oso ona;2;4;Muy buena / Oso ona;146;86;1023,5;0;0;7;0,61
22/01/2017;24:00;4;7;Muy buena / Oso ona;13;53;"Muy buena / ";54;7;Muy buena / Oso ona;1;4;Muy buena / Oso ona;147;86;1023,8;0;0;8;0,49
22/01/2017;23:00;4;10;Muy buena / Oso ona;16;56;"Muy buena / ";54;9;Muy buena / Oso ona;1;4;Muy buena / Oso ona;223;83;1023,7;0;0;8;0,31
22/01/2017;22:00;4;11;Muy buena / Oso ona;18;52;"Muy buena / ";54;10;Muy buena / Oso ona;1;4;Muy buena / Oso ona;230;86;1023,6;0;0;8;1,15
22/01/2017;21:00;5;17;Muy buena / Oso ona;25;43;"Muy buena / ";57;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;199;87;1023,4;0;0;8;0,83
22/01/2017;20:00;5;17;Muy buena / Oso ona;25;49;"Muy buena / ";62;12;Muy buena / Oso ona;1;4;Muy buena / Oso ona;218;85;1023,3;0;0;8;1,08
22/01/2017;19:00;4;17;Muy buena / Oso ona;24;51;"Muy buena / ";60;13;Muy buena / Oso ona;1;5;Muy buena / Oso ona;212;84;1023;0;0;9;0,97
22/01/2017;18:00;5;20;Muy buena / Oso ona;27;53;"Muy buena / ";55;19;Muy buena / Oso ona;1;6;Muy buena / Oso ona;227;82;1022,7;0;0,7;9;1,28
22/01/2017;17:00;2;14;Muy buena / Oso ona;17;76;"Buena / ";50;7;Muy buena / Oso ona;2;5;Muy buena / Oso ona;297;75;1022,6;0;26,3;10;1,18
22/01/2017;16:00;2;12;Muy buena / Oso ona;14;;"Sin datos / ";39;11;Muy buena / Oso ona;3;5;Muy buena / Oso ona;309;75;1022,4;0;94,8;11;1,36
22/01/2017;15:00;2;11;Muy buena / Oso ona;14;74;"Buena / ";35;13;Muy buena / Oso ona;2;5;Muy buena / Oso ona;321;74;1022,2;0;330,2;11;1,57
22/01/2017;14:00;4;12;Muy buena / Oso ona;18;71;"Buena / ";33;16;Muy buena / Oso ona;2;6;Muy buena / Oso ona;340;75;1022,4;0;371,5;11;1,52
22/01/2017;13:00;5;12;Muy buena / Oso ona;19;71;"Buena / ";28;13;Muy buena / Oso ona;3;6;Muy buena / Oso ona;328;76;1022,8;0;319,5;11;1,77
22/01/2017;12:00;7;13;Muy buena / Oso ona;23;37;"Muy buena / ";23;22;Muy buena / Oso ona;2;7;Muy buena / Oso ona;216;82;1023,4;0;218,9;9;0,29
22/01/2017;11:00;7;11;Muy buena / Oso ona;21;21;"Muy buena / ";22;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;208;88;1023,5;0;82,8;7;1,75
22/01/2017;10:00;6;13;Muy buena / Oso ona;22;21;"Muy buena / ";21;14;Muy buena / Oso ona;2;4;Muy buena / Oso ona;197;90;1023,2;0;61,9;6;1,22
22/01/2017;09:00;9;18;Muy buena / Oso ona;32;11;"Muy buena / ";21;19;Muy buena / Oso ona;2;5;Muy buena / Oso ona;176;94;1022,8;0;29,7;5;0,92
22/01/2017;08:00;6;22;Muy buena / Oso ona;32;10;"Muy buena / ";25;13;Muy buena / Oso ona;2;5;Muy buena / Oso ona;165;94;1022,5;0;1,7;5;0,79
22/01/2017;07:00;6;15;Muy buena / Oso ona;24;22;"Muy buena / ";27;13;Muy buena / Oso ona;2;4;Muy buena / Oso ona;186;93;1022,2;0;0;5;0,61
22/01/2017;06:00;4;8;Muy buena / Oso ona;13;30;"Muy buena / ";29;9;Muy buena / Oso ona;1;4;Muy buena / Oso ona;202;94;1021,9;0;0;5;3,44
22/01/2017;05:00;3;9;Muy buena / Oso ona;13;33;"Muy buena / ";29;10;Muy buena / Oso ona;1;4;Muy buena / Oso ona;204;95;1022;0;0;5;4,28
22/01/2017;04:00;4;13;Muy buena / Oso ona;20;29;"Muy buena / ";26;20;Muy buena / Oso ona;2;5;Muy buena / Oso ona;197;96;1022,1;0;0;5;2,32
22/01/2017;03:00;6;25;Muy buena / Oso ona;33;15;"Muy buena / ";24;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;155;95;1022,1;0;0;4;1,36
22/01/2017;02:00;5;23;Muy buena / Oso ona;30;18;"Muy buena / ";26;8;Muy buena / Oso ona;2;7;Muy buena / Oso ona;139;92;1022,2;0;0;4;1,44
22/01/2017;01:00;4;12;Muy buena / Oso ona;18;40;"Muy buena / ";30;12;Muy buena / Oso ona;1;6;Muy buena / Oso ona;197;91;1022,4;0;0;6;1,79
21/01/2017;24:00;4;13;Muy buena / Oso ona;19;43;"Muy buena / ";29;15;Muy buena / Oso ona;2;7;Muy buena / Oso ona;206;90;1022,6;0;0;6;3,11
21/01/2017;23:00;4;13;Muy buena / Oso ona;20;41;"Muy buena / ";29;15;Muy buena / Oso ona;2;6;Muy buena / Oso ona;202;90;1022,8;0;0;7;2,34
21/01/2017;22:00;6;20;Muy buena / Oso ona;29;26;"Muy buena / ";31;25;Muy buena / Oso ona;1;7;Muy buena / Oso ona;203;93;1022,8;0;0;6;2,12
21/01/2017;21:00;8;31;Muy buena / Oso ona;44;16;"Muy buena / ";33;23;Muy buena / Oso ona;2;8;Muy buena / Oso ona;185;93;1022,7;0;0;6;0,81
21/01/2017;20:00;12;43;Muy buena / Oso ona;61;10;"Muy buena / ";37;21;Muy buena / Oso ona;2;7;Muy buena / Oso ona;146;90;1022,4;0;0;7;1,39
21/01/2017;19:00;5;26;Muy buena / Oso ona;33;31;"Muy buena / ";43;22;Muy buena / Oso ona;2;9;Muy buena / Oso ona;149;87;1022,2;0;0;8;0,92
21/01/2017;18:00;4;25;Muy buena / Oso ona;31;48;"Muy buena / ";44;19;Muy buena / Oso ona;2;9;Muy buena / Oso ona;241;84;1021,7;0;0,6;9;0,04
21/01/2017;17:00;4;25;Muy buena / Oso ona;30;;"Sin datos / ";40;20;Muy buena / Oso ona;2;9;Muy buena / Oso ona;328;83;1021,4;0;13,9;9;0,93
21/01/2017;16:00;2;18;Muy buena / Oso ona;21;56;"Muy buena / ";35;20;Muy buena / Oso ona;2;8;Muy buena / Oso ona;343;81;1021,4;0;53,2;9;1,05
21/01/2017;15:00;4;22;Muy buena / Oso ona;27;55;"Muy buena / ";31;28;Muy buena / Oso ona;3;9;Muy buena / Oso ona;332;75;1021,3;0;274,1;10;1,18
21/01/2017;14:00;14;37;Muy buena / Oso ona;59;39;"Muy buena / ";24;31;Muy buena / Oso ona;3;19;Muy buena / Oso ona;2;65;1021;0;697;11;2,09
21/01/2017;13:00;17;42;Muy buena / Oso ona;67;36;"Muy buena / ";20;27;Muy buena / Oso ona;3;24;Muy buena / Oso ona;4;62;1021,5;0;613,5;11;1,58
21/01/2017;12:00;9;21;Muy buena / Oso ona;35;46;"Muy buena / ";16;21;Muy buena / Oso ona;2;7;Muy buena / Oso ona;328;58;1022,4;0;717,9;11;0,4
21/01/2017;11:00;7;13;Muy buena / Oso ona;24;41;"Muy buena / ";10;11;Muy buena / Oso ona;1;5;Muy buena / Oso ona;220;67;1023,1;0;549,9;8;2,44
21/01/2017;10:00;19;27;Muy buena / Oso ona;56;20;"Muy buena / ";5;29;Muy buena / Oso ona;2;9;Muy buena / Oso ona;212;76;1023,1;0;278,4;5;0,74
21/01/2017;09:00;24;34;Muy buena / Oso ona;71;7;"Muy buena / ";3;35;Muy buena / Oso ona;2;12;Muy buena / Oso ona;178;84;1022,7;0;80,6;3;0,8
21/01/2017;08:00;20;37;Muy buena / Oso ona;67;3;"Muy buena / ";3;20;Muy buena / Oso ona;2;18;Muy buena / Oso ona;163;88;1022,2;0;2,4;2;1,07
21/01/2017;07:00;10;35;Muy buena / Oso ona;50;3;"Muy buena / ";3;16;Muy buena / Oso ona;2;11;Muy buena / Oso ona;164;87;1021,9;0;0;2;0,86
21/01/2017;06:00;11;36;Muy buena / Oso ona;53;2;"Muy buena / ";5;16;Muy buena / Oso ona;2;11;Muy buena / Oso ona;171;89;1021,8;0;0;2;1,01
21/01/2017;05:00;14;34;Muy buena / Oso ona;55;2;"Muy buena / ";7;20;Muy buena / Oso ona;2;14;Muy buena / Oso ona;137;88;1022,1;0;0;2;1,48
21/01/2017;04:00;14;37;Muy buena / Oso ona;58;3;"Muy buena / ";9;18;Muy buena / Oso ona;2;12;Muy buena / Oso ona;143;88;1022,6;0;0;2;1,31
21/01/2017;03:00;15;39;Muy buena / Oso ona;62;2;"Muy buena / ";14;16;Muy buena / Oso ona;2;10;Muy buena / Oso ona;147;89;1022,9;0;0;2;1,16
21/01/2017;02:00;21;44;Muy buena / Oso ona;76;2;"Muy buena / ";19;19;Muy buena / Oso ona;2;10;Muy buena / Oso ona;139;87;1023;0;0;3;1,3
21/01/2017;01:00;19;46;Muy buena / Oso ona;74;4;"Muy buena / ";22;21;Muy buena / Oso ona;2;11;Muy buena / Oso ona;137;86;1023,1;0;0;3;0,96
20/01/2017;24:00;18;45;Muy buena / Oso ona;72;6;"Muy buena / ";;22;Muy buena / Oso ona;2;9;Muy buena / Oso ona;141;87;1023,5;0;0;3;1,4
20/01/2017;23:00;4;25;Muy buena / Oso ona;31;19;"Muy buena / ";26;20;Muy buena / Oso ona;2;6;Muy buena / Oso ona;185;89;1023,9;0;0;3;0,56
20/01/2017;22:00;6;29;Muy buena / Oso ona;38;19;"Muy buena / ";27;23;Muy buena / Oso ona;2;5;Muy buena / Oso ona;190;87;1023,9;0;0;4;0,64
20/01/2017;21:00;8;35;Muy buena / Oso ona;47;15;"Muy buena / ";29;21;Muy buena / Oso ona;2;5;Muy buena / Oso ona;162;88;1023,9;0;0;3;0,36
20/01/2017;20:00;4;22;Muy buena / Oso ona;28;34;"Muy buena / ";31;18;Muy buena / Oso ona;2;5;Muy buena / Oso ona;156;86;1023,9;0;0;4;0,69
20/01/2017;19:00;4;20;Muy buena / Oso ona;26;41;"Muy buena / ";28;18;Muy buena / Oso ona;2;5;Muy buena / Oso ona;163;82;1023,7;0;0;4;0,82
20/01/2017;18:00;5;27;Muy buena / Oso ona;34;;"Sin datos / ";26;18;Muy buena / Oso ona;2;6;Muy buena / Oso ona;198;80;1023,3;0;0,7;6;0,77
20/01/2017;17:00;6;35;Muy buena / Oso ona;45;28;"Muy buena / ";24;22;Muy buena / Oso ona;2;7;Muy buena / Oso ona;244;76;1023;0;20,1;6;1,69
20/01/2017;16:00;13;41;Muy buena / Oso ona;62;27;"Muy buena / ";22;28;Muy buena / Oso ona;2;10;Muy buena / Oso ona;248;64;1023;0;216,8;8;1,84
20/01/2017;15:00;20;45;Muy buena / Oso ona;75;27;"Muy buena / ";19;28;Muy buena / Oso ona;2;8;Muy buena / Oso ona;122;51;1023,1;0;522,4;9;1,05
20/01/2017;14:00;16;35;Muy buena / Oso ona;59;32;"Muy buena / ";16;13;Muy buena / Oso ona;2;6;Muy buena / Oso ona;102;52;1023,4;0;693,1;8;1,19
20/01/2017;13:00;25;34;Muy buena / Oso ona;72;24;"Muy buena / ";12;24;Muy buena / Oso ona;2;6;Muy buena / Oso ona;127;61;1024,5;0;753,5;7;0,87
20/01/2017;12:00;37;41;Muy buena / Oso ona;97;18;"Muy buena / ";10;31;Muy buena / Oso ona;2;9;Muy buena / Oso ona;134;66;1025,5;0;683,3;6;0,8
20/01/2017;11:00;15;14;Muy buena / Oso ona;37;25;"Muy buena / ";9;14;Muy buena / Oso ona;2;5;Muy buena / Oso ona;199;77;1026,3;0;523,7;3;2,12
20/01/2017;10:00;29;21;Muy buena / Oso ona;65;14;"Muy buena / ";7;19;Muy buena / Oso ona;2;7;Muy buena / Oso ona;197;84;1026,4;0;267,3;1;1,46
20/01/2017;09:00;54;32;Muy buena / Oso ona;115;6;"Muy buena / ";8;31;Muy buena / Oso ona;2;11;Muy buena / Oso ona;197;91;1026,1;0;78,5;;0,95
20/01/2017;08:00;35;30;Muy buena / Oso ona;83;4;"Muy buena / ";9;19;Muy buena / Oso ona;2;10;Muy buena / Oso ona;171;93;1025,6;0;2,5;;1,02
20/01/2017;07:00;26;31;Muy buena / Oso ona;71;2;"Muy buena / ";10;16;Muy buena / Oso ona;2;10;Muy buena / Oso ona;157;94;1025,7;0;0;;0,69
20/01/2017;06:00;12;28;Muy buena / Oso ona;47;3;"Muy buena / ";12;14;Muy buena / Oso ona;2;9;Muy buena / Oso ona;155;94;1025,5;0;0;;0,6
20/01/2017;05:00;6;24;Muy buena / Oso ona;33;8;"Muy buena / ";14;11;Muy buena / Oso ona;2;7;Muy buena / Oso ona;157;93;1025,6;0;0;;1,03
20/01/2017;04:00;4;24;Muy buena / Oso ona;31;8;"Muy buena / ";16;11;Muy buena / Oso ona;2;5;Muy buena / Oso ona;166;93;1026,2;0;0;;0,8
20/01/2017;03:00;4;20;Muy buena / Oso ona;25;14;"Muy buena / ";17;12;Muy buena / Oso ona;2;5;Muy buena / Oso ona;172;92;1026,5;0;0;;0,86
20/01/2017;02:00;2;17;Muy buena / Oso ona;20;15;"Muy buena / ";18;9;Muy buena / Oso ona;1;4;Muy buena / Oso ona;188;92;1026,3;0;0;;0,77
20/01/2017;01:00;3;17;Muy buena / Oso ona;21;17;"Muy buena / ";;10;Muy buena / Oso ona;1;4;Muy buena / Oso ona;196;91;1026,2;0;0;;1,39
19/01/2017;24:00;2;17;Muy buena / Oso ona;20;17;"Muy buena / ";;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;195;92;1026,8;0;0;;1,21
19/01/2017;23:00;2;19;Muy buena / Oso ona;22;17;"Muy buena / ";22;10;Muy buena / Oso ona;2;4;Muy buena / Oso ona;206;90;1027;0;0;;2,15
19/01/2017;22:00;2;22;Muy buena / Oso ona;24;20;"Muy buena / ";24;15;Muy buena / Oso ona;1;5;Muy buena / Oso ona;204;88;1026,9;0;0;1;1,42
19/01/2017;21:00;4;29;Muy buena / Oso ona;34;19;"Muy buena / ";25;13;Muy buena / Oso ona;2;4;Muy buena / Oso ona;188;84;1026,8;0;0;1;0,97
19/01/2017;20:00;5;32;Muy buena / Oso ona;39;20;"Muy buena / ";23;18;Muy buena / Oso ona;2;6;Muy buena / Oso ona;195;81;1026,7;0;0;2;0,99
19/01/2017;19:00;5;30;Muy buena / Oso ona;37;;"Sin datos / ";23;15;Muy buena / Oso ona;2;4;Muy buena / Oso ona;147;79;1026,6;0;0;3;1,17
19/01/2017;18:00;4;32;Muy buena / Oso ona;38;28;"Muy buena / ";23;16;Muy buena / Oso ona;2;5;Muy buena / Oso ona;122;70;1026,2;0;0,7;4;1,48
19/01/2017;17:00;6;39;Muy buena / Oso ona;48;29;"Muy buena / ";23;13;Muy buena / Oso ona;2;7;Muy buena / Oso ona;111;65;1025,8;0;18,6;5;1,52
19/01/2017;16:00;7;39;Muy buena / Oso ona;50;28;"Muy buena / ";21;12;Muy buena / Oso ona;2;4;Muy buena / Oso ona;103;65;1025,6;0;42,9;5;1,88
19/01/2017;15:00;9;42;Muy buena / Oso ona;56;25;"Muy buena / ";20;16;Muy buena / Oso ona;2;5;Muy buena / Oso ona;100;67;1025,7;0;51,3;5;1,91
19/01/2017;14:00;11;35;Muy buena / Oso ona;51;28;"Muy buena / ";19;13;Muy buena / Oso ona;1;4;Muy buena / Oso ona;100;69;1025,9;0;53,7;5;1,3
19/01/2017;13:00;30;49;Muy buena / Oso ona;95;9;"Muy buena / ";18;28;Muy buena / Oso ona;2;7;Muy buena / Oso ona;115;74;1026,3;0;45,3;5;0,83
19/01/2017;12:00;12;31;Muy buena / Oso ona;50;17;"Muy buena / ";20;23;Muy buena / Oso ona;2;7;Muy buena / Oso ona;138;77;1026,9;0;47,6;4;0,99
19/01/2017;11:00;5;19;Muy buena / Oso ona;27;22;"Muy buena / ";22;18;Muy buena / Oso ona;1;8;Muy buena / Oso ona;172;79;1027,3;0;33,7;4;0,53
19/01/2017;10:00;5;19;Muy buena / Oso ona;27;21;"Muy buena / ";23;18;Muy buena / Oso ona;2;6;Muy buena / Oso ona;176;79;1027,2;0;12,7;4;0,69
19/01/2017;09:00;5;18;Muy buena / Oso ona;27;21;"Muy buena / ";23;18;Muy buena / Oso ona;2;4;Muy buena / Oso ona;174;82;1026,9;0;3,9;3;0,6
19/01/2017;08:00;7;27;Muy buena / Oso ona;37;17;"Muy buena / ";25;11;Muy buena / Oso ona;2;6;Muy buena / Oso ona;129;80;1026,7;0;0,3;3;0,91
19/01/2017;07:00;7;31;Muy buena / Oso ona;42;16;"Muy buena / ";25;15;Muy buena / Oso ona;2;5;Muy buena / Oso ona;145;80;1026,5;0;0;3;0,98
19/01/2017;06:00;3;22;Muy buena / Oso ona;26;23;"Muy buena / ";27;10;Muy buena / Oso ona;1;5;Muy buena / Oso ona;144;79;1026,6;0;0;3;0,89
19/01/2017;05:00;3;22;Muy buena / Oso ona;26;23;"Muy buena / ";30;13;Muy buena / Oso ona;2;7;Muy buena / Oso ona;168;80;1026,9;0;0;3;0,63
19/01/2017;04:00;2;19;Muy buena / Oso ona;22;28;"Muy buena / ";34;16;Muy buena / Oso ona;2;7;Muy buena / Oso ona;136;79;1027,1;0;0;3;0,97
19/01/2017;03:00;2;21;Muy buena / Oso ona;24;27;"Muy buena / ";35;18;Muy buena / Oso ona;1;7;Muy buena / Oso ona;131;79;1027,4;0;0;3;1,34
19/01/2017;02:00;2;22;Muy buena / Oso ona;25;26;"Muy buena / ";;13;Muy buena / Oso ona;1;6;Muy buena / Oso ona;131;77;1027,4;0;0;4;0,96
