COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;COD_VIA_COMIENZA;CLASE_COMIENZA;PARTICULA_COMIENZA;NOMBRE_COMIENZA;NOMBRE_ACENTOS_COMIENZA;COD_VIA_TERMINA;CLASE_TERMINA;PARTICULA_TERMINA;NOMBRE_TERMINA;NOMBRE_ACENTOS_TERMINA
00012350;PASEO;DE LOS;ALABARDEROS;ALABARDEROS;00430225;PASEO;DE LOS;LANCEROS;LANCEROS;00210050;CALLE;DE LOS;CORACEROS;CORACEROS
00002313;CALLE;DEL;ALABASTRO;ALABASTRO;00744300;CALLE;DE;TOMAS BRETON;TOMÁS BRETÓN;00002309;CALLE;DEL;PARROCO EUSEBIO CUENCA;PÁRROCO EUSEBIO CUENCA
00012400;CALLE;DE LA;ALADIERNA;ALADIERNA;00559700;CALLE;DE;PALOMARES;PALOMARES;00068600;CALLE;DE LAS;ARENAS;ARENAS
00012500;CALLE;DE;ALAGON;ALAGÓN;00000725;PASEO;DEL;ZURRON;ZURRÓN;00741800;CALLE;DEL;TIMON;TIMÓN
00012600;CALLE;DE;ALAJATE;ALAJATE;00318400;AVENIDA;DE LOS;FUEROS;FUEROS;00524800;CALLE;DE;MOTRIL;MOTRIL
00012700;CALLE;DEL;ALAMBIQUE;ALAMBIQUE;00208700;CALLE;DE LOS;CONSERVEROS;CONSERVEROS;00043700;CALLE;DE;AMPOSTA;AMPOSTA
00012800;CALLE;DE LA;ALAMEDA;ALAMEDA;00522300;CALLE;DE;MORATIN;MORATÍN;00081600;CALLE;DE;ATOCHA;ATOCHA
31000371;CALLE;DE LA;ALAMEDA DE LA FUENTE;ALAMEDA DE LA FUENTE;00322100;CALLE;DE LOS;GALLEGOS;GALLEGOS;00607900;CALLE;DEL;PRAT;PRAT
00013000;PASEO;DE LA;ALAMEDA DE OSUNA;ALAMEDA DE OSUNA;00042500;AVENIDA;DE;AMERICA;AMÉRICA;00000919;CALLE;DE LOS;BREZOS;BREZOS
31000506;CALLE;DE;ALAMEDA DEL VALLE;ALAMEDA DEL VALLE;31000634;CALLE;DE;CINCOVILLAS;CINCOVILLAS;31000614;CALLE;DEL;ALTO DE LA SARTENILLA;ALTO DE LA SARTENILLA
00013200;CALLE;DE;ALAMEDILLA;ALAMEDILLA;00501700;CALLE;DE;MENDEZ ALVARO;MÉNDEZ ÁLVARO;00000967;CALLE;DE;GARGANTA DE LOS MONTES;GARGANTA DE LOS MONTES
00001189;PASEO;DE LAS;ALAMEDILLAS;ALAMEDILLAS;00664450;CALLE;DE;SAN CUGAT DEL VALLES;SAN CUGAT DEL VALLÉS;00176100;CARRETERA;DE;COLMENAR VIEJO;COLMENAR VIEJO
00001189;PASEO;DE LAS;ALAMEDILLAS;ALAMEDILLAS;00664450;CALLE;DE;SAN CUGAT DEL VALLES;SAN CUGAT DEL VALLÉS;00176100;AUTOVIA;DE;MADRID A COLMENAR VIEJO;MADRID A COLMENAR VIEJO
00013400;CALLE;DEL;ALAMILLO;ALAMILLO;00659300;COSTANILLA;DE;SAN ANDRES;SAN ANDRÉS;00013500;PLAZA;DEL;ALAMILLO;ALAMILLO
00013500;PLAZA;DEL;ALAMILLO;ALAMILLO;00013400;CALLE;DEL;ALAMILLO;ALAMILLO;00013400;CALLE;DEL;ALAMILLO;ALAMILLO
00013600;CALLE;DEL;ALAMO;ÁLAMO;00524500;PLAZA;DE LOS;MOSTENSES;MOSTENSES;00638700;CALLE;DE LOS;REYES;REYES
00001978;PUENTE;DEL;ALAMO NEGRO;ÁLAMO NEGRO;00905163;CARRETERA;DEL;ZARZON;ZARZÓN;00002075;ARROYO;DE;MEAQUES;MEAQUES
31001239;CALLE;DE;ALAN TURING;ALAN TURING;31001240;AVENIDA;DE LA;POLITECNICA;POLITÉCNICA;31001238;AVENIDA;DEL;CAMPUS SUR;CAMPUS SUR
00013900;CALLE;DE;ALANIS;ALANIS;00014000;CALLE;DE;ALAR DEL REY;ALAR DEL REY;00439900;AVENIDA;DE;LOGROÑO;LOGROÑO
00014000;CALLE;DE;ALAR DEL REY;ALAR DEL REY;00439900;AVENIDA;DE;LOGROÑO;LOGROÑO;31000045;CALLE;DE LA;PLAYA DE RIAZOR;PLAYA DE RIAZOR
00014100;CALLE;DE;ALARICO;ALARICO;00283700;CALLE;DE;EURICO;EURICO;00270700;CALLE;DE;ERVIGIO;ERVIGIO
00014200;CALLE;DE;ALARO;ALARÓ;00000838;CALLE;DE;AGUETOL;AGUETOL;00028500;CALLE;DE;ALGEMESI;ALGEMESÍ
00014250;TRAVESIA;DE;ALARO;ALARÓ;00028500;CALLE;DE;ALGEMESI;ALGEMESÍ;00013900;CALLE;DE;ALANIS;ALANIS
00014300;CALLE;DE LAS;ALAS;ALAS;00342900;CALLE;DEL;GRAN PODER;GRAN PODER;00741800;CALLE;DEL;TIMON;TIMÓN
00014400;CALLE;DEL;ALATERNO;ALATERNO;00496800;CALLE;DE;MAURICIO LEGENDRE;MAURICIO LEGENDRE;00757200;CALLE;DEL;TULIPAN;TULIPÁN
00014500;CALLE;DE;ALAVA;ÁLAVA;00494700;CALLE;DE;MATEO GARCIA;MATEO GARCÍA;00357200;CALLE;DE LOS;HERMANOS GOMEZ;HERMANOS GÓMEZ
00014600;CALLE;DEL;ALBA;ALBA;00099500;CALLE;DE;BELISANA;BELISANA;00127880;CALLE;DE LOS;CAMINOS;CAMINOS
00014700;CALLE;DE;ALBA DE TORMES;ALBA DE TORMES;00739000;CALLE;DE LA;SOMBRA;SOMBRA;00153700;PASEO;DE LOS;CASTELLANOS;CASTELLANOS
00014750;CALLE;DE;ALBACETE;ALBACETE;00087750;AVENIDA;DE;BADAJOZ;BADAJOZ;00491850;CALLE;DE;MARTINEZ VILLERGAS;MARTÍNEZ VILLERGAS
00014800;CALLE;DE;ALBADALEJO;ALBADALEJO;00220400;PLAZA;DE;CRONOS;CRONOS;00066700;AVENIDA;DE;ARCENTALES;ARCENTALES
00014900;CALLE;DE LA;ALBAHACA;ALBAHACA;00127700;CALLE;DE LAS;CAMELIAS;CAMELIAS;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00015050;CALLE;DE;ALBAICIN;ALBAICÍN;00549560;AVENIDA;DE;ORCASUR;ORCASUR;00130300;CALLE;DE;CAMPOTEJAR;CAMPOTEJAR
00015100;CALLE;DE;ALBAIDA;ALBAIDA;00017100;CALLE;DE;ALBERIQUE;ALBERIQUE;00778910;AVENIDA;DE;CANILLEJAS A VICALVARO;CANILLEJAS A VICÁLVARO
00015200;CALLE;DE;ALBALA;ALBALÁ;00220300;CALLE;DE;CRONOS;CRONOS;00014800;CALLE;DE;ALBADALEJO;ALBADALEJO
00015300;CALLE;DE;ALBALATE DEL ARZOBISPO;ALBALATE DEL ARZOBISPO;00713550;CALLE;DE LA;SIERRA DE ALQUIFE;SIERRA DE ALQUIFE;00691300;CALLE;DE;SANTA ALICIA;SANTA ALICIA
00002455;CALLE;DE;ALBANIA;ALBANIA;00002447;CALLE;DE;OSLO;OSLO;00002437;CALLE;DE;ESTOCOLMO;ESTOCOLMO
00015400;CALLE;DE LA;ALBAÑILERIA;ALBAÑILERÍA;00783500;CALLE;DE LA;VIDRIERIA;VIDRIERÍA;00067900;CALLE;DE;ARCOS DE JALON;ARCOS DE JALÓN
00000983;CALLE;DEL;ALBARDIN;ALBARDÍN;00610050;AVENIDA;DE LA;PRINCESA JUANA DE AUSTRIA;PRINCESA JUANA DE AUSTRIA;00165800;CALLE;DEL;CERRO BLANCO;CERRO BLANCO
00015500;CALLE;DE;ALBARES DE LA RIBERA;ALBARES DE LA RIBERA;00018500;CALLE;DE;ALBOX;ALBOX;00100900;CALLE;DE;BELZUNEGUI;BELZUNEGUI
00015600;CALLE;DEL;ALBARICOQUE;ALBARICOQUE;00007900;CALLE;DEL;AGUACATE;AGUACATE;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00015700;CALLE;DE;ALBARRACIN;ALBARRACÍN;00018900;CALLE;DE;ALCALA;ALCALÁ;00263900;CALLE;DE;EMILIO MUÑOZ;EMILIO MUÑOZ
00015800;CALLE;DE;ALBASANZ;ALBASANZ;00357000;AVENIDA;DE LA;INSTITUCION LIBRE DE ENSEÑANZA;INSTITUCIÓN LIBRE DE ENSEÑANZA;00220400;PLAZA;DE;CRONOS;CRONOS
00015900;CALLE;DE;ALBATANA;ALBATANA;00469100;CALLE;DEL;MAR DE LAS ANTILLAS;MAR DE LAS ANTILLAS;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00016000;CALLE;DEL;ALBATROS;ALBATROS;00596700;CALLE;DEL;PINZON;PINZÓN;00429700;CALLE;DE LA;LAGUNA;LAGUNA
00016100;CALLE;DE;ALBELDA;ALBELDA;00748600;CALLE;DE;TORRELAGUNA;TORRELAGUNA;00769600;PLAZA;DE;VALVANERA;VALVANERA
00016200;CALLE;DE;ALBENDIEGO;ALBENDIEGO;00595200;CALLE;DE;PINOS ALTA;PINOS ALTA;00002528;CALLE;DE LA;COSTA VERDE;COSTA VERDE
00016300;CALLE;DE;ALBENIZ;ALBÉNIZ;00285200;PASEO;DE;EXTREMADURA;EXTREMADURA;00033100;CALLE;DEL;ALMIRANTE REQUESENS;ALMIRANTE REQUESENS
00016400;CALLE;DE;ALBENTOSA;ALBENTOSA;00777860;CALLE;;VIA CARPETANA;VÍA CARPETANA;00075800;CALLE;DEL;ARROYO DE LAS PAVAS;ARROYO DE LAS PAVAS
00016700;CALLE;DEL;ALBERCHE;ALBERCHE;00501700;CALLE;DE;MENDEZ ALVARO;MÉNDEZ ÁLVARO;00171800;AVENIDA;DE LA;CIUDAD DE BARCELONA;CIUDAD DE BARCELONA
00001159;PASAJE;DEL;ALBERCHE;ALBERCHE;00016700;CALLE;DEL;ALBERCHE;ALBERCHE;00001158;CALLE;DE LAS;COCHERAS;COCHERAS
00016800;CALLE;DE;ALBERDI;ALBERDI;00238800;PASEO;DE LA;DIRECCION;DIRECCIÓN;00238800;PASEO;DE LA;DIRECCION;DIRECCIÓN
00905194;CARRETERA;DEL;ALBERGUE JUVENIL;ALBERGUE JUVENIL;00905191;PASEO;DE LA;VENTA;VENTA;00905197;PASEO;DEL;ROBLEDAL;ROBLEDAL
00017100;CALLE;DE;ALBERIQUE;ALBERIQUE;00012300;CALLE;DE;AJOFRIN;AJOFRÍN;00354700;AVENIDA;DE;HELLIN;HELLÍN
31002035;CALLE;DE;ALBERT CAMUS;ALBERT CAMUS;00408200;CALLE;DE;JOSEFA FERNANDEZ BUTERGA;JOSEFA FERNÁNDEZ BUTERGA;00058400;CALLE;DE;ANTONIO GONZALEZ PORRAS;ANTONIO GONZÁLEZ PORRAS
00017200;CALLE;DE;ALBERTO AGUILERA;ALBERTO AGUILERA;00651100;GLORIETA;DE;RUIZ JIMENEZ;RUIZ JIMÉNEZ;00610000;CALLE;DE LA;PRINCESA;PRINCESA
00017300;AVENIDA;DE;ALBERTO ALCOCER;ALBERTO ALCOCER;00227600;PLAZA;DE;CUZCO;CUZCO;00110900;CALLE;DE;BOLIVIA;BOLIVIA
00017400;CALLE;DE;ALBERTO BOSCH;ALBERTO BOSCH;00651000;CALLE;DE;RUIZ DE ALARCON;RUIZ DE ALARCÓN;00027500;CALLE;DE;ALFONSO XII;ALFONSO XII
31001914;CALLE;DE;ALBERTO DE PALACIO;ALBERTO DE PALACIO;31000068;AVENIDA;DE;NICETO ALCALA ZAMORA;NICETO ALCALÁ ZAMORA;31003570;GLORIETA;DE;PEDRO CASARIEGO;PEDRO CASARIEGO
00017550;CALLE;DE;ALBERTO INSUA;ALBERTO INSÚA;00436050;CALLE;DE;LEOPOLDO ALAS CLARIN;LEOPOLDO ALAS CLARÍN;00648750;CALLE;DE;ROSALIA DE CASTRO;ROSALÍA DE CASTRO
00017600;CALLE;DE;ALBERTO LEON PERALTA;ALBERTO LEÓN PERALTA;00171500;PLAZA;;CIRCULAR;CIRCULAR;00362100;CALLE;DE LA;HIEDRA;HIEDRA
00017700;CALLE;DE;ALBERTO MARCOS;ALBERTO MARCOS;00618800;CALLE;DEL;PUERTO DE PORZUNA;PUERTO DE PORZUNA;00638300;CALLE;DE;LA REVOLTOSA;LA REVOLTOSA
00017800;CALLE;DE;ALBERTO MARTIN ARTAJO;ALBERTO MARTÍN ARTAJO;00491000;CALLE;DE;MARTINEZ IZQUIERDO;MARTÍNEZ IZQUIERDO;00418000;CALLE;DE;JUAN DE LOS RIOS;JUAN DE LOS RÍOS
00017900;CALLE;DE;ALBERTO PALACIOS;ALBERTO PALACIOS;00018100;PASEO;DE;ALBERTO PALACIOS;ALBERTO PALACIOS;00247700;CALLE;DE;DOMINGO PARRAGA;DOMINGO PÁRRAGA
00018100;PASEO;DE;ALBERTO PALACIOS;ALBERTO PALACIOS;00007200;PLAZA;DE;AGATA;ÁGATA;00296400;PASEO;DE LOS;FERROVIARIOS;FERROVIARIOS
31000678;CALLE;DE;ALBERTO SANCHEZ;ALBERTO SÁNCHEZ;31001649;CALLE;DE;PEDRO GARCIA ORTIZ;PEDRO GARCÍA ORTIZ;00598090;CALLE;DE LA;PIROTECNIA;PIROTECNIA
00018200;CALLE;DE;ALBINO HERNANDEZ LAZARO;ALBINO HERNÁNDEZ LÁZARO;00787350;CALLE;DE;VILLALONSO;VILLALONSO;00451975;PLAZA;DE LA;MADRE ISABEL LARRAÑAGA;MADRE ISABEL LARRAÑAGA
00018300;CALLE;DE;ALBOREA;ALBOREA;00033600;CALLE;DE;ALMORADI;ALMORADÍ;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00018500;CALLE;DE;ALBOX;ALBOX;00138500;CALLE;DE;CARABANCHEL BAJO;CARABANCHEL BAJO;00033600;CALLE;DE;ALMORADI;ALMORADÍ
00018600;AVENIDA;DE LA;ALBUFERA;ALBUFERA;00570400;AVENIDA;DE LA;PAZ;PAZ;00905256;VIA;;FERROCARRIL CERCANIAS C-2;FERROCARRIL CERCANÍAS C-2
00018750;CALLE;DE;ALBUÑUELAS;ALBUÑUELAS;00549560;AVENIDA;DE;ORCASUR;ORCASUR;00789100;CALLE;DE;EDUARDO BARREIROS;EDUARDO BARREIROS
00018800;CALLE;DE;ALBURQUERQUE;ALBURQUERQUE;00313100;CALLE;DE;FUENCARRAL;FUENCARRAL;00325900;CALLE;DE;GARCILASO;GARCILASO
00018850;CALLE;DE;ALCACER TEJARES;ALCÁCER TEJARES;00631850;AVENIDA;;REAL;REAL;00314750;CAMINO;DE LA;FUENTE DE ARRIBA;FUENTE DE ARRIBA
00018900;CALLE;DE;ALCALA;ALCALÁ;00614900;PLAZA;DE LA;PUERTA DEL SOL;PUERTA DEL SOL;00259300;PLAZA;DE;EISENHOWER;EISENHOWER
00019100;CALLE;DE;ALCALA DE GUADAIRA;ALCALÁ DE GUADAIRA;00075500;CALLE;DEL;ARROYO DEL OLIVAR;ARROYO DEL OLIVAR;00560000;AVENIDA;DE LAS;PALOMERAS;PALOMERAS
00019000;CALLE;DE;ALCALA GALIANO;ALCALÁ GALIANO;00516300;CALLE;DEL;MONTE ESQUINZA;MONTE ESQUINZA;00153600;PASEO;DE LA;CASTELLANA;CASTELLANA
00019110;CALLE;DEL;ALCALDE ALFONSO VAZQUEZ;ALCALDE ALFONSO VÁZQUEZ;00617500;CALLE;DEL;PUERTO DEL MONASTERIO;PUERTO DEL MONASTERIO;00075500;CALLE;DEL;ARROYO DEL OLIVAR;ARROYO DEL OLIVAR
31000121;CALLE;DEL;ALCALDE ALVAREZ DE VILLAAMIL;ALCALDE ÁLVAREZ DE VILLAAMIL;31000089;CALLE;DEL;PRINCIPE CARLOS;PRÍNCIPE CARLOS;31000091;CALLE;DE;ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA
31001811;CALLE;DEL;ALCALDE ANDRES MADRID DAVILA;ALCALDE ANDRÉS MADRID DÁVILA;31001357;AUTOPISTA;;R-3;R-3;31001766;CALLE;DE LA;CASA DE TILLY;CASA DE TILLY
31000120;CALLE;DEL;ALCALDE ARISTIZABAL MANCHON;ALCALDE ARISTIZÁBAL MANCHÓN;31000089;CALLE;DEL;PRINCIPE CARLOS;PRÍNCIPE CARLOS;31000091;CALLE;DE;ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA
00019115;PLAZA;DEL;ALCALDE BRELL;ALCALDE BRELL;00433500;CALLE;DEL;CAMINO VIEJO DE LEGANES;CAMINO VIEJO DE LEGANÉS;00002400;AVENIDA;DE;ABRANTES;ABRANTES
31000119;CALLE;DEL;ALCALDE CONDE DE MIRASOL;ALCALDE CONDE DE MIRASOL;31000089;CALLE;DEL;PRINCIPE CARLOS;PRÍNCIPE CARLOS;31000091;CALLE;DE;ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA
00019135;CALLE;DEL;ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;00241950;AVENIDA;DEL;DOCTOR GARCIA TAPIA;DOCTOR GARCÍA TAPIA;00075300;CALLE;DEL;ARROYO DE LA MEDIA LEGUA;ARROYO DE LA MEDIA LEGUA
31000123;CALLE;DEL;ALCALDE HENCHE DE LA PLATA;ALCALDE HENCHE DE LA PLATA;31000069;AVENIDA;DE;FRANCISCO PI Y MARGALL;FRANCISCO PI Y MARGALL;31000122;CALLE;DEL;ALCALDE REDONDO ACEÑA;ALCALDE REDONDO ACEÑA
00750950;CALLE;DEL;ALCALDE JUAN DE MATA SEVILLANO;ALCALDE JUAN DE MATA SEVILLANO;00113750;CALLE;DE;BOYER;BOYER;00509625;CALLE;DE;MIR;MIR
00019200;CALLE;DEL;ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;00018900;CALLE;DE;ALCALA;ALCALÁ;00793800;CALLE;DE LA;VIRGEN DE LLUC;VIRGEN DE LLUC
00000950;CALLE;DEL;ALCALDE LUIS MARICHALAR;ALCALDE LUIS MARICHALAR;00000949;CALLE;DE;MANUEL MACHADO;MANUEL MACHADO;00213300;CALLE;DEL;CORREGIDOR DIEGO DE VALDERRABANO;CORREGIDOR DIEGO DE VALDERRÁBANO
00019210;CALLE;DEL;ALCALDE LUIS SILVELA;ALCALDE LUIS SILVELA;00018900;CALLE;DE;ALCALA;ALCALÁ;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00019250;CALLE;DEL;ALCALDE MARTIN DE ALZAGA;ALCALDE MARTÍN DE ALZAGA;00059475;CALLE;DE;ANTONIO MACHADO;ANTONIO MACHADO;00067400;CALLE;DE;ARCINIEGA;ARCINIEGA
31000118;PLAZA;DEL;ALCALDE MORENO TORRES;ALCALDE MORENO TORRES;31000067;AVENIDA;DEL;INGENIERO EMILIO HERRERA;INGENIERO EMILIO HERRERA;31000069;AVENIDA;DE;FRANCISCO PI Y MARGALL;FRANCISCO PI Y MARGALL
31000560;CALLE;DE;ALCALDE PEDRO ESCARBASSIERE;ALCALDE PEDRO ESCARBASSIERE;00598090;CALLE;DE LA;PIROTECNIA;PIROTECNIA;00092700;CALLE;DE LA;BARCA;BARCA
31001812;CALLE;DEL;ALCALDE PEDRO GUTIERREZ;ALCALDE PEDRO GUTIÉRREZ;31001810;CALLE;DE;LUIS OCAÑA;LUIS OCAÑA;31001766;CALLE;DE LA;CASA DE TILLY;CASA DE TILLY
31000122;CALLE;DEL;ALCALDE REDONDO ACEÑA;ALCALDE REDONDO ACEÑA;31000089;CALLE;DEL;PRINCIPE CARLOS;PRÍNCIPE CARLOS;31000091;CALLE;DE;ISABEL CLARA EUGENIA;ISABEL CLARA EUGENIA
00019300;CALLE;DEL;ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;00502300;AVENIDA;DE;MENENDEZ PELAYO;MENÉNDEZ PELAYO;00464400;CALLE;DE;MANUEL LAGUNA;MANUEL LAGUNA
00019301;CALLE;DE LA;ALCANCIA;ALCANCÍA;00129251;RONDA;DEL;TREN;TREN;00900207;CALLE;DEL;SEIS DE DICIEMBRE;SEIS DE DICIEMBRE
00019400;CALLE;DE;ALCANTARA;ALCÁNTARA;00018900;CALLE;DE;ALCALA;ALCALÁ;00310200;CALLE;DE;FRANCISCO SILVELA;FRANCISCO SILVELA
00019500;CALLE;DE;ALCAÑICES;ALCAÑICES;00731600;CALLE;DE;TABARA;TABARA;00043700;CALLE;DE;AMPOSTA;AMPOSTA
00019600;CALLE;DE;ALCAÑIZ;ALCAÑIZ;00000840;CALLE;DE;ARIADNA;ARIADNA;31000045;CALLE;DE LA;PLAYA DE RIAZOR;PLAYA DE RIAZOR
00019700;CALLE;DEL;ALCARAVAN;ALCARAVÁN;00777860;CALLE;;VIA CARPETANA;VÍA CARPETANA;00112200;CALLE;DE;BORJA;BORJA
00019800;CALLE;DE;ALCARAZ;ALCARAZ;00469100;CALLE;DEL;MAR DE LAS ANTILLAS;MAR DE LAS ANTILLAS;99000001;LUGAR;;FONDO DE SACO;FONDO DE SACO
00019900;CALLE;DE LA;ALCARRIA;ALCARRIA;00043800;CALLE;DE;AMPUERO;AMPUERO;00169700;CALLE;DE;CIFUENTES;CIFUENTES
00020000;CALLE;DEL;ALCATRAZ;ALCATRAZ;00024200;CALLE;DE;ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;00365100;CALLE;DEL;HORNERO;HORNERO
00020100;PLAZA;DE;ALCAUDETE;ALCAUDETE;00001300;CALLE;DE;ABEGONDO;ABEGONDO;00001000;CALLE;DE;ABARZUZA;ABÁRZUZA
00020200;CALLE;DEL;ALCAUDON;ALCAUDÓN;00143100;CALLE;DE;CARLOS DABAN;CARLOS DABÁN;00802300;CALLE;DE LA;ZAIDA;ZAIDA
00020250;CALLE;DE LA;ALCAZABA;ALCAZABA;00138815;CALLE;DE;CARABELOS;CARABELOS;00505350;CALLE;DE LA;MEZQUITA;MEZQUITA
00020300;CALLE;DE;ALCAZAR DE SAN JUAN;ALCÁZAR DE SAN JUAN;00455700;CALLE;DE;MAGIN CALVO;MAGÍN CALVO;00392200;PASEO;DE LOS;JESUITAS;JESUITAS
00759800;CALLE;DE;ALCION;ALCIÓN;00645800;CALLE;DE;ROGER DE LAURIA;ROGER DE LAURIA;00802300;CALLE;DE LA;ZAIDA;ZAIDA
00020400;PLAZA;DE;ALCIRA;ALCIRA;00037100;CALLE;DE;ALTEA;ALTEA;00067400;CALLE;DE;ARCINIEGA;ARCINIEGA
00020500;CALLE;DE;ALCOBENDAS;ALCOBENDAS;00469200;CALLE;DEL;MAR DE ARAL;MAR DE ARAL;00470150;CALLE;DEL;MAR MENOR;MAR MENOR
00020450;CAMINO;DE;ALCOBENDAS;ALCOBENDAS;00380400;CALLE;DE LA;ISLA DE CEILAN;ISLA DE CEILÁN;00381500;CALLE;DE LA;ISLA DE JAVA;ISLA DE JAVA
00905567;CARRETERA;DE;ALCOBENDAS;ALCOBENDAS;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL;00176100;AUTOVIA;DE;MADRID A COLMENAR VIEJO;MADRID A COLMENAR VIEJO
00905567;CARRETERA;DE;ALCOBENDAS;ALCOBENDAS;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL;00176100;CARRETERA;DE;COLMENAR VIEJO;COLMENAR VIEJO
00020700;CARRETERA;DE;ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;00439900;AVENIDA;DE;LOGROÑO;LOGROÑO;99000003;LUGAR;;LIMITE TERMINO MUNICIPAL;LÍMITE TÉRMINO MUNICIPAL
00020800;CALLE;DE;ALCOCER;ALCOCER;00045700;AVENIDA;DE;ANDALUCIA;ANDALUCÍA;00632200;AVENIDA;;REAL DE PINTO;REAL DE PINTO
00020900;CALLE;DE;ALCOLEA;ALCOLEA;00282600;CALLE;DE;EUGENIO;EUGENIO;00778000;CALLE;DE LA;VIA LIMITE;VÍA LÍMITE
00021000;CALLE;DE;ALCONERA;ALCONERA;00600500;CALLE;DE;POBLADURA DEL VALLE;POBLADURA DEL VALLE;00354700;AVENIDA;DE;HELLIN;HELLÍN
00021200;CALLE;DE;ALCORES;ALCORES;00159700;CALLE;DE;CAZORLA;CAZORLA;00095100;CALLE;DE;LOS BARROS;LOS BARROS
00021250;CALLE;DE;ALCORISA;ALCORISA;00000911;CALLE;DE;MONTALBOS;MONTALBOS;00133455;CARRETERA;DE;CANILLAS;CANILLAS
00000711;CALLE;DEL;ALCORNOQUE;ALCORNOQUE;00322551;CUESTA;DEL;GALBAN;GALBÁN;00076200;ARROYO;DE;POZUELO;POZUELO
00021800;CALLE;DE;ALDAPA;ALDAPA;00496100;CALLE;DE;MATILDE HERNANDEZ;MATILDE HERNÁNDEZ;00257500;CALLE;DE;EDUARDO MORALES;EDUARDO MORALES
00021900;CALLE;DE;ALDAYA;ALDAYA;00469100;CALLE;DEL;MAR DE LAS ANTILLAS;MAR DE LAS ANTILLAS;00019800;CALLE;DE;ALCARAZ;ALCARAZ
00022000;CALLE;DE;ALDEA DEL FRESNO;ALDEA DEL FRESNO;00239300;CALLE;DEL;DIVINO VALLES;DIVINO VALLÉS;00295000;CALLE;DE;FERNANDO POO;FERNANDO POO
31001635;CALLE;DE;ALDEA REAL;ALDEA REAL;00576000;CALLE;DE;PEGUERINOS;PEGUERINOS;00366500;CALLE;DE;HOYOS DEL ESPINO;HOYOS DEL ESPINO
00022250;CALLE;DE;ALDEANUEVA DE LA VERA;ALDEANUEVA DE LA VERA;00329500;AVENIDA;DE;LAS AGUILAS;LAS ÁGUILAS;00084000;AVENIDA;DE LA;AVIACION;AVIACIÓN
00022300;CALLE;DE;ALDEBARAN;ALDEBARÁN;00546600;CALLE;DEL;OLIVO;OLIVO;00552800;AVENIDA;DE LA;OSA MAYOR;OSA MAYOR
00001428;CALLE;DE;ALDONZA LORENZO;ALDONZA LORENZO;00006700;CALLE;DE;AFUERAS A VALVERDE;AFUERAS A VALVERDE;00001427;PLAZA;DE LOS;TRES OLIVOS;TRES OLIVOS
00022500;CALLE;DE LA;ALEGRIA;ALEGRÍA;00023700;CALLE;DE;ALEJANDRO MORAN;ALEJANDRO MORÁN;00083200;CALLE;DEL;AVEFRIA;AVEFRÍA
00022800;CALLE;DE;ALEGRIA DE ORIA;ALEGRÍA DE ORIA;00018900;CALLE;DE;ALCALA;ALCALÁ;00002134;CALLE;DE;JUAN IGNACIO LUCA DE TENA;JUAN IGNACIO LUCA DE TENA
00022900;CALLE;DE;ALEIXANDRE;ALEIXANDRE;00078700;CALLE;DE;ARTURO SORIA;ARTURO SORIA;00504400;CALLE;DE;MESENA;MESENA
00023100;CALLE;DE;ALEJANDRINA MORAN;ALEJANDRINA MORÁN;00708800;CALLE;DE;SEPULVEDA;SEPÚLVEDA;00002385;CALLE;DEL;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN
00023150;CALLE;DE;ALEJANDRO CASONA;ALEJANDRO CASONA;00386300;CALLE;DE LAS;ISLAS MASCAREÑAS;ISLAS MASCAREÑAS;00648750;CALLE;DE;ROSALIA DE CASTRO;ROSALÍA DE CASTRO
00023200;CALLE;DE;ALEJANDRO CHACON;ALEJANDRO CHACÓN;00078400;CALLE;DE;ARTURO BALDASANO;ARTURO BALDASANO;00161300;CALLE;DE;CELESTE;CELESTE
31001895;AVENIDA;DE;ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;00000840;CALLE;DE;ARIADNA;ARIADNA;31001598;AVENIDA;DE;LAS FUERZAS ARMADAS;LAS FUERZAS ARMADAS
