"Date","AQS_SITE_ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/25/2014","51-650-0008","1","3.90000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/26/2014","51-650-0008","1","5.00000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/27/2014","51-650-0008","1","5.50000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/28/2014","51-650-0008","1","2.90000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/29/2014","51-650-0008","1","37.00000","ppb","52.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/30/2014","51-650-0008","1","4.80000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"01/31/2014","51-650-0008","1","4.90000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/01/2014","51-650-0008","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/02/2014","51-650-0008","1","2.10000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/03/2014","51-650-0008","1","2.50000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/04/2014","51-650-0008","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/05/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/06/2014","51-650-0008","1","2.10000","ppb","3.00","21","88.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/07/2014","51-650-0008","1","2.80000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/08/2014","51-650-0008","1","2.10000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/09/2014","51-650-0008","1","13.90000","ppb","19.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/10/2014","51-650-0008","1","3.30000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/11/2014","51-650-0008","1","4.90000","ppb","6.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/12/2014","51-650-0008","1","2.90000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/13/2014","51-650-0008","1","7.40000","ppb","10.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/14/2014","51-650-0008","1","1.40000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/15/2014","51-650-0008","1","3.90000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/16/2014","51-650-0008","1","6.20000","ppb","9.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/17/2014","51-650-0008","1","4.70000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/18/2014","51-650-0008","1","1.10000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/19/2014","51-650-0008","1","5.70000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/20/2014","51-650-0008","1","1.20000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/21/2014","51-650-0008","1","2.60000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/22/2014","51-650-0008","1","4.90000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/23/2014","51-650-0008","1","3.40000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/24/2014","51-650-0008","1","2.10000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/25/2014","51-650-0008","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/26/2014","51-650-0008","1","6.00000","ppb","9.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/27/2014","51-650-0008","1","3.20000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"02/28/2014","51-650-0008","1","2.30000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/01/2014","51-650-0008","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/02/2014","51-650-0008","1","3.20000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/03/2014","51-650-0008","1","2.80000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/04/2014","51-650-0008","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/05/2014","51-650-0008","1","4.90000","ppb","6.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/06/2014","51-650-0008","1","2.80000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/07/2014","51-650-0008","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/08/2014","51-650-0008","1","4.40000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/09/2014","51-650-0008","1","4.00000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/10/2014","51-650-0008","1","4.00000","ppb","6.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/11/2014","51-650-0008","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/12/2014","51-650-0008","1","4.20000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/13/2014","51-650-0008","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/14/2014","51-650-0008","1","4.30000","ppb","6.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/15/2014","51-650-0008","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/16/2014","51-650-0008","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/17/2014","51-650-0008","1","0.40000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/18/2014","51-650-0008","1","0.40000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/19/2014","51-650-0008","1","3.40000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/20/2014","51-650-0008","1","0.90000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/21/2014","51-650-0008","1","5.20000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/25/2014","51-650-0008","1","1.90000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/26/2014","51-650-0008","1","1.10000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/27/2014","51-650-0008","1","4.80000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/28/2014","51-650-0008","1","6.20000","ppb","9.00","22","92.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/29/2014","51-650-0008","1","2.90000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/30/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"03/31/2014","51-650-0008","1","1.50000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/01/2014","51-650-0008","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/02/2014","51-650-0008","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/03/2014","51-650-0008","1","1.20000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/04/2014","51-650-0008","1","0.90000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/05/2014","51-650-0008","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/06/2014","51-650-0008","1","3.90000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/07/2014","51-650-0008","1","0.90000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/08/2014","51-650-0008","1","1.60000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/09/2014","51-650-0008","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/10/2014","51-650-0008","1","1.90000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/11/2014","51-650-0008","1","4.30000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/12/2014","51-650-0008","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/13/2014","51-650-0008","1","3.60000","ppb","4.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/14/2014","51-650-0008","1","2.30000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/15/2014","51-650-0008","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/16/2014","51-650-0008","1","22.30000","ppb","31.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/17/2014","51-650-0008","1","0.70000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/18/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/19/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/20/2014","51-650-0008","1","1.30000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/21/2014","51-650-0008","1","0.80000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/22/2014","51-650-0008","1","9.70000","ppb","13.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/23/2014","51-650-0008","1","27.80000","ppb","39.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/24/2014","51-650-0008","1","43.90000","ppb","60.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/25/2014","51-650-0008","1","1.80000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/26/2014","51-650-0008","1","2.20000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/27/2014","51-650-0008","1","1.50000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/28/2014","51-650-0008","1","1.10000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/29/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"04/30/2014","51-650-0008","1","2.80000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/01/2014","51-650-0008","1","2.40000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/02/2014","51-650-0008","1","3.40000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/03/2014","51-650-0008","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/04/2014","51-650-0008","1","1.40000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/05/2014","51-650-0008","1","6.20000","ppb","9.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/06/2014","51-650-0008","1","4.90000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/07/2014","51-650-0008","1","1.30000","ppb","1.00","20","83.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/08/2014","51-650-0008","1","5.10000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/09/2014","51-650-0008","1","0.90000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/10/2014","51-650-0008","1","1.00000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/11/2014","51-650-0008","1","4.30000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/12/2014","51-650-0008","1","11.10000","ppb","16.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/13/2014","51-650-0008","1","2.90000","ppb","3.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/14/2014","51-650-0008","1","0.70000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/15/2014","51-650-0008","1","6.90000","ppb","9.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/16/2014","51-650-0008","1","6.80000","ppb","9.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/17/2014","51-650-0008","1","13.80000","ppb","19.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/18/2014","51-650-0008","1","0.60000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/19/2014","51-650-0008","1","18.70000","ppb","26.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/20/2014","51-650-0008","1","1.20000","ppb","1.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/21/2014","51-650-0008","1","2.00000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/22/2014","51-650-0008","1","15.00000","ppb","21.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/23/2014","51-650-0008","1","18.40000","ppb","26.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/24/2014","51-650-0008","1","5.40000","ppb","7.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/25/2014","51-650-0008","1","4.80000","ppb","6.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/26/2014","51-650-0008","1","2.10000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/27/2014","51-650-0008","1","2.00000","ppb","3.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/28/2014","51-650-0008","1","0.70000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/29/2014","51-650-0008","1","0.10000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/30/2014","51-650-0008","1","0.10000","ppb","0.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"05/31/2014","51-650-0008","1","0.20000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/01/2014","51-650-0008","1","0.40000","ppb","0.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/02/2014","51-650-0008","1","3.40000","ppb","4.00","23","96.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/03/2014","51-650-0008","1","1.70000","ppb","1.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
"06/04/2014","51-650-0008","1","8.50000","ppb","11.00","24","100.0000","42401","Sulfur dioxide","","","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51","Virginia","650","Hampton City","37.103733","-76.387017"
