Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Texto Cajetines
444914,02;4472549,84;23/03/2015;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;69;PMR;Batería;1;
444975,77;4472475,6;04/11/2009;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;79;PMR;;1;
445087,62;4472410,23;04/04/2006;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;97;PMR;;1;
445076,84;4472351,82;09/07/2013;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;107;PMR;Línea;1;
445197,4;4472243,63;16/03/2016;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;121;PMR;Batería;1;
445218,09;4472254,94;16/10/2014;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;123;PMR;Línea;1;
445240,88;4472265,71;08/08/2016;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;135;PMR;Batería;1;
445237,25;4472280,13;06/03/2017;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;135;PMR;Batería;1;
445250,58;4472232,32;01/07/2010;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;159;PMR;;1;
445243,1;4472189,32;29/12/2010;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;171;PMR;;1;
445381,08;4472006,04;19/01/2004;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;247;PMR;;1;
445429,9;4471973,68;25/01/2005;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;257;PMR;Línea;1;
445477,26;4472050,11;25/03/2011;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;271;PMR;;2;
445450,57;4472092,63;22/03/2016;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;275;PMR;Línea;1;
445479,51;4471990,14;23/11/2009;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;299;PMR;;1;
445514,05;4471929,64;13/03/2006;14  MORATALAZ;14-05 FONTARRÓN;ARROYO FONTARRON, CALLE, DEL;317;PMR;;1;
444957,82;4472788,78;16/09/2011;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR ALONSO DE TOBAR, CALLE, DEL;15;PMR;;1;
444984,07;4472770,4;08/06/2010;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR ALONSO DE TOBAR, CALLE, DEL;16;PMR;;1;
444844,73;4472720,45;20/05/2011;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;4;PMR;;1;
444854,26;4472753,91;12/02/2016;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;11;PMR;Batería;2;
444910,22;4472652,88;26/04/2017;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;12;PMR;Batería;1;
444898,79;4472715,97;24/02/2017;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;17;PMR;Batería;1;
444960,67;4472665,64;20/10/2016;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;19;PMR;Línea;1;
445059,89;4472567,22;11/08/2015;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;62;PMR;Línea;1;
445070,59;4472603,64;14/08/2015;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;65;PMR;Batería;2;
445087,51;4472612,13;13/12/2006;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;67;PMR;;1;
445076,76;4472553,47;10/04/2013;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;80;PMR;Línea;1;
445120,22;4472536,12;09/02/2005;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;88;PMR;;1;RESERVADO CONDUCTORESVEHICULOS MINUSVALIDOSAUTORIZADOS
445174,79;4472546,57;18/01/2005;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;106;PMR;;1;
444806,65;4472823,15;20/02/2015;14  MORATALAZ;14-05 FONTARRÓN;CORREGIDOR JUAN FRANCISCO DE LUJAN, CALLE, DEL;S/N;PMR;Batería;1;
445132,31;4472372,7;28/09/2012;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;2;PMR;;2;
445179,55;4472398,25;19/07/2013;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;8;PMR;Línea;1;
445306,55;4472454,92;12/01/2012;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;25;PMR;;1;
445220,97;4472425;13/11/2006;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;44;PMR;;1;
445541,2;4472455,64;04/01/2010;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;65;PMR;;1;
445342,64;4472329,8;12/02/2016;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;110;PMR;Batería;1;
445680,85;4472381,9;05/06/2012;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;125;PMR;;1;
445665,8;4472360,21;20/04/2012;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;131;PMR;;1;
445400,18;4472417,72;04/07/2016;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;142;PMR;Batería;1;
445481,25;4472317,49;07/02/2012;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;162;PMR;;2;
445778,39;4472358,57;08/04/2016;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;163;PMR;Batería;1;
445779,39;4472322,67;08/04/2016;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;171;PMR;;;
445734,95;4472260,74;26/11/2015;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;189;PMR;Batería;1;
445495,18;4472212,09;16/11/2007;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;190;PMR;;6;DE 8 A 21 H.
445707,76;4472283,47;09/12/2016;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;191;PMR;Batería;2;
445635,54;4472253,55;10/02/2005;14  MORATALAZ;14-05 FONTARRÓN;ENCOMIENDA DE PALACIOS, CALLE, DE LA;242;PMR;;2;
444733,41;4472961,04;09/01/2007;14  MORATALAZ;14-05 FONTARRÓN;ENCUENTRO, PLAZA, DEL;3;PMR;Línea;1;
445006,35;4472803,07;08/08/2016;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;10;PMR;Batería;1;
445049,86;4472737,92;09/02/2005;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;16;PMR;Línea;1;
445063,35;4472738,6;16/07/2014;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;34;PMR;Línea;1;
445050,58;4472757,5;09/02/2005;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;36;PMR;Batería;1;RESERVADO CONDUCTORESVEHICULOS MINUSVALIDOSAUTORIZADOS
445150,03;4472704,53;13/12/2006;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;68;PMR;;1;
445264,56;4472628,1;18/09/2008;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;90;PMR;;1;
445220,31;4472710,85;23/06/2014;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;104;PMR;Batería;3;
445281,84;4472726,53;28/11/2011;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;120;PMR;;2;
445331,78;4472724,34;15/01/2013;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;124;PMR;Batería;2;
445371,63;4472641,12;05/07/2011;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;132;PMR;;1;
445468,65;4472621,46;08/10/2012;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;146;PMR;;1;
445533,68;4472588,8;14/10/2015;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;162;PMR;Batería;2;
445536,29;4472502,02;01/07/2010;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;184;PMR;Batería;1;
445733,91;4472503,07;17/08/2005;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;226;PMR;;2;
445781,54;4472443,06;01/02/2008;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;266;PMR;;1;
445897,94;4472432,31;13/11/2008;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;308;PMR;;1;
445854,83;4472349,89;25/03/2011;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;330;PMR;Batería;1;
445859,6;4472370,7;22/05/2009;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;332;PMR;;2;
444820,85;4472876,51;19/03/2014;14  MORATALAZ;14-05 FONTARRÓN;HACIENDA DE PAVONES, CALLE, DE LA;S/N;PMR;Batería;1;
444207,52;4473099,99;02/12/1994;14  MORATALAZ;14-05 FONTARRÓN;MORATALAZ, AVENIDA, DE;42;PMR;;4;DIAS LABORABLESDE LUNES A VIERNESDE 9 A 20 H. EXCEPTOSUBIDA Y BAJADADE MINUSVALIDOS
445461,12;4472533,61;29/12/2010;14  MORATALAZ;14-05 FONTARRÓN;PICO DE LOS ARTILLEROS, CALLE, DEL;123;PMR;;1;
445344,88;4472586,38;10/07/2017;14  MORATALAZ;14-05 FONTARRÓN;PICO DE LOS ARTILLEROS, CALLE, DEL;164;PMR;Batería;1;
445416,96;4472517,12;08/06/2011;14  MORATALAZ;14-05 FONTARRÓN;PICO DE LOS ARTILLEROS, CALLE, DEL;192;PMR;;1;
445575,08;4471941,57;23/08/2011;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;1;PMR;;3;
445623,66;4472036,49;18/03/2010;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;37;PMR;Batería;1;
445640,94;4472060,06;15/06/2012;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;37;PMR;Batería;1;
445681,51;4472143,73;30/07/2014;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;89;PMR;Batería;3;
445653,88;4472189,74;15/10/2013;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;99;PMR;Batería;1;
445672,52;4472192,46;30/07/2012;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;103;PMR;;1;
445634,61;4472150,24;08/03/2017;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;87 B;PMR;Batería;2;
445515,12;4472144,28;04/12/2013;14  MORATALAZ;14-05 FONTARRÓN;TACONA, CALLE, DE LA;S/N;PMR;Batería;2;
445139,27;4472944,98;16/07/2014;14  MORATALAZ;14-06 VINATEROS;(Sin Asignar);S/N;PMR;;;
445222,21;4473166,4;01/06/2009;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;114;PMR;;1;
445280,47;4473153,24;13/05/2008;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;124;PMR;Batería;1;
445395,16;4473077,98;23/10/2009;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;125;PMR;;1;RESERVADO VEHICULOS CONDUCTORES MINUSVALIDOS AUTORIZADOS
445192,1;4473030,85;03/08/2011;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;140;PMR;;1;
445244,72;4473044,09;20/04/2017;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;146;PMR;Línea;1;
445324,58;4473116,6;23/10/2009;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;160;PMR;;1;
445536,38;4472957,11;05/06/2012;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;171;PMR;;1;
445531,88;4472960,95;23/10/2009;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;171;PMR;;1;
445429,32;4472943,71;14/03/2013;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;186;PMR;Batería;1;
445465,16;4472995,61;23/10/2009;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;192;PMR;;2;
445466,23;4472894,02;05/12/2012;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;202;PMR;;2;
445490,58;4472922,71;26/02/2011;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;206;PMR;;1;
445500,96;4473067,61;01/12/2008;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;159 B;PMR;;1;
445111,93;4473113,26;21/04/2016;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;S/N;PMR;Batería;2;
445097,5;4473067,23;04/09/2015;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;S/N;PMR;Línea;1;
445099,84;4473007,53;03/04/2017;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;S/N;PMR;Batería;1;
445119,98;4472934,15;31/03/2017;14  MORATALAZ;14-06 VINATEROS;CAMINO DE LOS VINATEROS, CALLE, DEL;S/N;PMR;Batería;1;
445326,49;4472767,39;04/06/2013;14  MORATALAZ;14-06 VINATEROS;CAÑADA, CALLE, DE LA;2;PMR;Batería;2;
445321,36;4472842,83;27/05/2008;14  MORATALAZ;14-06 VINATEROS;CAÑADA, CALLE, DE LA;8;PMR;;1;
445304,11;4472834,78;11/07/2011;14  MORATALAZ;14-06 VINATEROS;CAÑADA, CALLE, DE LA;9;PMR;;1;
445387,65;4472856,45;08/08/2016;14  MORATALAZ;14-06 VINATEROS;CAÑADA, CALLE, DE LA;10;PMR;Batería;1;
445379,26;4472872,11;19/03/2014;14  MORATALAZ;14-06 VINATEROS;CAÑADA, CALLE, DE LA;28;PMR;Batería;1;
445372,91;4473033,19;16/10/2007;14  MORATALAZ;14-06 VINATEROS;CAÑADA, CALLE, DE LA;54;PMR;;2;
445365,85;4473174,84;29/05/2015;14  MORATALAZ;14-06 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;1;PMR;Batería;2;
445478,84;4473226,46;28/05/2012;14  MORATALAZ;14-06 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;47;PMR;;5;
445552,21;4473093,89;16/06/2015;14  MORATALAZ;14-06 VINATEROS;CORREGIDOR JUAN DE BOBADILLA, CALLE, DEL;S/N;PMR;Batería;2;
444875,67;4472900,35;28/09/2012;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;5;PMR;;1;
444998,81;4472854,85;04/03/2015;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;21;PMR;Línea;1;
445010,13;4472842,9;19/03/2013;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;33;PMR;Batería;1;
445089,15;4472780,07;23/05/2011;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;43;PMR;;1;
445176,41;4472931,36;26/08/2009;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;65;PMR;;1;
445133,35;4472857,3;24/05/2013;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;83;PMR;Batería;1;
445131,93;4472805,95;20/05/2016;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;85;PMR;Línea;1;
445374,05;4472723,23;18/07/2016;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;109;PMR;Batería;1;
445730,51;4472717,66;14/12/2012;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;151;PMR;Batería;1;
445711,36;4472702,15;18/05/2010;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;153;PMR;;1;
445752,2;4472652,3;09/02/2005;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;157;PMR;;1;
445787,04;4472770,75;24/02/2011;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;189;PMR;;1;
445841,67;4472554,04;27/04/2009;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;207;PMR;;1;
445857,87;4472579,25;24/06/2010;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;207;PMR;;1;
445854,01;4472576,06;11/07/2012;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;207;PMR;;1;
444888,25;4472892,97;16/03/2012;14  MORATALAZ;14-06 VINATEROS;HACIENDA DE PAVONES, CALLE, DE LA;6 F;PMR;;1;
445826,3;4472922,52;18/04/2013;14  MORATALAZ;14-06 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;18;PMR;Línea;1;
445882,25;4472821,23;16/11/2011;14  MORATALAZ;14-06 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;76;PMR;;1;
445879,06;4472818,6;08/06/2007;14  MORATALAZ;14-06 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;76;PMR;Línea;1;
445831,45;4472779,51;29/11/2010;14  MORATALAZ;14-06 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;80;PMR;;1;
445987,45;4472708,04;02/07/2017;14  MORATALAZ;14-06 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;96;PMR;Batería;2;
446015,17;4472633,15;27/02/2006;14  MORATALAZ;14-06 VINATEROS;LUIS DE HOYOS SAINZ, CALLE, DE;132;PMR;Batería;1;
444826,77;4473022,36;22/01/2013;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;66;PMR;Batería;1;
444947,14;4473030,81;09/02/2005;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;84;PMR;;1;
444944,02;4472979,57;10/12/2014;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;106;PMR;Batería;2;
445021,82;4472994,84;07/05/2008;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;136;PMR;Batería;2;
445429,58;4473339;26/05/2009;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;182;PMR;;1;DIAS LECTIVOS DE8,30 A 15 H.
445484,44;4473367,49;09/02/2005;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;188;PMR;;1;RESERVADO CONDUCTORESVEHICULOS MINUSVALIDOSAUTORIZADOS
445536,31;4473394,84;03/02/2015;14  MORATALAZ;14-06 VINATEROS;MORATALAZ, AVENIDA, DE;194;PMR;Batería;1;
445568,55;4473321,31;08/02/2005;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;12;PMR;;1;
445640,38;4473348,66;08/02/2005;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;26;PMR;;1;
445661,41;4473306,84;27/03/2008;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;28;PMR;;1;
445698,24;4472975,57;10/02/2011;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;31;PMR;;1;
445627,23;4472949,66;21/10/2008;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;33;PMR;;2;
445616,95;4473260,61;08/02/2005;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;36;PMR;;1;
445637,36;4473266,48;08/02/2005;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;46;PMR;;1;
445652,96;4473227,52;05/06/2012;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;54;PMR;;1;
445555,37;4473168,7;05/11/2009;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;64;PMR;;2;
445628,42;4473133,87;29/04/2013;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;80;PMR;Batería;3;
445658,96;4473067,22;08/02/2005;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;94;PMR;;1;
445691,3;4472993,77;03/11/2011;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;102;PMR;;1;
445625,56;4473000,3;08/02/2005;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;106;PMR;;1;
445459,69;4472774,02;23/01/2013;14  MORATALAZ;14-06 VINATEROS;PICO DE LOS ARTILLEROS, CALLE, DEL;150;PMR;Línea;1;
444634,04;4475789,01;15/02/2011;15  CIUDAD LINEAL;15-01 VENTAS;ALAVA, CALLE, DE;1;PMR;;1;
444643,24;4475502,02;13/08/2008;15  CIUDAD LINEAL;15-01 VENTAS;ALTAMIRA, CALLE, DE;6;PMR;;1;
444046,73;4475746,92;07/10/2009;15  CIUDAD LINEAL;15-01 VENTAS;ANTONIO PIRALA, CALLE, DE;Fte 5;PMR;;1;
444483;4475161,3;17/11/2011;15  CIUDAD LINEAL;15-01 VENTAS;APOSTOL SANTIAGO, CALLE, DEL;11;PMR;;1;
444498,88;4475152,86;05/06/2006;15  CIUDAD LINEAL;15-01 VENTAS;APOSTOL SANTIAGO, CALLE, DEL;12;PMR;;1;
444471,95;4475344,81;01/07/2010;15  CIUDAD LINEAL;15-01 VENTAS;APOSTOL SANTIAGO, CALLE, DEL;39;PMR;Línea;1;
444508,32;4475476,89;11/02/2005;15  CIUDAD LINEAL;15-01 VENTAS;APOSTOL SANTIAGO, CALLE, DEL;62;PMR;;1;
444471,24;4475474,39;11/02/2005;15  CIUDAD LINEAL;15-01 VENTAS;APOSTOL SANTIAGO, CALLE, DEL;Fte 53;PMR;;1;
444719,95;4475671,83;28/12/2005;15  CIUDAD LINEAL;15-01 VENTAS;ASTORGA, CALLE, DE;20;PMR;;1;
444443,08;4475771,92;12/08/1996;15  CIUDAD LINEAL;15-01 VENTAS;BAMI, PLAZA, DE;3;PMR;;1;
444468,02;4475730,21;27/11/2009;15  CIUDAD LINEAL;15-01 VENTAS;BAMI, PLAZA, DE;24;PMR;;1;
444653,95;4475845,69;22/08/2008;15  CIUDAD LINEAL;15-01 VENTAS;BENIDORM, CALLE, DE;24;PMR;;1;
444817,08;4475874,38;09/01/2006;15  CIUDAD LINEAL;15-01 VENTAS;BENIDORM, CALLE, DE;32;PMR;;1;
444797,46;4475878,33;11/02/2005;15  CIUDAD LINEAL;15-01 VENTAS;BENIDORM, CALLE, DE;41;PMR;;1;
444285,32;4475768,6;01/03/2007;15  CIUDAD LINEAL;15-01 VENTAS;BENIDORM, CALLE, DE;3 B;PMR;;1;
444443,69;4475897,34;02/12/2013;15  CIUDAD LINEAL;15-01 VENTAS;CIPRIANO SANCHO, CALLE, DE;4;PMR;Línea;1;
444926,13;4475818,83;13/06/2016;15  CIUDAD LINEAL;15-01 VENTAS;COLLADOS, CALLE, DE LOS;7;PMR;Batería;1;
444106,38;4475694,66;25/03/2015;15  CIUDAD LINEAL;15-01 VENTAS;CYESA, CALLE, DE;4;PMR;Línea;1;
444318,31;4475642,22;02/12/2013;15  CIUDAD LINEAL;15-01 VENTAS;CYESA, CALLE, DE;17;PMR;Línea;1;
444166,66;4475790,2;08/08/2012;15  CIUDAD LINEAL;15-01 VENTAS;DAROCA, AVENIDA, DE;7;PMR;;2;LABORABLES DE 8 A 20 H
444838,31;4475513,54;06/11/2012;15  CIUDAD LINEAL;15-01 VENTAS;DAROCA, AVENIDA, DE;80;PMR;;1;
444521,88;4475268,61;01/07/2009;15  CIUDAD LINEAL;15-01 VENTAS;FRANCISCO REQUENA, CALLE, DE;6;PMR;;1;
444551,41;4475235;29/11/2002;15  CIUDAD LINEAL;15-01 VENTAS;FRANCISCO REQUENA, CALLE, DE;14;PMR;;1;
444516,09;4475306,58;14/02/2005;15  CIUDAD LINEAL;15-01 VENTAS;GERARDO CORDON, CALLE, DE;30;PMR;;1;
444558,74;4475345,41;13/06/2006;15  CIUDAD LINEAL;15-01 VENTAS;GERARDO CORDON, CALLE, DE;38;PMR;;1;
444622,55;4475366,64;24/08/2015;15  CIUDAD LINEAL;15-01 VENTAS;GERARDO CORDON, CALLE, DE;57;PMR;Línea;1;
444647,74;4475327,24;14/02/2005;15  CIUDAD LINEAL;15-01 VENTAS;GERARDO CORDON, CALLE, DE;46 A;PMR;;1;
444872,38;4475843,52;03/11/2011;15  CIUDAD LINEAL;15-01 VENTAS;HERMANOS GOMEZ, CALLE, DE LOS;21;PMR;Línea;2;
444882,52;4475725,99;15/05/2012;15  CIUDAD LINEAL;15-01 VENTAS;HERMANOS GOMEZ, CALLE, DE LOS;30;PMR;;1;
445136,53;4475461,17;26/01/2006;15  CIUDAD LINEAL;15-01 VENTAS;HERMANOS GOMEZ, CALLE, DE LOS;81;PMR;;1;
444985,41;4475511,03;23/10/2007;15  CIUDAD LINEAL;15-01 VENTAS;HERMANOS GOMEZ, CALLE, DE LOS;S/N;PMR;;1;
444965,71;4475740,43;27/08/2015;15  CIUDAD LINEAL;15-01 VENTAS;HERMANOS MACHADO, CALLE, DE LOS;33;PMR;;;
444978,49;4475657,12;01/03/2011;15  CIUDAD LINEAL;15-01 VENTAS;HERMANOS MACHADO, CALLE, DE LOS;43;PMR;;1;
