VIA_TYPE;VIA_INFIXE;VIA_NAME;VIA_NAME_WITH_ACCENT;DISTRIT_CODE;NEIGHB_CODE
CALLE;DEL;ALTO DEL LEON;ALTO DEL LEÓN;20;8
CALLE;DEL;ALTO DEL RETIRO;ALTO DEL RETIRO;2;6
CALLE;DE LOS;ALTOS DE CABREJAS;ALTOS DE CABREJAS;10;2
CALLE;DE LOS;ALTOS DE LILLO;ALTOS DE LILLO;4;4
CALLE;DE LOS;ALTOS DE SACERUELA;ALTOS DE SACERUELA;7;3
CALLE;DEL;ALTOZANO;ALTOZANO;7;4
CALLE;DE;ALUCAS;ALUCAS;2;5
CALLE;DEL;ALUMINIO;ALUMINIO;6;6
CALLE;DE;ALUSTANTE;ALUSTANTE;8;6
CALLE;DE;ALVARADO;ALVARADO;15;9
CALLE;DE;ALVAREZ;ÁLVAREZ;16;5
CALLE;DE;ALVAREZ ABELLAN;ÁLVAREZ ABELLÁN;13;4
CALLE;DE;ALVAREZ CIENFUEGOS;ÁLVAREZ CIENFUEGOS;19;2
CALLE;DE;ALVAREZ DE BAENA;ÁLVAREZ DE BAENA;12;3
CALLE;DE;ALVAREZ GATO;ÁLVAREZ GATO;2;7
CALLE;DE;ALVARO CABALLERO;ÁLVARO CABALLERO;20;5
CALLE;DE;ALVARO CABALLERO;ÁLVARO CABALLERO;19;1
CALLE;DE;ALVARO CUNQUEIRO;ÁLVARO CUNQUEIRO;20;4
CALLE;DE LA;ALVERJA;ALVERJA;20;4
CALLE;DE;ALZINA;ALZINA;9;6
CALLE;DE;ALZOLA;ALZOLA;9;7
CALLE;DE;AMADEO FERNANDEZ;AMADEO FERNÁNDEZ;9;5
CALLE;DE;AMADEO GOMEZ;AMADEO GÓMEZ;15;1
CALLE;DE;AMADEO I;AMADEO I;9;2
CALLE;DE;AMADO NERVO;AMADO NERVO;9;4
CALLE;DE;AMADOR DE LOS RIOS;AMADOR DE LOS RÍOS;16;6
CALLE;DE;AMADOR VALDES;AMADOR VALDÉS;21;4
CALLE;DE;AMADOR Y FERNANDO;AMADOR Y FERNANDO;18;3
CALLE;DE;AMALARICO;AMALARICO;11;3
PASAJE;DE;AMALARICO;AMALARICO;19;1
CALLE;DE;AMALIA;AMALIA;13;6
CALLE;DE;AMALIA MARCOS;AMALIA MARCOS;18;3
TRAVESIA;DE;AMALIA MARCOS;AMALIA MARCOS;13;6
CALLE;DE;AMALTEA;AMALTEA;18;1
CALLE;DEL;AMANECER;AMANECER;18;1
PLAZA;DEL;AMANECER EN MENDEZ ALVARO;AMANECER EN MÉNDEZ ÁLVARO;9;7
CALLE;DE;AMANIEL;AMANIEL;15;2
CALLE;DE LAS;AMAPOLAS;AMAPOLAS;17;3
CALLE;DE;AMARA;AMARA;5;2
CAMINO;DE;AMARGUILLA;AMARGUILLA;6;1
CALLE;DE LA;AMARGURA;AMARGURA;6;4
CALLE;DE;AMAYA;AMAYA;11;5
CALLE;DE LAS;AMAZONAS;AMAZONAS;5;1
CALLE;DEL;AMBAR;ÁMBAR;1;3
CALLE;DE;AMBERES;AMBERES;9;6
PASAJE;DE;AMBITE;AMBITE;8;3
CALLE;DE;AMBROS;AMBROS;10;3
CALLE;DE;AMBROSIO VALLEJO;AMBROSIO VALLEJO;11;6
CALLE;DE;AMBROZ;AMBROZ;12;1
CAMINO;DE;AMBROZ;AMBROZ;17;1
TRAVESIA;DE;AMBROZ;AMBROZ;8;3
CAMINO;DE;AMBROZ A COSLADA;AMBROZ A COSLADA;13;6
AVENIDA;DE;AMERICA;AMÉRICA;3;6
PLAZA;DE;AMERICA ESPAÑOLA;AMÉRICA ESPAÑOLA;7;4
CALLE;DEL;AMERICIO;AMERICIO;15;1
CALLE;DE;AMERICO CASTRO;AMÉRICO CASTRO;9;3
CALLE;DE;AMEYUGO;AMEYUGO;11;3
CALLE;DE LA;AMISTAD;AMISTAD;11;3
CALLE;DE LA;AMNISTIA;AMNISTÍA;6;3
CALLE;DEL;AMOR DE DIOS;AMOR DE DIOS;18;1
CALLE;DEL;AMOR HERMOSO;AMOR HERMOSO;18;1
CALLE;DE;AMOREBIETA;AMOREBIETA;2;5
CALLE;DE;AMOROS;AMORÓS;11;5
CALLE;DE;AMOS DE ESCALANTE;AMÓS DE ESCALANTE;2;5
CALLE;DE;AMPARO;AMPARO;1;5
CALLE;DE;AMPARO USERA;AMPARO USERA;7;6
CALLE;DE;AMPELIDO;AMPELIDO;15;5
CALLE;DE;AMPOSTA;AMPOSTA;10;2
CALLE;DE;AMPUERO;AMPUERO;12;3
CALLE;DE;AMSTERDAM;AMSTERDAM;1;2
CALLE;DE;AMURRIO;AMURRIO;17;4
CALLE;DE;ANA ALBI;ANA ALBI;21;5
CALLE;DE;ANA DE AUSTRIA;ANA DE AUSTRIA;14;3
PLAZUELA;DE;ANA DIOSDADO;ANA DIOSDADO;4;3
CALLE;DE;ANA MARIA;ANA MARÍA;6;6
PLAZA;DE;ANA MARIA JANER;ANA MARÍA JANER;19;1
CALLE;DE;ANA MARISCAL;ANA MARISCAL;19;2
CALLE;DE;ANA TERESA;ANA TERESA;19;2
CALLE;DEL;ANADE;ÁNADE;20;5
CALLE;DE;ANASTASIA LOPEZ;ANASTASIA LÓPEZ;4;4
CALLE;DE;ANASTASIO AROCA;ANASTASIO AROCA;5;2
CALLE;DE;ANASTASIO HERRERO;ANASTASIO HERRERO;15;5
PASAJE;DE;ANCHUELO;ANCHUELO;15;6
PASAJE;DE LOS;ANCIANOS;ANCIANOS;16;1
CALLE;DE;ANCIU;ANCIÚ;21;1
CALLE;DEL;ANCORA;ÁNCORA;4;3
PASAJE;DEL;ANCORA;ÁNCORA;17;3
CALLE;DE LOS;ANDALUCES;ANDALUCES;16;6
CALLE;DE LOS;ANDALUCES DEL POZO;ANDALUCES DEL POZO;11;4
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;1;1
AVENIDA;DE;ANDALUCIA;ANDALUCÍA;1;3
CALLE;DE;ANDALUCIA;ANDALUCÍA;12;4
CARRETERA;DE;ANDALUCIA;ANDALUCÍA;12;5
CARRETERA;DE;ANDALUCIA;ANDALUCÍA;12;7
CALLE;DEL;ANDARRIOS;ANDARRÍOS;9;6
AVENIDA;DE LOS;ANDES;ANDES;4;4
CALLE;DE;ANDEVALO;ANDÉVALO;15;2
CALLE;DE;ANDORRA;ANDORRA;1;2
CALLE;DE;ANDREA JORDAN;ANDREA JORDÁN;12;5
CALLE;DE;ANDREA PUECH;ANDREA PUECH;10;2
CALLE;DE;ANDRES ANTON;ANDRÉS ANTÓN;20;3
CALLE;DE;ANDRES ARTEAGA;ANDRÉS ARTEAGA;20;4
PLAZA;DE;ANDRES ARTEAGA;ANDRÉS ARTEAGA;17;5
CALLE;DE;ANDRES BELLO;ANDRÉS BELLO;21;5
CALLE;DE;ANDRES BORREGO;ANDRÉS BORREGO;9;5
CALLE;DE;ANDRES DE URDANETA;ANDRÉS DE URDANETA;11;7
CALLE;DE;ANDRES HERRANZ;ANDRÉS HERRANZ;16;6
PLAZA;DE;ANDRES JAUREGUI;ANDRÉS JÁUREGUI;6;5
PLAZA;DE;ANDRES MANJON;ANDRÉS MANJÓN;19;1
CALLE;DE;ANDRES MELLADO;ANDRÉS MELLADO;9;7
TRAVESIA;DE;ANDRES MELLADO;ANDRÉS MELLADO;11;3
CALLE;DE;ANDRES OBISPO;ANDRÉS OBISPO;8;6
PLAZA;DE;ANDRES SEGOVIA;ANDRÉS SEGOVIA;5;2
PLAZA;DE;ANDRES SOLOAGA;ANDRÉS SOLOAGA;6;2
CALLE;DE;ANDRES TAMAYO;ANDRÉS TAMAYO;14;3
CALLE;DE;ANDRES TORREJON;ANDRÉS TORREJÓN;8;7
CALLE;DE;ANDROMEDA;ANDRÓMEDA;11;5
CALLE;DE;ANDUJAR;ANDÚJAR;2;6
CALLE;DE LAS;ANEMONAS;ANÉMONAS;2;6
CALLE;DEL;ANGEL;ÁNGEL;13;4
PLAZA;DEL;ANGEL;ÁNGEL;13;1
CALLE;DE;ANGEL BEATO;ÁNGEL BEATO;12;2
GLORIETA;DEL;ANGEL CAIDO;ÁNGEL CAÍDO;12;3
PLAZA;DE;ANGEL CARBAJO;ÁNGEL CARBAJO;17;1
CALLE;DE;ANGEL CAVERO;ÁNGEL CAVERO;17;2
CALLE;DE;ANGEL DE DIEGO ROLDAN;ÁNGEL DE DIEGO ROLDÁN;17;3
CALLE;DEL;ANGEL DE LA GUARDA;ÁNGEL DE LA GUARDA;17;4
CALLE;DE;ANGEL DIAZ ZAMORANO;ÁNGEL DÍAZ ZAMORANO;17;5
CALLE;DE;ANGEL DOMINGUEZ;ÁNGEL DOMÍNGUEZ;3;2
CALLE;DE;ANGEL FERNANDEZ LABRADA;ÁNGEL FERNÁNDEZ LABRADA;16;2
PLAZA;DE;ANGEL FRANCES;ÁNGEL FRANCÉS;16;1
CALLE;DE;ANGEL GANIVET;ÁNGEL GANIVET;16;2
CALLE;DE;ANGEL GONZALEZ TEJEDOR;ÁNGEL GONZÁLEZ TEJEDOR;13;1
CALLE;DE;ANGEL GORDILLO;ÁNGEL GORDILLO;16;3
CALLE;DE;ANGEL HERNANDEZ;ÁNGEL HERNÁNDEZ;17;4
CALLE;DE;ANGEL LARRA;ÁNGEL LARRA;6;5
CALLE;DE;ANGEL LUIS DE LA HERRAN;ÁNGEL LUIS DE LA HERRÁN;15;1
CALLE;DE;ANGEL MARTIN RODRIGUEZ;ÁNGEL MARTÍN RODRÍGUEZ;12;5
CALLE;DE;ANGEL MUGICA;ÁNGEL MÚGICA;12;5
CALLE;DE;ANGEL MUÑOZ;ÁNGEL MUÑOZ;4;3
CALLE;DE;ANGEL PUECH;ÁNGEL PUECH;1;5
CALLE;DE;ANGEL RIPOLL;ÁNGEL RIPOLL;2;4
AVENIDA;DE;ANGEL SANZ BRIZ;ÁNGEL SANZ BRIZ;15;1
CALLE;DE;ANGELA GONZALEZ;ÁNGELA GONZÁLEZ;16;3
COSTANILLA;DE LOS;ANGELES;ÁNGELES;5;6
PLAZA;DE LOS;ANGELES CUSTODIOS;ÁNGELES CUSTODIOS;7;1
CALLE;DE;ANGELES DE LAS HERAS;ÁNGELES DE LAS HERAS;7;6
PLAZA;DE;ANGELICA SEÑORA;ANGÉLICA SEÑORA;7;1
CALLE;DE;ANGELILLO;ANGELILLO;16;3
CALLE;DE;ANGELITA CAMARERO;ANGELITA CAMARERO;5;3
CALLE;DE;ANGELITA CAVERO;ANGELITA CAVERO;10;4
CALLE;DEL;ANGELUS;ÁNGELUS;4;4
CALLE;;ANGOSTA;ANGOSTA;3;1
CALLE;;ANGOSTA DE LOS MANCEBOS;ANGOSTA DE LOS MANCEBOS;3;5
PLAZA;DE;ANGUIANO;ANGUIANO;9;7
CALLE;DE;ANGUITA;ANGUITA;10;2
CALLE;DE;ANIBAL;ANÍBAL;15;9
GLORIETA;DE;ANIBAL GONZALEZ;ANÍBAL GONZÁLEZ;1;1
CALLE;DE;ANICETO MARINAS;ANICETO MARINAS;1;3
CALLE;DE;ANICETO PEREZ;ANICETO PÉREZ;8;3
CALLE;DEL;ANILLO VERDE;ANILLO VERDE;3;5
CALLE;DEL;ANIS;ANÍS;6;3
CALLE;DE;ANITA VINDEL;ANITA VINDEL;16;2
CALLE;DE;ANKARA;ANKARA;5;4
CALLE;DE;ANNA FRANK;ANNA FRANK;20;7
PLAZA;DE;ANOCIBAR;ANOCÍBAR;12;3
CALLE;DE;ANOETA;ANOETA;8;3
CALLE;DEL;ANSAR;ÁNSAR;10;2
CALLE;DE;ANSELMO LORENZO;ANSELMO LORENZO;3;6
CALLE;DE;ANTARES;ANTARES;15;1
CALLE;DE;ANTEQUERA;ANTEQUERA;15;8
CAMINO;DE;ANTEQUINA;ANTEQUINA;5;2
PISTA;;ANTIGUA DE GUERRA;ANTIGUA DE GUERRA;15;4
CARRETERA;;ANTIGUA DE PARACUELLOS DE JARAMA;ANTIGUA DE PARACUELLOS DE JARAMA;16;4
CAMINO;;ANTIGUO VIEJO DE VICALVARO;ANTIGUO VIEJO DE VICÁLVARO;8;6
CALLE;DE;ANTILLON;ANTILLÓN;15;6
CALLE;DEL;ANTIMONIO;ANTIMONIO;6;5
CALLE;DE;ANTIOQUIA;ANTIOQUÍA;11;5
CALLE;DE;ANTOLIN DOMPABLO;ANTOLÍN DOMPABLO;13;6
CALLE;DE;ANTOLIN GARCIA;ANTOLÍN GARCÍA;1;1
CALLE;DE;ANTOLINA MERINO;ANTOLINA MERINO;1;6
PLAZA;DE;ANTON MARTIN;ANTÓN MARTÍN;9;4
CALLE;DE;ANTONIA BAENA;ANTONIA BAENA;8;3
CALLE;DE;ANTONIA CALAS;ANTONIA CALAS;12;4
CALLE;DE;ANTONIA CALVO;ANTONIA CALVO;13;4
CALLE;DE;ANTONIA DOMINGUEZ;ANTONIA DOMÍNGUEZ;8;3
CALLE;DE;ANTONIA LANCHA;ANTONIA LANCHA;15;5
PASAJE;DE;ANTONIA LANCHA;ANTONIA LANCHA;12;4
TRAVESIA;DE;ANTONIA LANCHA;ANTONIA LANCHA;17;1
CALLE;DE;ANTONIA MERCE;ANTONIA MERCÉ;1;1
CALLE;DE;ANTONIA RODRIGUEZ SACRISTAN;ANTONIA RODRÍGUEZ SACRISTÁN;15;6
CALLE;DE;ANTONIA RUIZ SORO;ANTONIA RUIZ SORO;21;3
CALLE;DE;ANTONIA USERA;ANTONIA USERA;6;3
CALLE;DE;ANTONIO;ANTONIO;9;1
CALLE;DE;ANTONIO ACUÑA;ANTONIO ACUÑA;12;2
CALLE;DE;ANTONIO AGUILAR;ANTONIO AGUILAR;19;2
CALLE;DE;ANTONIO ANTORANZ;ANTONIO ANTORANZ;9;7
CALLE;DE;ANTONIO ARIAS;ANTONIO ARIAS;9;7
CALLE;DE;ANTONIO BIENVENIDA;ANTONIO BIENVENIDA;14;2
GLORIETA;DE;ANTONIO BONET;ANTONIO BONET;19;1
CALLE;DE;ANTONIO CALVO;ANTONIO CALVO;11;5
CALLE;DE;ANTONIO CANTALEJO;ANTONIO CANTALEJO;17;1
CALLE;DE;ANTONIO CASERO;ANTONIO CASERO;17;5
CALLE;DE;ANTONIO CAVERO;ANTONIO CAVERO;10;1
GLORIETA;DE;"ANTONIO CHENEL ""ANTOÑETE""";"ANTONIO CHENEL ""ANTOÑETE""";10;7
CALLE;DE;ANTONIO CORPAS;ANTONIO CORPAS;9;7
CALLE;DE;ANTONIO CUMELLA;ANTONIO CUMELLA;12;3
CALLE;DE;ANTONIO DE BURGOS;ANTONIO DE BURGOS;21;2
CALLE;DE;ANTONIO DE CABEZON;ANTONIO DE CABEZÓN;10;2
CALLE;DE;ANTONIO DE LEYVA;ANTONIO DE LEYVA;17;1
CALLE;DE;ANTONIO DE PINEDO;ANTONIO DE PINEDO;20;8
CALLE;DE;ANTONIO DIAZ-CAÑABATE;ANTONIO DÍAZ-CAÑABATE;9;3
CALLE;DE;ANTONIO DURAN TOVAR;ANTONIO DURÁN TOVAR;11;4
CALLE;DE;ANTONIO FLORES;ANTONIO FLORES;8;3
CALLE;DE;ANTONIO FLOREZ;ANTONIO FLÓREZ;13;2
CALLE;DE;ANTONIO FOLGUERAS;ANTONIO FOLGUERAS;10;3
CALLE;DE;ANTONIO FUENTES;ANTONIO FUENTES;6;1
CALLE;DE;ANTONIO GADES;ANTONIO GADES;11;2
GLORIETA;DE;ANTONIO GARISA;ANTONIO GARISA;11;2
CALLE;DE;ANTONIO GISTAU;ANTONIO GISTÁU;4;2
CALLE;DE;ANTONIO GOMEZ GALIANA;ANTONIO GÓMEZ GALIANA;11;5
CALLE;DE;ANTONIO GONZALEZ ECHARTE;ANTONIO GONZÁLEZ ECHARTE;11;6
CALLE;DE;ANTONIO GONZALEZ PORRAS;ANTONIO GONZÁLEZ PORRAS;4;4
CALLE;DE;ANTONIO GRILO;ANTONIO GRILO;12;7
CALLE;DE;ANTONIO GUZMAN;ANTONIO GUZMÁN;6;4
CALLE;DE;ANTONIO LANZUELA;ANTONIO LANZUELA;3;4
CALLE;DE;ANTONIO LARRAZABAL;ANTONIO LARRAZÁBAL;4;2
CALLE;DE;ANTONIO LOPEZ;ANTONIO LÓPEZ;9;7
CALLE;DE;ANTONIO LOPEZ AGUADO;ANTONIO LÓPEZ AGUADO;11;5
CALLE;DE;ANTONIO LOPEZ TORRES;ANTONIO LÓPEZ TORRES;3;4
TRAVESIA;DE;ANTONIO LOPEZ TORRES;ANTONIO LÓPEZ TORRES;3;6
CALLE;DE;ANTONIO MACHADO;ANTONIO MACHADO;3;6
CALLE;DE;ANTONIO MAESO JOANA;ANTONIO MAESO JOANA;15;5
CALLE;DE;ANTONIO MAIRENA;ANTONIO MAIRENA;15;5
PLAZA;DE;ANTONIO MARIA SEGOVIA;ANTONIO MARÍA SEGOVIA;3;3
CALLE;DE;ANTONIO MAURA;ANTONIO MAURA;15;7
CALLE;DE;ANTONIO MIRA DE AMESCUA;ANTONIO MIRA DE AMESCUA;16;3
CALLE;DE;ANTONIO MIRO VALVERDE;ANTONIO MIRÓ VALVERDE;14;3
CALLE;DE;ANTONIO MOLINA;ANTONIO MOLINA;13;3
CALLE;DE;ANTONIO MORENO;ANTONIO MORENO;8;6
CALLE;DE;ANTONIO NEBRIJA;ANTONIO NEBRIJA;11;1
TRAVESIA;DE;ANTONIO NEBRIJA;ANTONIO NEBRIJA;11;2
CALLE;DE;ANTONIO PALOMINO;ANTONIO PALOMINO;10;2
CALLE;DE;ANTONIO PEREZ;ANTONIO PÉREZ;3;6
CALLE;DE;ANTONIO PEREZ DE GUZMAN;ANTONIO PÉREZ DE GUZMÁN;13;3
GLORIETA;DE;ANTONIO PERPIÑA;ANTONIO PERPIÑÁ;1;4
CALLE;DE;ANTONIO PIRALA;ANTONIO PIRALA;13;3
CALLE;DE;ANTONIO PONZ;ANTONIO PONZ;16;2
CALLE;DE;ANTONIO PRIETO;ANTONIO PRIETO;18;3
CALLE;DE;ANTONIO REIG;ANTONIO REIG;10;2
CALLE;DE;ANTONIO RODRIGUEZ;ANTONIO RODRÍGUEZ;6;1
CALLE;DE;ANTONIO RODRIGUEZ VILLA;ANTONIO RODRÍGUEZ VILLA;6;4
CALLE;DE;ANTONIO ROMERO;ANTONIO ROMERO;11;2
CALLE;DE;ANTONIO SALCES;ANTONIO SALCES;1;5
CALLE;DE;ANTONIO SALVADOR;ANTONIO SALVADOR;5;2
CALLE;DE;ANTONIO SANCHA;ANTONIO SANCHA;6;5
CALLE;DE;ANTONIO SANFIZ;ANTONIO SANFIZ;16;2
CALLE;DE;ANTONIO TOLEDANO;ANTONIO TOLEDANO;11;1
CALLE;DE;ANTONIO ULLOA;ANTONIO ULLOA;12;2
GLORIETA;DE;ANTONIO VALDES GONZALEZ-ROLDAN;ANTONIO VALDÉS GONZÁLEZ-ROLDÁN;12;4
PLAZUELA;DE;ANTONIO VEGA;ANTONIO VEGA;12;5
CALLE;DE;ANTONIO VELASCO ZAZO;ANTONIO VELASCO ZAZO;8;5
CALLE;DE;ANTONIO VICENT;ANTONIO VICENT;16;6
CALLE;DE;ANTONIO VICO;ANTONIO VICO;16;6
CALLE;DE;ANTONIO ZAMORA;ANTONIO ZAMORA;9;3
CALLE;DE;ANTONIO ZAPATA;ANTONIO ZAPATA;9;4
CALLE;DE;ANTONIORROBLES;ANTONIORROBLES;13;4
CALLE;DE;ANTOÑITA JIMENEZ;ANTOÑITA JIMÉNEZ;18;2
CALLE;DE LA;ANTRACITA;ANTRACITA;3;5
CALLE;DEL;ANTURIO;ANTURIO;10;3
CALLE;DE LA;ANUNCIACION;ANUNCIACIÓN;16;6
CALLE;DE;ANZUOLA;ANZUOLA;8;6
CALLE;DE LA;AÑAFIL;AÑAFIL;11;7
CALLE;DE;AÑASTRO;AÑASTRO;3;1
CALLE;DEL;AÑIL;AÑIL;9;3
CALLE;DE LOS;APAREJADORES;APAREJADORES;7;1
CALLE;DEL;APEADERO;APEADERO;5;1
CALLE;DE;APODACA;APODACA;8;6
CALLE;DE;APOLO;APOLO;15;1
CALLE;DE;APOLONIO MORALES;APOLONIO MORALES;15;2
CALLE;DEL;APOSTOL SANTIAGO;APÓSTOL SANTIAGO;12;6
AVENIDA;DE LOS;APOSTOLES;APÓSTOLES;9;3
CALLE;DE LOS;APRENDICES;APRENDICES;11;5
CALLE;DE;AQUILES;AQUILES;5;1
CALLE;DE;AQUILINO DOMINGUEZ;AQUILINO DOMÍNGUEZ;11;7
CALLE;DE;AQUITANIA;AQUITANIA;5;2
CALLE;DE;ARA;ARA;12;4
CALLE;DE;ARABELL;ARABELL;12;7
CALLE;DE;ARACATACA;ARACATACA;21;1
CALLE;DE;ARACENA;ARACENA;9;7
CALLE;DE;ARACNE;ARACNE;4;3
AVENIDA;DE;ARAGON;ARAGÓN;10;2
CALLE;DE;ARAGON;ARAGÓN;12;4
PLAZA;DE;ARAGON;ARAGÓN;12;7
CALLE;DE LOS;ARAGONESES;ARAGONESES;11;1
CALLE;DEL;ARAGONITO;ARAGONITO;11;3
CALLE;DE;ARAIZ;ARAIZ;10;2
CALLE;DE;ARALAR;ARALAR;5;2
CALLE;DEL;ARALIA;ARALIA;8;6
CALLE;DE;ARAMA;ARAMA;11;2
CALLE;DE;ARAMAYONA;ARAMAYONA;2;4
CALLE;DE;ARAMIS;ARAMIS;6;1
CALLE;DE;ARAMUNT;ARAMUNT;3;6
CALLE;DEL;ARANDANO;ARÁNDANO;5;2
CALLE;DE;ARANDIGA;ARÁNDIGA;12;4
CALLE;DE;ARANDILLA;ARANDILLA;15;8
CALLE;DE;ARANJUEZ;ARANJUEZ;15;9
CALLE;DE;ARANZAZU;ARÁNZAZU;16;4
CALLE;DE;ARANZO;ARANZO;16;5
CALLE;DE;ARANZUEQUE;ARANZUEQUE;16;1
CALLE;DE;ARAPILES;ARAPILES;20;4
CALLE;DE;ARAQUIL;ARAQUIL;1;4
CALLE;DE;ARASCUES;ARASCUÉS;20;1
PLAZA;DE;ARATOCA;ARATOCA;5;5
CALLE;DEL;ARAUCA;ARAUCA;15;1
CALLE;DE LA;ARAUCARIA;ARAUCARIA;10;2
CALLE;DE;ARAVACA;ARAVACA;20;4
CALLE;DEL;ARBOL DEL CIELO;ÁRBOL DEL CIELO;20;7
CALLE;DE LA;ARBOLEDA;ARBOLEDA;6;2
CALLE;DE LOS;ARBOLES;ÁRBOLES;20;4
CALLE;DE LAS;ARBUCIAS;ARBUCIAS;9;7
CALLE;DE;ARCADIA;ARCADIA;9;7
CALLE;DEL;ARCANGEL SAN RAFAEL;ARCÁNGEL SAN RAFAEL;16;4
CALLE;DE;ARCAUTE;ARCAUTE;9;7
AVENIDA;DE;ARCENTALES;ARCENTALES;20;6
GLORIETA;DE;ARCENTALES;ARCENTALES;20;6
AVENIDA;DE LOS;ARCES;ARCES;21;2
CALLE;DE;ARCHANDA;ARCHANDA;5;3
CALLE;DE;ARCHIDONA;ARCHIDONA;13;4
CALLE;DEL;ARCHIDUQUE ALBERTO;ARCHIDUQUE ALBERTO;9;7
CALLE;DEL;ARCHIPIELAGO;ARCHIPIÉLAGO;9;7
CALLE;DEL;ARCHIVO;ARCHIVO;4;3
CALLE;DEL;ARCHIVO DE INDIAS;ARCHIVO DE INDIAS;5;4
CALLE;DE LA;ARCILLA;ARCILLA;17;5
CALLE;DE;ARCINIEGA;ARCINIEGA;20;6
CALLE;DEL;ARCIPRESTE DE HITA;ARCIPRESTE DE HITA;10;2
CALLE;DEL;ARCO DEL TRIUNFO;ARCO DEL TRIUNFO;9;7
CALLE;DE LOS;ARCOS;ARCOS;6;5
CALLE;DE;ARCOS DE JALON;ARCOS DE JALÓN;9;7
CALLE;DE;ARCOS DE LA FRONTERA;ARCOS DE LA FRONTERA;9;7
CALLE;DE;ARDALES;ARDALES;6;1
CALLE;DE;ARDEMANS;ARDEMANS;16;4
CALLE;DEL;ARDITE;ARDITE;8;6
CALLE;DE;ARECHAVALETA;ARECHAVALETA;9;7
TRAVESIA;DE;ARECHAVALETA;ARECHAVALETA;7;2
CALLE;DEL;ARENAL;ARENAL;9;7
TRAVESIA;DEL;ARENAL;ARENAL;9;7
CALLE;DEL;ARENAL DE MAUDES;ARENAL DE MAUDES;16;4
CALLE;DE LA;ARENARIA;ARENARIA;16;4
CALLE;DE LAS;ARENAS;ARENAS;6;6
CALLE;DE;ARENAS DE IGUÑA;ARENAS DE IGUÑA;9;3
CALLE;DE;ARENAS DE SAN PEDRO;ARENAS DE SAN PEDRO;10;7
CALLE;DE;ARENAS DEL REY;ARENAS DEL REY;13;4
CALLE;DE;ARENAS Y NAVARRO;ARENAS Y NAVARRO;9;7
CALLE;DE;AREQUIPA;AREQUIPA;8;7
CALLE;DE;AREVALO;ARÉVALO;21;4
CALLE;DE;AREVALO LARA;ARÉVALO LARA;10;2
CALLE;DEL;ARGA;ARGA;20;6
CALLE;DE;ARGANDA;ARGANDA;20;1
CALLE;DE LA;ARGANZUELA;ARGANZUELA;20;2
AVENIDA;DE;ARGANZUELA MERCAMADRID;ARGANZUELA MERCAMADRID;20;3
CALLE;DE;ARGENSOLA;ARGENSOLA;20;5
CALLE;DE;ARGENTA;ARGENTA;16;1
CALLE;DE;ARGENTE;ARGENTE;9;6
CALLE;DE;ARGENTINA;ARGENTINA;12;3
PASEO;DE;ARGENTINA;ARGENTINA;16;6
CALLE;DE;ARGENTONA;ARGENTONA;9;1
CALLE;DE;ARGOS;ARGOS;18;1
PLAZA;DE;ARGÜELLES;ARGÜELLES;11;6
CALLE;DE;ARGÜESO;ARGÜESO;17;1
CALLE;DE;ARGUMOSA;ARGUMOSA;9;4
CALLE;DE;ARIADNA;ARIADNA;7;1
CALLE;DE;ARIAS MONTANO;ARIAS MONTANO;9;2
CALLE;DE;ARIEL;ARIEL;1;6
CALLE;DE;ARIES;ARIES;16;4
CALLE;DE;ARISTOTELES;ARISTÓTELES;20;2
CALLE;DE;ARIZA;ARIZA;20;4
CALLE;DE LAS;ARIZONICAS;ARIZÓNICAS;9;7
CALLE;DE;ARJONA;ARJONA;9;7
CALLE;DE;ARLABAN;ARLABÁN;4;4
CALLE;DEL;ARLANZA;ARLANZA;11;6
CALLE;DE LA;ARMADA ESPAÑOLA;ARMADA ESPAÑOLA;17;5
CALLE;DE;ARMANDO PALACIO VALDES;ARMANDO PALACIO VALDÉS;17;5
CALLE;DE LAS;ARMAS;ARMAS;1;1
CALLE;DE;ARMENGOT;ARMENGOT;1;6
CALLE;DE;ARMENTEROS;ARMENTEROS;1;6
PLAZA;DE LA;ARMERIA;ARMERÍA;5;5
PLAZA;DE;ARMILLA;ARMILLA;12;6
CALLE;DE;ARMINZA;ARMINZA;17;1
CALLE;DE LA;ARMONIA;ARMONÍA;13;5
CALLE;DE LA;ARMONICA;ARMÓNICA;10;5
CALLE;DE;ARNEDILLO;ARNEDILLO;12;2
CALLE;DE;ARNEDO;ARNEDO;9;5
CALLE;DEL;ARO;ARO;16;3
CALLE;DEL;ARPA;ARPA;16;4
AVENIDA;DE LOS;ARQUEROS;ARQUEROS;11;4
CALLE;DE;ARQUIMEDES;ARQUÍMEDES;20;8
CALLE;DEL;ARQUITECTO GAUDI;ARQUITECTO GAUDÍ;5;1
CALLE;DEL;ARQUITECTO LOPEZ OTERO;ARQUITECTO LÓPEZ OTERO;2;2
CALLE;DEL;ARQUITECTO RAFAEL LEOZ;ARQUITECTO RAFAEL LEOZ;1;2
CALLE;DEL;ARQUITECTO SANCHEZ ARCAS;ARQUITECTO SÁNCHEZ ARCAS;18;1
CALLE;DE LA;ARQUITECTURA;ARQUITECTURA;1;4
CALLE;DE LA;ARQUITECTURA DE TARRAGONA;ARQUITECTURA DE TARRAGONA;20;4
